Frequency,Z,?°
200 kHz,1.5464 ?,88.7089 °
300 kHz,2.2805 ?,88.031 °
400 kHz,3.0032 ?,87.7878 °
500 kHz,3.7189 ?,87.7212 °
600 kHz,4.4309 ?,87.7143 °
700 kHz,5.14 ?,87.7535 °
800 kHz,5.845 ?,87.7371 °
900 kHz,6.5465 ?,87.7496 °
