Frequency,Z,?°
200 kHz,121.179 m?,82.7518 °
300 kHz,179.507 m?,83.2547 °
400 kHz,236.6 m?,82.6108 °
500 kHz,284.967 m?,81.8195 °
600 kHz,335.311 m?,81.9897 °
700 kHz,384.388 m?,82.3701 °
800 kHz,417.413 m?,82.1083 °
900 kHz,459.439 m?,81.5655 °
