Frequency,Z,?°
200 kHz,1.5417 ?,88.5625 °
300 kHz,2.2712 ?,87.8912 °
400 kHz,2.9891 ?,87.6608 °
500 kHz,3.701 ?,87.6046 °
600 kHz,4.4082 ?,87.5996 °
700 kHz,5.1124 ?,87.643 °
800 kHz,5.8133 ?,87.6291 °
900 kHz,6.5091 ?,87.6506 °
