Ladekurvenmessung
Zeit: 2018_05_04 10.03.08
Info: FVA3, v = 0.747, T = 23, F = 20, h = 457.0
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7
99	-0.003963	-0.003963	0.002118	-0.002155	-0.001005	0.002611	-0.000347
100	-0.001334	-0.005278	0.003926	0.001954	0.000803	0.000474	0.000474
101	-0.001991	-0.004949	0.000967	-0.000183	-0.002155	-0.001334	-0.000841
102	0.000967	-0.0061	0.004748	-0.000512	-0.001498	-0.001169	-0.000512
103	-0.001498	-0.001991	0.001789	0.000474	-1.9e-05	-0.001498	0.000967
104	-0.001005	-0.005771	0.004255	0.00146	-0.002484	-0.000183	-0.001334
105	-0.004128	-0.001498	0.004748	-0.001169	0.000639	-0.000841	-0.00873
106	-0.001498	-0.00232	0.00146	-0.000512	-0.002155	-0.002648	-0.001005
107	-0.004949	-0.005607	0.000803	-0.004949	-0.001498	0.00146	-0.001169
108	-1.9e-05	-0.004785	0.003433	-0.001827	-0.001169	-0.001334	0.000146
109	0.00031	-0.005278	0.003268	0.000474	-0.000347	-0.000676	-0.004949
110	-0.001991	-0.002648	0.005569	-0.001991	-1.9e-05	-0.000347	-0.001498
111	-0.00725	-0.009551	0.005569	-0.001498	-0.002155	0.000803	-0.002155
112	0.000474	-0.003635	0.006062	0.002775	-0.003306	-0.001334	-0.004621
113	0.000146	-0.004785	0.007706	0.000967	-0.001498	0.001132	-0.000676
114	-0.002648	-0.002484	0.005076	0.000967	-0.001005	-0.000347	0.001132
115	-0.001827	-0.004621	0.006556	0.002447	0.000146	0.001789	-0.000347
116	-0.002977	-0.00347	0.005898	-0.001991	-0.00232	0.000967	-0.004128
117	0.001296	-0.004621	0.008035	-0.000841	-0.00347	-0.001827	-0.002484
118	0.000803	-0.001991	0.001296	0.000803	-0.001827	-0.002813	0.000803
119	0.001296	-0.005607	0.004583	0.002282	0.001954	0.002611	0.001625
120	-0.000183	-0.004128	0.005898	-0.002484	0.000146	-0.000676	-0.000512
121	-0.001498	-0.000841	0.003926	-0.000676	-0.001662	0.000146	0.000803
122	-0.002484	0.000803	0.005076	-0.000347	0.000639	0.002282	0.002282
123	0.00294	-0.002977	0.003268	0.002447	-0.004621	-0.000676	0.002447
124	-0.001169	-0.005114	0.005405	-0.001169	-0.001662	-1.9e-05	-0.002813
125	-0.001169	-0.007086	0.002775	0.002282	0.000146	-0.001005	0.000803
126	0.001625	-0.002484	0.00409	0.00409	-0.003963	-0.000183	0.002118
127	-0.003963	-0.00347	0.007213	-0.001169	-0.002813	-0.002648	-0.002155
128	-0.004621	-0.005278	0.004255	-0.00347	-0.000676	0.00031	-0.005114
129	-0.002648	-0.001498	0.002611	0.000967	-0.002977	-0.001498	-0.000676
130	-0.005114	-0.005607	0.003597	0.001296	-0.001169	0.003761	-0.002155
131	-0.003963	-0.004785	0.005898	0.000146	-0.000676	-0.001005	-0.002648
132	-0.004785	-0.001169	0.007213	-0.000841	0.001296	0.00294	0.000474
133	-0.007086	-0.001827	0.004583	-1.9e-05	0.000474	-1.9e-05	0.000639
134	0.003433	-0.004456	0.007377	0.002447	-0.002977	0.000474	-0.000841
135	-0.003799	-0.002813	0.008035	-0.002155	0.000146	0.000474	0.003597
136	-0.000841	-0.003142	0.007542	-0.004292	0.000803	-0.001827	0.002775
137	-0.001334	-0.004785	0.0105	0.000639	0.000146	-0.005607	-0.002155
138	0.002447	-0.004128	0.002118	0.000803	-0.00232	-0.004456	0.002447
139	-0.001498	-0.003799	0.007213	-0.003142	0.001296	0.001132	0.002447
140	0.001954	-0.001662	0.005734	0.003268	-0.00232	-0.001334	-0.002977
141	0.006556	-0.0061	0.005734	-0.001662	-0.002484	-0.001169	0.005076
142	0.002611	-0.008072	0.007377	0.001296	0.000146	-0.003799	0.000474
143	-0.001498	-0.004292	0.009843	-0.001005	0.000639	-0.000183	0.002447
144	-0.002484	-0.002813	0.007377	0.001789	0.001789	-0.004621	-0.001005
145	-0.002155	-0.001827	0.01313	0.001954	0.003433	-0.000512	0.000474
146	-0.002155	-0.000183	0.009021	0.001132	-0.000512	0.001296	0.001789
147	-0.002813	0.000639	0.012308	0.000803	0.000639	0.004748	-0.000841
148	-0.003799	-0.003142	0.008035	0.002447	0.00031	0.00146	-0.00232
149	-0.000347	-0.004128	0.010336	0.00146	0.00031	-0.001662	0.001954
150	-0.00232	-0.001991	0.009185	-0.000347	-0.002484	-0.001169	-0.002155
151	-0.001005	-0.003142	0.010993	0.005405	-0.002484	-0.000841	-0.000183
152	-0.003799	-0.002155	0.009678	0.00294	0.001789	-0.001005	0.000474
153	-0.000183	-0.004949	0.010171	0.002118	0.000474	0.000967	0.00146
154	-0.002155	-0.001662	0.010664	-0.002484	0.001789	-0.000183	-0.001498
155	-0.001662	-0.001827	0.006884	0.001625	0.002775	0.000474	0.002447
156	0.001132	-0.003142	0.010829	-0.000676	0.002447	0.000803	0.000803
157	0.003104	-0.002155	0.010664	0.00146	-0.001005	-0.001991	0.003433
158	-0.003306	-0.003963	0.010993	-0.00347	0.001296	0.002447	-0.003963
159	-0.001334	-0.005936	0.009185	0.006556	-0.001334	0.00409	-0.001334
160	0.00146	-0.003306	0.01428	0.001789	0.000639	0.000639	-0.001827
161	-0.002813	-0.001662	0.013787	0.001789	-0.001169	-0.001334	-0.002648
162	-0.002813	-0.006922	0.012308	0.000639	0.000474	0.00146	-0.001498
163	-0.004621	-0.000183	0.009185	0.001132	0.000803	-1.9e-05	-0.001498
164	-0.003635	-0.00347	0.011486	-1.9e-05	-0.001005	-0.000512	0.000146
165	-0.004785	0.000146	0.010336	0.00031	0.001132	0.00031	-0.002813
166	-0.00347	-0.001005	0.008363	0.001132	-0.000183	0.001296	-0.000512
167	-0.003306	-0.00347	0.010171	-0.001334	-0.004949	0.001132	-0.000512
168	-0.000183	0.00031	0.009843	0.000474	-0.000841	-0.001662	0.000639
169	-0.002484	-0.001169	0.010993	0.000639	0.000639	0.000474	-0.000183
170	-0.001991	-0.005114	0.011486	0.003433	-0.000676	0.00031	0.001954
171	0.00031	-0.003635	0.011815	-0.000512	0.000967	0.001132	-1.9e-05
172	-0.002484	-0.001005	0.012472	-1.9e-05	-0.000676	-0.00347	0.000474
173	-0.00232	-1.9e-05	0.013787	-0.002813	0.00031	-0.001005	0.003104
