Ladekurvenmessung
Zeit: 2018_05_04 09.00.36
Info: FVA3, v = 0.382, T = 23, F = 20, h = 314.9
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3
146	0.001789	-0.001662	-0.000512
147	0.003104	0.001132	0.002611
148	0.00409	-0.000512	0.000967
149	0.002282	-0.000183	0.003104
150	0.001625	-0.001498	0.00146
151	-1.9e-05	0.002775	-0.000512
152	0.007377	-0.000347	0.004583
153	-0.001827	0.002118	0.00146
154	0.002775	0.003268	0.000803
155	0.000803	-0.000841	0.000803
156	0.003104	0.001789	-0.004292
157	-0.000347	0.000146	-0.001991
158	0.003268	0.001296	0.002447
159	0.000639	0.000803	-0.000347
160	-0.000841	-0.000512	0.00146
161	-0.001005	0.003104	0.00031
162	-0.000841	0.001625	0.00294
163	0.006556	-0.000841	0.008528
164	0.000146	0.000639	0.003761
165	0.002611	-0.000676	0.002611
166	-0.000841	0.000474	0.003268
167	0.00031	0.003433	-0.006264
168	0.00146	0.002611	-0.001662
169	0.002282	-1.9e-05	0.000474
170	0.001132	0.001296	0.000967
171	0.006227	0.000967	0.002775
172	0.000967	0.001954	0.000967
173	0.002611	0.00146	0.003104
174	0.005076	0.000639	0.000474
175	-1.9e-05	0.000967	0.001789
176	0.00146	0.00031	0.002118
177	0.000967	0.001625	0.001954
178	0.000803	-0.000183	-0.002813
179	0.000474	-0.001334	-1.9e-05
180	0.00146	-0.002484	-1.9e-05
181	0.002447	-0.002155	0.00146
182	0.004748	-0.005278	0.00146
183	-0.000841	0.000639	-0.000183
184	0.000474	-0.001334	0.000639
185	0.000474	-0.000347	-0.001334
186	-0.000512	-0.000841	-0.000183
187	-0.000512	0.001132	-0.000676
188	0.002447	0.000146	-0.002155
189	0.000146	0.00294	0.000639
190	0.002775	0.001789	0.000639
191	0.002611	0.000639	-0.001334
192	0.001625	0.001789	0.001296
193	-0.000512	0.001789	0.000639
194	0.004419	0.00294	0.000639
195	0.000146	0.001954	0.000967
196	0.001625	0.000474	0.001954
197	0.000474	0.00031	0.002611
198	-0.001498	0.000803	0.001625
199	0.001625	-0.001334	0.002447
200	-0.001991	-0.000347	0.000803
201	0.000967	-0.000841	-0.003799
202	0.001132	0.000803	-0.000841
203	0.001954	0.000803	0.000146
204	-0.000183	-1.9e-05	-0.001827
205	0.00031	-0.000183	0.001789
206	-0.000183	-0.000183	0.001625
207	0.005405	-0.000183	0.001789
208	0.001954	-0.000183	0.001625
209	-0.002648	0.00031	0.00146
210	-0.001169	0.000967	0.00031
211	0.001132	0.002282	0.005405
212	0.00031	0.002775	-0.001334
213	0.001132	0.001132	0.003104
214	0.003597	0.000803	0.000967
215	-0.001169	0.000474	-0.001334
216	0.003761	0.002775	-1.9e-05
217	0.001132	-0.000841	-0.000676
218	0.003597	-0.001498	0.000639
219	0.000146	-0.000841	-0.000512
220	0.001296	0.003104	0.001789
221	-0.000183	0.000474	0.000967
222	0.001296	0.001132	0.007213
223	0.001296	0.00031	0.000803
224	-1.9e-05	0.002282	0.001296
225	0.003597	0.00031	0.001789
226	0.004255	0.001789	0.001132
227	0.00146	0.000967	-0.001334
228	0.000146	0.001954	0.002282
229	0.003926	0.000639	0.002118
230	-0.001005	0.002118	-0.000512
231	0.000146	0.001296	-0.001498
232	-0.001827	-0.000512	0.000474
233	0.00146	-0.001169	0.00031
234	0.002447	0.000474	-0.001334
235	-0.001005	-0.001334	0.002775
236	0.001625	0.000803	-1.9e-05
237	0.002118	0.001296	-0.001827
238	0.001132	0.000967	0.001789
239	0.002447	0.002775	0.00409
240	0.001296	0.000967	0.002282
241	-0.001334	0.002282	0.001954
242	0.002282	0.001296	0.001954
243	-0.001991	0.000474	0.002611
244	0.001789	0.003597	0.002447
245	0.000474	0.004255	0.00031
246	0.000967	0.003104	-0.001005
247	-0.000841	0.00146	0.000474
248	0.000639	-0.000183	0.001296
249	-0.001498	0.000967	-0.000841
250	0.002282	-0.000183	0.003761
251	-0.000183	0.00146	-1.9e-05
252	-1.9e-05	0.002118	0.000967
253	0.000474	0.000803	0.00031
254	-0.001334	0.002447	0.002611
255	-0.001991	-0.000841	0.000146
256	-0.000512	0.001132	0.000803
257	0.002118	0.00031	0.00031
258	0.003433	0.003761	0.00294
259	0.000803	-0.000347	0.00031
260	-0.001005	0.009021	0.001789
261	0.00294	0.001789	0.000967
262	0.000967	0.002775	0.00146
263	0.001954	0.002447	0.003268
264	0.002611	0.006227	-0.00347
265	-0.002155	-0.000347	0.000803
266	-0.000183	-0.001991	-0.00347
267	0.000146	0.002118	-0.000676
268	-0.000347	-0.004456	-0.000512
269	-0.000841	0.002775	0.001789
270	0.000146	-0.001662	-0.000512
271	-0.000841	0.002118	-0.001169
272	-0.001005	0.000803	0.000146
273	-0.000347	0.001296	0.001954
274	0.000967	-1.9e-05	0.001789
275	0.000639	0.003104	0.001954
276	0.001954	-0.000183	0.002447
277	-0.000347	0.00146	0.000803
278	0.002118	0.000803	0.001132
279	-0.001827	0.000639	0.001296
280	0.002118	0.000803	0.000967
281	0.000967	-0.000676	0.000639
282	0.00294	0.001954	0.001132
283	-0.004128	-0.00232	-0.001498
284	0.001954	0.000474	0.001296
285	-0.000676	0.001296	0.000474
286	-1.9e-05	0.005076	-1.9e-05
287	0.000803	-0.004621	-1.9e-05
288	-0.000512	0.00146	0.001789
289	0.002282	-0.001005	0.001132
290	-0.001334	-0.000183	0.001132
291	0.001296	0.000146	0.002447
292	0.000803	-0.001005	0.001296
293	0.002775	-1.9e-05	0.00146
294	0.001789	0.00409	-0.000183
295	0.00031	0.004748	0.002611
296	-0.001005	0.003268	0.001789
297	0.002447	0.004748	0.000146
298	-0.002155	0.000639	-0.000347
299	0.000967	0.001954	0.003104
300	0.00031	0.00031	-0.000841
301	-0.002484	0.002118	0.003433
302	-0.001169	0.000474	0.00146
303	-1.9e-05	-0.001169	0.003926
304	0.000639	0.000146	0.002282
305	-0.001827	0.001296	-0.000183
306	0.005241	-0.000676	0.003268
307	-0.000841	-0.000347	0.003268
308	0.00294	0.001625	0.003268
309	-0.001498	0.001789	-0.000512
310	0.000967	0.005076	0.004748
311	-0.001662	0.00146	-0.002155
312	0.000474	0.002611	0.000967
313	-0.001005	0.001789	0.00031
314	0.000803	0.000474	0.001625
315	0.000803	-0.002813	-0.001662
316	0.000803	0.00294	-0.000841
317	0.002118	-0.000347	0.000639
318	-0.002484	0.001296	0.00031
319	-0.004128	0.005898	-0.001169
320	0.000146	-0.001005	-0.001334
321	-0.001005	-0.000676	-0.000183
322	-0.001991	0.004583	-0.001169
323	-0.000183	-0.004292	-0.000183
324	-0.000183	0.000639	0.000639
325	0.000474	-0.002155	0.003104
326	0.001296	0.00031	0.00146
327	0.00031	0.001132	0.000803
328	0.00146	0.000474	0.001132
329	0.000967	0.000146	0.000639
330	-1.9e-05	-1.9e-05	0.000639
331	0.001954	-0.000512	0.00146
332	-0.001005	-0.001991	-0.000676
333	-0.000512	0.001954	0.002447
334	-0.000183	-0.004128	-0.003635
335	0.000474	-0.001662	-0.000512
336	0.00146	-0.002648	0.000146
337	0.003268	0.001625	-0.002484
338	0.001132	0.000803	0.001132
339	0.00031	0.001296	0.000967
340	0.00031	-0.001334	-0.000841
341	-0.001498	0.000803	-0.001005
342	0.000639	0.000967	0.002447
343	0.002775	-0.000841	0.001625
344	0.000474	0.00409	0.002611
345	-0.000841	-0.000841	-0.001662
346	0.003926	0.003268	0.002611
347	-0.001334	0.001296	-0.000183
348	-1.9e-05	0.002447	0.002611
349	-0.000347	0.000803	-0.000347
350	-0.001334	0.003268	0.000967
351	-0.000347	0.001625	0.001625
352	-1.9e-05	0.003433	-1.9e-05
353	-0.000183	0.000967	0.003926
354	0.000639	-0.001498	0.000803
355	-1.9e-05	-0.001991	0.002282
356	-1.9e-05	0.000803	0.001132
357	0.000146	-0.000183	0.001132
358	0.000474	-0.001991	-0.000676
359	-0.000183	0.001954	0.003433
360	-1.9e-05	0.005734	0.001954
361	-0.005607	0.002775	0.000803
362	0.001296	0.000474	0.001954
363	0.003433	0.001625	0.004419
364	-0.001498	-1.9e-05	0.000803
365	0.001954	0.000474	0.002611
366	0.004255	0.000146	0.001132
367	-0.001169	0.002282	0.002118
368	0.003761	0.001296	0.002118
369	-0.001827	0.000474	-0.000183
370	0.002611	-0.001169	-1.9e-05
371	0.001625	0.00031	-0.003142
372	0.003926	0.00031	0.002118
373	-0.000512	-0.000841	-0.000841
374	0.002118	-0.001334	0.001296
375	-0.001991	-0.001169	0.00031
376	-0.001991	0.001296	0.002611
377	0.001132	-0.002977	-0.000676
378	-0.001334	0.000803	0.002775
379	0.002118	0.002282	0.001789
380	0.002282	-0.001334	0.002282
381	0.003104	-0.002484	0.002118
382	-0.000841	0.000146	-0.001005
383	0.001625	-0.001005	0.003268
384	-0.000841	-0.002484	0.002447
385	0.001132	-0.00347	-0.000183
386	0.000803	-0.001662	-0.000841
387	0.002118	-0.001169	0.002611
388	0.001296	-0.000183	-0.003799
389	-0.001005	0.001625	-0.001498
390	0.000474	-0.001005	-0.001334
391	-0.000183	0.000803	0.000803
392	-0.000841	-0.000183	-0.001005
393	-0.000512	0.002447	-0.000512
394	0.002282	0.001954	0.00031
395	-0.000183	0.002611	0.001296
396	-0.000183	-0.001991	0.000474
397	-0.000347	0.000967	0.001296
398	0.002118	-0.000183	0.002282
399	0.001132	0.002447	-0.000512
400	0.001132	0.001132	0.002611
401	0.001132	0.001954	-0.001005
402	0.002611	-0.000512	-0.003142
403	0.000803	0.000639	0.00031
404	0.001296	0.002611	-0.001498
405	0.000639	0.000146	-0.000512
406	-1.9e-05	0.001132	0.001789
407	-0.002155	-0.001991	-0.001498
408	-0.004128	0.000474	-0.001498
409	-0.005114	0.00031	-0.001005
410	-0.001334	0.004748	-0.000183
411	0.002447	0.001625	0.000803
412	0.001954	0.004255	0.000967
413	0.000803	0.000639	0.001625
414	0.001954	0.001789	0.00146
415	0.001954	-1.9e-05	0.001296
416	0.002118	0.00146	0.000967
417	-0.000512	0.00031	0.005898
418	-0.000183	-0.000347	0.00672
419	-0.000183	-0.001169	0.002118
420	0.003597	-0.001827	0.00031
421	0.004748	-0.001005	0.002611
422	0.001296	0.000146	-0.001991
423	0.002282	0.001296	0.000639
424	0.000639	0.001625	0.00031
425	0.001296	0.001132	-0.001005
426	0.000803	0.00146	-0.002813
427	-0.001662	-0.000183	-0.000841
428	0.001132	-0.003306	-0.000183
429	0.000803	0.000803	-0.000512
430	0.002611	-0.001662	0.001954
431	0.002775	-0.002977	0.001625
432	0.00294	-0.000841	0.000639
433	-0.000676	-0.000347	-0.002155
434	0.002611	0.000146	0.001132
435	0.000803	-0.000512	-0.000841
436	0.00294	-0.001169	-1.9e-05
437	0.002118	0.00031	-0.001991
438	0.001954	0.001954	0.001296
439	-1.9e-05	-0.005936	0.000639
440	-0.001334	0.000474	0.000803
441	0.000803	0.00031	-0.001005
442	-0.000347	0.001954	0.000803
443	-0.001827	0.001954	0.000474
444	-0.002813	0.002611	-0.000512
445	0.000639	0.000474	0.001132
446	-0.001498	0.003597	0.001296
447	0.00146	0.000967	0.001132
448	0.000146	-0.001169	0.000967
449	0.002775	0.000639	0.002775
450	-1.9e-05	-0.011524	0.000803
451	0.000803	0.00031	0.003104
452	0.001132	-1.9e-05	-1.9e-05
453	0.002447	0.000474	0.003433
454	0.002118	0.000639	0.001789
455	-0.002155	0.002447	0.000967
456	-0.000183	0.000474	-0.000183
457	-0.001169	0.003597	-0.003963
458	0.00031	0.001625	0.00672
459	-0.005114	0.002282	0.001625
460	-0.000676	0.000146	0.00146
461	-0.000841	-0.003799	0.002118
462	-0.000676	0.000639	0.005241
463	-0.000512	0.001954	0.000474
464	-0.000183	0.000967	0.001625
465	-0.000676	-0.001991	0.000639
466	0.000474	0.00031	0.002447
467	0.001789	0.001296	-0.000841
468	0.004748	0.003433	0.002282
469	0.000474	0.00031	-0.000841
470	0.003104	-0.000512	0.00031
471	0.006062	-0.001827	0.00146
472	0.002775	0.001954	-0.000183
473	0.00294	-0.000512	0.00031
474	-0.000841	0.003104	0.000146
475	-0.000347	0.000803	-1.9e-05
476	0.000967	0.001954	-0.001827
477	0.000474	0.001954	-0.000841
478	0.001132	0.00409	-0.002155
479	0.002775	0.001625	0.00146
480	0.002282	-0.001334	0.000146
481	0.003761	0.000474	0.001625
482	0.000803	-0.000676	-0.001827
483	-0.000841	0.001954	0.001132
484	0.001625	0.000474	-0.002155
485	0.000474	-0.000183	0.003433
486	0.001789	-0.0061	-0.000512
487	0.000474	-0.000841	-0.000676
488	-0.000676	-0.002648	0.00031
489	0.002118	0.003597	-0.000676
490	0.000146	0.001954	0.000146
491	-0.001827	0.002775	0.000474
492	-0.000347	0.002282	0.00031
493	-0.001169	0.001954	0.000967
494	0.00031	0.008035	0.000639
495	-0.001169	-0.003799	-0.000512
496	0.001132	0.000474	0.001954
497	-0.001005	-0.000347	0.000146
498	0.000967	-0.000841	0.000967
499	-0.001334	-0.000841	-0.000676
500	0.000803	0.001132	0.000967
501	0.000474	0.000474	0.001625
502	0.000474	0.002118	0.002611
503	0.00146	-0.001498	0.000474
504	0.000146	0.001789	0.00146
505	-0.00347	0.004583	0.002118
506	-0.001827	-0.000512	0.000146
507	0.002282	0.001296	0.000639
508	0.000146	0.001625	-0.001827
509	0.001625	-0.001498	0.000474
510	-0.001827	0.001789	0.000967
511	0.000967	0.001789	0.000146
512	0.001789	0.003433	0.00294
513	0.001132	0.002611	-0.001005
514	-0.000676	-0.000347	-0.002155
515	0.000146	0.000639	0.001132
516	-0.000347	0.001789	0.000967
517	-0.000512	-0.001334	0.000803
518	-0.000347	-0.001334	0.000639
519	-1.9e-05	0.000803	0.001625
520	0.001296	-0.001991	-0.002155
521	-1.9e-05	0.001625	0.000474
522	-0.000676	0.007213	0.000803
523	-0.001498	0.00409	-0.001169
524	0.004419	0.002611	0.00146
525	-0.001334	0.00409	-0.000512
526	0.00146	0.000967	0.001132
527	0.001296	0.002282	0.001954
528	-0.001334	0.001296	-0.000183
529	0.003104	-0.000347	-0.001991
530	-0.000347	-1.9e-05	0.00294
531	0.000803	-0.004292	-0.000676
532	0.000146	0.000146	-0.001334
533	0.001296	-0.000347	0.000803
534	0.001132	0.001296	-0.001498
535	-0.000347	-0.000183	-0.003142
536	-0.000183	0.003926	0.000967
537	0.001954	0.000474	-0.001498
538	-1.9e-05	0.000146	-0.001334
539	0.001954	0.000146	0.000803
540	-0.001498	-0.000841	0.000474
541	0.002775	0.00409	0.003268
542	0.000474	0.001954	-0.000512
543	0.003761	-0.001662	0.001625
544	0.00146	0.00146	0.00031
545	0.002118	0.00294	0.001296
546	0.000803	0.00146	-0.000347
547	0.00146	0.001789	0.000639
548	0.002447	0.000474	0.000803
549	-1.9e-05	0.003268	0.000639
550	-0.001005	-0.00232	0.000474
551	-0.000841	0.003433	0.000803
552	-0.000512	0.000474	0.001296
553	-0.001498	0.000639	0.000803
554	0.001789	-1.9e-05	0.000146
555	0.00146	0.001296	0.001296
556	0.001132	0.002447	0.000967
557	0.000967	0.00031	0.000803
558	0.000967	0.001625	0.003104
559	0.002611	0.001296	-1.9e-05
560	0.001296	0.004255	0.000967
561	0.003433	-0.000841	0.000803
562	-1.9e-05	0.001296	0.001296
563	0.000639	-0.001334	-0.000347
564	0.000474	0.001132	0.00146
565	0.000146	-0.001334	-1.9e-05
566	0.002611	0.001296	-1.9e-05
567	0.000474	-1.9e-05	0.001954
568	-0.000183	0.000474	-0.00347
569	0.001132	0.000474	-0.001827
570	-0.001169	0.00031	-1.9e-05
571	0.001625	0.002118	-0.000676
572	-0.001991	0.001625	0.000803
573	-0.00232	-0.001662	0.002447
574	-0.001662	0.00031	-1.9e-05
575	0.001625	0.002775	0.001789
576	0.00031	-0.000183	0.002447
577	0.003433	-0.001005	0.002282
578	-0.000841	0.001132	0.003268
579	-0.000347	0.002447	0.00294
580	-1.9e-05	-0.001169	0.001625
581	-0.002648	-0.002484	0.001296
582	0.00031	-0.001827	0.001132
583	-0.000841	-0.000347	0.000967
584	0.002282	-0.000841	0.000803
585	0.00031	0.00031	0.000146
586	-0.000183	0.000639	-0.000183
587	-0.000512	0.000146	-0.00347
588	0.000803	0.00031	0.002611
589	0.000474	0.002118	0.000146
590	0.00146	0.001132	0.000474
591	0.002611	0.000803	0.001296
592	0.00031	0.001296	0.002611
593	-0.000512	0.00294	0.000474
594	0.00409	0.001132	0.003104
595	0.00031	0.000803	0.002118
596	0.002282	0.002447	0.002118
597	0.002775	0.00031	0.001296
598	0.000474	0.002775	0.001132
599	0.00146	-0.000512	-0.000347
600	0.000639	0.003597	-0.000676
601	0.001296	0.002447	0.00031
602	0.000474	0.001954	-0.001334
603	0.004419	0.000803	0.003104
604	-0.001991	0.002611	-0.000183
605	-0.001827	0.000146	0.000639
606	-0.001662	-0.000347	0.001296
607	-0.000512	0.000803	0.001132
608	-0.001169	-0.003142	0.003104
609	-0.000347	0.003761	0.004419
610	-0.00347	0.001625	0.000474
611	0.002118	0.003926	0.001954
612	0.001789	0.001789	0.003597
613	0.000639	0.000639	-0.000183
614	0.003761	0.001789	0.002118
615	-0.000676	0.001296	0.001625
616	0.001296	0.000146	0.000146
617	-0.000347	0.00146	-0.001662
618	0.002447	0.000146	0.000639
619	0.001625	0.000146	-0.00232
620	0.001789	0.001296	-0.000841
621	0.000967	-0.001334	-0.001005
622	0.001954	0.001625	0.00146
623	-0.001991	-0.000676	0.001954
624	0.002775	0.000146	0.000146
625	0.004255	-0.003963	0.000146
626	0.001132	0.000474	0.004583
627	0.005898	-0.001991	-0.004128
628	-0.000512	-1.9e-05	0.000803
629	0.000474	-0.002155	-0.000512
630	0.003597	0.000146	-0.004785
631	0.000146	-0.00232	0.000803
632	-0.001662	-0.003306	-0.001827
633	0.003104	-0.000183	-0.002648
634	0.000803	0.001296	-0.001498
635	0.000639	0.000639	-0.001662
636	0.003433	-0.001662	-0.002648
637	0.001954	0.000474	-1.9e-05
638	-0.000512	0.000146	0.001954
639	0.001296	0.001296	-0.000347
640	-0.000347	0.00031	0.001625
641	-0.002813	0.000803	0.002611
642	-0.002484	-0.000347	0.001132
643	-0.000512	0.001132	0.000803
644	0.001132	-0.000676	0.001296
645	0.00031	-0.001334	0.000967
646	0.00146	0.000967	0.003926
647	0.001789	0.001132	-0.001169
648	0.00146	0.000474	-0.001334
649	-0.00232	0.002118	0.001789
650	0.00294	-0.001169	0.000639
651	0.000803	0.002447	0.001132
652	0.00146	0.001296	0.000803
653	0.000146	0.002447	-0.001169
654	0.002447	0.000474	0.000967
655	-0.001662	-0.000512	-0.001169
656	-0.000676	0.001954	-0.000676
657	-0.000841	-0.001169	0.000474
658	0.000146	0.000967	0.001789
659	0.000803	-0.001827	0.002611
660	-0.000841	0.00031	0.003761
661	0.002611	-0.001169	0.002447
662	-0.000676	0.003433	0.004583
663	0.000474	0.000639	0.00294
664	-0.000676	0.000967	0.00031
665	0.00409	0.00031	0.002447
666	0.001625	-0.000347	-0.000676
667	0.002611	0.002118	-0.000676
668	0.001625	0.001296	-0.000512
669	0.005076	0.001625	0.000803
670	0.000803	-0.001334	-0.000512
671	0.001954	0.00146	0.00146
672	0.00294	0.003761	-0.001827
673	-0.001005	-0.001827	0.002775
674	0.003104	-0.002813	-0.000347
675	0.001954	-0.002155	0.000474
676	0.005898	0.00031	-0.00232
677	0.00409	0.00031	0.000967
678	0.003597	0.001625	0.001954
679	0.00031	0.002611	-0.001005
680	0.002611	0.000967	0.004419
681	0.001132	0.001789	0.00294
682	0.004748	-0.000512	0.002775
683	0.000967	-0.002484	-0.001662
684	0.004419	0.000803	0.001789
685	0.002775	-0.001334	-0.000841
686	0.00031	-0.000183	-0.001827
687	0.002282	-0.000676	-0.002484
688	0.001954	0.005076	-1.9e-05
689	0.001789	0.002447	-0.000347
690	0.000803	0.000803	-0.00232
691	0.004255	0.001296	0.002611
692	0.000803	0.002611	-0.000183
693	0.002447	-0.005278	0.002118
694	-0.000676	-1.9e-05	0.000803
695	-1.9e-05	-0.001662	0.002611
696	-0.000183	0.000474	0.00031
697	-1.9e-05	0.001132	0.000474
698	-0.001005	-0.001169	0.000474
699	-0.000347	0.002447	0.00146
700	0.00146	0.000146	0.000146
701	0.003761	0.001296	-0.001005
702	0.004912	0.00146	0.002447
703	0.00146	0.004583	0.001625
704	0.003104	0.000474	0.001789
705	0.001132	0.00146	-0.002813
706	0.000474	-0.001662	-0.001334
707	0.000803	0.001789	0.000146
708	0.000803	-1.9e-05	-0.002484
709	-0.000841	-0.000841	-0.002977
710	0.001625	0.000474	-0.000183
711	-0.001827	0.000967	-0.000183
712	0.002118	-0.000676	-0.001662
713	0.001132	-0.002484	0.000967
714	0.003761	0.000803	0.001625
715	0.00146	-0.002648	-0.000183
716	0.00409	0.000639	0.002447
717	0.001954	-0.001169	0.001625
718	0.003597	-0.001169	0.000639
719	-0.001334	-0.000183	0.001954
720	0.002118	-1.9e-05	0.001132
721	0.004419	0.000967	-0.000183
722	0.000803	0.002447	-0.000841
723	0.00294	-0.002648	-0.001169
724	0.001625	0.002775	0.000474
725	0.001954	-0.000183	0.000146
726	0.00146	0.001789	0.002118
727	-0.000183	-0.000512	0.005241
728	-0.002484	-0.000841	0.002611
729	0.001132	0.003761	-0.001498
730	-0.001498	-0.001169	-0.000841
731	0.001296	-0.00232	-1.9e-05
732	0.000639	-0.000347	-0.003635
733	-0.002484	0.00031	-0.000183
734	0.001954	-0.003635	-0.005278
735	0.004912	0.000146	-0.003635
736	0.001789	0.000146	0.002611
737	0.000803	-0.000676	-0.003306
738	0.002775	-0.002155	-0.000347
739	-0.000676	0.000967	0.001625
740	0.001132	0.00031	-0.002155
741	-0.000841	0.000803	0.000967
742	0.002775	0.001789	-0.000347
743	-0.001169	0.002775	-0.001662
744	0.000803	0.002447	-0.000183
745	-0.001005	0.000803	-0.002977
746	0.000639	0.001789	0.000803
