Ladekurvenmessung
Zeit: 2018_05_02 15.10.22
Info: FVA3, v = 0.0769, T = 40, F = 20, h = 79.7
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
0	7.4e-05	0.000271	0.002114	0.000107
1	0.000107	0.001522	0.002344	0.000107
2	8e-06	0.001851	-0.000255	7.4e-05
3	-5.8e-05	0.001225	0.000535	8e-06
4	-5.8e-05	0.000173	-0.002064	-2.5e-05
5	-9e-05	0.000962	0.000206	-9e-05
6	-2.5e-05	0.001456	0.000107	-5.8e-05
7	-9e-05	-0.00065	0.000831	-0.000123
8	0.000107	-0.000321	-0.000123	-2.5e-05
9	4.1e-05	-0.000156	0.000107	4.1e-05
10	0.000107	-0.00065	0.000765	0.000107
11	0.000173	-0.00065	-0.002525	0.00014
12	0.00014	0.002607	0.002081	0.00014
13	0.000107	-0.00338	-0.000979	0.000107
14	-2.5e-05	-0.000123	-0.000518	4.1e-05
15	8e-06	0.000535	0.001456	-2.5e-05
16	-5.8e-05	0.001456	-0.000518	-9e-05
17	0.000864	-0.000387	0.000107	-5.8e-05
18	8e-06	0.00264	0.002443	-9e-05
19	0.00014	0.001587	0.000436	-9e-05
20	0.000107	0.000699	0.003956	8e-06
21	0.000107	0.001818	0.002739	0.00014
22	-2.5e-05	0.000831	0.002377	0.000107
23	0.000107	0.001258	-0.001012	0.000107
24	-2.5e-05	0.001818	0.003101	0.00014
25	-5.8e-05	0.002969	0.00241	4.1e-05
26	-5.8e-05	-0.001209	0.003693	8e-06
27	-9e-05	0.000765	0.001752	-9e-05
28	0.000271	-0.000321	0.00162	-9e-05
29	4.1e-05	0.000864	0.000436	-5.8e-05
30	0.000107	8e-06	0.00116	-2.5e-05
31	0.00014	0.001291	0.002245	7.4e-05
32	0.000107	0.002574	-0.000354	7.4e-05
33	0.000107	0.004121	0.001752	0.000107
34	0.00014	0.002509	0.000271	0.00014
35	-2.5e-05	0.000864	0.000732	0.000107
36	-5.8e-05	0.000765	-0.001703	7.4e-05
37	-9e-05	0.000173	0.003956	-5.8e-05
38	-9e-05	0.002048	0.001258	-2.5e-05
39	-0.000354	-0.001538	0.002311	-9e-05
40	-2.5e-05	-0.000321	0.001587	-9e-05
41	-2.5e-05	-2.5e-05	0.003035	8e-06
42	0.000107	-0.000156	0.002838	4.1e-05
43	0.000173	-9e-05	0.003561	7.4e-05
44	-0.000123	4.1e-05	4.1e-05	0.000107
45	0.000403	0.000107	0.00162	0.000107
46	0.000436	0.000107	0.00139	0.00014
47	0.001127	0.000107	0.002344	0.00014
48	-0.000189	0.00014	0.00445	8e-06
49	0.00014	-0.000156	-0.000189	-5.8e-05
50	-5.8e-05	0.000173	0.00287	-9e-05
51	7.4e-05	-0.000123	-0.000518	-2.5e-05
52	0.00014	0.000666	0.002509	-2.5e-05
53	0.00014	-0.000222	0.000436	4.1e-05
54	0.00014	0.00116	0.000502	7.4e-05
55	0.000107	0.000239	0.00366	0.000107
56	-0.000123	0.000206	0.001982	0.000173
57	0.00014	0.001653	0.001554	0.000107
58	-9e-05	-0.001242	0.00264	7.4e-05
59	-0.000156	0.00116	-0.006308	-2.5e-05
60	-5.8e-05	-0.002393	-0.000452	-5.8e-05
61	-5.8e-05	0.000864	0.001522	-9e-05
62	-0.000387	-0.000617	0.001291	-9e-05
63	0.00014	-0.000288	8e-06	-2.5e-05
64	4.1e-05	-0.001538	-0.000551	4.1e-05
65	0.000436	-5.8e-05	0.000502	0.000107
66	4.1e-05	7.4e-05	-0.002953	0.00014
67	0.00014	8e-06	-0.000288	0.000173
68	0.000765	0.000304	-2.5e-05	0.000173
69	-9e-05	-5.8e-05	-0.000518	7.4e-05
70	-0.001242	0.000304	-0.001308	-2.5e-05
71	-0.000123	0.000469	-0.000814	-2.5e-05
72	0.000831	0.000337	-0.001143	-5.8e-05
73	0.000666	-9e-05	0.000304	-9e-05
74	-0.000485	-0.000189	0.000633	-9e-05
75	-0.003545	-0.000354	0.001653	4.1e-05
76	-0.000683	-0.00065	0.00139	0.000107
77	0.000436	-0.000123	-0.00065	0.000107
78	-0.000288	0.000271	0.001489	0.00014
79	0.00037	-0.000189	-0.00088	0.000173
80	-2.5e-05	0.000436	0.00162	7.4e-05
81	4.1e-05	0.000173	-5.8e-05	-2.5e-05
82	7.4e-05	0.000633	-0.001143	-5.8e-05
83	0.000206	8e-06	0.000403	-0.000123
84	0.000206	0.000107	-0.000387	-5.8e-05
85	0.000436	-9e-05	0.001587	-9e-05
86	-2.5e-05	8e-06	0.00037	4.1e-05
87	0.000107	-2.5e-05	-0.003545	7.4e-05
88	7.4e-05	-2.5e-05	-0.000748	7.4e-05
89	0.000173	8e-06	-0.001176	0.00014
90	0.000206	0.000206	0.00037	7.4e-05
91	-5.8e-05	7.4e-05	-0.000551	0.00014
92	-2.5e-05	0.00014	0.001193	-2.5e-05
93	-9e-05	7.4e-05	0.000403	8e-06
94	-5.8e-05	-9e-05	0.00037	-5.8e-05
95	-5.8e-05	-9e-05	0.001653	-9e-05
96	4.1e-05	-9e-05	-0.000255	-5.8e-05
97	7.4e-05	-2.5e-05	0.004252	8e-06
98	0.000107	0.000107	0.003825	0.000107
99	0.000107	4.1e-05	0.002805	7.4e-05
100	0.000107	4.1e-05	0.002114	0.00014
101	0.000107	0.00014	0.003331	0.000206
102	4.1e-05	4.1e-05	-0.001176	0.000107
103	-5.8e-05	0.00014	-5.8e-05	-2.5e-05
104	-2.5e-05	7.4e-05	-0.00315	-2.5e-05
105	-0.000123	4.1e-05	0.000173	-2.5e-05
