Ladekurvenmessung
Zeit: 2018_05_02 15.12.22
Info: FVA3, v = 0.1074, T = 40, F = 20, h = 95.8
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	0.001094	0.004713	0.00014	-2.5e-05	0.004219
1	-0.001308	0.010635	7.4e-05	7.4e-05	0.001324
2	0.001916	0.007016	0.00014	0.000107	-0.000222
3	0.000107	0.009615	-0.000123	0.00014	0.004088
4	0.000206	0.01047	-5.8e-05	7.4e-05	0.001686
5	0.000765	0.006818	-0.000156	0.00014	0.002114
6	0.000864	0.004055	-0.000123	8e-06	0.000699
7	0.003167	0.007279	8e-06	-2.5e-05	-0.000255
8	0.000864	-0.00065	0.000239	-2.5e-05	0.001653
9	-0.001077	-0.000518	0.000239	-5.8e-05	0.000666
10	0.000568	0.00264	0.000173	0.00014	0.001456
11	-0.003413	0.00389	0.000173	8e-06	0.000798
12	0.000995	0.006489	0.000107	0.000107	0.001028
13	-0.000485	0.004515	0.000666	0.000107	0.002607
14	-0.000518	0.004877	-0.000189	0.000107	0.002805
15	4.1e-05	0.003397	0.000271	0.00014	0.000535
16	0.000337	0.004713	4.1e-05	0.00014	0.0006
17	-0.000683	-0.000814	4.1e-05	4.1e-05	0.002476
18	0.000337	0.006785	0.000502	8e-06	0.002245
19	-0.001242	0.003528	-0.000551	-5.8e-05	0.001489
20	-0.00111	0.003232	0.000239	-9e-05	0.001193
21	-0.000189	0.004976	0.000107	-0.000123	0.001522
22	-0.001505	0.006095	0.00014	-2.5e-05	-0.002262
23	-0.000123	0.005272	0.001193	4.1e-05	0.001818
24	-0.000321	0.005667	0.000403	0.000107	0.002607
25	0.001291	0.007641	-5.8e-05	0.000107	0.000107
26	0.000107	0.005173	0.000666	0.000107	-0.0019
27	0.001785	0.001851	-0.000222	0.000107	0.000666
28	0.000765	-0.000387	0.000798	8e-06	0.007575
29	-0.000387	0.003989	-0.000748	-2.5e-05	0.000107
30	0.000929	0.003002	0.000568	-5.8e-05	0.001028
31	0.000633	0.003923	0.000666	-5.8e-05	-0.001538
32	-2.5e-05	0.005733	-2.5e-05	-0.000123	0.004252
33	-0.000156	0.006489	0.000765	-5.8e-05	0.000535
34	-0.000419	0.003825	0.000173	8e-06	0.004252
35	-0.001308	0.00514	-2.5e-05	0.00014	0.003627
36	0.001193	0.002936	0.00014	0.000107	0.005535
37	-0.001341	0.00116	-0.000288	0.000107	0.000798
38	0.00037	0.001587	-0.000156	0.000107	-0.000222
39	0.000798	0.000206	0.00014	8e-06	-0.000288
40	0.000304	4.1e-05	4.1e-05	-2.5e-05	0.002311
41	8e-06	-2.5e-05	0.000107	-5.8e-05	-0.000419
42	0.000107	0.000995	0.000107	-5.8e-05	-0.000288
