Ladekurvenmessung
Zeit: 2018_05_02 15.18.50
Info: FVA3, v = 0.2937, T = 40, F = 20, h = 189.5
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
0	0.004121	0.002574	0.002805	0.010306
1	0.003463	0.002706	0.005108	0.011654
2	0.004285	0.004581	0.004384	0.009286
3	0.005634	0.001686	0.006489	0.011852
4	0.002772	0.003627	0.006095	0.00695
5	0.008299	0.001883	0.006489	0.011523
6	0.003496	0.003627	0.005634	0.009911
7	0.006391	0.00343	0.004614	0.012773
8	0.007246	0.001587	0.003989	0.009516
9	0.003134	0.000206	0.004088	0.009746
10	0.006456	0.004252	0.003331	0.008891
11	0.003167	0.002212	0.003134	0.009516
12	0.003167	0.001982	0.005404	0.009417
13	0.003364	0.002607	0.002147	0.009845
14	0.003857	0.002344	0.003331	0.012411
15	0.000699	0.00139	0.004746	0.013826
16	0.005042	0.000173	0.005897	0.011687
17	0.001818	0.002311	0.003397	0.013267
18	0.004055	0.000271	0.005469	0.01524
19	0.004483	0.002903	0.005535	0.009088
20	0.007114	-2.5e-05	0.007049	0.011687
21	0.00491	0.004121	0.002805	0.009319
22	0.007082	0.003989	0.006292	0.010766
23	0.002706	0.004022	0.005502	0.009352
24	0.007114	0.004088	0.003956	0.009549
25	0.000864	0.001291	0.002377	0.010832
26	0.004252	-0.000913	0.004943	0.014122
27	0.007114	0.001028	-0.001439	0.008759
28	0.003857	0.000732	-0.001275	0.011885
29	0.005206	0.001851	0.001719	0.010075
30	0.004647	0.004351	-0.004598	0.00593
31	0.005404	-0.001341	-0.000551	0.003759
32	0.004647	0.002212	0.000436	0.002838
33	0.005305	0.001949	0.001291	0.005305
34	0.003463	0.002015	0.002344	0.001982
35	0.005963	0.00366	0.004186	0.003463
36	0.004943	0.004022	0.001225	0.004055
37	0.004647	0.000995	0.0057	0.003923
38	0.004811	0.004811	0.000469	0.001522
39	0.005338	0.001916	0.002607	0.005371
40	0.002607	0.003627	0.003068	0.006193
41	0.006259	0.002344	-0.000518	0.001785
42	0.007575	0.001916	0.003002	0.00366
43	0.004746	0.00241	-0.001801	0.00445
44	0.006588	0.002245	0.000107	0.003331
45	0.004055	0.001554	-0.000354	0.005009
46	0.004417	0.001554	0.000897	0.002706
47	0.00514	0.003956	-0.00417	0.004186
48	0.004483	0.000107	-0.001571	0.005469
49	0.003167	0.0057	-0.002459	0.004647
50	0.005634	0.000568	-0.00111	0.004055
51	0.003857	0.002706	-0.001801	0.005733
52	0.00491	0.002607	0.000304	0.004515
53	0.005305	0.001982	-0.000123	0.004976
54	0.006095	0.005469	-0.00088	0.005469
55	0.005338	0.006687	0.000633	0.00491
56	0.00616	0.003035	0.002114	0.002739
57	0.00514	0.006358	0.001324	0.005634
58	0.006029	0.003463	-0.000617	0.00695
59	0.005996	0.001489	0.002377	0.004022
60	0.006917	0.001324	-0.001406	0.00514
61	0.006259	0.002377	-0.002953	0.004483
62	0.005502	0.002344	-0.002064	0.005404
63	0.003923	0.001094	-0.001999	0.004877
64	0.007838	8e-06	-0.000946	0.004285
65	0.010668	0.000502	0.001291	0.005897
66	0.006358	0.000798	-0.002459	0.006621
67	0.006785	-0.001374	0.000107	0.00445
68	0.004022	0.001949	-0.001374	0.005305
69	0.004746	0.00014	0.001456	0.005897
70	0.004779	-0.000123	-0.00973	0.00491
71	0.004779	0.000436	-0.001999	0.006851
72	0.003759	0.003594	-0.001077	0.005404
73	0.004779	0.001686	-0.000716	0.008397
74	0.006654	0.003989	0.000436	0.002278
75	0.006818	0.003528	-0.002032	0.006917
76	0.00774	-0.000156	-0.000255	0.008036
77	-0.001308	0.00514	0.000535	0.005963
78	0.003857	0.001522	-0.00236	0.005568
79	0.005469	0.00287	-0.003413	0.004713
80	0.00616	0.001653	-0.002262	0.007082
81	0.004417	-0.000222	-0.002393	0.006292
82	0.00899	-0.00417	-0.001933	0.007443
83	-0.000123	0.002509	-0.003841	0.006259
84	0.006391	0.000469	-0.000847	0.008858
85	0.000831	0.001291	-0.000156	0.003101
86	0.000436	0.001949	-0.001406	0.004219
87	0.001225	0.002607	0.002114	0.005831
88	0.002114	0.000535	0.002443	0.007476
89	0.000864	0.004483	-0.000387	0.005535
90	0.002541	0.003101	0.001851	0.006325
91	0.001423	0.00241	0.001719	0.005897
92	0.004154	0.005963	0.000798	0.007641
93	0.003825	0.001193	0.002509	0.006259
94	0.003134	0.002903	-0.001077	0.0082
95	0.006851	0.002344	0.000502	-0.001308
96	0.004285	0.001291	-0.001933	0.005733
97	0.003364	0.00139	0.002541	0.004614
98	0.005009	0.006555	-0.001077	0.005371
99	0.003002	0.001423	-0.003841	0.005108
100	0.001554	0.003726	0.003364	0.005173
101	0.005108	0.000469	-0.001867	0.005502
102	0.00241	0.003134	-0.001242	0.007082
103	0.003101	0.002278	0.000995	0.00945
104	0.002344	0.005404	0.002377	0.008463
105	0.006292	-0.001637	0.001686	0.00922
106	0.006226	0.002607	0.000337	0.005272
107	0.006391	0.001028	0.00139	0.007904
108	0.006062	0.000732	-0.000617	0.005338
109	0.005437	0.003956	-0.004071	0.005502
110	0.006621	0.002147	-9e-05	0.004746
111	0.006753	0.003364	-0.000683	0.006851
112	0.007378	0.002377	0.000535	0.00672
113	0.002245	-0.001867	0.000732	0.00672
114	0.001225	-0.003808	-0.001176	0.005173
115	0.004647	0.001686	-0.001209	0.006424
116	0.005371	-0.002295	-0.001176	0.005338
117	0.004252	0.002147	-0.00292	-0.000584
118	0.00695	-0.002032	-0.001308	0.004384
119	0.006226	-0.00213	-0.004433	0.003594
120	0.004515	0.003561	0.000502	0.004877
