Ladekurvenmessung
Zeit: 2018_05_02 15.10.14
Info: FVA3, v = 0.0769, T = 40, F = 20, h = 79.7
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	0.001785	-0.000584	-2.5e-05	7.4e-05	0.000107
1	-0.000189	0.000831	4.1e-05	0.000107	4.1e-05
2	0.000271	0.002903	4.1e-05	-0.000123	8e-06
3	-5.8e-05	0.002114	7.4e-05	0.000107	0.000173
4	0.000633	0.00366	0.000173	-5.8e-05	-5.8e-05
5	-0.001406	0.003364	7.4e-05	-0.000222	0.00014
6	4.1e-05	0.001456	0.000107	0.000633	8e-06
7	-0.001242	0.00139	-0.000123	-9e-05	-9e-05
8	0.002245	-0.000716	-9e-05	0.000107	-9e-05
9	0.000633	0.000436	-9e-05	4.1e-05	-9e-05
10	-0.001209	-0.000518	-0.000156	0.000107	-5.8e-05
11	-0.000716	0.000666	-2.5e-05	7.4e-05	4.1e-05
12	-0.001012	-0.003117	8e-06	0.00014	7.4e-05
13	0.000929	0.002838	7.4e-05	-0.000222	0.00014
14	-0.000387	-0.000946	0.00014	-2.5e-05	4.1e-05
15	0.001489	-0.001045	7.4e-05	-9e-05	8e-06
16	-0.001406	-0.002657	0.000173	-0.000123	-5.8e-05
17	0.001291	-2.5e-05	8e-06	-0.000781	-2.5e-05
18	-0.00065	0.002048	4.1e-05	7.4e-05	-2.5e-05
19	-0.001045	-0.000617	-0.000123	8e-06	-0.000123
20	-0.000123	-0.001472	-5.8e-05	7.4e-05	-5.8e-05
21	0.001028	0.000535	-9e-05	0.000173	-5.8e-05
22	0.001061	-0.000485	8e-06	0.000107	8e-06
23	0.001489	-0.000123	8e-06	0.000535	0.00014
24	0.001719	0.002114	0.000107	-2.5e-05	7.4e-05
25	-0.000518	-0.000683	4.1e-05	-5.8e-05	0.00014
26	0.004779	-0.000123	7.4e-05	-5.8e-05	7.4e-05
27	0.001851	-0.000222	4.1e-05	-0.000123	8e-06
28	-0.000123	-2.5e-05	-2.5e-05	-0.000156	-9e-05
29	-0.002426	-0.000123	-5.8e-05	8e-06	-2.5e-05
30	0.00037	-9e-05	-5.8e-05	-5.8e-05	-9e-05
31	-0.001143	0.000173	-9e-05	0.000107	-9e-05
32	0.004088	-0.00088	-0.000123	4.1e-05	-2.5e-05
33	0.000239	4.1e-05	-5.8e-05	0.000107	0.000107
34	0.002476	0.000173	7.4e-05	0.000107	7.4e-05
35	-0.000321	-5.8e-05	7.4e-05	4.1e-05	0.00014
36	0.000995	0.000798	0.000107	4.1e-05	7.4e-05
37	-2.5e-05	0.000173	0.000173	-2.5e-05	0.000107
38	-9e-05	-5.8e-05	7.4e-05	-9e-05	0.000107
39	0.002245	-0.000123	7.4e-05	-0.000156	-9e-05
40	0.000831	-0.000123	-5.8e-05	-5.8e-05	-2.5e-05
41	-0.001472	-0.000123	-5.8e-05	7.4e-05	-9e-05
42	0.002048	-0.000123	-9e-05	4.1e-05	-9e-05
43	0.001258	-2.5e-05	-5.8e-05	7.4e-05	-9e-05
44	0.001851	-2.5e-05	-5.8e-05	0.000107	4.1e-05
45	0.003035	0.000239	7.4e-05	0.000107	4.1e-05
46	0.001851	0.000173	0.000107	7.4e-05	0.000107
47	0.003035	0.000304	0.00014	-2.5e-05	0.000206
48	0.00241	7.4e-05	7.4e-05	-2.5e-05	0.000206
49	0.002278	7.4e-05	0.00014	-0.000123	7.4e-05
50	0.002476	-0.001604	4.1e-05	-0.000156	-9e-05
51	0.003397	0.00014	-2.5e-05	-5.8e-05	-2.5e-05
52	0.001423	-0.000189	-5.8e-05	4.1e-05	-9e-05
53	0.00343	-0.000156	-5.8e-05	-2.5e-05	-0.000123
54	0.002805	-0.001308	-9e-05	0.000107	-5.8e-05
55	-0.001703	0.001094	-2.5e-05	7.4e-05	7.4e-05
56	0.00162	-0.00065	4.1e-05	8e-06	0.000107
57	0.000403	0.00014	0.00014	0.000239	7.4e-05
58	0.002245	-0.00088	0.00014	-0.000255	0.000107
59	0.001686	-0.000156	0.00014	0.000403	0.000173
60	0.00014	0.000173	7.4e-05	-9e-05	0.000107
61	-0.001867	-0.00065	7.4e-05	8e-06	-2.5e-05
62	0.00241	0.000271	-2.5e-05	-2.5e-05	-9e-05
63	0.001291	-0.000387	-0.000123	4.1e-05	-2.5e-05
64	0.001686	0.000502	-5.8e-05	-0.000156	-0.000123
65	0.00241	-0.000354	-0.000123	8e-06	-2.5e-05
66	0.002509	-9e-05	-5.8e-05	0.000107	-5.8e-05
67	0.001916	-0.000683	8e-06	8e-06	7.4e-05
68	0.004877	0.001094	4.1e-05	0.000107	0.000107
69	0.001851	0.000304	0.00014	-2.5e-05	0.000107
70	0.002673	0.001127	0.000107	4.1e-05	0.000173
71	0.004548	0.000206	0.000107	-5.8e-05	7.4e-05
72	0.002969	-0.000419	0.000107	-0.000123	8e-06
73	-0.000156	-5.8e-05	-2.5e-05	8e-06	8e-06
74	-5.8e-05	-0.001966	-2.5e-05	0.000206	-9e-05
75	0.00014	0.004647	-9e-05	8e-06	-5.8e-05
76	-5.8e-05	0.000798	-0.000123	0.000107	-5.8e-05
77	-0.000255	0.001094	-9e-05	7.4e-05	-2.5e-05
78	-0.001406	-0.002558	4.1e-05	0.000271	0.000107
79	0.001291	-0.000748	7.4e-05	4.1e-05	4.1e-05
80	7.4e-05	-0.000288	0.00014	8e-06	0.000173
81	0.002344	0.001028	0.000107	-5.8e-05	7.4e-05
82	-0.002097	-0.000485	0.00014	-9e-05	7.4e-05
83	-0.000354	-0.000748	4.1e-05	-0.000189	8e-06
84	-0.000913	-0.000222	8e-06	8e-06	-5.8e-05
85	0.002278	4.1e-05	-9e-05	7.4e-05	-5.8e-05
86	0.001028	8e-06	-2.5e-05	4.1e-05	-5.8e-05
87	0.000995	0.000403	-0.000123	0.000107	-2.5e-05
88	0.002772	7.4e-05	-2.5e-05	0.000107	-2.5e-05
89	-0.000748	0.000831	8e-06	0.00014	7.4e-05
90	0.001916	0.002212	8e-06	4.1e-05	0.000107
91	-0.000551	0.000107	0.000107	8e-06	0.000107
92	-0.000255	0.000864	0.00014	-2.5e-05	0.000107
93	0.00116	0.001193	0.000107	-2.5e-05	0.000107
94	0.001028	0.002739	7.4e-05	-0.000156	-2.5e-05
95	-0.000288	0.001357	-2.5e-05	-5.8e-05	-5.8e-05
96	-0.002032	-0.002295	-5.8e-05	-9e-05	-9e-05
97	-0.002064	0.001554	-5.8e-05	0.000107	-0.000123
98	0.000535	-0.000781	-0.000156	7.4e-05	-0.000123
99	0.001357	-0.001341	-0.000123	7.4e-05	-2.5e-05
