Ladekurvenmessung
Zeit: 2018_05_02 15.13.33
Info: FVA3, v = 0.1510, T = 40, F = 20, h = 123.8
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	0.000962	0.003364	0.001752	4.1e-05	0.002081
1	0.003463	0.009549	0.004877	-5.8e-05	0.004515
2	0.002212	0.009055	0.003989	-2.5e-05	0.004548
3	0.001883	0.006292	7.4e-05	-0.000123	0.003561
4	0.00241	0.008759	-0.001505	-5.8e-05	0.000699
5	0.001554	0.006391	0.001127	-2.5e-05	0.001061
6	0.0006	0.00593	-0.002196	4.1e-05	0.003134
7	0.003726	0.007147	0.003923	0.000107	0.003528
8	0.000403	0.005108	-0.000946	7.4e-05	0.001719
9	0.003068	0.004844	0.004515	0.000107	0.003397
10	0.001587	0.004252	0.000765	0.00014	0.000929
11	0.002903	0.001883	-0.000419	-2.5e-05	0.002476
12	0.005009	0.006424	0.000633	-5.8e-05	0.002081
13	0.000765	0.004483	-0.001933	-5.8e-05	0.002574
14	0.003134	0.005404	0.002212	-2.5e-05	0.000699
15	0.004022	0.004483	0.001949	-9e-05	0.004022
16	0.000831	0.006095	-0.001341	-9e-05	0.002147
17	0.00343	0.00389	-0.002196	0.000107	0.003068
18	0.001423	0.007608	0.003463	7.4e-05	0.00366
19	0.000666	0.003923	0.000929	0.000107	0.000206
20	0.002476	0.004351	0.000535	0.000107	0.003397
21	0.003463	0.008068	0.000962	8e-06	0.002311
22	0.001554	0.0006	0.003002	0.000107	0.00264
23	0.003199	0.004483	0.003792	-2.5e-05	0.004548
24	0.003002	0.0057	0.00491	-5.8e-05	-0.003216
25	0.001719	0.007378	0.00139	-5.8e-05	0.00116
26	0.003199	0.005075	0.000765	-5.8e-05	0.001554
27	0.002015	0.005897	0.003068	-2.5e-05	0.002739
28	-0.000321	0.003923	0.003923	4.1e-05	-0.001735
29	0.002509	0.006325	0.00343	4.1e-05	-0.000255
30	0.00162	0.004121	0.001785	0.000107	-0.001275
31	0.005502	0.005568	0.002245	4.1e-05	0.00037
32	0.000502	0.004219	0.002081	0.00014	0.001028
33	0.000831	0.005108	0.002673	4.1e-05	-0.000452
34	0.000995	0.009055	0.002706	4.1e-05	0.003232
35	-9e-05	0.006259	0.002805	-0.000123	0.002015
36	0.001456	0.003298	0.000699	0.001554	0.000765
37	0.001225	0.004548	0.002443	-0.000452	0.00287
38	-0.000222	0.00797	0.001916	0.001028	0.000897
39	-0.001472	0.002509	0.006391	0.000535	0.002015
40	0.000535	0.004581	0.003726	-0.001275	0.002574
41	0.00366	0.00514	0.00491	0.001061	-0.000123
42	0.000271	0.006325	0.004811	-0.000584	0.00343
43	0.000633	-0.007624	0.000502	0.001522	-0.000123
44	0.002114	-0.002064	0.002673	-0.001472	-0.000419
45	0.000239	-0.001999	0.004088	-0.000156	0.001686
46	0.001883	-0.001966	0.005042	-0.001966	-5.8e-05
47	0.000535	-0.001406	0.00218	0.001587	0.000206
48	0.004779	0.001357	0.002969	-0.001637	0.000436
49	-0.00065	0.003627	0.002147	-0.001999	-0.000387
50	0.000502	0.001719	0.001291	0.003496	0.000239
51	-0.001505	0.003397	-0.000419	-5.8e-05	0.00014
52	0.000271	0.00445	0.004943	0.000929	0.004844
53	-0.003051	0.003463	0.001225	0.003101	-9e-05
54	-0.00236	0.004219	0.00241	0.000765	0.004515
55	-5.8e-05	0.00343	0.001028	8e-06	0.003364
56	-0.000123	0.006687	-0.000288	-0.000387	0.005864
57	0.000897	0.004811	0.001489	-0.003249	0.005798
58	-0.001143	0.003825	0.000666	0.002212	0.002081
59	-0.006802	0.00672	0.003134	-0.000584	0.003331
60	-0.001439	0.000897	0.001916	0.001883	0.000568
61	0.000864	0.005798	0.004055	0.000403	0.001423
62	-0.002755	0.001982	0.001423	0.001719	0.000831
63	-0.001341	0.004614	0.005897	-0.001143	0.001423
64	0.001193	0.00445	-0.001045	-0.000946	-0.000716
65	0.001554	0.0057	-0.000814	-0.000617	0.002278
66	0.002476	0.004548	0.001785	0.001818	-0.001834
67	0.003463	0.007476	0.003956	0.000107	0.000568
68	-0.000814	0.00774	-0.002097	0.002772	0.00139
69	0.001094	0.007575	0.001324	-0.001275	0.004055
70	-0.00315	0.004877	0.000995	0.000535	0.00162
71	-0.002558	0.004548	0.002015	0.006424	0.003397
72	-0.001472	0.005667	0.002673	0.000732	0.000831
73	0.001785	0.00514	0.003199	0.000864	0.002048
74	0.000535	0.007411	0.004713	-5.8e-05	0.004186
75	-0.001834	0.005108	0.003956	7.4e-05	-0.00111
76	-0.000814	0.008694	0.004614	-9e-05	0.00162
77	-0.002492	0.005239	0.005634	0.000107	-0.001012
78	0.001094	0.011161	0.00037	-0.000617	-0.002262
79	0.001554	0.007476	8e-06	-0.000156	-0.001768
80	0.002509	0.007411	7.4e-05	-0.002492	0.000502
81	0.000173	0.003857	8e-06	0.000699	-0.004433
82	0.000897	0.004811	7.4e-05	-5.8e-05	0.00014
83	-0.000584	0.005766	-0.000288	-0.001012	-0.000551
84	0.001225	0.005766	0.000173	-0.00088	-0.000123
85	-0.001933	0.007575	-0.000123	0.001949	0.000568
86	0.001489	0.005766	0.000962	0.001554	-0.000419
87	-0.002459	0.004384	-0.000716	0.000962	0.001423
88	0.000699	0.006588	0.001127	0.002114	0.001949
89	-0.000189	0.009384	0.003463	-0.000321	0.002015
90	-0.00111	0.006588	0.000798	0.003265	0.003463
91	0.001094	0.007707	0.003068	0.000502	0.003956
92	-0.001867	0.002574	0.003002	0.001489	-0.001637
93	-0.002722	0.010207	0.005173	0.001785	0.002245
94	-0.001143	0.010536	0.005272	0.001061	-0.001604
95	8e-06	0.007937	0.002443	-0.000189	-0.000683
96	-0.000946	0.010503	0.003331	0.00014	-0.000716
97	0.001554	0.011523	0.004351	-0.001176	-0.001406
98	-0.000518	0.008661	0.001489	0.000666	-0.001143
99	0.003167	0.009549	0.002936	-0.00065	0.001818
100	-0.000452	0.012148	0.003068	-0.000913	0.000403
101	0.002147	0.011753	0.000732	4.1e-05	-0.001176
102	0.000239	0.008496	-0.001505	0.00139	0.000502
103	-0.000156	0.010437	-0.001275	0.001225	-0.000123
104	0.000864	0.010503	0.001028	0.00139	0.00218
105	-0.001867	0.010371	0.001423	-0.000452	0.002673
106	-0.003644	0.010371	0.001456	7.4e-05	0.003989
107	-0.004104	0.008463	0.002969	-0.001045	0.004779
108	8e-06	0.011951	0.003627	-0.000781	0.001291
109	-0.000288	0.008694	0.003726	0.001423	0.002772
110	-0.001045	0.011194	0.001686	-0.000979	0.002377
111	-0.001768	0.008332	0.000962	0.001653	0.000469
112	0.001193	0.008529	0.002311	-0.000222	0.004976
113	0.000897	0.008233	-0.001867	0.001554	-0.000617
114	0.003792	0.011786	0.001653	-0.00236	-0.004071
115	0.000271	0.005798	0.002969	0.002245	-0.001505
116	0.000436	0.011457	-0.002196	-0.000946	0.000107
117	-0.000222	0.005371	-0.003051	8e-06	-0.000748
118	-0.000321	0.009615	0.002574	0.001094	0.001094
119	-0.001308	0.011325	0.001094	8e-06	-0.001703
120	0.001258	0.009713	0.00264	0.000897	0.002081
121	-0.000946	0.009944	-0.000321	-0.00111	0.001719
122	-0.002887	0.007049	0.021722	0.000897	0.00116
123	-9e-05	0.01024	0.012082	0.000107	0.001291
124	0.002212	0.0057	0.000831	0.001258	0.002509
125	0.000206	0.007805	0.001061	-0.00167	0.001456
126	0.001028	0.007049	0.002278	0.004219	-0.001801
127	-0.002492	0.009187	0.001258	-0.000781	0.003792
128	-0.000913	0.008233	8e-06	0.000962	-0.002887
129	0.002048	0.008759	0.002081	0.001094	0.000206
130	-0.003841	0.006753	-0.00065	-0.000913	0.001061
131	0.001357	0.008694	0.000206	0.000864	0.00116
132	-0.003117	0.007147	0.000107	0.000535	-0.001538
133	0.002739	0.005897	-0.0019	-0.000288	4.1e-05
134	0.001324	0.009088	-0.000123	-0.000189	0.0006
135	0.000436	0.008858	7.4e-05	0.000107	0.001225
136	0.001094	0.008759	-0.000979	-2.5e-05	0.000633
137	-0.000123	0.007147	0.002772	-0.004861	0.000699
138	-0.002032	0.008463	-2.5e-05	0.000469	0.003002
139	-0.001735	0.006226	0.000732	0.000107	-0.00065
140	-0.002558	0.008858	0.003035	0.000469	0.000469
141	-0.003742	0.003397	-0.001472	0.000633	0.001094
142	-0.002426	0.009319	0.00445	-0.000123	0.004351
143	-0.005354	0.007772	-0.000814	-0.002097	0.000962
144	7.4e-05	0.008101	0.000107	-0.000321	0.005568
145	0.000831	0.01001	0.000535	0.002048	0.000304
146	0.001554	0.009286	-0.002525	-0.000354	0.000765
147	-0.001209	0.007443	0.000403	0.00116	0.001818
148	0.004417	0.006062	0.003265	-9e-05	-0.001077
149	0.000107	0.004877	0.003068	-0.000683	0.000962
150	0.000568	0.005108	0.004088	0.000271	0.000897
151	0.001883	0.007345	0.005535	-0.000156	-0.000617
152	0.001752	0.006424	0.0006	-0.001538	-0.001505
153	4.1e-05	0.008595	-0.000354	0.000436	-0.000683
154	-0.002986	0.007246	8e-06	-0.000814	0.000239
155	-0.002986	0.006292	-0.000452	-0.000123	0.002245
156	-0.00213	0.008036	4.1e-05	0.000765	0.001587
157	-0.002657	0.007049	0.00162	0.000206	0.002344
