Ladekurvenmessung
Zeit: 2018_05_04 09.59.20
Info: FVA3, v = 1.05, T = 23, F = 20, h = 587.3
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
0	0.00031	0.000967	-0.000347	0.001296
1	0.000474	0.003268	-0.000512	0.003761
2	0.004748	0.003104	-0.000676	0.000803
3	0.00031	0.001296	-0.001005	0.002447
4	0.004255	0.000803	-0.001169	0.003926
5	0.002282	0.002282	-0.001334	0.002775
6	0.001954	0.002611	-0.000347	0.006556
7	-0.001334	0.001625	-0.000676	-0.001662
8	0.001625	0.001296	-0.000512	0.000146
9	0.000639	0.001625	-0.000512	0.000967
10	0.002611	-0.002155	-1.9e-05	0.004255
11	0.002282	0.003926	-0.000183	0.003926
12	0.00146	0.002611	0.000146	0.008692
13	0.003926	0.004255	-0.000183	0.001789
14	0.002775	-1.9e-05	-0.000676	0.003761
15	0.003268	0.001625	-0.001005	0.005076
16	0.001954	0.001625	-0.000841	0.003104
17	0.003761	0.00031	-0.001005	0.002611
18	0.00294	0.003268	-0.001169	0.003104
19	0.003761	-0.001498	-0.000183	0.001954
20	0.004419	0.001789	-0.000841	0.002118
21	-0.000841	0.002118	-0.000183	0.005898
22	0.001132	0.001296	-0.000676	0.001954
23	0.00146	-0.001498	-0.000183	0.002118
24	0.00146	0.001789	-0.000512	0.00146
25	0.002447	-0.000512	0.000803	0.002447
26	0.003597	-0.001498	-0.000183	0.00146
27	0.002775	0.003433	-0.001005	0.003597
28	0.000803	0.001789	-0.001662	0.001132
29	0.004255	-0.000183	0.00031	0.006227
30	0.003104	-0.001498	-0.000183	0.001789
31	0.000474	0.000639	-0.000347	0.004419
32	0.002118	-0.002155	-0.001005	-0.001498
33	-0.001169	0.000967	-0.000676	-0.003306
34	0.004748	-0.001334	0.000146	0.002118
35	0.001132	0.001625	-0.001991	-0.003142
36	-0.001991	-1.9e-05	0.00031	-0.000676
37	-0.000183	-0.002155	-0.00347	0.00031
38	0.001789	0.002611	0.000474	0.00294
39	-0.001827	0.001789	-0.002977	-0.002813
40	0.000474	-0.001169	-1.9e-05	0.003268
41	0.004419	0.002447	-0.001498	0.000803
42	0.001954	-0.000841	-0.001005	0.001789
43	0.006884	-1.9e-05	0.00031	0.00146
44	0.001625	0.001625	-0.001662	0.003268
45	0.00409	-0.000183	-0.000512	0.001625
46	0.003104	-0.001498	0.00146	0.001954
47	0.003268	0.00294	0.000474	0.006556
48	0.001954	-0.000347	-0.001005	0.003268
49	0.002775	0.000639	0.002447	0.004419
50	0.001789	-0.000347	-0.001005	0.001625
51	0.001296	-0.000512	0.002447	0.003433
