Ladekurvenmessung
Zeit: 2018_05_03 14.54.24
Info: SHC320, v = 0.614, T = 40, F = 20, h = 461.9
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7
77	0.000474	0.004255	0.002775	0.00031	0.002118	0.002775	0.003104
78	-0.001005	0.001625	0.005076	0.002447	0.001789	0.001296	-0.001334
79	0.005405	0.003268	-0.010702	0.001132	0.006062	0.003268	0.000146
80	0.038605	-0.000183	0.006062	0.003104	0.003926	-0.001991	0.000967
81	0.006062	0.003597	0.000146	0.000803	0.004255	0.001625	-0.001827
82	0.000639	0.000803	0.002447	0.002282	-0.000183	-1.9e-05	-0.002155
83	-0.001169	0.003268	0.001789	-0.000841	0.000146	0.002282	-0.002484
84	-0.000512	0.00146	0.001625	0.002118	0.001789	-0.000183	0.00146
85	0.000967	0.001954	0.00031	0.000146	0.000146	0.000803	0.000474
86	-0.000512	0.001954	0.005734	0.000967	-0.002155	0.000639	0.000474
87	-0.001827	0.002447	0.000967	0.001625	0.000639	0.001625	0.000146
88	-0.001991	0.000803	0.001789	0.000967	0.00294	0.002118	0.004255
89	-0.000841	0.000639	0.003104	0.004583	0.000474	-1.9e-05	-0.002977
90	-0.000841	0.00146	0.00146	0.005405	0.001789	0.001954	0.006062
91	-0.00347	0.000474	0.000146	0.00294	0.001132	0.00672	0.00031
92	0.000474	0.000803	0.00146	0.001954	0.007542	0.007377	-0.001005
93	-0.002155	0.00146	0.004748	0.003761	-0.000841	-0.000676	-0.001991
94	0.000474	0.003104	-0.001005	-0.001334	0.001296	0.003268	-0.00232
95	-0.001005	0.001625	0.002282	0.007049	-0.000676	0.00294	-0.001498
96	-0.000347	0.002611	0.004912	0.000146	-0.001005	0.00146	-0.001991
97	-0.001334	0.000474	0.005898	0.00409	0.000803	0.00146	-0.000183
98	0.00031	0.003104	0.002447	0.00294	0.003761	0.001789	-1.9e-05
99	0.003433	0.003104	0.005076	0.002447	0.00146	-0.001005	-0.000347
100	-1.9e-05	0.001954	0.003268	-1.9e-05	0.002282	0.001954	-0.003142
101	0.001789	0.007049	0.000803	0.00672	0.001789	0.000474	0.00294
102	0.000803	0.000639	-0.001827	0.004419	0.004583	0.002447	0.000474
103	-1.9e-05	-0.003635	0.005405	-0.000841	-0.00232	0.00031	0.000639
104	0.001296	0.001132	0.000474	-0.000676	-0.001498	0.000474	0.001625
105	0.002447	-0.003142	0.004583	0.00294	-0.001662	0.004419	0.000967
106	0.00294	-0.002977	-0.000347	-0.002648	-0.001662	0.00294	-0.001169
107	0.001132	-0.003635	0.006227	0.000474	-0.000676	0.00031	-0.005607
108	0.000803	-0.000347	0.004912	0.00294	-0.003963	-0.001005	0.000146
109	0.002611	0.001789	0.003597	0.001954	0.004419	0.004748	0.003104
110	0.001296	-0.000347	0.004419	0.003926	-0.002155	0.001625	-0.000347
111	0.001296	0.002775	0.003926	-0.002977	0.003597	0.000146	0.000639
112	0.005734	-0.000512	0.005405	0.005734	0.001625	0.001625	0.003104
113	0.003268	0.002118	0.003761	0.000146	0.006391	0.006391	0.00031
114	-0.001005	-1.9e-05	0.005405	-0.000347	-0.002813	0.002447	0.002118
115	0.002118	0.000639	0.001625	0.001954	0.000803	-0.003142	0.002282
116	0.000967	0.001954	0.00672	-0.000676	0.000803	0.002118	0.000639
117	-0.000841	0.002775	-1.9e-05	0.000803	0.00146	-1.9e-05	-0.002977
118	0.00031	0.00146	0.005898	0.005898	-0.000512	-0.00232	0.002447
119	0.001789	0.00672	-1.9e-05	0.000803	0.000146	-0.001991	-0.001662
120	0.00409	0.000967	0.005241	0.002775	0.000803	0.000967	0.000474
121	0.002611	0.002118	0.005076	-0.002648	0.002118	-1.9e-05	0.000146
122	0.002282	0.000639	-1.9e-05	-0.000347	-1.9e-05	0.003597	0.001625
123	0.001954	0.001296	0.001132	0.005734	0.000639	0.005076	0.000639
124	0.004912	0.002118	0.004748	0.000146	0.002118	0.002447	0.002611
125	-0.000347	-0.001169	0.00294	0.00146	-0.005278	-0.000183	0.001132
126	0.003433	-0.001498	0.00409	0.002447	0.00146	0.003433	0.002447
127	-0.001005	-0.000183	0.004255	0.004419	-0.002648	0.000639	0.003761
128	0.004748	0.001789	0.004583	0.001296	-0.000841	0.003761	0.000146
129	0.002611	-0.003963	0.004912	0.002447	-0.000512	0.001132	0.00031
130	0.003597	0.003433	-0.001169	0.002775	-0.000347	0.003104	0.000967
131	0.004255	0.003597	0.004583	0.003268	0.002282	-0.003142	0.001625
132	0.004583	0.003268	0.002447	0.002118	0.002118	0.000474	-0.001169
133	0.002611	0.001789	0.003433	0.001789	0.001789	0.002447	-0.004292
134	0.003761	0.006391	0.002775	0.003268	0.003761	0.003268	-0.005443
135	0.007049	0.000639	0.000967	0.000474	0.008363	-0.006429	0.003597
136	-0.000183	0.003268	-0.002813	-0.000512	-0.00232	0.000474	-0.000183
137	-1.9e-05	0.002775	0.001132	-0.000512	0.001296	-0.000347	0.000146
138	0.000967	0.000639	-0.001827	0.002775	-0.001334	0.000803	0.001625
139	-0.000512	0.002611	-0.002155	0.00146	-1.9e-05	0.001789	-1.9e-05
140	0.000803	0.000146	0.004419	0.005734	-0.005278	0.003268	0.001954
141	0.003268	0.001954	-0.002155	0.006391	-0.002484	0.007706	-0.000183
142	0.001625	0.001954	0.000639	0.00294	0.000967	0.001296	-0.000347
143	0.002775	0.003104	0.000639	0.004583	0.005241	0.003926	0.000146
144	0.00294	0.00294	0.002447	0.003926	0.000639	0.002282	-0.002155
145	0.00146	0.003761	0.003761	0.003268	-0.000512	0.004255	0.001296
146	0.002447	0.002447	0.00409	0.003597	-0.007415	-0.002155	0.005405
147	0.00294	0.003104	-1.9e-05	0.001789	-0.001991	0.004419	0.004748
148	0.001625	0.002118	0.003104	0.004255	-0.000512	0.001132	0.00409
149	0.003268	0.004748	-0.003963	0.001296	0.002447	0.002118	0.004255
150	0.002118	0.003104	0.001789	0.004583	-0.001334	-1.9e-05	0.003761
