Ladekurvenmessung
Zeit: 2018_05_04 09.03.03
Info: FVA3, v = 0.749, T = 23, F = 20, h = 374.2
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3
291	-0.002648	-0.003635	-0.002484
292	-0.001498	0.001296	-0.00347
293	-0.001169	-0.003799	-0.001991
294	-0.004621	-0.000841	-0.000676
295	-0.001334	0.000474	-0.001498
296	-0.001827	-0.000676	-0.000512
297	-0.001169	0.001132	-0.002813
298	-0.001334	-0.001005	0.000967
299	-0.000512	-1.9e-05	-0.00347
300	-0.001991	0.000474	-0.003799
301	0.000639	-0.001005	-0.003635
302	0.001296	-0.003306	0.002282
303	-0.000841	0.000474	-0.000841
304	0.004419	-0.004292	-0.00232
305	-0.001662	-0.000512	-0.003142
306	-1.9e-05	-0.003142	-0.001662
307	-0.000183	-0.004785	-0.002155
308	0.00031	-0.001334	-0.004785
309	-0.002977	-0.000676	-0.002648
310	-0.002484	-0.001827	-0.001991
311	-0.005443	-0.000183	0.00031
312	-0.003306	-0.001169	-0.002155
313	-0.002648	-0.001991	0.000474
314	-0.001498	0.003268	-0.000676
315	0.000146	0.003104	0.000146
316	-0.002155	-0.000676	-0.001991
317	-0.001991	-1.9e-05	0.001625
318	-0.000183	-0.001498	0.002118
319	-0.000676	-0.001334	0.000803
320	-0.001169	0.001132	-1.9e-05
321	0.004583	-0.000676	-0.001662
322	-0.000512	0.000474	0.000639
323	0.004419	-0.001498	-0.000183
324	0.00146	0.002775	-0.001498
325	0.000146	-0.002484	0.002118
326	-0.000676	-0.001498	-0.000841
327	-0.000676	-0.002648	-0.004128
328	-0.001169	-0.000841	0.000639
329	-0.001005	-0.001334	0.000803
330	-0.002155	0.000146	-0.00232
331	-0.001005	-0.000183	-0.000841
332	0.00031	0.002118	-0.000676
333	-0.002484	0.001954	-0.001498
334	-0.000183	0.000474	-0.000512
335	-0.001169	0.000639	0.001789
336	-0.001827	-0.001991	-0.001827
337	-0.001827	-0.000347	-0.001334
338	-0.000512	-0.001005	-0.001991
339	-0.000512	-0.000841	-0.001662
340	0.003104	-0.000841	-0.000676
341	0.002611	0.00031	-0.001169
342	-1.9e-05	-0.002155	-0.003142
343	-0.000512	-0.001005	-0.002977
344	-0.001827	-0.001334	-0.00347
345	-0.000512	-0.00347	0.000474
346	-0.001334	-1.9e-05	-0.000183
347	0.000146	-0.004949	-0.001169
348	-0.003799	0.000146	-0.001498
349	-0.002155	-0.001827	-0.000347
350	-0.00347	0.000474	-0.000841
351	0.001132	0.000146	0.002611
352	-0.000841	0.002118	-0.001827
353	-0.000676	-0.003142	0.000803
354	-0.002484	0.000639	-0.00232
355	-0.002155	-0.001334	-0.004292
356	-0.000512	0.000639	-0.000676
357	0.00031	-0.000183	-0.000841
358	0.000803	-0.001991	-0.001662
359	-0.002648	-0.000512	-0.002648
360	-0.001662	-0.000183	-0.001169
361	-0.000183	-0.000347	-0.000512
362	-0.001991	0.001625	0.001296
363	-0.002813	0.001625	-0.003306
364	-0.001169	0.00031	-0.001005
365	-0.005114	0.001625	0.00031
366	-0.003306	0.000474	0.003104
367	-0.001991	0.000639	-0.001991
368	0.000803	-0.002155	0.001954
369	-0.001662	0.001789	0.000803
370	-0.001169	0.001625	0.000803
371	-0.001498	-0.001005	0.001789
372	0.00031	-0.001169	-0.000347
373	-0.001827	0.003761	0.000146
374	0.000474	0.000803	-0.001991
375	0.001132	0.00146	0.003433
376	0.000146	0.003597	0.002447
377	-0.000183	0.00031	0.00146
378	0.002611	0.000639	-0.002484
379	-0.00232	-0.001334	-1.9e-05
380	-0.000347	0.002118	-0.001169
381	-0.004456	-0.002484	-0.001662
382	-0.003142	-1.9e-05	0.00146
383	0.000146	-0.001498	0.002118
384	-0.001991	-0.001169	-0.001005
385	-0.001498	-0.000183	-0.000183
386	-0.002977	-0.001498	0.000639
387	-0.003635	0.000474	-0.001005
388	-0.002813	0.000803	0.000474
389	0.003268	0.000146	0.000146
390	0.000803	-0.001169	0.000803
391	0.002282	0.000803	-1.9e-05
392	-0.004949	-0.001827	-0.001498
393	-0.001169	-0.003142	0.00031
394	-0.000183	-0.00232	0.00031
395	-0.00232	-0.001334	-0.001498
396	-0.001169	0.000803	-0.000841
397	-0.001991	-0.001169	-0.002813
398	-0.000676	0.002118	-0.000512
399	-0.005936	-0.001169	-0.001498
400	-0.000841	-0.002648	-0.001827
401	-1.9e-05	-1.9e-05	0.002611
402	-0.000347	-0.001827	-0.000347
403	-0.011359	-0.000347	0.001789
404	0.000639	-0.001498	0.001132
405	0.000474	-0.003306	-0.001498
406	0.000146	-1.9e-05	-0.001334
407	0.000639	-0.000183	-0.000512
408	0.000474	-0.003306	-0.001991
409	-0.001991	-0.002648	-0.002977
410	-0.0061	0.001132	-0.00232
411	-0.000183	-0.000347	0.000146
412	-0.001498	0.000474	0.000474
413	-0.003963	-0.003963	-1.9e-05
414	-0.012674	-0.000841	-0.000512
415	-0.0061	-0.002977	-0.001334
416	-0.002484	-0.000676	0.000474
417	-0.000512	-0.002648	0.000474
418	-0.000347	-0.000512	0.000474
419	0.000474	-0.003142	-0.000183
420	-0.000841	-1.9e-05	-0.000512
421	-0.001991	-0.001334	-0.000512
422	0.00146	-0.000676	0.000967
423	0.001954	-0.001662	0.00146
424	0.000639	-0.000347	0.001954
425	-0.006429	0.002611	-0.000512
426	-0.002813	-0.005443	0.002118
427	0.000474	0.004912	0.000639
428	0.002282	-0.001334	0.003104
429	0.001954	-0.001005	-0.001005
430	0.000146	-0.000676	0.000639
431	0.000474	0.000474	-0.002155
432	0.000639	-0.002484	-0.001827
433	-0.003306	0.000803	0.000967
434	-1.9e-05	-0.00232	0.00146
435	-0.002484	-0.001334	-0.002813
436	-0.005443	-0.001991	0.000474
437	-0.000183	-0.001662	-0.000347
438	-0.001334	-0.001334	-0.001005
439	0.001296	-0.001662	0.005076
440	-0.000841	-0.000676	-0.004785
441	0.001132	-0.002648	-0.002155
442	0.000146	0.000146	-0.004621
443	-0.000841	0.002447	-0.001334
444	-0.000183	0.003268	-0.001005
445	-1.9e-05	-0.001334	0.001296
446	-0.001005	0.000803	0.000146
447	0.001296	0.000474	-0.000841
448	-0.004621	-0.004128	-0.000676
449	0.000639	-0.002648	-0.001005
450	-0.001662	-0.001827	0.000639
451	0.000803	-0.002813	-0.002155
452	0.00031	-0.002977	-0.001498
453	-0.000183	0.000967	-0.001334
454	-0.001005	-0.001991	-0.001827
455	-0.000347	-0.001498	-0.001334
456	-0.001005	-0.002813	0.000803
457	0.002118	-0.001334	0.00031
458	0.002611	-0.001991	0.00146
459	-0.000512	-0.002484	0.00031
460	0.001132	-0.002155	0.003433
461	-0.004621	-0.000676	0.005076
462	-0.001169	-0.003963	0.000803
463	-0.001005	-1.9e-05	0.002447
464	-0.004128	-0.001498	-0.000676
465	-0.001662	-0.000512	-0.000512
466	-0.000512	-0.001334	-0.001005
467	0.00146	-0.000841	0.000967
468	0.000803	-0.000676	0.000146
469	0.004255	-0.003799	0.002282
470	-0.002155	-0.001498	-0.000841
471	0.000474	-0.004128	-0.000183
472	-0.001169	0.001625	-0.000183
473	0.000639	-0.000841	0.000639
474	-1.9e-05	-0.001334	-0.000183
475	0.00146	0.000803	-0.000841
476	-1.9e-05	-0.005114	-1.9e-05
477	0.004583	-0.004292	-0.000841
478	-0.00232	-0.000183	0.000639
479	0.001296	-0.001991	0.001789
480	0.005569	-0.001991	0.00031
481	0.000967	-0.001662	-0.001005
482	0.001132	-0.001169	0.00031
483	0.000639	0.00031	-0.001005
484	-0.001005	-0.002813	-0.001827
485	0.000474	-0.000512	-0.001662
486	0.000803	-0.000676	0.000803
487	-0.001334	-0.000512	-0.001991
488	0.000967	-0.001991	-0.00347
489	-0.000512	-0.001662	0.002611
490	0.002447	-0.001991	0.005898
491	0.003104	-0.003142	0.002118
492	-0.000183	-0.000676	0.00294
493	-0.002977	0.001132	0.001296
494	0.000967	-0.002813	0.002447
495	-1.9e-05	-0.000183	0.000639
496	0.001132	-0.001991	-0.001498
497	0.002775	-0.004456	0.002118
498	-1.9e-05	-0.001334	-0.001498
499	0.000639	0.000146	-0.000676
500	0.000639	-0.000183	0.000146
501	0.002282	-0.001334	0.002118
502	0.003433	-0.000841	-0.001169
503	-0.000512	-0.002813	-0.001334
504	0.000639	-0.002813	-0.00232
505	0.000474	-0.003142	-0.000512
506	-1.9e-05	-0.002648	-0.002155
507	0.00146	-0.005114	-0.001005
508	-0.001005	-0.000512	-0.001827
509	-0.001662	0.001296	0.000803
510	-0.001169	-0.001005	-0.000841
511	0.00294	-0.001005	-0.002484
512	-0.001827	0.00031	-0.001991
513	0.002775	0.002282	-0.001827
514	-0.000183	0.000146	-0.000183
515	-0.000183	-0.001169	-0.001662
516	0.002118	-0.000676	0.001789
517	0.000474	0.00031	-0.001827
518	0.000146	-0.001169	-0.001827
519	0.001132	-0.002813	-0.001498
520	-0.000183	0.000146	-0.001169
521	-0.000347	-0.000512	-0.001169
522	0.002282	-0.005114	-0.000183
523	-0.000676	0.002611	0.00031
524	0.003597	0.002118	-0.000841
525	-0.001662	-0.001991	0.001296
526	-0.000347	-0.001169	-0.000183
527	0.00031	-0.002155	0.000639
528	0.002282	-0.001991	0.000474
529	0.003268	-0.000676	0.000146
530	0.001132	-0.001005	-0.00232
531	0.002282	-0.000841	0.001789
532	0.002282	-0.001662	-0.002155
533	0.002282	0.001132	0.00146
534	0.002118	-1.9e-05	0.00146
535	0.001132	-0.000841	-0.000347
536	-0.001005	0.00031	-0.001498
537	0.002118	-0.001662	-0.000841
538	-0.000183	-0.001498	-0.001662
539	0.001789	-0.004785	-0.005278
540	-0.001005	-0.001169	-0.002977
541	0.001296	-0.002155	-0.003306
542	-0.000676	-0.002484	0.000474
543	-1.9e-05	-0.002977	0.000639
544	-0.001169	-0.003635	0.000474
545	0.00031	-0.001334	0.000146
546	0.001132	-0.003306	0.002282
547	0.00146	-0.000676	-0.001991
548	-0.001498	0.001789	-0.001005
549	0.004912	0.001954	0.001789
550	0.002611	-0.000676	-0.001005
551	-0.000841	0.000146	-0.000183
552	0.003926	-0.001169	-0.001005
553	0.000146	0.000146	-0.00347
554	0.002118	-0.002155	-0.003142
555	0.000474	-0.001662	-0.000512
556	0.000967	-0.003306	-0.001169
557	0.001625	-0.003799	-0.002155
558	0.000146	-0.004128	-0.004949
559	-0.002813	-0.00347	-0.001991
560	-0.002813	-0.001498	-0.001498
561	0.000474	-0.001662	-0.000676
562	-0.001169	-0.000676	0.002611
563	0.000639	0.000474	0.000803
564	-0.001498	0.00146	0.001132
565	0.000474	-0.001498	0.001789
566	0.000146	-0.000183	0.00031
567	0.002447	-0.000183	0.000146
568	0.001954	0.00031	0.002118
569	0.000803	-0.002648	0.001132
570	0.000639	0.000146	-0.001169
571	-0.000676	-0.001827	0.000967
572	0.001132	-0.001991	-0.002977
573	0.00031	-0.004949	-0.001991
574	0.001789	-0.001498	-1.9e-05
575	-0.001169	-0.002813	-0.002813
576	0.001132	0.002282	0.000639
577	0.00294	0.00146	-0.001662
578	0.000639	-0.000347	-0.001334
579	0.00409	-0.000347	-0.001005
580	0.001625	-0.003306	0.001132
581	0.00031	-0.001498	0.001132
582	0.002282	-0.000512	0.000803
583	0.000146	0.001625	-0.000347
584	0.002118	-0.003306	0.000146
585	0.001132	0.00146	0.000639
586	0.002447	-0.001005	-0.001334
587	0.000474	0.000474	-0.000512
588	0.002118	-0.00232	-0.000841
589	0.000967	-0.000183	0.002118
590	-0.001498	-0.002648	-0.001827
591	-0.000183	-0.001005	0.000474
592	-0.000183	-0.003306	-0.006922
593	-0.000676	-0.00725	-0.000512
594	-0.001169	-0.002813	-0.003799
595	-0.001169	-0.003635	-0.000841
596	-0.002155	-0.001991	-0.001169
597	0.000146	-0.000676	-0.00232
598	-0.002484	-0.000841	0.000967
599	-0.001334	-0.002155	-0.000183
600	-0.001334	-0.000347	-1.9e-05
601	0.002282	-0.002977	0.00031
602	-1.9e-05	-0.000183	-0.001334
603	-0.001005	-0.001991	-0.002648
604	0.000474	-0.000676	0.000474
605	0.001789	-0.003306	-0.005771
606	0.000803	-0.004292	-0.00347
607	0.004583	-0.001827	-0.001498
608	-0.000512	-0.001005	-0.000183
609	-1.9e-05	-0.001991	-0.001662
610	0.000803	-0.001498	0.001625
611	0.001132	-0.002155	-0.000676
612	0.000639	-0.0061	-0.000347
613	-0.00347	-1.9e-05	-0.001334
614	-0.001498	-0.002155	-0.001169
615	-0.001169	-0.000512	-0.001005
616	-0.002155	-0.000512	0.000639
617	-0.002813	-1.9e-05	-0.001334
618	0.000967	-0.000676	0.00294
619	0.001789	0.001132	-1.9e-05
620	0.00031	-0.000183	-0.001991
621	0.001789	0.001296	-0.000676
622	0.002611	0.002282	-0.001005
623	0.002282	-0.002977	0.001625
624	-0.000512	0.000146	0.001132
625	-0.000512	-0.002977	0.000639
626	-0.000512	-0.001334	-0.001334
627	-0.000841	0.001954	-0.000841
628	-0.001334	-0.001334	-0.001662
629	-0.001005	-0.000512	-0.000841
630	-1.9e-05	0.000967	-0.000841
631	-0.001005	-0.002484	0.000146
632	-0.000183	-0.000676	-0.000676
633	-0.000183	0.001296	0.00146
634	0.002447	0.00031	-0.000183
635	-0.000347	-0.001005	0.00031
636	-0.000183	0.001296	0.001296
637	0.000967	-0.001005	-0.001991
638	0.000474	-0.000841	-0.002813
639	0.000146	-0.001005	-0.001334
640	0.002775	-0.002155	-1.9e-05
641	0.001789	0.000146	-0.002155
642	0.000967	-0.00347	0.002282
643	-0.000841	-0.002484	-0.005936
644	0.000474	-0.001827	0.000803
645	-1.9e-05	-1.9e-05	-0.001991
646	-0.000512	-0.001334	-0.000841
647	0.000967	-0.000183	0.000803
648	0.000639	-0.001827	0.000146
649	-0.000512	-0.00347	-0.000841
650	0.004912	0.00031	-0.000183
651	0.002282	0.002282	-0.000676
652	0.001132	0.000146	-0.001334
653	0.001625	0.000639	0.000639
654	-0.000676	0.000474	-0.002813
655	0.002118	0.00146	0.001132
656	0.001132	-0.002648	-0.001498
657	-0.000183	-0.002484	-0.000676
658	-0.000841	-0.000841	-0.000347
659	-0.001169	-0.003142	0.004255
660	-0.002155	-0.001334	-0.001827
661	-0.002648	-0.002484	0.000803
662	0.000146	-0.000512	-0.001005
663	0.000639	-0.001662	-0.003963
664	-0.003635	0.000639	0.001625
665	-0.000841	-0.001334	-0.000841
666	-0.002484	0.001954	0.003104
667	0.002118	-0.000512	-0.000841
668	-0.001991	-0.000676	-0.001334
669	-0.001005	-0.001498	0.00146
670	-0.001169	-0.000183	0.001789
671	0.000967	0.000639	-0.00232
672	-0.000183	-0.000183	0.000146
673	0.002611	0.00146	0.000474
