Ladekurvenmessung
Zeit: 2018_05_03 13.53.57
Info: FVA3, v = 2.06, T = 40, F = 20, h = 599.6
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16
328	0.001296	0.00031	-0.002648	0.024799	0.014445	-0.017605	0.006227	-0.007086	-0.013332	0.009678	0.005569	0.006556	0.009185	-0.000347	-0.026809	-0.008565
329	-0.0061	-0.002813	-0.002977	0.021348	0.013623	-0.018098	-0.005771	-0.001334	-0.013332	0.010336	0.008363	0.006062	0.011322	0.001296	-0.026316	-0.003963
330	-0.000841	0.000474	-0.003963	0.021183	0.01313	-0.021878	0.002118	-0.000512	-0.014482	0.00672	0.007049	0.00935	0.012308	-0.000676	-0.024837	-0.003799
331	-0.001498	0.002447	-0.004785	0.022005	0.013623	-0.019413	0.000474	0.000639	-0.014811	0.008035	0.009678	0.006227	0.013952	0.000803	-0.018755	-0.003635
332	-0.000676	0.000803	-0.000512	0.021676	0.014773	-0.021385	-0.002155	0.000146	-0.015797	0.005734	0.011815	0.006227	0.016417	0.000803	-0.002977	-0.005936
333	0.00146	-0.001662	-0.00347	0.022663	0.01576	-0.021714	-0.001662	0.001789	-0.000183	0.006391	0.012965	0.005076	0.002611	0.000146	-0.000676	-0.002813
334	0.000146	-0.000347	0.002611	0.020362	0.014938	-0.021056	-0.002155	0.002282	-0.002155	0.002447	-0.006922	0.007213	0.004748	-0.001005	-1.9e-05	-0.004128
335	0.001625	-0.002484	-0.004292	0.022663	0.01428	-0.025823	0.000803	0.001132	-0.002155	0.005076	-0.002813	0.00672	0.001296	-0.001991	0.002611	-0.005114
336	0.002118	0.001789	-0.002648	0.021841	0.011322	-0.023522	-0.002813	0.002118	-0.004949	0.00031	-0.001827	0.004912	0.007377	-0.001334	0.001789	-0.002484
337	0.003761	0.000803	-0.005443	0.022498	0.012144	-0.023357	-0.001991	0.002447	-0.004785	0.002282	-0.001005	0.006884	0.00146	-0.002813	0.000803	-0.004292
338	0.005241	0.001132	-0.00232	0.019047	0.008528	-0.022043	-0.002484	0.004748	-0.007415	0.002118	0.001132	0.005076	0.004255	-0.002155	0.000639	-0.003142
339	0.001789	0.00031	-0.004621	0.018718	0.010336	-0.023029	0.002775	0.004255	-0.010045	0.001296	0.001625	0.007542	0.007542	-0.004128	-1.9e-05	-0.00347
340	0.003926	0.00031	-0.004949	0.015595	0.010007	-0.025165	0.00031	0.002447	-0.013167	-0.001827	0.000803	0.007377	0.00935	-0.004949	0.000967	-0.005443
341	0.001132	0.00146	-0.004456	0.012801	0.008199	-0.024344	-0.000183	0.005405	-0.014975	-0.000512	0.002447	0.008692	0.010007	-0.004949	-0.000841	-0.002813
342	0.001954	0.002775	-0.004949	0.010336	0.009678	-0.020892	0.001132	0.008528	-0.017934	-0.00232	0.003433	0.007049	0.015266	-0.004456	0.000474	-0.001005
343	0.003761	0.000146	-0.003635	0.011322	0.008857	-0.023686	0.003761	0.008363	-0.019742	-0.001498	0.006391	0.008692	0.019211	-0.004621	-0.003635	-0.002155
344	0.001625	-0.005114	-0.003635	0.004912	0.007542	-0.021385	0.008035	0.014609	-0.020728	-0.002155	0.006062	0.00787	0.020362	-0.003635	-0.002648	0.00031
345	0.003761	0.000474	-0.007415	0.003433	0.007213	-0.022043	0.007049	0.010171	-0.020728	-0.004949	0.006391	0.008363	0.022005	-0.010045	-0.003306	-0.00232
346	0.00146	0.002611	-0.005771	0.000146	0.008528	-0.025987	0.004419	0.012472	-0.025494	-0.004785	0.006227	0.007377	0.022827	0.000803	-0.001827	0.000639
347	0.002775	0.001954	-0.002648	0.00146	0.005076	-0.025165	0.00935	0.014938	-0.026809	-0.006593	0.010007	0.008528	0.028415	-0.006264	-0.005771	-0.000676
348	0.002447	0.002118	-0.003963	0.00146	0.006227	-0.023193	-0.000841	0.012472	-0.027466	-0.005278	0.008035	0.007213	0.030387	-0.003799	-0.001334	0.001625
349	0.001954	0.00146	-0.003306	-0.002155	0.004912	-0.023522	-0.002155	0.017896	-0.025001	-0.008072	0.009843	0.009514	0.031373	-0.004456	-0.003306	-0.001169
350	0.001789	-1.9e-05	-0.004128	-1.9e-05	0.006556	-0.024508	0.000146	0.006391	-0.03174	-0.007744	0.008199	0.008199	0.030716	-0.007579	-0.002484	0.001296
351	0.001296	-0.001662	-0.00347	-0.004785	0.004583	-0.024015	0.001789	0.008528	-0.033055	-0.006922	0.007706	0.009185	0.035647	-0.006264	-0.001169	0.000639
352	0.002447	0.001789	-0.003799	-0.003306	0.005241	-0.014153	0.004748	0.009678	-0.032726	-0.008072	0.005405	0.010171	0.035318	-0.006593	-0.004456	0.001625
353	0.001132	0.004583	-0.002484	-0.006922	0.005405	-0.01251	0.004255	0.011486	-0.033712	-0.00873	0.007377	0.009514	0.040742	-0.008401	-0.001827	0.000639
354	-0.000183	0.00146	-0.002484	-0.004785	0.003926	-0.01251	0.003433	0.013787	-0.033055	-0.006757	0.012472	0.010007	0.041235	-0.005607	0.000146	-0.001498
355	0.002447	-0.007086	-0.002648	-0.0061	0.003433	-0.01251	0.003433	0.018225	-0.004621	-0.0061	0.012965	0.010171	0.040249	-0.007086	-0.003142	0.002118
356	0.003926	-0.003635	-0.011524	-0.006264	0.00146	-0.012839	0.001625	0.015595	-0.004292	-0.004621	0.009185	0.011322	0.04255	-0.009223	-0.002484	0.001132
357	0.00146	-0.001169	-0.003799	-0.006593	0.003926	-0.010866	0.002611	0.019704	-0.002977	-0.002155	0.011486	0.012637	0.043371	-0.0061	-0.001005	0.003597
358	0.003926	-1.9e-05	-0.002648	-0.006593	0.001789	-0.007908	-0.000676	0.018061	-0.001169	-0.000676	0.013459	0.014445	0.044029	-0.008401	-0.007579	0.002282
359	0.001296	-1.9e-05	-0.002155	-0.00873	0.003268	-0.005443	0.003597	0.020197	-0.004621	-0.004456	0.010829	0.011815	0.048795	-0.003142	-0.001498	0.00787
360	0.001625	-0.001334	-0.000347	-0.007415	0.003433	-0.006593	0.004912	0.020033	-0.010373	0.003761	0.014938	0.014938	0.048795	-0.005771	-0.003306	0.003433
361	0.003104	0.001132	-0.001169	-0.007744	0.003433	-0.004292	0.004583	0.020033	-0.011195	0.003104	0.011815	0.012965	0.049781	-0.008072	-0.001005	0.00409
362	0.003433	0.00146	0.001132	-0.008565	0.001296	-0.005936	0.008692	0.02069	-0.00988	0.00409	0.014773	0.015431	0.052247	-0.005114	-0.001662	0.001789
363	0.002775	0.00031	-0.003142	-0.00988	0.000967	-0.006757	0.005569	0.021676	-0.003306	0.006391	0.01428	0.011979	0.049288	-0.005607	-0.001169	0.006391
364	0.001132	0.00146	-0.00232	-0.012181	0.000474	-0.00232	0.006227	0.022498	-0.004785	0.006062	0.015431	0.01313	0.053233	-0.006593	-0.003635	0.003761
365	0.001296	0.000146	-0.000841	-0.00988	0.001132	-0.003963	0.005898	0.021019	-0.004456	0.004583	0.015431	-0.002484	0.053069	-0.005443	-0.001005	0.003104
366	0.000967	-0.001498	0.002447	-0.009716	-0.000676	-0.003306	0.004255	0.023649	-0.008237	0.003268	0.015595	0.001296	0.054548	-0.005114	-0.001662	0.003926
367	0.00146	-0.001827	-0.003963	-0.011524	0.000474	-0.003963	0.004419	0.021348	-0.008237	0.007706	0.015266	-0.000183	0.05652	-0.003635	-0.001169	0.003926
368	-0.000347	-0.001991	-0.001827	-0.009551	-0.000841	-0.004456	-0.000841	0.023484	-0.011031	0.008035	0.018389	0.00146	0.057177	-0.003963	-1.9e-05	0.001789
369	-0.000347	0.000803	0.003104	-0.008565	-0.002155	-0.001005	-0.00725	0.022663	-0.010702	0.008363	0.019047	0.005405	0.055863	-0.002977	-0.00347	0.00294
370	0.002447	-0.000183	-0.000841	-0.010702	-0.002484	-0.003306	-0.011524	0.023813	-0.011031	0.009678	0.019704	0.001789	0.05652	-0.003635	0.000639	0.002282
371	-0.001169	-1.9e-05	-0.001662	-0.010538	-0.003142	-0.001005	-0.010702	0.020362	-0.014647	0.014773	0.022663	0.00294	0.057013	-0.003142	0.000803	0.002118
372	0.003433	0.001625	0.000474	-0.010373	-0.003142	-0.001005	-0.010702	0.020526	-0.016619	0.01313	0.016746	0.007213	0.0603	-0.004785	0.00146	0.001625
373	0.000474	0.000474	-0.001498	-0.010702	-0.004785	0.001625	-0.008072	0.019704	-0.015304	0.013952	0.010664	0.005898	0.057999	-0.004292	-0.000347	0.000967
374	0.002118	-0.000676	-0.002155	-0.008401	-0.00232	0.000146	-0.008894	0.020855	-0.015961	0.01313	0.005898	0.007542	0.059972	-0.002155	-0.001169	0.001296
375	0.003433	0.000146	0.003433	-0.010373	-0.001662	0.005241	-0.006429	0.017732	-0.01251	0.016088	0.007706	0.012965	0.058985	-0.004292	-0.001662	0.003104
376	0.002118	0.004255	-0.000512	-0.01251	-0.002648	0.006556	-0.005443	0.019704	-0.018591	0.015266	0.004255	0.014938	0.060136	-0.001827	0.000474	0.003104
377	0.00294	0.00146	0.001789	-0.011852	-0.003306	0.005734	-0.003306	0.017403	-0.015304	0.01576	0.004419	-0.000183	0.060465	-0.003142	0.000639	0.00031
378	0.000474	0.002447	0.000474	-0.012839	-0.003306	0.003597	-0.003142	0.016253	-0.016619	0.017074	0.003104	0.015266	0.058492	-0.004128	0.001296	0.002611
379	-0.003142	0.00031	0.001132	-0.007908	-0.001662	0.003926	0.002611	0.015595	-0.018262	0.013294	0.009185	0.015595	0.057013	-0.00232	0.002775	0.000639
380	0.004583	0.00146	-0.001662	-0.014318	-0.001334	0.003433	-0.001169	0.016088	-0.001005	0.016088	0.010336	0.025292	0.055041	-0.001334	0.002447	0.000639
381	0.003104	0.00146	-1.9e-05	-0.015797	-0.002813	0.00409	-0.001827	0.015266	0.001789	0.01691	0.0105	0.022827	0.054876	-0.00347	0.003761	0.003433
382	0.00294	0.000967	0.000803	-0.011031	-0.001334	0.004255	-0.001498	0.015431	0.001954	0.016417	0.012308	0.025292	0.051425	-0.000841	0.007213	0.004255
383	0.005076	-0.000183	0.001789	-0.012181	-0.002155	0.00409	-0.000183	0.013952	-0.001827	0.017567	0.017567	0.022498	0.049946	-0.006429	0.006391	0.000474
384	0.002611	0.000803	0.000803	-0.014153	0.000967	0.008199	0.000146	0.011486	0.000967	0.017567	0.017239	0.024635	0.044522	-0.003142	0.009185	0.003268
385	0.003597	-0.001169	-0.000512	-0.013167	-0.001662	0.00672	-0.001498	0.012965	-0.002977	0.014445	0.017732	0.025292	0.041399	-0.00347	0.009185	0.000639
386	0.001789	0.000967	0.00294	-0.012674	0.000474	0.008692	-0.000512	0.008363	0.000967	0.017403	0.018882	0.025621	0.037783	-0.004292	0.009185	0.002447
387	0.003597	0.002282	0.003268	-0.014318	0.000146	0.005734	-0.001827	0.012472	0.000967	0.016088	0.019211	0.025621	0.035975	-0.003142	0.010007	0.004419
388	0.00409	-0.000512	0.001625	-0.011359	-0.003142	0.0105	-0.000183	0.011158	0.001296	0.017896	0.021019	0.03088	0.032853	-0.003963	0.010664	0.002775
389	0.002447	0.002611	0.002447	-0.011852	-0.001005	0.006556	-0.002977	0.006391	0.002118	0.015924	0.020033	0.027265	0.031538	-0.002484	0.012965	0.002282
390	0.00146	-0.002155	0.000803	-0.010702	0.000803	-0.004949	-0.002484	0.001296	0.003268	0.016746	0.021676	0.031867	0.029237	-0.003799	0.010993	-0.000841
391	0.005076	0.001954	0.000803	-0.014318	-1.9e-05	-0.002977	-0.004456	0.005569	0.003761	0.020526	0.021183	0.032688	0.027758	-0.000841	0.014445	0.003761
392	0.002611	0.001789	0.00146	-0.009551	0.001625	0.000967	-0.001498	0.003268	0.005734	0.022005	0.022334	0.03088	0.024799	-0.00347	0.009185	0.003597
393	0.005076	0.001296	0.001296	-0.012839	0.001789	-0.003306	-0.005607	0.000803	0.005734	0.022169	0.026278	0.028251	0.023813	0.001625	0.013459	0.005076
394	0.005241	0.000803	0.002118	-0.006922	0.000967	-0.001005	-0.002813	-1.9e-05	0.008363	0.023484	0.024964	0.034003	0.023649	-0.004785	0.008857	0.003433
395	0.003433	0.002447	0.000146	-0.011688	0.000967	0.000146	-0.005114	-0.002484	0.009678	0.024964	0.025457	0.028908	0.017074	-0.001662	0.011322	0.004419
396	0.003104	0.001625	0.001789	-0.011688	0.001132	0.003433	-0.002977	-0.002977	0.012144	0.02332	0.026443	0.031702	0.016253	0.000146	0.009514	0.003104
397	0.002447	0.003761	0.003104	-0.011195	0.003597	-0.000183	-0.002155	-0.0061	0.009678	0.025457	0.025457	0.032853	0.017239	-0.002155	0.011322	0.005076
398	0.00146	0.004912	0.001625	-0.011524	0.001296	-0.000347	-0.00347	-0.010373	0.010664	0.024799	0.026278	0.031209	0.014938	-0.001991	0.010007	0.006556
399	0.000803	0.00294	0.000474	-0.010702	0.004583	-1.9e-05	-0.001334	-0.004128	0.013952	0.026771	0.02595	0.034003	0.01691	0.000474	0.00935	0.002775
400	0.00146	0.001954	0.00031	-0.00988	0.003926	-0.000512	0.005734	-0.011195	0.014445	0.023649	0.026936	0.033839	0.015102	-0.006593	0.010993	0.002447
401	0.000474	0.002775	-0.000183	-0.010373	0.006062	0.00146	-0.000676	-0.012181	0.016746	0.029237	0.026278	0.033181	0.011322	0.00294	0.009678	0.007377
402	0.001625	0.001789	0.000639	-0.012017	0.006062	-0.000347	0.00294	-0.008565	0.019047	0.026771	0.029072	0.035318	0.012308	0.000474	0.006884	0.001132
403	-0.000841	0.003433	-0.000676	-0.008894	0.007213	-0.000347	-0.000347	-0.011359	0.022005	0.031373	0.031538	0.036797	0.00935	-0.001334	0.008035	0.004748
404	-0.000347	0.000967	0.001789	-0.010538	0.005241	-0.000183	-0.006429	-0.00988	0.021676	0.02973	0.032524	0.035975	0.010664	0.004748	0.009843	0.003104
405	0.00031	-0.000676	0.00031	-0.017769	0.005734	-0.000512	-0.003142	-0.011195	0.027265	0.029566	0.028086	0.03729	0.009021	0.002775	0.012472	0.00409
406	-0.000676	0.002775	0.00031	-0.011031	0.003761	-1.9e-05	-0.006757	-0.012674	0.025621	0.032195	0.02595	0.039591	0.010007	-0.000347	-0.002648	0.005241
407	-0.001169	0.000967	0.000146	-0.009551	0.004583	0.002775	-0.005771	-0.010702	0.0271	0.034496	0.029072	0.03992	0.006556	0.003926	0.001954	0.006556
408	0.000474	0.003104	-0.001662	-0.009387	0.004255	-0.000347	-0.004949	-0.012017	0.028251	0.033674	0.02595	0.037948	0.008528	0.004583	0.001625	0.005734
409	-0.001005	0.003597	0.000474	-0.009387	0.006227	0.011486	-0.003963	-0.012346	0.034332	0.034989	0.0271	0.040742	0.006062	0.004912	0.003268	0.00787
410	0.00146	0.007542	0.000639	-0.010045	0.004255	0.004583	-0.004456	-0.015633	0.032688	0.03614	0.0271	0.041399	0.005076	0.005734	0.007213	0.005076
411	-0.001827	0.002611	0.000474	-0.01251	0.003597	0.013459	-0.004292	-0.016454	0.031702	0.03614	0.0271	0.03992	0.005405	0.004748	0.004255	0.005405
412	0.000967	0.00409	-0.000841	-0.010702	0.00031	0.015595	-0.004621	-0.015633	0.034168	0.036962	0.026443	0.04107	-0.000347	0.008035	0.006556	0.006884
413	0.000639	0.002611	-0.000183	-0.008565	0.000803	0.006062	-0.005114	-0.01514	0.039098	0.038112	0.027758	0.04107	-0.000841	0.007213	0.002611	0.005734
414	-0.000841	0.00409	-0.001169	-0.00988	0.001954	-0.001334	-0.0061	-0.015304	0.034332	0.039098	0.025457	0.039263	-0.004292	0.011651	0.004419	0.008692
415	-1.9e-05	0.002611	-0.003142	-0.00725	0.00031	0.001132	-0.006757	-0.017276	0.038769	0.035154	0.026936	0.036633	-0.006429	0.009678	0.00787	0.003761
416	0.000639	0.004748	-0.002648	-0.005771	0.001954	0.003268	-0.005607	-0.017605	0.038769	0.032031	0.024306	0.035811	-0.007086	0.009843	0.010829	0.005734
417	-0.002155	0.004419	0.002611	-0.008237	0.000803	0.003433	-0.007908	-0.018591	0.035318	0.03614	0.023813	0.037455	-0.006757	0.009514	0.007706	0.005405
418	-0.002813	0.000803	-0.001169	-0.005114	-1.9e-05	0.004912	-0.003635	-0.017276	0.029237	0.035318	0.023484	0.035482	-0.014153	0.009843	0.008692	0.007049
419	-0.001498	0.002447	-1.9e-05	-0.008072	0.000474	0.004748	-0.006757	-0.014647	0.025457	0.033346	0.021676	0.036304	-0.01366	0.008363	0.010171	0.006391
420	-0.002155	0.001296	0.000967	-0.005443	-0.001662	0.008199	-0.005936	-0.015633	0.028251	0.03729	0.020197	0.03236	-0.016948	0.010829	0.009185	0.004255
421	-0.001827	0.003433	-0.001005	-0.003799	-0.004456	0.010336	-0.005278	-0.023029	0.027265	0.032688	0.019868	0.030223	-0.015961	0.011979	0.008857	0.003926
422	-0.00347	0.003433	-0.001169	-0.00347	0.000803	0.011651	-0.003306	-0.014153	0.028086	0.02973	0.017896	0.03236	-0.016948	0.010336	0.011322	0.005898
423	-0.004128	0.001954	-0.000676	-0.005114	-0.003799	0.011815	-0.006264	-0.012839	0.025128	0.031867	0.017239	0.031702	-0.023522	0.012472	0.012308	0.009185
424	-0.000676	0.001789	-0.002648	-0.003635	-0.005607	0.013459	-0.003635	-0.013003	0.026114	0.028744	0.015102	0.034003	-0.022864	0.012965	0.005734	0.009021
425	0.00031	0.002611	0.00146	-0.002484	-0.004621	0.011486	-0.006757	-0.017276	0.026607	0.029566	0.01313	0.033346	-0.0227	0.012965	0.012801	0.010664
426	-0.001662	0.002611	0.002118	-0.003799	-0.00725	0.01313	-0.007908	-0.014318	0.027922	0.028251	0.017567	0.032688	-0.025001	0.013459	0.0105	0.006227
427	0.001296	0.00294	-0.002977	-0.003635	-0.008894	0.015102	-0.006264	-0.012017	0.024142	0.027429	0.009021	0.028744	-0.023029	0.013459	0.016088	0.009021
428	-0.000347	0.001954	-0.000676	-0.00347	-0.009223	0.01691	-0.005771	-0.011688	0.022991	0.022991	0.008692	0.031702	-0.023686	0.01313	0.013787	0.00787
429	-0.003799	0.001296	-0.001005	-0.004456	-0.00988	0.017732	-0.007908	-0.013989	0.02069	0.015595	0.006227	0.029894	-0.025001	0.012144	0.014445	0.0105
430	-0.000183	0.002611	-0.000841	-0.002977	-0.013989	0.014609	-0.006264	-0.013496	0.018554	0.016253	0.007377	0.031702	-0.024344	0.014116	0.01428	0.009185
431	-0.001005	0.002611	-0.002484	-0.005443	-0.011195	0.018882	-0.007415	-0.01251	0.021183	0.015102	0.00294	0.02595	-0.024015	0.015266	0.014773	0.010336
432	0.00031	0.002611	0.002118	-0.004128	-0.016454	0.017732	-0.005936	-0.018427	0.017567	0.011979	0.002611	0.02973	-0.0227	0.013294	0.01691	0.005405
433	0.000146	0.004748	-0.001334	-0.003635	-0.013989	0.018061	-0.0061	-0.015468	0.017896	0.01313	0.00031	0.025128	-0.023686	0.014116	0.016088	0.010336
434	-0.002813	0.001625	0.002775	-0.00347	-0.014482	0.019211	-0.005936	-0.012346	0.016088	0.009021	0.00146	0.028251	-0.021714	0.01691	0.014116	0.009021
435	0.00031	0.00146	0.000639	-0.001827	-0.013003	0.019047	-0.002813	-0.01251	0.017074	0.008199	0.000803	0.029894	-0.023357	0.014938	0.015924	0.009678
436	0.001625	0.00409	0.000639	-0.004456	-0.015304	0.017896	-0.007086	-0.012017	0.009843	0.006227	-0.00232	0.0271	-0.020399	0.013952	0.014609	0.011322
437	-0.000347	0.000967	0.000474	-0.002155	-0.016783	0.019868	-0.00347	-0.011688	0.015431	0.004912	-0.006922	0.027758	-0.0227	0.019868	0.016088	0.006556
438	-0.000183	0.002118	0.000967	-0.002648	-0.019742	0.020033	-0.005771	-0.01251	0.013787	0.00146	-0.006922	0.028908	-0.016948	0.012965	0.014773	0.008199
439	-0.002155	0.001296	-0.002155	-0.000183	-0.02007	0.018061	-0.003963	-0.012181	0.012801	0.000146	-0.000512	0.028251	-0.018591	0.013787	0.016253	0.010829
440	0.00146	0.002611	0.000803	-0.002484	-0.019742	0.016253	0.003104	-0.011852	0.013294	-0.000676	-0.007744	0.028744	-0.019413	0.013787	0.011651	0.009843
441	-0.000183	0.003104	-0.000512	-0.002648	-0.017605	0.019375	0.005076	-0.009387	0.013787	-0.001827	-0.005936	0.027922	-0.014811	0.014116	0.013952	0.009843
442	0.002447	0.003268	0.001296	-0.004621	-0.01892	0.01954	0.002775	-0.006429	0.013623	-0.004621	-0.008565	0.027265	-0.013825	0.013787	0.013787	0.010664
443	0.00031	0.005076	0.001296	-0.002484	-0.021221	0.018554	0.004583	-0.009387	0.016746	-0.004621	-0.005771	0.027758	-0.012181	0.01313	0.010993	0.009678
444	-1.9e-05	0.003104	0.001296	-0.004785	-0.01514	0.021512	0.003433	-0.00873	0.017403	-0.006429	-0.009223	0.02595	-0.009387	0.013952	0.012472	0.011979
445	0.002611	0.001625	0.003926	-0.001334	-0.018591	0.023484	0.003597	-0.008401	0.01954	-0.007415	-0.007744	0.030387	-0.009058	0.010336	0.010664	0.010007
446	0.002447	0.003597	0.001132	-0.003142	-0.015633	0.020855	0.007213	-0.008894	0.021019	0.000803	-0.007908	0.026607	-0.014153	0.013787	0.008528	0.011979
447	0.003597	0.001132	0.00294	-1.9e-05	-0.016454	0.021019	0.006227	-0.00988	0.018718	-0.000676	-0.010373	0.027429	-0.010702	0.009185	0.008692	0.009021
448	0.002775	0.003268	-0.000347	-1.9e-05	-0.017769	0.018882	0.003268	-0.007908	0.024964	-0.001498	-0.008401	0.026607	-0.013003	0.011322	0.012308	0.010664
449	0.00409	0.002611	0.004255	-0.001498	-0.017934	0.020197	0.002775	-0.005771	0.028086	-0.004949	-0.010209	0.027758	-0.010045	0.005898	0.006062	0.009021
450	0.002282	0.001789	0.001789	0.001625	-0.016454	0.015595	0.001789	-0.00725	0.030716	-0.005443	-0.009716	0.024142	-0.009387	0.012144	0.012637	0.00787
451	0.00031	0.00031	0.002775	-1.9e-05	-0.017769	0.014773	-1.9e-05	-0.008401	0.03351	-0.009223	-0.013003	0.025128	-0.012181	0.007377	0.013787	0.007213
452	0.002447	0.000639	0.001132	-0.000841	-0.01629	0.017732	0.001954	-0.006922	0.036633	-0.010866	-0.00988	0.024635	-0.009058	0.008528	0.012144	0.008035
453	0.003926	0.00031	0.003597	0.000639	-0.016126	0.015266	-0.001827	-0.005771	0.03729	-0.01366	-0.01629	0.023813	-0.011195	0.010664	0.009021	0.005569
454	-0.000841	0.00031	0.004255	0.001296	-0.014647	0.018225	0.000474	-0.005278	0.043043	-0.015304	-0.015797	0.028415	-0.008072	0.008035	0.005569	0.006227
455	0.002611	0.000967	0.003104	0.000967	-0.018591	0.01313	0.000474	-0.005607	0.042385	-0.01514	-0.018262	0.027758	-0.007908	0.006884	0.004583	0.008363
456	-0.000347	-0.000512	0.003433	0.00146	-0.005443	0.016253	-0.001169	-0.005278	0.042385	-0.02007	-0.017605	0.026278	-0.010702	0.006391	-0.000841	0.009185
457	0.000474	0.002611	0.004255	0.000803	-0.005114	0.014116	-0.002484	-0.002155	0.046166	-0.022864	-0.016619	0.027593	-0.008072	0.008199	-0.000676	0.007706
458	0.00146	0.000803	-0.000183	0.00409	-0.005443	0.011815	0.001954	-0.004785	0.046001	-0.017276	-0.018591	0.024799	-0.009387	0.00294	-0.00232	0.006884
459	0.002775	0.002118	0.003104	0.00294	-0.005936	0.010007	-0.003306	-0.001662	0.04896	-0.020235	-0.017441	0.022005	-0.006593	0.002282	-0.001498	0.008035
460	0.002282	0.000639	0.003104	0.005076	-0.005936	0.011158	0.001296	-0.002648	0.051918	-0.017934	-0.020563	0.024964	-0.00725	0.002775	-0.006922	0.006062
461	0.00031	0.003433	0.003268	0.003761	-0.005936	0.009185	-0.00347	-0.000676	0.048302	-0.017441	-0.021714	0.022005	-0.004456	0.001789	-0.007744	0.008363
462	0.001625	0.001296	0.004912	0.001296	-0.007415	0.008692	-0.002648	-0.001827	0.052411	-0.019742	-0.020399	0.023813	-0.004785	0.00146	-0.009551	0.006062
463	0.001625	0.001132	0.001132	0.002775	-0.005607	0.005734	-0.002648	-0.001169	0.051261	-0.018591	-0.022207	0.022334	-0.002977	0.002611	-0.011195	0.005898
464	0.00146	-0.000676	0.003268	0.001625	-0.004128	0.00672	-0.003142	-0.000676	0.050439	-0.019742	-0.020563	0.021512	-0.001991	0.001789	-0.008072	0.003597
465	-0.001005	0.002447	0.002282	0.003761	-0.004621	0.004583	-0.003142	0.000146	0.051918	-0.019577	-0.021385	0.022991	-0.00232	0.001789	-0.009551	0.004419
466	-0.000676	0.005898	0.001296	0.00294	-0.0061	0.002447	-0.004456	-0.000841	0.049453	-0.019413	-0.023686	0.022334	0.001296	0.001954	-0.011195	0.005241
467	-0.001334	0.000146	0.00409	0.005405	-0.002484	0.003433	-0.001662	0.000146	0.047973	-0.015961	-0.023029	0.02332	0.000474	0.00146	-0.008894	0.004912
468	0.003433	0.000474	0.002118	0.006391	-0.007086	0.000146	-0.004128	0.000474	0.049453	-0.018755	-0.024179	0.022827	-0.000347	0.000474	-0.014647	0.001954
469	-0.000347	-0.001991	0.001954	0.004419	-0.003306	0.002775	-0.001827	-1.9e-05	0.048467	-0.017934	-0.024837	0.020197	0.001625	0.004748	-0.011524	0.00787
470	0.000639	-0.001991	0.001625	0.007049	-0.006264	-0.004621	-0.001334	0.004419	0.044686	-0.019577	-0.025494	0.021841	0.005569	-0.007086	-0.012017	0.002447
471	-0.001169	-0.002977	-1.9e-05	0.007213	-0.0061	0.001296	-0.000347	0.00294	0.047809	-0.015468	-0.028124	0.021676	0.003433	-0.000676	-0.013003	0.002775
472	0.00146	-0.00232	0.001625	0.006884	-0.007086	-0.001169	-0.000183	0.004255	0.042714	-0.022536	-0.029439	0.017567	0.004583	0.00031	-0.013825	0.00409
473	-1.9e-05	-0.001169	0.000474	0.008035	-0.006429	-0.00347	0.000639	0.003926	0.04255	-0.022536	-0.028946	0.021676	0.003597	-0.001005	-0.013167	0.001954
474	0.000967	-0.001005	0.000803	0.008199	-0.006757	-0.005936	0.001789	0.009514	0.038112	-0.022043	-0.031411	0.022498	0.005241	-0.000676	-0.011524	0.003597
475	0.000803	-0.002155	0.000146	0.010336	-0.007579	-0.003799	0.000803	0.004419	0.040413	-0.022207	-0.02911	0.018389	0.005076	-0.000512	-0.012674	0.004419
476	0.001954	-0.000676	-0.000347	0.004419	-0.00725	-0.006429	0.000967	0.007706	0.035647	-0.02155	-0.03174	0.022827	0.00787	0.000146	-0.009551	0.003104
477	0.000967	-0.002484	-0.00232	0.009021	-0.008072	-0.009387	0.003433	0.007542	0.034003	-0.023029	-0.028781	0.024964	0.007542	-0.002648	-0.00988	0.003104
478	0.002611	-0.003142	0.001132	0.007542	-0.006757	-0.011359	0.001132	0.007377	0.028579	-0.022864	-0.031575	0.021841	0.004912	-0.001662	-0.008401	0.004419
479	0.000639	-0.003142	0.00031	0.011322	-0.006757	-0.011195	0.003268	0.008363	0.029072	-0.02007	-0.030096	0.025621	0.007049	-0.002155	-0.011031	0.004583
480	0.001132	-0.001005	-0.001498	0.009843	-0.00232	-0.015633	0.004583	0.007213	0.02447	-0.023522	-0.029274	0.02069	0.005405	-0.001169	-0.005936	0.009185
481	0.001132	-0.002155	0.000639	0.010171	-0.006922	-0.015468	0.003433	0.010336	0.021019	-0.026316	-0.028124	0.019211	0.005734	-0.003306	-0.008401	0.003926
