Ladekurvenmessung
Zeit: 2018_05_04 09.57.23
Info: FVA3, v = 0.533, T = 23, F = 20, h = 381.9
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6
0	-0.002155	-0.00232	-0.000676	0.00146	0.002611	-0.002155
1	0.000803	0.000474	0.001954	0.00031	0.001132	-0.001005
2	-0.003306	0.000146	-0.000183	-0.000676	0.004419	0.000967
3	0.00146	0.001625	0.003433	0.002282	0.001296	0.00031
4	0.001789	0.000639	0.000146	0.001625	0.005569	-1.9e-05
5	0.002611	0.001296	0.00146	0.002118	0.001789	-0.001005
6	0.000639	-0.001169	-0.000841	-0.000676	0.002282	-0.000347
7	0.001296	0.000803	0.000474	0.000474	0.001954	-0.003799
8	-0.002155	-0.002155	-0.000676	0.002775	0.00409	-0.00347
9	0.000639	-0.00232	0.001132	-0.004785	0.002118	-0.005936
10	-0.00232	-0.001005	-1.9e-05	-0.001334	0.003761	-0.002155
11	-0.001169	-0.001827	0.000639	0.000146	0.003268	0.000146
12	-0.002648	-0.000347	-0.001827	-0.001498	0.001625	-0.006429
13	-0.000841	-0.001334	-0.000347	-0.002484	0.003597	0.001625
14	-0.006922	0.000146	-0.004785	-0.002648	0.000146	-0.001827
15	-0.001991	0.00146	-0.002648	-0.001005	0.005241	-0.001005
16	0.00031	-0.004949	-0.001334	-0.001662	0.004255	0.002118
17	-0.001662	-0.001169	-0.005114	-0.003306	0.00146	-0.001991
18	0.000639	0.003433	-0.003963	0.002775	-1.9e-05	-0.002155
19	-0.000512	-0.001991	-0.002977	-0.001169	0.001296	0.002447
20	-0.000183	0.003268	0.002775	0.000474	-0.000676	-0.000676
21	0.001296	0.001296	0.00031	-0.000183	-0.001662	0.000967
22	0.00031	0.000803	0.003597	0.00146	0.002447	-0.000512
23	0.003104	-0.001005	0.00409	-0.002484	0.000967	0.00146
24	-0.000512	0.00031	0.001625	-0.001498	0.00146	-0.000512
25	-0.003142	-0.002155	0.000967	-0.000512	0.005898	-0.001498
26	0.001625	-0.001169	0.002775	-0.001991	-0.000512	-0.000676
27	-0.000841	-0.001005	0.000146	-0.003963	0.00031	-0.001991
28	0.000146	-0.002155	0.000639	-0.002648	0.001789	-0.000512
29	-0.001169	0.001789	-0.001169	-0.001334	-0.000676	-0.003799
30	-0.001498	-0.000841	-0.000183	-0.003635	0.002447	0.004583
31	-0.002484	-0.000347	-0.002484	-0.001498	0.00031	-0.002155
32	-0.001827	-0.000841	-0.001827	-0.004456	0.001296	-0.001498
33	-0.002813	0.00031	-0.001498	-0.002648	0.000146	-0.001334
34	-0.002155	0.00031	-0.001662	-0.00347	-0.000841	-0.002648
35	0.003104	0.000639	0.001296	0.002447	-0.003142	-0.001498
36	0.00146	-0.000841	-1.9e-05	0.00031	0.00146	0.000474
37	0.002282	0.001625	-1.9e-05	-0.001334	-0.002813	-0.001498
38	0.002282	-0.000512	-0.002813	0.00031	-0.000841	0.002775
39	0.000639	-0.001498	0.001954	-0.003963	0.000639	0.001625
40	-0.001498	-0.006593	0.001954	-0.005936	0.002775	-0.00347
41	0.001789	-0.000512	0.001954	0.000803	0.001625	0.002775
42	-0.003306	-0.000183	0.00031	-0.001827	0.002282	-0.00347
43	0.000639	-0.002648	0.002118	-0.002648	0.002447	-0.002648
44	-0.001662	-0.001169	-0.00347	-0.001169	0.001132	-0.001827
45	-0.001334	0.00031	-0.000183	-0.002484	0.003597	-0.001169
46	0.00146	-0.000676	-0.00347	-0.000347	0.00146	-0.004128
47	-1.9e-05	-0.000841	-0.002484	-0.002977	0.006884	-1.9e-05
48	-0.001827	-0.000676	-0.003963	-0.000512	-0.004785	-0.001991
49	-0.004456	-0.000183	-0.001498	-0.0061	0.001132	-0.000841
50	-0.002813	-0.001169	-0.002813	-0.00347	0.000146	-0.001827
51	-0.004292	-0.003635	-0.001334	-0.001005	-0.00232	-0.002813
52	-0.001498	0.00146	-0.002813	-0.003635	-1.9e-05	0.000803
53	-0.002977	-0.001662	-0.001169	-0.001334	0.000146	-0.001991
54	-0.001005	0.002447	-0.000347	-0.001991	0.001132	-0.00232
55	-0.001827	-0.001991	-0.001827	-0.000841	0.003268	-0.001334
56	0.000474	-0.002155	0.002118	-0.00232	0.001954	-0.000183
57	-0.001662	-0.001169	-1.9e-05	0.002282	0.000803	-0.004949
58	-0.001991	-0.000512	0.003597	-0.001991	0.004583	-0.002155
59	-0.001498	-0.005114	-0.002484	-0.000347	-0.002648	-0.004292
60	0.00031	-0.001662	0.001296	-0.00347	0.00146	0.002282
61	-0.00232	-0.002484	-0.001334	-0.001169	0.001296	-0.001991
62	-0.003306	-0.0061	-0.002648	-0.000512	0.002282	-0.002648
63	-0.002484	-0.004621	-0.001991	0.001132	-0.000183	-0.001662
64	-0.003306	-0.003306	-0.003635	0.001296	-0.000512	0.002447
65	-0.002648	-0.00347	-0.004128	-0.002648	0.003104	-0.00347
66	-0.002977	-0.004128	-0.004785	-0.002813	0.000146	-0.001169
67	-0.001498	0.001132	0.000639	-0.003142	-0.003963	-0.000841
68	-0.002977	-0.001662	-0.002977	-0.004785	-0.001827	-1.9e-05
69	0.000967	-0.000183	0.00031	-0.003963	-0.001991	-0.000347
70	-0.001991	0.000146	-0.001169	-0.001334	-0.000841	0.000803
71	0.000803	0.002447	-0.000347	-0.006757	-0.000841	-0.000347
72	-0.002155	-0.001662	-0.003142	-0.003306	-0.001991	-0.005607
73	-0.000512	-0.005443	-0.003799	-0.001005	-0.000841	-0.001662
74	-0.00347	-0.001005	-0.001991	-0.003306	-0.000676	-0.003306
75	0.002447	-0.000347	0.000474	-0.00347	-0.000183	0.00294
76	0.00294	-0.002484	-0.00232	-0.003306	0.00031	-0.001169
77	0.001132	-0.003963	-0.000512	-0.001991	-0.00347	0.00031
78	-0.001991	0.002447	0.000803	0.001132	-0.000676	0.000474
79	0.001296	-0.004292	-0.004128	-0.002484	0.000803	-0.001662
80	0.000146	0.000967	0.002447	-0.001334	-0.000512	-0.002813
81	-0.00347	-0.002813	-0.001498	-0.000183	0.000967	-0.000841
82	-0.000512	-0.00232	-0.001498	-0.00232	-0.002155	-0.003963
83	-0.002484	-0.001498	0.001625	-0.001662	-0.002648	-0.004128
84	-0.002155	-0.001498	-0.001662	0.001954	-0.002155	-0.00232
85	-0.003142	-0.002155	-0.004456	-0.002484	-0.000512	0.002282
86	-0.000512	-0.000512	0.000803	-0.002648	-0.003799	-0.000183
87	-0.001662	-0.000183	-0.002648	-0.003635	-1.9e-05	-0.002484
88	-0.002648	-0.003306	0.00031	-0.000347	0.000803	0.001132
89	-0.000183	0.001132	0.002447	-0.001169	0.001296	-1.9e-05
90	0.00031	-0.00232	0.000639	0.000803	-0.000183	-0.000512
91	-0.001827	-0.004292	-0.000841	0.003433	0.000639	-0.001498
92	-0.003142	-0.001498	0.000967	0.00031	0.000146	0.000967
93	0.000474	-0.003306	-0.00232	0.001132	-0.001827	-0.003142
94	-1.9e-05	-0.002977	-0.000347	-0.00232	-0.001169	-0.002648
95	-0.001169	-0.001005	-0.003799	0.001625	-0.000512	-0.001334
96	0.000967	-0.002977	-0.001827	-0.001334	-0.000841	-0.000512
97	-0.001662	-0.000676	-0.001169	-0.002648	-0.00232	-0.002155
98	-0.004456	-0.005443	-0.000676	-0.002648	0.002775	-0.000512
99	-0.002648	-0.002648	-0.004292	-0.000676	-0.001827	-0.001005
100	-0.001498	-0.000841	0.001132	-0.003635	0.000474	-0.001169
101	-0.001169	-0.001827	-0.001169	-0.001662	-0.000841	-0.001498
102	-0.004621	-0.001334	-0.004621	-0.00347	0.001625	-0.002484
103	-0.002155	-0.001169	0.00146	-1.9e-05	-0.00347	-0.001662
104	-0.004949	-0.00232	-0.004621	-0.002484	-0.002977	-0.002484
105	-0.00347	-0.00232	-0.001334	-0.003963	-0.001334	-0.003635
106	-0.004621	-0.001005	-0.004128	-0.001991	0.001132	-0.003306
107	-0.004292	-0.000512	-0.00232	-0.000347	-0.00347	-0.001334
108	-0.000841	-1.9e-05	-0.000841	-0.003306	0.000146	-0.002484
109	0.000639	0.000146	-0.001827	-0.002813	0.000474	-0.001498
110	-0.00232	-0.000183	-0.002648	0.002282	-0.004456	-0.002813
111	-0.000347	-0.001827	0.000474	0.001625	-0.002648	-0.001498
112	0.00031	0.003926	-0.000512	-0.003799	-0.0061	-0.004128
113	0.000803	-0.000676	-0.003306	-0.003635	-0.000183	-0.001169
114	0.001296	-1.9e-05	-0.001498	0.003761	-0.003963	-0.00347
115	-0.002484	-0.000841	-0.003142	-0.006429	-0.001169	-0.002484
116	-0.001662	-0.0061	-0.001005	-0.001662	-0.006429	-0.001169
117	-0.002648	-0.00347	-0.00347	-0.001334	-0.005443	-0.003635
118	-0.000512	-0.002648	0.000967	-0.004128	-0.003635	-0.000183
119	-0.003142	-0.000841	-0.00232	-0.006593	-0.005278	-0.002813
120	-0.000183	-0.003306	-1.9e-05	-0.007415	-0.003799	0.002282
121	-0.003799	-0.005114	-0.003635	-0.000347	-0.004621	-0.00347
122	-0.002155	-0.000183	-0.000347	-0.007415	-0.002977	-0.002977
123	-0.002484	0.000967	-0.002977	-0.002977	-0.004949	-0.002648
124	-0.000841	-0.002813	-0.005443	-0.002484	0.000967	-0.001005
125	0.002118	0.001954	-0.002155	-0.000183	-0.003635	-0.00232
126	0.003926	-0.000347	-1.9e-05	-0.00232	-0.002813	0.001132
127	-0.002648	-0.000676	0.000146	-0.002813	-0.007415	-0.000512
128	-0.000183	-0.004292	-0.002648	-0.002813	-0.003963	-0.000512
129	-0.001005	0.001296	0.000639	-0.00232	-0.005771	-0.001827
130	-0.00347	-0.005443	-0.001169	-0.000183	-0.003635	0.000803
131	0.000474	-0.001991	0.001625	-0.001334	-0.003142	-0.000841
132	-0.00232	-0.004949	-0.002977	-0.000841	0.000146	-0.001498
133	0.000639	-0.001498	-1.9e-05	-0.001334	-0.004785	-0.001498
134	-0.003799	0.002447	-0.000676	0.001625	-0.002648	-0.000347
135	-0.004621	-0.002155	-0.000512	-0.004785	0.000639	0.000967
136	-0.005278	-0.002813	-0.001005	-0.001334	-0.007415	-0.00347
137	-0.00232	0.00031	-0.000347	-0.005278	-0.003635	0.00031
138	-0.006429	-0.000841	-0.004128	-0.002813	-0.003963	-0.002155
139	-0.002155	-0.003142	0.000639	-0.001005	-0.006757	-0.00232
140	-0.001991	0.000967	-0.004621	-1.9e-05	-0.0061	-0.000676
141	-0.001169	0.001132	-0.003799	-0.002813	-0.004785	-0.001827
142	-0.001005	0.00031	-0.000841	-0.003142	-0.004456	0.000803
143	-0.001005	-0.002648	-0.002813	-0.001498	-0.001334	0.001625
144	-0.000512	0.001789	-0.000183	-0.002155	-0.004128	-0.001498
145	-0.000183	0.00031	0.000146	-0.003142	-0.002155	-0.002155
146	0.001625	-0.001991	0.003433	-0.000183	-0.004456	0.000639
147	-0.002977	-0.002813	0.000639	0.000639	-0.004785	0.000474
148	-0.003635	-0.000676	0.003268	-0.001169	-0.002977	-0.001169
149	-0.007086	-0.004621	-0.002484	0.000803	-0.002155	0.00294
150	-0.003142	-0.002813	-0.001169	-0.003142	-0.003963	0.001789
151	-0.000841	-0.004128	-0.002484	-0.004128	-0.000347	-0.000347
152	-0.004128	-0.00347	-0.001662	-0.000841	-0.002648	0.000146
153	-0.001827	-0.000841	-0.001334	0.000146	-0.002484	-0.001498
154	-0.001498	-0.002813	-0.003635	-0.001005	-0.003306	-0.001005
155	-0.002155	0.001954	0.000474	-0.000841	-0.005771	-0.001498
156	-0.002484	-0.003142	-0.002648	-0.002977	-0.001005	-0.001498
157	-0.000676	0.000803	-0.001827	-0.001005	-0.003306	-0.005278
158	-0.001169	-0.000841	-0.003799	-0.002484	-0.002155	0.000803
159	0.000803	0.000474	-0.000183	-0.002648	-0.004456	-0.002813
160	-0.001498	-0.004456	-0.00232	-0.002484	-0.001991	-0.001169
161	0.001132	-0.002813	-0.001005	-0.000183	-0.006757	-0.004128
162	-0.001662	-0.002813	-0.001498	-0.001662	-0.006429	-0.000676
163	0.002447	-0.005114	-1.9e-05	-0.002977	-0.003799	0.001789
164	0.00146	-0.004621	-0.001827	-0.000676	0.004748	-0.001169
165	0.002447	-0.006429	-0.000676	0.001132	-0.002484	0.001132
166	-0.000512	-0.004949	-0.004785	-0.001334	-0.000676	0.00146
167	0.002118	-0.005607	-0.004292	-0.000512	-0.002977	-0.001334
168	-0.000512	-0.004456	-0.001991	0.007377	-0.005278	-0.001169
169	-0.002813	-0.007415	-0.001498	-0.004621	0.00031	-0.000512
170	-0.00347	-1.9e-05	-0.002648	0.000474	-0.002977	-0.001334
171	-0.000676	-0.003799	-0.003306	-0.002648	0.00031	0.001625
172	-0.003142	-0.002484	-0.003963	-0.002977	-0.003635	-0.002977
173	-0.001662	-0.004949	0.001296	-0.006922	-0.001498	-0.000841
174	-0.002484	-0.000347	-0.003799	-0.000512	-0.000841	-0.000347
175	-0.002813	-0.001169	-0.002484	-0.004949	0.002118	0.001296
176	-0.001334	0.000146	-0.001827	-0.002813	-0.003142	0.001132
177	-0.005936	0.000146	-0.001991	-0.004456	-0.001827	0.004912
178	-0.001498	0.000474	-0.001169	-0.001169	-0.00347	-0.002813
179	-0.001662	-0.000347	0.00031	-0.000841	-0.004456	0.002282
180	-0.00232	-0.000676	0.000146	-0.002648	-0.002813	0.001132
181	-0.000347	-1.9e-05	0.000146	-0.002813	-0.002484	-0.000676
182	-0.000512	-0.003306	0.001954	-0.001005	-0.001498	0.00031
183	-0.000841	-0.003963	-0.000676	-0.000183	-0.000183	0.003104
184	0.000639	-0.002813	0.000474	-0.005936	-0.005443	0.002611
185	-0.003635	-0.001498	0.002611	-0.000512	-0.003306	0.000639
186	-0.004456	-0.003799	-0.002484	-0.001005	-1.9e-05	0.001132
187	-0.003306	-0.000512	-0.002484	-0.000183	-0.005607	-0.002155
188	-0.004292	-0.001005	-0.000183	-0.002155	-0.005114	0.002775
189	-0.001991	0.002118	-0.007086	-0.000512	-0.001827	-0.003799
190	-0.001827	-0.001827	-0.000512	-0.004128	-0.001005	-0.000841
191	0.000474	-0.002813	-0.00232	-0.001005	-0.002977	-0.001662
192	-0.004785	0.007213	-0.002813	-0.005936	-0.00347	-0.002155
193	-0.000183	-0.001827	-0.001005	-0.002648	-0.002648	0.000474
194	-0.002484	-0.000841	-0.003142	-0.002813	-0.002155	-0.001827
195	-0.002484	0.001789	0.000146	-0.003142	-0.00347	0.000803
196	-0.001662	0.000474	-0.002155	0.00146	-0.004949	0.000474
197	-0.003799	-0.002155	-0.003963	-0.001005	-0.001991	0.001789
198	-0.00347	-0.000512	-0.004949	0.001296	-0.003142	-0.000841
199	-0.000347	-0.001991	-0.000512	-0.000183	-0.001334	0.003104
200	-0.002648	-0.001991	-0.002484	0.001132	-0.001334	0.000803
201	-0.002155	-0.001827	-1.9e-05	-1.9e-05	0.000474	0.002447
202	-0.001334	-0.001662	-0.001498	0.003268	-0.001662	0.000146
203	-0.002484	0.001625	-0.001498	-0.001005	-0.000183	-0.000841
204	-0.002155	0.000146	-0.000676	0.000967	-0.002484	-0.00347
205	-0.002484	-0.001169	-0.00232	-0.000676	-0.002648	-0.002648
206	-0.002484	-0.004785	-0.001498	-0.00232	-0.004621	-1.9e-05
207	-0.004785	-0.000841	-0.00347	-0.002155	-0.000347	-0.005443
208	0.003268	-0.002648	-0.000676	-0.000512	-0.002648	-0.002155
209	-0.004456	-0.001169	-0.005936	-0.003142	-0.001662	-0.000841
210	0.000803	0.001954	0.00146	-0.001827	-0.001827	-0.001991
211	-0.004292	-0.002155	-0.005114	-0.001005	-0.00232	-0.004949
212	0.000146	-0.001005	-0.000183	-0.000676	-0.001991	-0.002813
213	-0.001991	0.002447	0.000146	0.00672	-0.002648	0.005076
214	0.000639	0.004748	-0.002977	-0.001991	-0.000347	0.000474
215	0.002282	-0.003963	-0.001827	-0.000347	-0.001005	-0.001991
216	0.001296	-0.002484	0.00146	-0.000841	-0.000512	0.001132
217	-0.00232	-0.003799	-0.003635	0.000474	-0.001827	-0.000841
218	0.00031	-0.002648	-0.002484	0.000639	-0.001991	0.000474
219	0.001132	-0.000841	0.000146	0.005076	0.00031	0.00031
220	-0.003306	-0.001005	-0.005114	0.002447	0.001789	0.00294
221	-0.000512	-0.002977	0.001296	0.001789	0.002775	0.00031
222	-0.002977	-0.001334	-0.002155	-0.003306	-0.001169	-0.002648
223	-0.001169	0.000146	0.002611	-0.003635	0.000639	-0.001169
224	-0.001991	-0.003306	0.000639	0.00294	0.00146	-0.000841
225	-0.000676	0.001954	-1.9e-05	-0.00347	0.001132	-0.001169
226	-0.003799	-0.001991	-0.003306	-0.009551	-0.001827	0.000146
227	-0.002484	0.000474	-0.000841	-0.004128	0.000639	0.001296
228	-0.007415	-0.001498	-0.001827	-0.003963	-0.002155	0.00146
229	-0.001334	0.002447	-0.004949	-0.002813	-0.002484	-0.000676
230	-0.001662	0.000474	-0.001334	0.001954	-0.001662	-1.9e-05
231	-0.001991	-0.002155	-0.002155	-1.9e-05	-1.9e-05	0.00146
232	-0.001334	0.002447	-0.001169	-0.000347	-0.001334	-0.001334
233	0.00031	-0.001498	-1.9e-05	-0.005443	0.000474	0.002282
234	0.001296	-0.000676	0.002118	-0.002155	-0.003142	-0.001827
235	-0.001169	-0.002813	-0.000841	-0.00232	-0.003635	0.00031
236	0.001296	-0.002484	0.001296	-0.000512	-0.003142	-0.001005
237	-0.004785	-0.003635	-0.004128	-0.00232	-0.001169	-0.000841
238	-0.000676	-0.005607	-0.001991	0.002282	-1.9e-05	-0.000512
239	-0.001991	-0.002813	-0.008237	0.001789	0.001296	0.00294
240	-0.000676	0.002447	-0.001991	-0.000347	-0.001662	-0.002648
241	-0.001827	-0.005443	-0.001005	-0.000183	0.000639	-0.002155
242	-0.003142	-0.003306	-0.002648	0.001625	0.001789	0.000474
243	-0.003963	0.00146	-0.003635	0.002447	-0.001169	-0.001334
244	0.00031	-0.001169	0.002447	-0.001827	-0.001334	0.000146
245	-0.004456	-0.000347	-0.002648	0.000146	0.001296	-0.001662
246	-0.000183	-0.001005	-0.004621	-0.005607	-0.002484	-0.000347
247	0.001625	-0.010045	-0.00347	0.000474	-0.001169	-0.001991
248	-0.002484	-0.004456	-0.000512	-0.002648	0.000803	-0.000183
249	-0.00347	-0.005443	0.001132	-1.9e-05	-0.003963	-0.003142
250	-0.002484	-0.001827	-0.003306	-0.001662	0.00146	-0.000183
251	-0.001498	-0.00232	0.000967	0.002611	-0.00232	0.001132
252	-0.003306	-0.002155	-0.001334	0.000639	-0.000347	0.001625
253	-0.002648	0.00146	-0.001169	0.000803	-0.000841	-0.000512
254	-0.001662	-0.000512	-0.002155	0.000803	-0.000183	0.003597
255	0.000639	-0.000183	0.00031	0.001296	0.002775	-0.001827
256	-0.001498	-0.001498	-0.000512	0.001625	0.001296	-0.001169
