Ladekurvenmessung
Zeit: 2018_05_02 15.12.05
Info: FVA3, v = 0.1074, T = 40, F = 20, h = 95.8
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	-0.000485	0.004713	0.002903	-0.000156	0.001489
1	0.001127	0.004483	0.003561	-0.000156	0.003298
2	0.000436	0.003496	0.002838	-0.000617	0.000864
3	0.001127	0.000962	0.000633	0.000666	0.00162
4	0.002673	0.004121	-0.002755	-0.001374	0.000633
5	-0.000551	0.002443	-0.003973	0.002212	-0.001012
6	-0.000123	0.000271	0.002673	-0.000683	0.001324
7	0.00014	0.003496	0.002969	-0.002624	0.000962
8	0.001094	-0.000979	0.002147	-0.000584	0.000666
9	-0.004466	0.003232	0.004318	-0.000748	-0.000683
10	0.003364	0.002739	0.004811	-0.001209	0.002936
11	0.000699	0.002541	0.004943	-0.001439	0.000864
12	0.000337	0.002574	0.00718	-0.002953	0.005831
13	-9e-05	0.001094	0.004285	0.000929	-0.0019
14	-0.000387	0.003331	0.006325	0.002903	0.001225
15	0.000206	0.005404	0.00366	-0.001341	0.001094
16	0.001949	0.004811	0.004548	0.00264	0.001357
17	-0.000584	0.004746	0.003693	0.004121	0.000535
18	0.004844	0.002772	0.006226	0.000765	0.003298
19	-0.001505	-0.000288	0.005272	-0.003775	-0.000814
20	-0.005058	0.001916	0.00389	-0.001242	-0.001768
21	0.000107	0.003989	0.003792	0.001028	0.000666
22	0.000568	0.001785	0.007904	0.001851	0.0006
23	0.000436	0.00218	0.003923	0.000633	-0.000222
24	-0.001176	0.002541	0.006259	0.002212	0.000633
25	0.002838	4.1e-05	0.004713	0.001291	-5.8e-05
26	0.002509	0.003693	0.004022	-0.001077	0.000568
27	0.004121	-0.001571	0.00491	0.000798	0.000699
28	0.000502	-0.00213	0.00389	-0.006604	0.003101
29	0.004351	0.000271	0.0082	-0.002657	0.001357
30	0.003496	-0.000321	0.001061	0.000403	0.002015
31	0.000929	0.001193	0.002673	0.00037	0.001587
32	-0.000979	0.005469	0.001653	0.000732	-0.000485
33	0.000831	0.001456	0.004844	0.001324	0.00116
34	-0.001143	0.00366	0.003101	7.4e-05	-0.003117
35	-0.001867	0.003989	0.000337	0.000107	-0.000913
36	0.000107	0.000732	0.003035	-2.5e-05	-0.000946
