Ladekurvenmessung
Zeit: 2018_05_02 15.34.21
Info: FVA3, v = 1.5797, T = 40, F = 20, h = 552.7
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6
0	-0.005782	-0.001933	-0.008315	0.000239	0.030769	0.007016
1	-0.001176	0.00037	-0.010256	0.000699	0.027841	0.000864
2	-0.005486	-0.001768	-0.006736	-0.000518	0.026689	0.006226
3	-0.005815	-0.005124	-0.007591	0.00264	0.025571	0.007509
4	-0.006177	-0.002393	-0.009171	0.002344	0.025143	0.001653
5	-0.007723	0.000633	-0.012033	0.003956	0.021886	0.012609
6	-0.00723	-0.004433	-0.014237	0.003561	0.023169	0.007542
7	-0.002525	0.003561	-0.013711	0.003002	0.022281	0.006226
8	-0.003183	-0.001374	-0.01427	0.002443	0.024189	0.009845
9	-0.000189	0.001489	-0.016573	0.003693	0.022676	0.007476
10	0.000633	-0.000683	-0.01858	-0.001143	0.023334	0.005963
11	-0.001176	-0.001012	-0.017823	0.000995	0.020998	0.005831
12	-0.002459	-0.001834	-0.017922	0.001456	0.021557	0.005568
13	-0.000748	0.000568	-0.014796	0.005437	0.017741	0.004581
14	0.001916	0.000897	-0.014763	0.003035	0.017543	0.007904
15	0.000469	0.002344	-0.014763	0.003167	0.017017	0.005963
16	0.003101	0.001982	-0.017099	0.004844	0.017445	0.006555
17	0.005108	0.001949	-0.015356	0.00366	0.014221	0.005075
18	0.004515	0.004713	-0.018382	0.003068	0.013628	0.001456
19	0.003923	0.001193	-0.01575	0.000897	0.013267	0.005601
20	0.008134	0.003923	-0.01733	0.002147	0.011161	0.006424
21	0.006358	0.003101	-0.01654	0.001982	0.010141	0.001489
22	0.006358	0.002805	-0.016046	0.00218	0.013332	0.007707
23	0.006522	0.004186	-0.016408	0.00366	0.003627	0.001028
24	0.007082	0.003101	-0.014763	0.004976	0.00264	0.00218
25	0.007082	0.001291	-0.014336	0.005108	0.002706	0.005206
