Ladekurvenmessung
Zeit: 2018_05_02 10.57.40
Info: Messung der gesamten Kapazität des System (Mit Kugel, Scheibe im Prüfkopf, ohne Last) auf der sauberen Seite (45 Grad gegen Cr Seite)
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2
327	0.190691	0.191809
328	0.191744	0.192105
329	0.190559	0.191118
330	0.193454	0.192895
331	0.190428	0.191316
332	0.194935	0.194672
333	0.19375	0.19375
334	0.193323	0.19454
335	0.195231	0.195593
336	0.197007	0.194408
337	0.194672	0.195231
338	0.194277	0.194211
339	0.19533	0.193092
340	0.195132	0.193882
341	0.194902	0.193717
342	0.194902	0.19204
343	0.196152	0.192533
344	0.193849	0.19125
345	0.195264	0.194277
346	0.194573	0.19329
347	0.195757	0.197172
348	0.195001	0.194277
349	0.194507	0.196349
350	0.197073	0.196053
351	0.197731	0.197896
352	0.196547	0.197205
353	0.19931	0.198093
354	0.198718	0.196974
355	0.19602	0.19806
356	0.200692	0.200955
357	0.196185	0.197632
358	0.19454	0.196514
359	0.195231	0.195494
360	0.197534	0.197501
361	0.195264	0.197271
362	0.197271	0.197731
363	0.195823	0.195988
364	0.196152	0.198718
365	0.196053	0.195955
366	0.197369	0.196218
367	0.197205	0.197303
368	0.198258	0.196415
369	0.196876	0.198093
370	0.197961	0.201284
371	0.198916	0.196415
372	0.19556	0.198455
373	0.198718	0.198784
374	0.196613	0.198027
375	0.197205	0.195724
376	0.19704	0.19533
377	0.197336	0.196876
378	0.195691	0.196251
379	0.199376	0.197797
380	0.198126	0.195461
381	0.194277	0.197534
382	0.192171	0.196974
383	0.195461	0.19658
384	0.196909	0.198455
385	0.197764	0.198784
386	0.198784	0.196876
387	0.199409	0.197205
388	0.201416	0.197303
389	0.198356	0.194606
390	0.199771	0.198554
391	0.197929	0.198554
392	0.199738	0.197139
393	0.197665	0.196415
394	0.198159	0.196152
395	0.196316	0.196448
396	0.198323	0.196119
397	0.19681	0.19556
398	0.197797	0.197501
399	0.198619	0.196316
400	0.198751	0.197139
401	0.198323	0.197402
402	0.19987	0.19783
403	0.198126	0.198685
404	0.196481	0.198554
405	0.197435	0.197205
406	0.198619	0.196777
407	0.197764	0.198981
408	0.195132	0.197435
409	0.201449	0.198488
410	0.199541	0.197336
411	0.199771	0.19885
412	0.196481	0.199343
413	0.199014	0.198685
414	0.195823	0.197501
415	0.197106	0.198916
416	0.197961	0.196251
417	0.196777	0.197468
418	0.199047	0.197567
