Ladekurvenmessung
Zeit: 2018_05_02 15.27.47
Info: FVA3, v = 0.8059, T = 40, F = 20, h = 332.7
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
0	0.002509	-0.010355	-0.001604	-0.009927
1	-0.003545	-0.00565	0.002048	-0.005223
2	-0.002196	-0.006604	0.001291	-0.009697
3	-0.001801	-0.008381	0.00218	-0.005519
4	-0.004861	-0.006473	0.001686	-0.008578
5	-0.003578	-0.005815	0.002541	-0.008447
6	-0.003742	-0.010289	0.002673	-0.005486
7	-0.001571	-0.007756	0.00445	-0.008809
8	-0.00213	-0.006802	0.000304	-0.001867
9	-0.001275	-0.004433	0.001982	-0.002591
10	-0.00519	-0.008019	0.001028	-0.004795
11	0.001225	-0.006901	-0.001439	-0.004071
12	-0.006078	-0.008874	0.001851	-0.001834
13	-0.001012	-0.009796	0.00014	-0.009171
14	-0.002689	-0.008973	0.001686	-0.005058
15	-0.001966	-0.006012	0.001949	-0.007164
16	-0.002328	-0.006341	0.000798	-0.004137
17	-0.002755	-0.010388	0.00014	-0.009269
18	-0.002591	-0.007986	-0.000748	-9e-05
19	0.001554	-0.006901	-0.001703	-0.005354
20	-0.001143	-0.003644	-0.000913	-0.002788
21	-0.001571	-0.006901	0.002081	-0.004433
22	0.002805	-0.004302	-0.000419	-0.004137
23	-0.004071	-0.009434	-0.000387	-0.002097
24	-0.005552	-0.005914	-0.001209	-0.003183
25	-0.005815	-0.009335	0.002509	-0.002459
26	-0.003644	-0.005519	-0.001505	-0.002525
27	-0.00519	-0.005914	0.001554	-0.002492
28	-0.001703	-0.008249	-0.001439	-0.001768
29	-0.004927	-0.008874	0.00014	0.003594
30	-0.003117	-0.004631	-0.0019	-0.004302
31	-0.002229	-0.007197	-0.000321	-0.000913
32	-0.000748	-0.006078	-0.00338	-0.003742
33	-0.012131	-0.003249	-0.002032	-0.001604
34	-0.00769	-0.005716	-0.003545	-0.001176
35	-0.002591	-0.004828	-0.005683	0.000535
36	-0.001505	-0.00792	-0.00088	0.00218
37	-0.002821	-0.004499	-0.005617	-0.001242
38	-0.00236	-0.004696	-0.003644	-0.001735
39	-0.005256	-0.003907	-0.002196	-0.000551
40	-0.004269	-0.00519	-0.000419	-0.000518
41	-0.002525	-0.000551	-0.0019	-0.003413
42	-0.003907	-0.001406	0.000568	-0.001275
43	-0.001703	-0.003775	-0.001505	-0.001308
44	-0.004762	-0.003084	-0.003808	-0.001703
45	-0.002262	-0.003282	-0.002591	0.001587
46	-0.003117	-0.00565	-0.001045	-0.002295
47	-0.005091	-0.001176	-0.002657	-0.003512
48	-0.004696	-0.002229	-0.001867	-0.000979
49	-0.00111	-0.001505	-0.002558	-0.004696
50	0.000304	-0.002887	-0.004663	-0.000913
51	-0.004104	-0.005453	-0.00338	-0.001703
52	-0.003018	0.000732	-0.005387	-0.004203
53	-0.004729	-0.004005	-0.004433	-0.003183
54	-0.00644	-0.000288	-0.004367	-0.001308
55	-0.003775	-0.002788	-0.00315	-0.004532
56	-0.004433	-0.004236	-0.004532	-0.005552
57	-0.005617	-0.001439	-0.003018	-0.005946
58	-0.002755	-0.000288	-0.004499	-0.006966
59	-0.00644	-0.000255	-0.002459	-0.005354
60	-0.005025	0.000206	-0.00644	-0.003183
61	-0.003249	-0.000452	-0.00315	-0.004433
62	-0.001999	-0.000354	-0.004598	-0.003874
63	-0.0019	-0.001341	-0.004367	-0.002328
64	-0.004631	-0.000518	-0.005881	-0.003578
65	-0.001308	-0.003841	-0.002854	-0.00236
66	-0.002558	-0.000847	-0.008578	-0.004236
67	-0.001703	0.000173	-0.010026	-0.004433
68	0.000633	-0.003874	-0.005223	-0.006539
69	-0.002722	0.001225	-0.005683	-0.003315
70	-0.002426	-0.003545	-0.008546	-0.005289
71	-0.001703	-0.004104	-0.006933	-0.00417
72	-0.003479	0.000469	-0.005585	-0.003413
73	-0.000683	0.000535	-0.004992	-0.005946
74	-0.000913	-0.003841	-0.008381	-0.006506
75	-0.003315	0.000535	-0.00667	-0.000452
76	-0.00338	-0.003018	-0.005946	-0.002755
77	-0.00111	-2.5e-05	-0.006999	-0.001999
