Ladekurvenmessung
Zeit: 2018_05_03 11.57.03
Info: FVA3, v = 1.05, T = 60, F = 20, h = 289.7
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15	Kurve_16
362	0.000146	-0.009387	-0.001334	0.008363	-0.001005	0.000803	-1.9e-05	-0.001662	-0.001169	-0.0061	-0.000183	-0.000841	0.004748	0.000146	-0.003963	0.009185
363	-0.001169	-0.005771	-0.000841	0.005898	0.00031	-0.000676	-0.001169	-0.001498	-0.000676	-0.001005	0.000474	-0.005443	0.000146	-0.000512	-0.007744	0.005405
364	-0.003799	-0.000512	-0.002648	0.010171	-0.002155	0.000967	0.002118	-0.002813	-0.001827	0.000474	-0.001334	0.002118	-0.000841	-0.002484	-0.005443	0.006556
365	-0.002813	-0.001827	-0.000841	0.010007	-0.000841	-0.001005	-0.000841	-0.003635	-0.000512	-0.001991	-0.000183	-0.001827	0.000146	-0.003963	-0.004785	0.003926
366	-0.005278	-0.001334	-0.001662	0.006884	-0.000676	0.002447	0.001132	-0.002648	-0.001005	-1.9e-05	-0.001827	-0.001169	-0.00232	-0.002648	-0.004456	-0.003799
367	-0.001334	-0.001662	-0.005114	0.010171	0.000967	0.00031	-0.001498	-0.006757	-0.003963	-0.00232	0.002447	0.000639	0.00294	-0.005114	-0.008072	0.000967
368	-0.000512	0.005405	-0.001991	0.010993	-0.003306	-0.002813	0.001625	-0.00347	-0.004949	-0.004292	0.000967	-0.001662	-0.001827	-0.00232	-0.008072	0.002282
369	-0.00232	0.00031	-0.000676	0.010171	-0.001827	-0.004621	-0.004785	-0.004292	0.001625	-0.001991	0.003104	-0.006757	0.000474	-0.001991	-0.009387	0.003926
370	0.001132	0.000474	-0.002648	0.009021	-0.000512	-0.0061	-0.00232	-0.004785	0.000639	0.00031	0.001954	-0.004621	0.000967	-0.004128	-0.010373	0.003597
371	-0.000676	-0.000512	-0.003306	0.010829	-0.003142	-0.005443	-0.004456	-0.003306	-0.004621	-0.00347	-0.001005	-0.000512	0.000639	-0.001827	-0.010373	0.003268
372	0.001954	0.001296	-0.001005	0.009678	-0.001662	-0.00232	-0.00347	-0.004785	-0.000676	-0.000347	-0.001005	-0.004621	0.000474	-0.00347	-0.014482	0.002447
373	0.000146	-0.001991	-0.001498	0.010993	-0.001662	-0.002813	-0.002155	-0.001498	-0.001169	0.003268	0.00294	-0.005936	0.00409	-0.002813	-0.013003	0.000803
374	0.001296	-0.001334	-0.000183	0.006227	-0.001498	-0.004949	0.00146	-0.004621	0.00031	0.001789	-0.001662	-0.008565	0.005076	-0.003963	-0.014153	-0.001169
375	0.000967	-0.001498	0.000146	0.011486	-0.006264	-0.002484	-0.001005	-0.002648	-0.002648	-0.001827	-0.002155	-0.001334	0.00294	0.000803	-0.013167	0.001132
376	0.003761	-0.000183	-0.001498	0.010336	-0.003142	-0.002977	0.000967	-0.006593	0.001132	0.000803	-0.001169	0.000474	0.001132	-0.001827	-0.016619	-0.000841
377	0.001954	-0.004621	-0.000183	0.0105	-0.002813	-0.001991	-0.000676	-0.003963	-0.003799	-0.001334	-0.003635	-0.002648	0.000803	-0.000676	-0.01514	-0.000347
378	0.003104	-0.002977	-0.001169	0.010171	-0.001005	-0.000183	0.000474	-0.003635	-0.003799	-0.000183	-0.001498	-0.002648	0.003597	-1.9e-05	-0.017441	-0.000183
379	0.005076	0.000803	0.001132	0.012144	-0.004128	-0.001498	0.004912	-0.005114	-0.001005	-0.002484	-0.003306	-0.001334	-0.001827	0.00294	-0.016126	-0.001662
380	0.004748	-0.00347	0.002775	0.011651	-0.001005	-0.001498	-0.004456	-0.004292	-0.001827	-0.002155	0.001789	-0.003142	-0.001169	0.003926	-0.015961	-0.005278
381	0.004912	-0.001662	-0.001005	0.009678	-0.001005	0.000967	0.001132	-0.005278	-0.010702	-0.000183	-0.003963	0.001132	-0.000347	-0.002484	-0.015961	0.00031
382	0.003433	-0.001991	0.000146	0.012308	-1.9e-05	-0.00232	-0.00232	-0.003799	-0.001498	-0.002813	-0.001991	-0.001334	0.000474	-0.001498	-0.013332	-0.000183
383	0.002447	-0.000841	-0.001169	0.0105	-0.001991	-0.008894	0.002611	-0.001005	-0.004456	-0.001005	-0.001662	0.000474	-0.002484	-0.00347	-0.01366	-0.002155
384	0.001625	-0.000841	-0.001662	0.011158	-1.9e-05	-0.00232	-0.000676	0.00146	-0.003963	0.000967	-0.003142	-0.000676	0.003761	-0.004949	-0.013825	-0.001827
385	0.010007	-0.001005	-0.003142	0.011158	0.000146	-0.001827	-0.002648	-0.003799	-0.003142	0.002611	-0.004949	-0.002977	-0.002977	-0.002977	-0.012346	-0.00347
386	0.001296	-0.001498	0.001625	0.019704	-0.000347	-0.001334	0.00146	-0.002648	-0.003635	0.001132	-0.004128	-0.001169	0.002118	-0.003963	-0.011524	-0.003142
387	0.005241	0.000803	-0.00347	0.013459	0.002118	-0.002155	-0.000347	-0.001005	0.000474	-0.000183	-0.005936	-0.001334	0.001954	-0.0061	-0.013003	-0.001005
388	0.003268	-0.000512	-0.000512	0.011486	-0.001005	-0.002648	-0.003306	-0.000841	-0.00232	0.000967	-0.004785	-0.001005	0.001954	-0.004456	-0.011031	0.002118
389	0.003104	0.004419	-0.001827	0.011158	-0.004456	0.001132	-0.002813	-0.002813	-0.000183	0.003597	-0.001991	-0.001334	0.002282	-0.005771	-0.013332	-0.001005
390	0.003268	0.003104	-0.000676	0.01428	-0.002813	-0.000347	-0.003963	-0.003306	-0.001005	-0.001334	-0.001005	-0.001498	0.001954	-0.000183	-0.012181	-1.9e-05
391	0.005241	-0.00347	0.000803	0.008035	-0.001498	-0.002648	-0.003963	-0.001662	0.002611	0.001789	-0.001005	-0.003306	0.002775	-0.001662	-0.006593	-0.001169
392	0.005569	-0.002648	0.000639	0.009514	-0.001827	-0.000183	-0.00232	0.000803	-0.005771	-0.002648	-0.004785	-0.001991	0.001296	-0.000347	-0.00725	-0.000347
393	0.006062	-0.001169	-0.002977	0.007377	0.00031	-0.001334	-0.000347	-0.002155	-0.004949	-0.000183	0.000967	-0.001498	-1.9e-05	-0.000676	-0.010373	-0.002155
394	0.005241	-0.00347	-0.002813	0.005569	-0.000676	-0.000676	-0.001334	-0.001334	-0.001005	-0.002813	-0.003963	-0.000512	0.004255	-0.001662	-0.00988	0.000803
395	0.007706	-0.000841	0.003597	0.00787	-0.000512	-0.001169	-0.000841	-0.002977	-0.001827	-0.000841	-0.000512	-0.002484	-0.000347	-0.000183	-0.01251	-0.001334
396	0.007706	-0.001662	0.000639	0.00935	-0.001334	0.000474	0.000967	-0.001991	-0.000676	-0.00232	-0.002648	0.001132	-0.004456	0.000803	-0.009223	0.001132
397	0.003433	-0.002155	0.000639	0.009021	0.000803	0.002118	-0.006429	-0.003306	0.001625	-0.004456	-0.003799	0.002447	0.000967	0.00146	-0.007744	0.001296
398	0.004583	-0.001498	-0.002484	0.009021	0.000639	0.002611	0.004912	-0.003306	-0.001827	-0.001005	-0.004128	-1.9e-05	-0.000512	-0.00232	-0.010538	0.002282
399	0.00031	-0.001827	-0.000841	0.007542	0.00031	-0.000676	0.000474	0.001132	0.001132	-0.001169	-0.004456	0.000474	0.00409	0.000803	-0.009223	-0.001662
400	0.001954	-0.002155	-0.002977	0.006884	0.000146	0.001954	0.000474	0.00146	-0.003306	-0.001827	-0.004621	-0.001169	0.001296	-0.004621	-0.00232	0.000803
401	0.001625	-0.000347	-0.001005	0.009514	0.002611	0.000146	-0.003635	0.000146	-0.001498	-0.002977	-0.003306	-0.001334	0.00146	0.000474	-0.005443	-0.003142
402	0.003104	0.000474	-0.003963	0.00409	0.001132	0.000967	-0.005278	0.001296	-0.002648	-0.000183	-0.003306	-0.001334	0.001132	0.002447	-0.001334	-0.002484
403	0.002118	-0.002484	-0.000347	0.006556	-0.004128	0.002775	-0.005278	-0.001498	-0.004621	-0.00347	-0.004949	-0.003799	0.001625	0.000474	-0.001005	-0.00232
404	0.003926	0.001296	0.000967	0.005898	-0.001169	-0.001334	-0.002155	0.002118	-0.002977	-0.001005	-0.002648	-0.003635	0.003104	-0.002813	-0.0061	-0.003799
405	0.002118	-0.001498	-0.000183	0.009514	0.002447	-0.000512	-0.004128	-0.001169	-0.002648	-0.001169	-0.001662	-0.0061	0.004583	0.002118	-0.001005	-0.003306
406	0.004419	-0.00347	-1.9e-05	0.002775	-0.004128	-0.001991	-0.002484	-0.002484	-0.002977	0.000474	-0.001169	-0.002648	0.004255	-0.003799	0.000146	-0.005443
407	0.007377	-0.000183	0.001296	0.006884	-0.001991	0.001296	-0.001827	-0.002813	-1.9e-05	-0.001991	-0.001005	-0.006429	0.005241	-0.000676	-0.000676	-0.004949
408	0.006391	-0.000183	-0.001827	0.000639	-0.000841	0.00031	-0.003142	-0.004949	0.000146	-0.002155	-0.002813	-0.001334	0.004912	-0.001169	0.00031	-0.007086
409	0.004748	-0.004128	-0.000183	0.003761	-0.004785	0.002611	-0.00232	-0.003142	-0.001827	-0.001827	-0.005771	-0.001662	0.00294	-0.001498	0.00146	-0.008565
410	0.008528	-0.004949	-1.9e-05	0.002282	-0.000676	-0.000183	0.000639	-0.003799	-0.001169	-0.002648	-0.001662	-0.001662	0.004748	-1.9e-05	-0.002813	-0.008894
411	0.005076	-0.0061	-1.9e-05	-0.001005	-0.002813	0.003761	-0.000183	-0.00232	-0.000347	-0.000512	-0.002648	-1.9e-05	0.007706	-0.001334	0.001132	-0.006429
412	0.008692	-0.005114	0.000967	0.004419	-0.002813	0.003268	-0.001991	-0.000183	0.000146	-0.005278	-0.002155	-0.002977	0.00294	-0.000347	-0.001169	-0.011852
413	0.006391	-0.004785	-0.002648	0.000146	-0.001662	0.008857	-0.000512	-0.000347	-0.001334	-0.00347	-0.005278	0.002118	-0.000676	-0.000347	0.002447	-0.014647
414	0.005405	-0.002977	0.005405	-0.001169	0.002775	0.004912	-0.002813	0.000803	-0.000512	-0.0061	-0.004456	0.000967	0.001625	-0.001498	0.002118	-0.01514
415	0.008363	0.000146	0.003104	0.000146	-0.003799	0.008035	0.00031	0.001625	-0.003799	-0.005607	-0.001169	0.00031	0.000967	0.001625	0.003104	-0.017769
416	0.005898	-0.002155	-0.001498	0.002118	0.000803	0.002447	-0.003799	-0.001169	-0.003142	-0.002484	-0.002977	-0.001662	-0.000183	0.002447	0.003433	-0.014153
417	0.002611	0.000639	-0.001169	-1.9e-05	-0.000347	0.003597	-0.003799	0.00031	-0.006922	-0.000183	-0.005936	-0.000676	0.004748	-0.002648	0.003597	-0.017276
418	0.004748	-0.002484	0.000639	0.002775	0.002447	0.003433	-0.001005	-0.001991	-0.008894	-0.004621	0.004419	-0.001169	0.00409	-0.00232	0.002118	-0.016126
419	0.005734	0.004255	-0.002648	-0.00232	0.000639	0.001296	-0.002977	-0.002155	-0.003142	0.000474	-0.004785	-0.001005	0.003104	-0.002813	0.003268	-0.017276
420	0.00146	-0.003306	-0.000183	-1.9e-05	-0.001169	-0.001662	-0.003963	-0.003142	-0.005114	-0.001334	-0.003142	-0.004128	0.004419	-0.002155	0.003761	-0.019249
421	0.007706	0.000803	-0.000512	0.000146	-0.001827	0.005569	-0.003799	-0.002813	-0.004128	0.000967	-0.003799	-0.005278	0.003268	-0.002155	0.002775	-0.019577
422	0.007213	-0.000841	-0.001498	-0.001827	-0.001991	0.006227	-0.004621	0.000474	-0.00347	-0.012346	-0.002813	-0.003799	-0.004292	-0.000183	0.008199	-0.017441
423	0.005405	0.000639	-0.000183	-0.004456	-0.00232	0.003433	-0.002484	-0.002648	-0.001991	-0.002648	-0.003306	-0.00232	0.001296	-0.001991	0.008035	-0.022371
424	0.005734	-0.000676	-0.000183	-0.004621	-0.003142	0.006391	-0.000347	-0.008072	-0.00232	-0.000512	-0.002813	-0.003963	0.004748	-0.001005	0.004748	-0.02155
425	0.009185	-0.000841	-0.001005	-0.004292	-0.004456	0.002775	-0.00232	-0.004621	0.000639	-0.002813	-0.000512	-0.004292	0.001954	0.00031	0.004255	-0.0227
426	0.007377	-0.002813	0.001625	-0.004949	-0.008072	0.006227	0.000967	-0.002648	-0.004456	-0.001169	-0.003963	0.000474	0.000146	-0.000183	0.004748	-0.0227
427	0.007377	-0.000183	0.00146	-0.001827	0.000146	0.003104	-0.001662	-0.005443	-0.001827	-0.000841	-0.003306	0.001954	0.003597	0.000803	0.000639	-0.023851
428	0.006227	-0.00232	-0.002813	-0.000841	-0.005114	0.007542	-1.9e-05	-0.002155	-0.001169	-0.002813	0.001132	-0.003142	0.001625	-0.000841	0.005734	-0.025658
429	0.008692	-0.004456	0.001296	-0.00232	-0.004949	0.004419	0.000803	-0.006264	0.000474	-0.003635	-0.009058	-0.00347	0.004748	0.003433	0.001132	-0.021385
430	0.009678	-1.9e-05	-0.001662	-0.001827	-0.005936	0.006227	-0.001334	0.000803	-0.001991	-0.001498	-0.006593	-0.001169	0.006556	-0.001334	0.00146	-0.028288
431	0.007542	-0.004456	0.001296	-0.000347	-0.000676	0.002447	-0.002484	-0.001991	-0.002155	-0.002484	-0.005278	-0.001498	0.005734	-0.000512	0.000474	-0.025001
432	0.008035	0.001132	-0.000183	-0.001662	-0.002813	0.006884	0.001625	-0.001334	-0.003799	-0.000841	-0.002484	0.000146	0.005569	0.001625	0.001954	-0.025165
433	0.004419	-0.001991	-0.001005	0.001132	-0.000676	0.005076	0.000803	-0.001991	-0.002813	-0.00232	-0.003142	-0.001662	0.00672	-0.000841	0.002447	-0.025658
434	0.002775	0.001625	0.000474	-0.004621	-0.002155	0.004748	-0.002648	-0.00347	-0.002484	-0.002155	-0.003963	0.002775	0.003926	-0.00232	0.00294	-0.021714
435	0.006062	-0.002648	0.002282	-0.001498	0.000803	0.007377	0.002447	-0.002648	-0.002977	-0.002813	-0.000183	-0.000512	0.006884	-0.000676	0.002775	-0.024508
436	0.006227	0.00031	0.002282	-0.001169	-0.000676	0.004255	-0.001498	-0.000841	-0.001991	0.00146	-0.005607	-0.001991	0.005734	-0.002648	0.005405	-0.024837
437	0.006884	-0.000676	0.001296	-0.001334	-0.00347	0.005076	-0.002155	-0.001334	-0.001005	-0.001991	-0.000676	-0.00232	0.007049	-0.001334	0.002775	-0.020892
438	0.007706	-0.000347	-0.003142	-0.002648	-0.001662	0.001296	-0.001005	-0.002155	-0.002155	0.003104	0.002118	0.00031	0.00409	-0.00347	0.00031	-0.024344
439	0.00409	-0.002813	-0.000676	-0.001827	-0.005114	0.006062	-0.001005	-0.000841	-0.002155	0.002282	0.003597	-0.004456	0.008363	-0.002977	0.003926	-0.026316
440	0.007542	-0.001169	-0.001827	-0.000841	-0.003963	0.00409	-0.001498	-0.002648	-0.001662	-0.001169	0.002282	-0.002977	0.006391	-0.003799	0.000967	-0.023851
441	0.005569	0.000474	-0.00232	-1.9e-05	-0.003306	0.004912	-0.001991	0.00031	-0.000347	-0.000512	-0.001498	-0.000512	0.005898	-0.004128	-1.9e-05	-0.021221
442	0.007377	-0.001334	-0.001334	-0.001991	0.000803	0.001132	-0.003635	-0.003142	0.001789	-0.001662	0.001132	-0.002648	0.005569	-0.006593	0.000146	-0.023357
443	0.00409	-0.001662	-1.9e-05	-0.004456	-0.004949	0.005241	0.001132	-0.001169	-0.0061	-0.004456	-1.9e-05	-0.000841	0.004583	-0.004456	0.001954	-0.021878
444	0.007213	-0.001334	-0.002484	-1.9e-05	-0.000676	0.00294	-0.003142	-0.000841	0.00031	-0.004621	0.001296	-0.001334	0.004912	-0.000676	-0.000841	-0.020563
445	0.006391	-1.9e-05	-0.000183	-0.005443	-0.003142	0.002447	0.000474	-0.00232	-0.001827	-0.001662	-0.000676	-0.003799	0.005734	0.00409	0.003597	-0.021385
446	0.000803	-0.001334	0.000474	-0.003142	-0.001334	0.003597	0.000474	-0.003306	0.00294	-0.001498	0.002282	-0.000183	0.008528	0.00146	-0.002648	-0.022371
447	0.004912	0.001625	-0.004456	-0.001662	-0.002813	0.006227	0.000474	0.00031	0.000639	0.000146	0.000967	0.001625	0.005405	0.000146	0.000967	-0.018755
448	0.004912	-0.001827	-0.001498	0.000474	-0.000347	0.003926	0.002775	-0.003142	-0.001334	-0.005443	0.00294	-0.001334	0.009678	0.002118	0.000639	-0.020892
449	0.004912	0.001296	-0.004785	-0.001334	0.002118	0.004912	0.002611	-0.002813	-0.006757	0.000146	-0.001169	0.00294	0.007213	0.000474	-0.000512	-0.020728
450	0.004419	-0.00725	-0.001662	-0.001169	0.003104	0.004583	-0.001169	-0.002484	-0.003963	-0.002977	0.001132	-0.001169	0.008035	-0.000841	0.002611	-0.022371
451	0.005898	0.000639	-0.000841	-0.000512	0.000146	0.003761	0.000474	-0.001991	0.000146	-0.001991	-1.9e-05	0.000146	0.007049	-0.001498	0.000639	-0.019577
452	0.003433	0.004419	-0.001498	0.00031	0.000146	0.002775	-0.004785	-0.000676	-0.004949	-0.001334	-0.001005	-0.001334	0.011322	0.004748	0.001625	-0.019249
453	0.002282	0.000803	0.000146	-0.001334	-0.000347	0.000803	-0.003306	-0.000676	-0.004128	0.00146	-0.000676	-0.000841	0.008035	-0.002484	0.001296	-0.018098
454	0.003268	0.00031	0.001625	-0.000841	-0.001991	0.002447	-0.002155	0.000474	-0.004292	-0.000676	-0.001169	0.002118	0.006884	-0.002977	-0.001169	-0.019577
455	0.008199	0.00146	-0.002813	-0.001498	-0.003799	0.000967	-0.002648	-1.9e-05	-0.001169	-0.000183	0.000967	-0.001169	0.007213	-0.004621	0.001625	-0.019084
456	0.004255	-0.000183	-0.00347	-0.005607	-0.001005	-0.000183	-0.003142	-0.000347	-0.002155	-0.001662	-0.000841	-0.002813	0.013459	-0.000841	0.001789	-0.018262
457	0.005241	0.002447	-0.002977	-0.004621	-1.9e-05	0.004255	-0.000512	-0.003142	-1.9e-05	-1.9e-05	0.001954	-0.001827	0.012472	-0.00347	-0.001005	-0.017769
458	0.007049	-0.001662	-0.001827	-0.002484	-0.003306	0.000639	-0.001827	0.000146	-0.000183	0.000639	-0.001005	-0.000841	0.008692	-0.001827	0.002447	-0.018591
459	0.00672	-0.000512	-0.000512	-0.003306	0.001954	0.000803	-0.003142	-0.00232	0.002611	-0.0061	-1.9e-05	-0.00347	0.010007	-0.002484	0.00146	-0.018262
460	0.006884	-0.004292	-0.001334	-0.002155	-0.000841	0.001954	0.000146	-0.000512	-0.000841	-0.002155	0.001954	-0.002484	0.010993	-0.002484	-0.000347	-0.015961
461	0.00672	-0.005443	-1.9e-05	-0.005771	-0.001827	-0.000512	-0.002813	-0.004456	0.001954	-0.002648	0.001132	-0.001991	0.010171	-0.000841	-0.001498	-0.017112
462	0.008857	0.002447	-0.001169	-0.00347	0.000146	0.002775	-0.001005	-0.002155	0.000146	-0.006593	0.001296	-0.001827	0.00935	-0.000347	-0.001169	-0.012181
463	0.006556	-0.004292	0.000803	-0.001662	-0.002484	0.004912	-0.003635	-0.002484	0.001132	-0.00347	0.005569	-0.000676	0.010336	-0.001005	-0.003306	-0.016783
464	0.00787	-0.001662	-0.001827	-0.003306	-0.001662	0.00146	-0.003142	-0.002484	0.000474	-0.001498	0.000474	0.00031	0.0105	-0.001991	-0.002648	-0.015304
465	0.006227	-0.00232	0.002118	-0.001827	-0.001169	0.000967	-0.001005	-0.006922	-0.002155	-0.005936	0.002447	-0.000183	0.012637	0.001789	-0.000512	-0.016948
466	0.009514	0.002118	-0.00232	-0.001498	-0.000841	0.003104	0.00031	-0.004949	-1.9e-05	0.000803	0.001296	-0.002977	0.011322	-0.004785	-1.9e-05	-0.015797
467	0.011322	0.000146	0.001296	0.002118	0.003597	-1.9e-05	-0.001005	-0.002155	-0.001498	0.00146	-0.000841	-0.000512	0.012965	0.000474	0.00146	-0.01514
468	0.007542	-0.003306	0.001132	-0.001991	0.002282	0.00146	-0.002484	-0.004292	-0.003306	-0.000841	-0.00347	-0.003306	0.010007	-0.002648	0.001296	-0.01514
469	0.00672	-0.004456	0.000474	0.001132	0.003268	0.001625	-0.002977	0.000146	-0.002484	0.002775	-0.001005	-0.002484	0.010007	-0.000841	0.003104	-0.015304
470	0.009843	0.000146	-0.002813	0.00031	0.000474	0.000803	-0.00232	0.001789	-0.000183	-0.001334	-0.001005	-0.002813	0.008035	-0.003799	0.002775	-0.01514
471	0.005898	0.000474	0.005569	-0.000512	0.002118	0.008035	-0.002977	-0.000676	-0.002155	-0.000183	0.001132	-0.002484	0.009185	0.000146	0.005405	-0.015304
472	0.009185	0.002118	-0.004785	-0.000183	-0.000512	-0.000676	-0.003799	-0.002813	0.000967	-0.000841	0.000967	-0.002977	0.011486	-0.003963	0.009514	-0.01251
473	0.005734	0.000639	-0.000676	0.00294	-0.004292	-1.9e-05	-0.001991	-0.002155	-0.000676	-0.005607	0.002611	-0.00232	0.012144	-0.002155	0.00294	-0.010209
474	0.005405	-0.001169	-0.002813	-0.005443	-0.000347	0.00031	-0.002155	-0.004128	-0.000512	0.00031	0.006556	0.000967	0.013787	-0.003963	0.003761	-0.012181
475	0.005734	0.000803	-0.001498	0.00031	-0.000347	-0.000676	-1.9e-05	-0.000183	0.000474	-0.001169	-0.003142	-0.000676	0.007377	-0.001498	0.001296	-0.014153
476	0.006062	-1.9e-05	0.00146	0.000474	-0.00232	-0.002484	-0.001662	0.000474	0.002118	-0.000676	0.001789	-0.001169	0.008363	-0.001334	-0.000183	-0.014482
477	0.005241	-1.9e-05	-0.002484	-0.001827	-0.002648	0.001625	-1.9e-05	0.000967	0.002611	-0.000183	-0.002813	0.002447	0.010829	-0.000841	0.000967	-0.009223
478	0.003104	-0.000841	0.001625	-0.000347	-0.000676	0.000967	-0.001827	-0.001005	0.007049	-0.001169	-0.001662	-1.9e-05	0.015266	0.003433	0.000639	-0.012346
479	0.008035	-0.001169	-0.000512	0.000803	-0.005607	0.002447	0.00146	-0.000347	0.003761	-0.002484	-0.00232	-0.001005	0.010007	0.000474	0.002447	-0.012674
480	0.010336	-1.9e-05	0.000639	0.001132	-0.004785	-0.00232	-0.001169	-0.001169	0.002611	-0.003306	0.000803	-0.000512	0.011651	0.001625	0.002447	-0.014318
481	0.009678	0.001132	-0.002813	-0.000841	-1.9e-05	0.00031	-0.000676	-0.000183	0.004255	-0.000183	0.001625	0.00031	0.009678	-0.001169	0.001954	-0.009716
482	0.006556	-0.000676	0.001789	0.000146	-0.001498	0.000639	-0.001334	-0.001334	0.000803	-0.003799	0.002282	-0.000676	0.010993	0.001132	0.003597	-0.009223
483	0.007213	0.001789	-0.003306	0.000639	0.00146	0.002775	0.000474	0.002282	0.003433	-0.000676	0.005734	0.00409	0.0105	-0.003963	-0.00873	-0.008401
484	0.007377	-0.001334	-0.002813	0.000967	0.003433	-0.002813	-0.003142	-0.005771	0.001789	-0.004456	-0.000676	-0.003142	0.009843	-0.000183	0.003597	-0.008401
485	0.007377	-0.001498	0.001132	-0.000512	-0.000512	0.000639	-0.002977	0.000803	0.001789	-0.001498	0.003926	0.00146	0.008199	-0.001827	0.005241	-0.008565
486	0.002775	0.000474	-0.001991	0.003268	0.000639	-0.000183	-0.001169	-0.000841	0.00146	-0.001662	0.000474	0.00031	0.0105	-0.005114	0.006391	-0.009058
487	0.00787	0.002118	-0.00232	-0.002813	0.002118	-0.004621	-0.001005	-0.000347	0.001132	-1.9e-05	0.001132	0.00031	0.008035	-0.002648	0.005898	-0.012346
488	0.005405	0.005405	-0.001662	-0.003635	-0.000841	-0.000841	-0.001662	-0.001169	0.001625	0.000639	-0.001005	-0.000841	0.009185	0.002282	0.006556	-0.007579
489	0.004255	0.006884	-0.001334	-0.004292	-0.001662	-0.003306	-0.002484	-0.001991	0.003268	-0.000512	-0.000183	-0.00347	0.009021	-0.002648	0.005898	-0.01629
490	0.005076	-1.9e-05	-0.00232	0.003597	-0.001169	-0.003799	-0.002648	-0.003306	0.001954	-0.00347	-0.003142	-0.001169	0.006884	0.000967	0.009514	-0.009058
491	0.00409	-0.000841	-1.9e-05	-0.000676	-0.003142	-0.002813	-0.000183	0.000146	0.003433	0.000474	-0.001169	-0.002155	0.006556	-0.001334	0.00935	-0.009551
492	0.002118	-0.000183	-0.00232	-0.001169	-0.002648	-0.002155	-0.000347	0.001789	0.005405	-0.001662	0.000803	-0.001991	0.006391	-0.001662	0.005241	-0.008565
493	0.006556	-0.000347	-0.001169	-0.001991	-0.001498	-0.003799	-0.003306	-0.001498	0.002447	-0.003799	0.000967	-0.002813	0.006884	-0.000512	0.005241	-0.00873
494	0.005569	0.000474	-1.9e-05	-0.003963	-0.002813	0.000146	-1.9e-05	-0.008401	-0.000183	-0.000841	-0.001169	0.000803	0.004255	0.000967	0.004583	-0.006264
495	0.010336	-0.000347	-0.001334	-0.001498	0.001296	-0.004949	-0.002648	-0.002484	0.001954	-0.000347	0.003268	-0.004456	0.0105	0.004255	0.00146	-0.009058
496	0.003926	0.002775	-0.00232	-0.005607	-0.002977	-0.005771	-0.002813	-0.001662	0.001625	0.000146	-1.9e-05	0.001625	0.007049	0.001954	0.000639	-0.005936
497	0.007049	-0.001169	-0.001169	-0.001169	-0.011195	-0.00347	0.001954	-0.003142	0.002282	-0.003306	0.001954	-1.9e-05	0.011158	0.002282	0.001132	-0.006757
498	0.008528	-0.000676	-0.00232	-0.002484	-0.004292	-0.002977	0.000967	-0.001827	0.002447	-0.000676	0.001296	0.001296	0.008528	-0.001169	0.002611	-0.007908
499	0.000803	-0.001662	-0.004128	-0.001662	-0.001005	-0.004292	-0.001334	-0.001827	0.004748	-0.001662	0.000967	0.002611	0.010336	0.001132	0.003104	-0.002155
500	0.003926	0.000474	-0.001005	-0.003799	-0.00232	-0.002813	-0.001334	-0.00232	0.002611	-0.000512	0.000803	-0.000512	0.008363	-0.001498	0.003433	-0.008237
501	0.004255	-0.003963	-0.000183	0.000474	-0.004949	-0.004621	-0.000676	-0.002648	0.001789	-0.000841	0.000474	-0.000676	0.007706	0.003433	0.003761	-0.004621
502	0.003268	-0.001498	0.000803	-0.002813	-0.001991	-0.003799	0.000967	-0.002484	0.005405	-0.005607	-0.000183	-0.000841	0.007049	-0.001498	0.003104	-0.011524
503	0.000474	-0.001005	-0.001498	0.000474	-0.00347	-0.00347	-0.00232	0.001954	-0.001334	-0.001827	0.000639	-0.001498	0.008035	-0.00232	0.003268	-0.003963
504	0.003433	0.001296	-0.001827	-0.003799	-0.000347	-0.003799	-0.001498	-0.001662	0.000474	-0.000512	0.000474	0.001132	0.008692	0.001296	0.002775	-0.006757
505	0.005734	-0.00347	0.000803	0.001132	-0.001498	-0.001662	-0.001827	-0.00232	0.003268	-0.001662	0.000146	0.001954	0.00787	0.00031	0.005405	-0.009387
506	-0.001662	0.001954	0.00031	-0.000512	-0.000183	-0.005278	-0.001334	-0.000676	0.004912	-0.000841	0.002118	0.00146	0.006391	-0.001991	0.00146	-0.010045
507	-0.001498	-0.002977	-0.002155	-0.002813	-0.002648	-0.002648	-0.001169	-0.000512	0.003926	0.000146	-1.9e-05	0.002611	0.009021	-0.000347	0.003761	-0.005771
508	0.003597	-0.000347	0.000803	-0.001827	-0.001827	-0.00347	0.000146	-0.00232	0.004583	-0.000183	0.00031	-0.001169	0.012308	0.001132	0.000967	-0.009716
509	0.005241	0.001625	-0.000676	-0.001498	-0.00347	-0.004292	0.00031	-0.001169	0.003597	-0.000183	-0.002155	-0.000183	0.008199	-0.00232	0.006062	-0.006757
