Ladekurvenmessung
Zeit: 2018_05_02 15.21.50
Info: FVA3, v = 0.4106, T = 40, F = 20, h = 229.2
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	0.001851	0.002114	0.004252	-0.002558	0.004154
1	0.003068	0.002212	0.002739	-0.002459	0.005601
2	0.002838	0.004351	0.004186	7.4e-05	0.007838
3	0.002509	0.003693	0.002048	0.002278	0.010602
4	0.002081	0.006193	0.000995	-0.002887	0.008759
5	0.001225	0.00287	0.0006	-0.002953	0.008463
6	0.002706	0.000929	0.002114	0.001225	0.005338
7	0.002476	-0.001341	0.000633	-0.001505	0.006522
8	0.000304	0.001291	0.001127	-0.002722	0.004548
9	0.001127	-0.001966	-2.5e-05	-0.001538	0.005634
10	0.004022	-0.004696	0.001587	-0.003051	0.004285
11	0.002245	-0.003084	0.002541	-0.004565	0.0057
12	0.00366	-0.002558	0.002081	-0.000189	0.003956
13	0.003923	0.000239	0.001291	-0.003347	0.007937
14	0.004811	-0.001439	0.002706	0.001258	0.00695
15	0.002344	0.001554	0.002541	-0.002624	0.004219
16	0.003726	-5.8e-05	-0.00338	-0.002986	0.004121
17	-0.000387	0.001094	0.000535	-0.002624	0.006753
18	0.001127	-0.000387	0.003134	-0.002492	0.007378
19	0.001456	0.002772	0.005305	-0.008414	0.008299
20	0.000929	0.003923	0.0006	-0.007361	0.009253
21	-0.001209	0.001456	0.00014	-0.005617	0.008003
22	-0.002525	0.002509	-0.000222	-0.002657	0.010964
23	-0.003282	0.004121	0.002048	-0.002821	0.007345
24	-0.003117	0.005108	0.001258	-0.006473	0.011293
25	0.005667	0.000107	0.000107	-0.000255	0.010174
26	8e-06	0.00445	0.000337	-0.004992	0.011325
27	-0.000946	0.00037	0.001522	-0.002624	0.007641
28	4.1e-05	0.001291	0.000304	-0.002657	0.009483
29	0.00264	0.001061	0.000864	-0.001867	0.007213
30	-0.000387	0.00287	0.001357	-0.0044	0.009088
31	-9e-05	0.003232	0.000568	0.000403	0.005766
32	0.001225	0.00797	0.004548	-0.002887	0.008825
33	-0.000617	0.007641	0.002212	-0.001406	0.010174
34	-0.002624	0.004647	0.004384	-0.000518	0.008792
35	-0.002887	0.00445	0.000864	-0.004236	0.011227
36	-0.000485	0.008036	0.003792	-0.000551	0.008529
37	-0.004203	0.004844	0.001587	-0.004005	0.010635
38	-0.003413	0.008036	0.001258	-0.002064	0.008397
39	-0.004861	0.002607	-0.000354	0.000403	0.010832
40	0.002673	0.004318	0.002015	-0.000354	0.009681
41	-0.00088	0.004088	-0.001439	-0.004532	0.011424
42	-0.007032	0.004844	-0.000123	-0.002624	0.012444
43	-0.000748	0.001522	0.002739	-0.003249	0.01126
44	-0.00111	0.002969	-0.001439	-0.000452	0.008299
45	-0.000617	0.005305	0.001785	-0.004598	0.011161
46	0.00139	0.00366	0.001357	-0.003578	0.008134
47	-0.000419	0.004877	0.002607	-0.001637	0.009352
48	-0.002295	0.007542	-0.000683	-0.000979	0.008036
49	-0.001735	0.004581	-0.003347	-0.001867	0.007345
50	-0.003874	0.005042	-0.000617	-0.001275	0.013102
51	-0.003183	0.010108	0.001423	-0.000584	0.008858
52	-0.003018	0.007904	-0.002393	-0.003051	0.010174
53	-0.007493	0.004022	0.000831	-0.002657	0.011128
54	-0.005946	0.00491	0.004614	-0.002821	0.014254
55	-0.002229	0.009417	0.000271	-0.005881	0.010042
56	-0.004992	0.007246	0.000206	-0.004565	0.012674
57	-0.001341	0.006292	0.000897	-0.000387	0.01251
58	-0.002492	0.00672	0.001949	-0.004302	0.010371
59	-0.003084	0.004976	-0.001538	-0.002328	0.008496
60	-0.006835	0.003167	0.000502	-0.005289	0.010668
61	-0.003446	0.005535	0.000436	-0.005617	0.01024
62	-0.005289	0.005206	0.001357	-0.003545	0.009516
63	-0.003742	0.004351	-0.000485	-0.006703	0.009911
