Ladekurvenmessung
Zeit: 2018_05_02 15.19.06
Info: FVA3, v = 0.2937, T = 40, F = 20, h = 189.5
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6
0	4.1e-05	0.004055	0.001949	-0.007262	0.0082	-0.000584
1	-0.000551	-0.000222	0.003331	-0.004598	0.004877	0.002245
2	0.000271	-0.00167	0.002969	-0.003644	0.004483	0.000633
3	0.000239	0.004318	0.005963	-0.005914	0.005996	0.003265
4	-0.002032	-0.00315	0.006983	-0.009434	0.004515	0.000831
5	-0.002821	0.001061	0.009615	-0.008282	0.001127	0.000206
6	-0.001834	-0.000189	0.006884	-0.006243	0.001456	0.001225
7	-0.005256	-0.000452	0.005634	-0.004598	0.001916	0.000337
8	-0.002722	0.00037	0.007608	-0.003841	0.005009	-0.002755
9	-0.006572	0.00014	0.006522	-0.004433	0.000699	0.002048
10	-0.00621	0.000666	0.006127	-0.00496	0.001554	0.002476
11	-0.004598	0.001094	0.00774	-0.003347	0.004318	0.005996
12	-0.005749	0.000568	0.006456	-0.003183	0.005798	0.002936
13	-0.005124	0.000929	0.00514	-0.003545	0.004844	0.003265
14	-0.005979	0.001225	0.004022	-0.005025	0.007016	0.005502
15	-0.004203	-0.000946	0.008562	-0.004861	0.004779	0.000173
16	-0.006177	4.1e-05	0.002344	-0.00565	0.004779	0.003594
17	-0.004236	0.001225	0.005437	-0.007197	0.004055	0.004515
18	-0.004137	0.000206	0.005075	-0.008184	0.003496	0.002377
19	0.000107	0.000699	0.005634	-0.002492	-9e-05	-0.000321
20	-0.004762	0.000897	0.006753	-0.004828	0.002739	0.002114
21	-0.001077	0.000633	0.008463	-0.002163	0.00218	-0.000123
22	-0.005946	0.001818	0.005766	0.000897	0.001949	-0.000189
23	-0.003018	0.006062	0.004581	-0.00111	0.006851	-0.000255
24	-0.002328	0.00162	0.007213	-0.002657	0.005897	0.001752
25	-0.00236	0.000502	0.005272	-0.004334	0.005305	0.003726
26	-0.004631	0.001193	0.006424	-0.006407	0.00218	0.003101
27	-0.00496	-0.000452	0.002574	-0.005486	0.00366	0.000864
28	-0.005289	0.004844	0.006193	-0.007262	0.002509	0.00287
29	-0.006078	0.001785	0.007312	-0.005979	0.001291	0.004483
30	-0.0044	0.001258	0.002838	-0.004565	0.002706	-0.001472
31	-0.011539	0.005568	0.005173	-0.004861	0.005272	0.002311
32	-0.004992	0.006621	0.004943	-0.001999	0.002344	-0.00292
33	-0.007262	0.006654	0.00162	-0.004236	0.006621	0.002212
34	-0.005256	0.007542	-5.8e-05	-0.003347	0.004088	-0.000222
35	-0.007328	0.006884	-0.005519	-0.004137	0.004055	0.000568
36	-0.010487	0.007213	-0.009203	-0.000946	0.00389	-0.002492
37	-0.007822	0.006588	-0.007197	-0.003117	0.004614	4.1e-05
38	-0.005321	0.006424	-0.005223	-0.002426	0.001719	-0.002426
39	-0.00644	0.009615	-0.004104	-0.007361	0.001127	0.00264
40	-0.006407	0.008365	-0.003644	-0.007065	0.001291	-0.001505
41	-0.006473	0.009681	4.1e-05	-0.005354	0.001357	-0.000946
42	-0.003051	0.00843	-0.001341	-0.004631	0.002541	-0.001406
43	-0.005256	0.00797	0.000436	-0.004762	0.000436	-0.002558
44	-0.00621	0.005502	-0.001143	-0.005321	0.003002	0.002509
45	-0.004269	0.009615	-0.000551	-0.003315	0.002114	-0.000551
46	-0.00792	0.006522	-0.001472	-0.001999	0.004318	0.002607
47	-0.009993	0.007082	-0.000716	-0.00292	0.001883	0.000666
48	-0.012428	0.008397	-0.00496	-0.00394	0.0057	0.002048
49	-0.007789	0.012345	-0.00292	-0.000452	0.003265	-0.000222
50	-0.005979	0.009713	-0.001505	-0.004828	0.005173	-0.005453
51	-0.0044	0.011786	-0.002064	-0.003479	0.008134	-0.0019
52	-0.009434	0.009746	-0.002558	-0.005289	0.003528	4.1e-05
53	-0.001768	0.009845	-0.003907	-0.004236	0.003693	-0.000419
54	-0.005881	0.010503	0.003167	-0.007789	0.002278	0.000568
55	-0.00519	0.007443	-2.5e-05	-0.003808	-0.00065	-0.001637
56	-0.007559	0.009187	0.00218	-0.001374	0.000831	-0.00065
57	-0.003841	0.008167	0.005404	-0.002788	0.005798	-0.000222
58	-0.002887	0.009648	0.007312	-0.003249	-0.001077	-0.002426
59	-0.003117	0.006489	0.000633	-0.001571	0.002903	0.000831
