Ladekurvenmessung
Zeit: 2018_05_02 15.23.32
Info: FVA3, v = 0.5753, T = 40, F = 20, h = 293.0
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	-0.005881	-0.006802	-0.00065	0.001851	-0.006243
1	0.00264	-0.004762	0.002673	0.00616	-0.004861
2	-0.005256	-0.001275	8e-06	0.007082	-0.002591
3	-0.004038	-0.004038	-0.009796	0.007772	-0.004631
4	-0.001538	-0.002295	-0.000419	0.004186	-0.001439
5	-0.00519	-0.003512	8e-06	-0.003051	0.000107
6	-0.003709	-0.003018	-0.001867	0.001324	0.000206
7	-0.002821	-0.004861	-0.001604	0.003561	-0.001505
8	-0.004631	-0.011539	-0.000946	0.006456	0.000337
9	-0.004729	-0.008907	0.000436	0.00491	0.002377
10	-0.004532	-0.006407	-0.000847	0.007476	-0.000748
11	-0.002953	-0.004466	-0.001143	0.005996	-0.002657
12	-0.003018	-0.009894	0.001949	0.006391	0.001423
13	-0.004038	-0.002032	-0.001242	0.006588	-0.000222
14	-0.003249	-0.00723	-0.00088	0.004779	-0.001801
15	-0.003545	-0.003315	0.00287	0.002969	-0.000288
16	-0.003512	-0.004071	-0.000617	0.00389	-0.000485
17	-0.004532	-0.002097	0.000765	0.002509	-0.00111
18	0.000633	-0.003084	0.002772	0.003035	-0.00644
19	-0.001571	-0.001308	-0.000716	0.004844	-0.002591
20	-0.003446	-0.004828	0.000864	0.005502	0.000436
21	-0.001703	-0.004532	-0.001933	0.006424	0.001785
22	-0.002393	-0.005091	0.000798	0.004976	0.001686
23	-0.002854	-0.004532	0.002081	0.003397	0.002607
24	-0.000716	-0.006078	0.001653	0.00695	-0.00065
25	-0.005058	-0.00667	-0.000584	0.006424	0.001423
26	-0.000189	-0.003545	-0.002328	0.006325	0.001324
