Ladekurvenmessung
Zeit: 2018_05_02 15.15.02
Info: FVA3, v = 0.2108, T = 40, F = 20, h = 148.8
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
0	-0.0019	-0.00542	-0.001834	0.001028
1	0.001193	0.003825	-0.000321	0.00162
2	0.00014	0.002772	0.001489	0.002212
3	-0.002393	0.004581	0.005798	0.004811
4	-0.001801	0.003167	-0.001834	0.003726
5	0.000666	0.006127	0.001982	0.004154
6	-0.001867	0.005042	-0.001374	0.004647
7	-0.000814	0.004318	0.001094	0.003265
8	-0.00088	0.002969	-0.001768	0.00491
9	-0.004302	0.005371	0.001094	0.00445
10	-0.003018	0.0107	-9e-05	0.00774
11	-0.001176	0.005404	0.000502	0.002476
12	-0.000946	0.00389	-0.001012	0.003989
13	-0.000584	0.003496	0.000173	-2.5e-05
14	0.004121	0.005502	-0.002064	0.005173
15	0.002509	0.004351	-0.000781	0.003693
16	0.002015	0.004351	-0.002064	0.003693
17	-0.000485	0.004713	-0.002393	0.006687
18	0.001456	0.009516	-0.001703	0.003693
19	-0.001406	0.006588	-0.0019	0.005535
20	-0.000485	0.005173	-0.001406	0.004976
21	-0.002163	0.004844	-0.002229	0.004121
22	-0.000617	0.007674	-0.001538	0.004877
23	-0.002393	0.00593	-0.000979	0.006292
24	-0.003578	0.005996	0.000699	0.00468
25	-0.000518	0.005864	-0.001933	0.007838
26	-0.001045	0.006029	0.00037	0.007049
27	-0.000452	0.00695	-0.001933	0.005766
28	-0.001045	0.007641	0.000535	0.005206
29	-0.001275	0.009417	-0.003249	0.006621
30	-0.001012	0.004154	-0.000979	0.004219
31	0.001061	0.004483	7.4e-05	0.00468
32	-0.004532	0.005963	-0.002393	0.004384
33	0.002344	0.006127	-0.002788	0.003134
34	-0.003512	0.002673	-0.001834	0.002903
35	0.001587	0.008299	0.001719	0.005042
36	-0.000748	0.008397	-0.004894	0.008266
37	0.001423	0.006983	-0.000222	0.0082
38	-0.000222	0.006358	-0.002722	0.007378
39	-0.002459	0.009878	0.00037	0.00718
40	0.001324	0.005798	-0.001406	0.011622
41	0.001258	0.006193	0.000173	0.006259
42	4.1e-05	0.007772	-0.002064	0.007575
43	-0.005683	0.005897	-0.000814	0.010569
44	-0.001439	0.007904	-0.000814	0.008628
45	-0.001077	0.005897	0.000568	0.00899
46	-0.001703	0.004877	0.000864	0.007707
47	-0.002328	0.001357	-0.00236	0.008957
48	-0.00167	-0.002657	-0.00213	0.006621
