Ladekurvenmessung
Zeit: 2018_05_02 15.27.09
Info: FVA3, v = 0.8059, T = 40, F = 20, h = 332.7
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1
1759	0.192632
1760	0.192204
1761	0.196349
1762	0.1925
1763	0.193849
1764	0.191908
1765	0.195231
1766	0.195264
1767	0.194869
1768	0.195527
1769	0.196974
1770	0.194869
1771	0.195165
1772	0.194803
1773	0.193487
1774	0.195889
1775	0.191842
1776	0.191579
1777	0.191349
1778	0.191711
1779	0.195955
1780	0.196218
1781	0.196119
1782	0.197303
1783	0.196349
1784	0.196876
1785	0.195165
1786	0.196218
1787	0.196251
1788	0.195724
1789	0.196119
1790	0.196678
1791	0.198587
1792	0.196382
1793	0.197271
1794	0.195099
1795	0.196316
1796	0.195099
1797	0.195955
1798	0.196316
1799	0.198192
1800	0.197665
1801	0.197797
1802	0.194277
1803	0.199935
1804	0.199672
1805	0.199376
1806	0.1976
1807	0.196053
1808	0.19533
1809	0.19556
1810	0.193915
1811	0.196448
1812	0.197205
1813	0.197534
1814	0.195889
1815	0.192961
1816	0.19908
1817	0.19556
1818	0.197139
1819	0.197139
1820	0.198027
1821	0.19885
1822	0.197632
1823	0.195066
1824	0.196349
1825	0.19431
1826	0.192763
1827	0.191776
1828	0.193158
1829	0.197271
1830	0.191447
1831	0.197896
1832	0.19885
1833	0.196152
1834	0.196316
1835	0.19829
1836	0.199738
1837	0.199804
1838	0.198751
1839	0.195395
1840	0.195132
1841	0.198422
1842	0.201383
1843	0.197534
1844	0.199508
1845	0.196415
1846	0.2001
1847	0.196086
1848	0.196942
1849	0.196284
1850	0.197007
1851	0.197336
1852	0.19908
1853	0.202765
1854	0.201876
1855	0.199442
1856	0.199047
1857	0.198718
1858	0.199212
1859	0.198455
1860	0.196251
1861	0.200659
1862	0.200593
1863	0.198619
1864	0.195955
1865	0.196876
1866	0.197731
1867	0.195691
1868	0.20135
1869	0.202238
1870	0.197994
1871	0.202633
1872	0.201778
1873	0.197501
1874	0.198488
1875	0.193717
1876	0.1976
1877	0.19533
1878	0.196316
1879	0.193915
1880	0.196119
1881	0.196086
1882	0.197929
1883	0.199047
1884	0.198587
1885	0.197534
1886	0.200166
1887	0.195691
1888	0.199968
1889	0.197402
1890	0.198948
1891	0.202304
1892	0.197007
1893	0.201317
1894	0.199179
1895	0.197007
1896	0.199146
1897	0.197007
1898	0.195724
1899	0.196909
1900	0.195461
1901	0.199212
1902	0.198521
1903	0.202863
1904	0.197863
1905	0.19806
1906	0.200297
1907	0.195659
1908	0.19829
1909	0.196974
1910	0.197205
1911	0.193619
1912	0.199376
1913	0.199508
1914	0.200495
1915	0.195264
1916	0.198587
1917	0.19579
1918	0.196547
1919	0.197369
1920	0.1976
1921	0.197007
1922	0.19602
1923	0.196547
1924	0.196876
1925	0.199639
1926	0.194573
1927	0.194441
1928	0.197205
1929	0.192698
1930	0.190822
1931	0.193849
1932	0.192796
1933	0.193027
1934	0.195988
1935	0.195461
1936	0.195527
1937	0.19602
1938	0.196876
1939	0.193685
1940	0.197632
1941	0.192105
1942	0.19204
1943	0.190822
1944	0.194474
1945	0.199245
1946	0.195297
1947	0.191744
1948	0.19533
1949	0.195198
1950	0.193388
1951	0.193027
1952	0.192763
1953	0.195264
1954	0.193388
1955	0.193948
1956	0.19602
1957	0.194836
1958	0.195823
1959	0.194737
1960	0.193454
1961	0.19102
1962	0.191678
1963	0.19431
1964	0.192007
1965	0.196053
1966	0.19477
1967	0.192698
1968	0.194639
1969	0.194343
1970	0.195527
1971	0.196382
1972	0.193849
1973	0.195198
1974	0.197567
1975	0.194836
1976	0.196744
1977	0.191382
1978	0.194836
1979	0.193356
1980	0.190526
1981	0.192895
1982	0.189901
1983	0.192763
1984	0.195395
1985	0.194014
1986	0.194112
1987	0.195297
1988	0.196086
1989	0.196053
1990	0.196744
1991	0.198027
1992	0.191546
1993	0.193685
1994	0.191612
1995	0.195757
1996	0.194869
1997	0.195198
1998	0.192796
1999	0.196119
2000	0.19227
2001	0.1976
2002	0.196415
2003	0.19704
2004	0.193685
2005	0.194672
2006	0.198027
2007	0.194277
2008	0.19556
2009	0.195132
2010	0.194836
2011	0.190164
2012	0.195823
2013	0.19556
2014	0.195264
2015	0.193323
2016	0.199541
2017	0.19431
2018	0.193257
2019	0.195659
2020	0.195297
2021	0.198027
2022	0.195033
2023	0.196909
2024	0.194079
2025	0.192763
2026	0.194211
2027	0.198225
2028	0.193158
2029	0.19375
2030	0.195494
2031	0.196316
2032	0.195001
2033	0.193619
2034	0.196744
2035	0.19556
2036	0.194704
2037	0.194573
2038	0.197731
2039	0.19454
2040	0.193915
2041	0.194737
2042	0.198718
2043	0.195724
2044	0.197106
2045	0.196777
2046	0.198619
2047	0.196119
2048	0.198587
2049	0.196777
2050	0.193981
2051	0.194145
2052	0.195889
2053	0.195626
2054	0.19533
2055	0.195691
2056	0.20214
2057	0.197106
2058	0.198883
2059	0.199442
2060	0.200857
2061	0.195494
2062	0.193685
2063	0.197468
2064	0.196316
2065	0.195395
2066	0.195395
2067	0.19375
2068	0.194277
2069	0.195955
2070	0.195626
2071	0.195264
2072	0.196382
2073	0.192665
2074	0.192632
2075	0.193816
2076	0.19329
2077	0.192336
2078	0.19829
2079	0.194112
2080	0.195395
2081	0.19579
2082	0.197961
2083	0.195362
2084	0.195494
2085	0.19556
2086	0.195626
2087	0.194902
2088	0.190099
2089	0.199409
2090	0.195724
2091	0.197172
2092	0.197534
2093	0.202074
2094	0.194836
2095	0.199837
2096	0.197007
2097	0.196645
2098	0.19829
2099	0.195362
2100	0.197336
2101	0.197863
2102	0.19602
2103	0.19477
2104	0.19704
2105	0.190855
2106	0.19806
2107	0.198718
2108	0.197994
2109	0.197238
2110	0.198422
2111	0.196514
2112	0.196448
2113	0.196185
2114	0.197336
2115	0.195165
2116	0.192566
2117	0.196382
2118	0.196086
2119	0.193125
2120	0.193717
2121	0.196974
2122	0.191579
2123	0.196613
2124	0.197303
2125	0.196251
2126	0.191842
2127	0.192862
2128	0.195264
2129	0.197665
2130	0.193191
2131	0.19375
2132	0.197073
2133	0.194672
2134	0.19806
2135	0.195099
2136	0.196415
2137	0.194343
2138	0.19352
2139	0.193981
2140	0.196185
2141	0.194869
2142	0.192796
2143	0.192237
2144	0.195264
2145	0.196349
2146	0.198455
2147	0.196711
2148	0.19806
2149	0.196974
2150	0.195757
2151	0.196645
2152	0.196678
2153	0.194902
2154	0.197501
2155	0.196448
2156	0.195231
2157	0.199146
2158	0.191875
2159	0.191415
2160	0.195955
2161	0.19579
2162	0.195297
2163	0.199442
2164	0.197139
2165	0.19829
2166	0.199212
2167	0.197205
2168	0.194935
2169	0.194277
2170	0.199606
2171	0.200988
2172	0.196909
2173	0.197073
2174	0.19454
2175	0.193421
2176	0.197501
2177	0.192105
2178	0.196547
2179	0.196448
2180	0.200297
2181	0.198784
2182	0.199508
2183	0.197632
2184	0.197665
2185	0.197863
2186	0.196481
2187	0.197698
2188	0.197501
2189	0.198751
2190	0.196415
2191	0.199606
2192	0.196053
2193	0.198126
2194	0.196876
2195	0.198587
2196	0.196711
2197	0.195691
2198	0.196349
2199	0.199738
2200	0.198126
2201	0.198455
2202	0.19987
2203	0.197929
2204	0.198027
2205	0.198356
2206	0.198455
2207	0.195461
2208	0.199639
2209	0.195099
2210	0.197336
2211	0.199179
2212	0.19602
2213	0.198159
2214	0.199245
2215	0.19829
2216	0.197468
2217	0.196777
2218	0.193882
2219	0.200725
2220	0.194112
2221	0.197007
2222	0.19704
2223	0.197863
2224	0.195527
2225	0.1976
2226	0.194836
2227	0.195527
2228	0.195066
2229	0.196086
2230	0.197961
2231	0.198784
2232	0.192402
2233	0.199508
2234	0.199541
2235	0.197896
2236	0.200001
2237	0.197896
2238	0.197007
2239	0.199935
2240	0.19681
2241	0.19658
2242	0.199014
2243	0.194935
2244	0.199376
2245	0.19829
2246	0.198652
2247	0.19931
2248	0.201811
2249	0.202205
2250	0.199047
2251	0.198093
2252	0.19806
2253	0.200922
2254	0.198587
2255	0.200955
2256	0.201186
2257	0.199212
2258	0.19681
2259	0.190033
2260	0.194211
2261	0.196349
2262	0.196284
2263	0.194869
2264	0.199902
2265	0.196152
2266	0.198225
2267	0.200001
2268	0.201021
2269	0.200231
2270	0.202534
2271	0.198587
2272	0.198718
2273	0.196613
2274	0.198652
2275	0.193652
2276	0.197205
2277	0.193553
2278	0.196448
2279	0.194968
2280	0.193816
2281	0.196711
2282	0.19704
2283	0.199672
2284	0.196843
2285	0.198981
2286	0.197501
2287	0.200692
2288	0.193783
2289	0.201449
2290	0.199047
2291	0.195066
2292	0.199639
2293	0.199014
2294	0.195724
2295	0.196613
2296	0.197073
2297	0.194803
2298	0.196119
2299	0.19306
2300	0.19704
2301	0.198422
2302	0.198817
2303	0.19806
2304	0.202107
2305	0.197271
2306	0.200034
2307	0.200659
2308	0.198718
2309	0.197764
2310	0.196514
2311	0.198784
2312	0.196645
2313	0.195198
2314	0.197271
2315	0.202469
2316	0.197271
2317	0.195395
2318	0.198126
2319	0.201218
2320	0.197468
2321	0.198356
2322	0.202403
2323	0.19681
2324	0.197303
2325	0.200297
2326	0.197994
2327	0.192171
2328	0.19477
2329	0.195856
2330	0.195362
2331	0.194902
2332	0.199541
2333	0.198718
2334	0.196547
2335	0.198948
2336	0.200495
2337	0.199212
2338	0.199672
2339	0.199968
2340	0.198948
2341	0.19908
2342	0.199146
2343	0.195955
2344	0.202205
2345	0.194737
2346	0.202666
2347	0.198652
2348	0.195165
2349	0.198652
2350	0.198258
2351	0.199179
2352	0.19806
2353	0.200725
2354	0.199179
2355	0.201218
2356	0.201844
2357	0.199508
2358	0.199146
2359	0.198258
2360	0.195856
2361	0.196777
2362	0.195955
2363	0.196448
2364	0.19987
2365	0.195461
2366	0.198817
2367	0.200297
2368	0.200791
2369	0.198685
2370	0.197238
2371	0.202534
2372	0.200133
2373	0.197435
2374	0.200429
2375	0.19783
2376	0.193619
2377	0.196481
2378	0.195165
2379	0.195066
2380	0.196678
2381	0.200725
2382	0.195395
2383	0.198817
2384	0.195889
2385	0.196481
2386	0.198258
2387	0.198389
2388	0.198883
2389	0.201087
2390	0.195889
2391	0.201712
2392	0.195988
2393	0.197205
2394	0.197731
2395	0.195264
2396	0.195001
2397	0.195757
2398	0.199014
2399	0.196284
2400	0.193948
2401	0.196645
2402	0.196053
2403	0.198356
2404	0.20033
2405	0.196974
2406	0.1976
2407	0.197501
2408	0.198652
2409	0.198981
2410	0.194408
2411	0.198587
2412	0.195001
2413	0.198027
2414	0.198587
2415	0.196086
2416	0.197106
2417	0.199014
2418	0.194704
2419	0.197698
2420	0.19931
2421	0.199837
2422	0.195527
2423	0.198027
2424	0.194902
2425	0.195593
2426	0.198126
2427	0.194672
2428	0.196613
2429	0.197238
2430	0.196251
2431	0.198751
2432	0.195362
2433	0.198652
2434	0.200396
2435	0.197764
2436	0.193981
2437	0.195494
2438	0.199442
2439	0.198159
2440	0.199277
2441	0.198652
2442	0.198948
2443	0.199475
2444	0.199475
2445	0.202765
2446	0.198521
2447	0.197961
2448	0.198422
2449	0.20033
2450	0.197994
2451	0.201054
2452	0.197238
2453	0.197238
2454	0.201416
2455	0.197303
2456	0.199902
2457	0.2001
2458	0.199705
2459	0.198948
2460	0.197764
2461	0.195593
2462	0.19931
2463	0.198685
2464	0.196942
2465	0.196613
2466	0.199639
2467	0.191941
2468	0.197764
2469	0.197896
2470	0.199146
2471	0.195428
2472	0.192994
2473	0.196119
2474	0.2001
2475	0.196942
2476	0.200659
2477	0.202107
2478	0.198422
2479	0.197435
2480	0.196284
2481	0.199376
2482	0.194112
2483	0.19704
2484	0.195691
2485	0.199376
2486	0.197271
2487	0.194869
2488	0.199146
2489	0.198916
2490	0.198619
2491	0.199672
2492	0.199179
2493	0.198422
2494	0.200495
2495	0.199343
2496	0.201383
2497	0.198455
2498	0.198323
2499	0.200889
