Ladekurvenmessung
Zeit: 2018_05_02 15.12.15
Info: FVA3, v = 0.1074, T = 40, F = 20, h = 95.8
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
0	0.00287	0.000206	-0.000781	0.001291
1	0.002969	7.4e-05	0.000206	0.001916
2	0.003101	0.000403	-2.5e-05	-0.00213
3	0.002278	-0.000288	4.1e-05	0.001949
4	0.003923	0.000765	0.000502	-0.000354
5	0.00241	0.000173	-0.000485	0.002607
6	0.005371	-0.000551	0.001258	0.001851
7	0.004877	-0.000156	-0.00065	0.00116
8	0.006095	7.4e-05	-9e-05	0.001949
9	0.00616	0.000107	-0.000222	0.000798
10	0.005963	0.000173	4.1e-05	0.0006
11	0.000568	0.00037	-0.000452	0.002377
12	0.000995	0.000403	-2.5e-05	0.003463
13	8e-06	-2.5e-05	0.002311	-0.001143
14	0.001686	0.000173	8e-06	0.00593
15	-0.000387	0.000206	7.4e-05	0.001587
16	0.000436	-0.000123	0.000173	0.002114
17	-2.5e-05	-0.000156	0.000436	0.003134
18	-0.000123	-2.5e-05	0.000469	0.007082
19	-0.000321	8e-06	-0.000354	0.007378
20	-0.001439	-0.000288	7.4e-05	0.007904
21	0.001785	0.00037	0.001258	0.010437
22	-0.00338	-2.5e-05	0.000239	0.007147
23	0.002081	0.000206	0.000666	0.001851
24	-0.000683	-2.5e-05	0.000403	-0.000387
25	0.001686	0.000271	-0.000123	-2.5e-05
26	0.001094	8e-06	0.001061	0.003528
27	0.003134	0.000304	0.00162	0.006292
28	0.002607	-9e-05	-0.001637	0.005766
29	0.004779	7.4e-05	0.000173	0.007476
30	0.00139	-0.000452	-0.000255	0.006226
31	0.002509	-0.000617	-0.000387	0.008858
32	0.002739	0.000633	0.00014	0.007279
33	0.000929	-0.000123	-0.000716	0.004581
34	0.001127	4.1e-05	0.000403	0.001357
35	-0.002459	0.00014	-0.002591	0.002114
36	0.001752	0.000239	0.00037	-0.001077
37	0.001818	-0.000781	7.4e-05	-0.001933
38	0.002903	0.000337	0.000666	-0.001538
39	0.000436	-0.000156	-9e-05	0.002706
40	0.003199	-9e-05	-0.000156	0.003265
41	-0.001439	8e-06	4.1e-05	0.003002
42	0.000271	0.000206	0.000535	0.003857
43	7.4e-05	-0.000189	0.000436	0.000568
44	0.000239	-0.000222	-0.000387	0.00366
45	0.00037	0.000304	-0.000156	0.000798
46	0.000271	0.00014	-5.8e-05	-0.001505
47	0.001193	0.000337	-2.5e-05	-0.004137
48	0.002541	-2.5e-05	-0.001209	-0.000452
49	0.003627	0.00037	0.00037	0.00014
50	0.00139	-0.000156	0.001357	0.000107
51	0.001686	0.000107	0.003298	0.00014
52	0.002278	-0.000189	-0.000387	0.000107
53	0.0006	-0.000222	4.1e-05	-2.5e-05
54	0.000568	-0.000321	-0.000288	-5.8e-05
55	0.001982	0.000502	0.000436	-0.000123
56	-0.000354	-0.000222	-5.8e-05	-0.000123
57	0.005272	0.000271	7.4e-05	-0.000288
58	0.002541	0.000271	0.00014	4.1e-05
59	-0.004334	-2.5e-05	-0.000321	0.000206
60	0.00241	0.000239	0.000271	0.000239
61	0.002739	7.4e-05	0.003101	0.000798
62	0.003068	8e-06	0.000173	0.000239
63	0.003298	4.1e-05	-2.5e-05	0.000633
64	0.002739	-0.000255	-0.000387	0.001028
65	0.004844	-2.5e-05	-0.000288	0.000995
66	0.004548	0.000469	-9e-05	-0.00065
67	0.003364	0.000173	0.000107	4.1e-05
68	-0.001077	0.000337	0.000107	0.000206
69	-0.000189	-0.000156	-0.002755	-0.001045
70	0.000962	-5.8e-05	0.000206	0.004252
