Ladekurvenmessung
Zeit: 2018_05_02 15.21.57
Info: FVA3, v = 0.4106, T = 40, F = 20, h = 229.2
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
0	-0.00792	-0.002163	-0.000354	0.000337
1	-0.001834	-0.001341	0.00014	-0.000123
2	-0.010421	-0.000156	-0.001012	-0.00338
3	-0.005157	-0.001308	0.001094	-0.003347
4	-0.006539	-0.006275	0.001456	-0.000354
5	-0.007197	0.000732	0.000633	-0.003775
6	-0.007394	-0.000255	-0.002558	-0.000748
7	-0.008874	-0.001966	-0.001999	-0.002722
8	-0.006604	-0.000617	-0.0044	-0.001801
9	-0.008776	-0.003907	-0.000387	-0.002196
10	-0.006868	-0.002229	-0.000748	0.002245
11	-0.008381	-0.004005	-0.00167	-0.00417
12	-0.006012	-0.002887	-0.00088	-0.00065
13	-0.010717	-0.002097	-0.004466	0.001982
14	-0.011046	-0.00236	-0.001209	0.000535
15	-0.009631	4.1e-05	-0.002262	0.000403
16	-0.007394	0.001291	-0.000683	0.000633
17	-0.010125	0.00014	-0.002032	-0.000814
18	-0.007493	-0.003841	0.000469	-0.001077
19	-0.008118	-0.001571	-0.001341	-0.000748
20	-0.00996	-0.001703	0.001193	-0.00088
21	-0.009532	-0.001308	0.000337	0.00037
22	-0.011638	-0.005552	-0.001077	-0.004433
23	-0.006144	-0.002755	0.001225	-0.002426
24	-0.011737	-0.003347	-0.003676	-0.003676
25	-0.009763	-0.002459	-0.002821	-2.5e-05
26	-0.011539	-0.004762	-0.002755	-0.002097
27	-0.011046	0.000239	-0.00111	-0.002295
28	-0.012855	-0.003479	-0.002032	-0.00315
29	-0.008151	-0.001834	-0.001801	0.002278
30	-0.01246	-0.002426	-0.008447	-0.00065
31	-0.00973	0.000271	-0.003676	-0.000781
32	-0.010552	-0.001768	-0.003282	-0.000814
33	-0.012	-0.001604	-0.002755	-0.000946
34	-0.009171	-0.002393	-0.002821	-0.001768
35	-0.009105	-0.000123	0.002607	-0.002525
36	-0.008973	-0.000979	-0.004038	-0.001308
37	-0.011079	-0.002689	-0.003084	-0.001966
38	-0.010947	-0.001604	-0.002097	0.001127
39	-0.011441	-0.000518	-0.001867	-0.003183
40	-0.007888	-0.002755	-0.003282	-0.001538
41	-0.010125	-0.001308	-0.000847	-0.002755
42	-0.009302	-0.001571	-0.002525	-0.005716
43	-0.009203	-0.004631	-0.0019	0.000173
44	-0.00973	-0.002953	-0.000814	-0.002722
45	-0.010158	-0.004992	-0.002657	-0.002986
46	-0.009664	-0.003479	0.002476	0.001916
47	-0.011572	-0.002525	-0.003578	-0.002393
48	-0.007098	-0.005058	-0.001472	-0.000189
49	-0.007526	-0.004203	-0.002426	-0.000452
50	-0.009697	0.00014	0.004976	-0.000683
51	-0.006802	-0.000748	-0.000617	-0.000913
52	-0.009631	0.000304	0.001193	-0.002163
53	-0.010125	-0.000123	0.000995	-0.002459
54	-0.00894	-0.002755	0.003463	-0.002163
55	-0.010717	-0.001966	-0.000913	-0.004795
56	-0.009335	-0.004269	-0.001604	-0.006637
57	-0.010289	-0.00338	0.000206	-0.001735
58	-0.011737	-0.00338	-0.00292	-0.004137
59	-0.010947	-0.00542	-0.001374	-0.003183
