Ladekurvenmessung
Zeit: 2018_05_02 15.18.57
Info: FVA3, v = 0.2937, T = 40, F = 20, h = 189.5
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	0.003923	0.002245	-0.003644	0.005568	0.001489
1	0.002377	0.005338	-0.002229	0.00843	0.003397
2	0.006621	0.005996	0.003035	0.009253	0.005239
3	0.007279	0.004384	-0.002032	0.012674	0.003364
4	0.003496	0.005272	-0.001077	0.00514	0.006226
5	0.003759	0.003956	-0.006308	0.005075	0.00139
6	0.001785	0.005075	-0.001077	0.005075	0.005733
7	0.0006	0.00491	-0.001439	0.004548	0.003265
8	0.002476	0.004976	-0.005025	0.007805	0.002212
9	0.003923	0.002377	0.00014	0.00287	0.001818
10	0.001193	0.006555	-0.000189	0.008661	0.002838
11	0.002541	0.003956	-0.003183	0.003693	0.000798
12	0.001752	0.006785	-0.002525	0.006029	0.001719
13	0.00218	0.002212	-0.013645	0.004746	0.001061
14	0.002278	0.005831	-0.004071	0.005437	0.001489
15	0.001554	0.004186	-0.005289	0.005371	0.004581
16	0.002673	4.1e-05	-0.004631	0.004614	0.004318
17	0.004285	0.006555	-0.003841	0.006654	0.002311
18	0.002443	0.002476	-0.003841	0.008101	0.003989
19	0.005667	0.004647	-0.003249	0.006588	0.004713
20	0.004647	0.004219	-0.004532	0.00774	0.001324
21	0.000239	0.004614	-0.003841	0.010437	0.003561
22	0.001094	0.004647	-0.004236	0.005996	-0.000288
23	-0.000716	0.007937	-0.002525	0.007114	-0.000222
24	0.001291	0.004877	-0.005716	0.009384	-0.000551
25	0.004417	0.00922	-0.004795	0.008365	-0.000321
26	-0.002887	0.004219	-0.006078	0.009582	-0.000551
27	-0.000814	0.007805	-0.005782	0.008792	0.001423
28	0.002509	0.003857	-0.007197	0.006127	0.000831
29	0.00014	0.003463	-0.007822	0.005996	0.000831
30	-0.000485	0.002969	-0.010487	0.005042	0.001094
31	-0.004433	0.003759	-0.005716	0.006818	0.001094
32	0.00162	0.004746	-0.008546	0.00672	0.005568
33	0.000831	0.003232	-0.010816	0.008167	0.001061
34	0.003496	0.00491	-0.007262	0.008266	0.001785
35	0.00162	0.005798	-0.011441	0.007707	-0.001045
36	0.003232	0.006424	-0.006802	0.009417	0.003463
37	-0.001406	0.005667	-0.011408	0.008825	0.004515
38	0.00139	0.005568	-0.006407	0.01001	7.4e-05
39	0.002114	0.005404	-0.001604	0.007674	-0.001242
40	-0.001077	0.004614	-0.004828	0.009253	-0.000354
41	0.000666	0.001851	-0.005157	0.007805	-0.001571
42	0.000765	0.005272	-0.005387	0.008858	-0.000946
43	0.000403	0.00287	-0.006275	0.006588	-0.002097
44	-0.001735	0.003035	-0.006506	0.009582	-0.001077
45	0.002212	0.001423	-0.008315	0.007674	-0.001604
46	-0.003084	0.002509	-0.006604	0.008299	-0.000551
47	-0.000584	0.004022	-0.007262	0.003726	0.000929
48	0.002476	0.001423	-0.007295	0.009681	-0.001604
49	0.004515	0.001423	-0.008809	0.007082	0.000337
50	0.001489	0.003923	-0.007789	0.005766	-0.001472
51	0.003265	0.002015	-0.009039	0.006259	-0.001999
52	0.004154	0.003989	-0.005881	0.006851	-0.000354
53	0.00718	0.005535	-0.008842	0.01024	0.002673
54	0.002245	0.003496	-0.005453	0.009154	-0.000156
55	0.002607	0.005601	-0.00848	0.010569	-0.0019
56	0.002838	0.003528	-0.009039	0.016951	-0.001505
57	0.002673	0.006226	-0.006275	0.011852	-0.00088
58	0.001851	0.005239	-0.005815	0.00922	-0.00111
59	0.003002	0.004186	-0.004137	0.012609	-0.000814
60	0.004121	0.002541	-0.00848	0.009121	-0.002492
61	0.000107	0.006588	-0.008085	0.008726	7.4e-05
62	0.0006	0.004351	-0.006243	0.009713	-0.000452
63	0.000929	0.002673	-0.008019	0.010635	0.000337
64	0.001554	0.002476	-0.011046	0.006687	-0.001176
65	0.001785	0.003627	-0.004795	0.00797	0.001587
66	0.000502	0.002015	-0.00769	0.010602	-0.001505
67	0.001851	0.004088	-0.007624	0.008101	-0.000419
68	0.005272	0.002476	-0.007361	0.011095	0.000436
69	-0.001801	0.006489	-0.007624	0.011819	-0.002262
70	0.001587	0.004746	-0.007591	0.011128	-0.000617
71	0.000535	0.00264	-0.007789	0.01024	-0.003611
72	0.000304	0.006522	-0.006966	0.009845	0.00037
73	0.002114	0.005897	-0.007295	0.008167	-0.003709
74	0.000929	0.005338	-0.005124	0.007476	-2.5e-05
75	0.000995	0.003167	-0.008249	0.001258	-0.001472
76	0.000403	0.006522	-0.005025	0.002212	-0.000617
77	-0.000584	0.004548	-0.009039	0.000699	-0.002196
78	0.000107	0.003956	-0.006736	-0.002492	-0.000913
79	0.003199	0.00445	-0.007559	0.000633	-0.001472
80	-0.00065	0.005766	-0.01302	0.001225	-0.001703
81	0.000633	0.003594	-0.010585	0.000239	-0.001439
82	-0.001768	0.003627	-0.009236	0.000239	-0.002558
83	0.001949	0.001851	-0.012131	0.001785	0.000633
84	0.001982	0.005535	-0.010717	-0.000748	-0.001604
85	0.003923	0.002081	-0.008282	0.001324	-0.000288
86	0.001949	0.000765	-0.00996	0.000107	-0.005946
87	0.004351	0.004581	-0.005979	-2.5e-05	-0.001966
88	0.0006	0.001982	-0.005782	0.001719	-0.005782
89	0.000995	0.003627	-0.003907	0.000929	-0.000518
90	0.002805	0.004022	-0.009467	-0.00088	-0.00315
91	0.000271	0.009023	-0.004203	0.001522	-0.004367
92	-0.000255	0.003792	-0.00973	-0.00111	-0.002755
93	-0.001176	0.005437	-0.008677	0.000864	-0.002328
94	0.00264	0.003594	-0.007822	-0.001834	-0.000452
95	0.002147	0.006687	-0.006407	4.1e-05	-0.000748
96	8e-06	0.005601	-0.00565	0.001094	-0.000452
97	0.000271	0.005766	-0.007657	-0.000255	-0.001571
98	0.000765	0.007805	-0.00644	0.000864	-0.000847
99	-0.000979	0.00695	-0.005946	0.002212	-0.003018
100	0.001982	0.006292	-0.007131	0.000699	-0.003018
101	0.002377	0.004647	-0.007888	0.000864	-0.004894
102	0.00218	-0.001735	-0.00644	0.003134	-0.005025
103	0.002278	0.002476	-0.008249	0.00116	-0.003676
104	0.004746	0.006456	-0.003742	0.000239	-0.001374
105	0.005963	0.004055	-0.004433	0.000962	-0.001703
106	0.000568	0.004285	-0.003512	0.000535	0.003923
107	0.004154	0.004877	-0.006868	0.001587	-0.000518
108	0.003693	0.006621	-0.007262	0.003167	-0.000748
109	0.004219	0.005338	-0.005025	-0.000123	-5.8e-05
110	-0.00111	0.007049	-0.005256	0.003693	-0.0044
111	0.001456	0.005272	-0.004663	0.003199	-0.004631
112	-0.00111	0.005502	-0.003611	0.001686	-0.001045
113	0.00139	0.004713	-0.003051	0.003134	-0.004236
114	-0.000913	0.003035	-0.005025	0.005469	-0.001703
115	0.00116	0.007049	-0.002525	0.002015	-0.002525
116	0.000403	0.008694	-0.003907	0.003397	-0.002689
117	0.00343	0.005996	-0.00496	0.002805	-0.002722
118	0.001357	0.010042	-0.003808	0.004844	-0.006736
119	0.000666	0.007641	-0.00236	0.004186	-0.002854
120	0.00014	0.004614	-0.003545	0.002706	-0.002657
121	0.001258	0.005766	7.4e-05	0.007608	-0.002986
122	0.001094	0.004844	-0.000387	0.005469	-0.004861
123	0.00037	0.004943	0.00139	0.00922	-0.002788
124	0.001456	0.003825	0.000107	0.002541	-0.004236
125	-0.002459	0.005075	-0.000518	0.006884	-0.002525
126	-0.001801	0.003397	-0.001604	0.005766	-0.002591
127	0.003989	0.005469	0.002081	0.007345	-0.000946
128	0.001587	0.004844	-0.000617	0.009055	-0.004631
129	-0.001242	0.005733	0.001423	0.007345	-0.00292
130	0.002541	0.008562	-0.00519	0.007871	-0.003413
131	-0.000617	0.004318	-0.001999	0.006588	-0.002624
132	-0.001571	0.004548	-0.001538	0.006884	-0.005157
133	0.002081	0.004614	-0.001242	0.007345	-0.005124
134	0.001423	0.005766	-0.000354	0.007147	-0.003808
135	0.000436	0.002772	-0.001045	0.005601	-0.006835
136	0.002278	0.005173	0.001127	0.00445	-0.005815
137	0.000732	0.00218	-0.000485	0.004384	-0.004071
138	0.002838	0.004483	0.001456	0.007114	-0.006144
139	0.001653	0.002212	-0.001735	0.005502	-0.008348
140	-0.000913	0.002278	-0.004565	0.008003	-0.004005
141	0.00116	0.003331	-0.002097	0.005568	-0.008842
142	-0.001637	0.00468	0.0006	0.005667	-0.011243
143	-0.001143	0.00287	-0.001834	0.006029	-0.008184
144	0.000469	0.005075	0.003726	0.008628	-0.003808
145	0.004055	0.003331	0.000929	0.007476	-0.004762
146	0.001357	0.006029	0.003463	0.007411	-0.006835
147	0.00218	0.005075	0.000765	0.00797	-0.00621
148	0.000239	0.004515	0.001456	0.006555	-0.007591
149	0.001949	0.005075	0.001028	0.0082	-0.004499
