Ladekurvenmessung
Zeit: 2018_05_02 15.10.41
Info: FVA3, v = 0.0769, T = 40, F = 20, h = 79.7
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	-2.5e-05	0.004384	4.1e-05	-0.003117	0.000173
1	0.00014	-0.000518	8e-06	0.00014	0.00014
2	4.1e-05	0.00366	0.000107	-0.000551	7.4e-05
3	-2.5e-05	-0.001867	0.000107	0.002805	0.00014
4	-5.8e-05	-0.001308	7.4e-05	-0.000518	7.4e-05
5	-0.000123	0.000765	7.4e-05	-0.000452	7.4e-05
6	-5.8e-05	0.001061	-2.5e-05	-0.000814	7.4e-05
7	-2.5e-05	0.004318	-0.000123	0.003035	-0.000288
8	8e-06	0.005437	-9e-05	-0.002064	-0.000123
9	-2.5e-05	0.003397	-0.000156	-0.002624	0.000239
10	7.4e-05	0.00774	-5.8e-05	-0.002558	-0.000288
11	0.000107	0.006555	-2.5e-05	-0.003808	-0.000551
12	0.00014	0.005437	7.4e-05	-0.002064	0.00037
13	0.000107	0.005798	0.000107	-0.000551	-2.5e-05
14	0.00014	0.004779	0.000107	0.000831	0.00014
15	7.4e-05	0.004318	0.000107	0.00014	0.000173
16	-0.000123	0.004088	4.1e-05	-0.000123	0.000107
17	-0.000156	0.003397	-2.5e-05	0.002509	8e-06
18	8e-06	0.003528	-2.5e-05	0.000929	4.1e-05
19	-0.000156	0.004976	-9e-05	-0.00088	-9e-05
20	-5.8e-05	-0.001735	-9e-05	0.001291	-9e-05
21	0.000107	0.00287	-9e-05	-0.000222	-2.5e-05
22	7.4e-05	0.001883	4.1e-05	0.001719	8e-06
23	0.000107	0.003101	4.1e-05	0.00116	7.4e-05
24	0.000107	-2.5e-05	0.000107	0.000568	4.1e-05
25	7.4e-05	0.003331	0.000173	-0.001242	7.4e-05
26	8e-06	0.000271	0.000173	0.001225	0.000107
27	-2.5e-05	0.000173	0.000107	-0.001012	7.4e-05
28	-5.8e-05	0.001686	-2.5e-05	-0.002196	4.1e-05
29	-9e-05	0.002278	-9e-05	0.000633	-9e-05
30	-0.000123	0.002706	-2.5e-05	0.000304	-0.000123
31	4.1e-05	0.004252	-0.000123	-9e-05	4.1e-05
32	-2.5e-05	0.001456	-9e-05	0.001028	-9e-05
33	0.000107	-5.8e-05	8e-06	0.000173	-0.000123
34	7.4e-05	-2.5e-05	4.1e-05	0.000831	4.1e-05
35	0.000107	-0.001538	0.00014	-0.000452	0.000206
36	0.00014	0.001883	7.4e-05	-0.000123	0.000173
37	-2.5e-05	-0.000419	0.000206	0.002706	0.00014
38	-2.5e-05	0.000633	4.1e-05	0.001423	0.000271
39	-9e-05	-0.000584	-2.5e-05	0.002311	-2.5e-05
40	-0.000156	0.001916	-5.8e-05	0.000206	8e-06
41	-2.5e-05	-0.000387	-0.000123	0.001883	-5.8e-05
42	-2.5e-05	0.004384	-5.8e-05	0.00014	-9e-05
43	8e-06	0.002541	-0.000189	-0.000419	-0.000354
44	0.000107	-0.000123	8e-06	0.000304	-2.5e-05
45	4.1e-05	0.00014	7.4e-05	-0.000814	8e-06
46	0.00014	7.4e-05	0.000107	0.001324	0.000107
47	4.1e-05	-9e-05	0.000107	0.001225	-5.8e-05
48	-2.5e-05	0.000469	7.4e-05	0.001752	7.4e-05
49	-5.8e-05	0.000239	4.1e-05	0.002805	0.000107
50	-9e-05	-0.001012	7.4e-05	0.000666	0.000206
51	-9e-05	7.4e-05	-5.8e-05	-0.003808	-9e-05
52	-0.000222	0.00014	-2.5e-05	0.00116	-9e-05
53	8e-06	0.000403	-5.8e-05	-0.000255	-2.5e-05
54	7.4e-05	7.4e-05	-2.5e-05	0.001193	-0.000288
55	4.1e-05	4.1e-05	8e-06	0.000337	0.000206
56	0.00014	-0.000584	4.1e-05	-0.000748	0.000107
57	4.1e-05	0.000568	0.000107	0.002147	0.001258
58	0.00014	-0.000354	7.4e-05	0.00037	4.1e-05
59	-2.5e-05	0.000173	0.00014	-0.001472	0.000699
60	-5.8e-05	0.000107	7.4e-05	-0.001275	0.000107
61	-2.5e-05	0.000304	8e-06	-0.001571	0.000864
62	-9e-05	-2.5e-05	-5.8e-05	-0.001341	-0.002295
63	-5.8e-05	0.000107	-2.5e-05	-0.001308	0.000765
64	-9e-05	7.4e-05	-5.8e-05	-0.001571	-0.000518
65	4.1e-05	0.00014	-0.000123	0.000206	-0.001999
66	0.000107	7.4e-05	-2.5e-05	-0.001703	-0.000419
67	0.000107	-2.5e-05	7.4e-05	-0.000781	0.000337
68	0.000107	-0.000255	0.000107	0.001653	0.001094
69	0.000107	-0.000518	8e-06	0.002772	-0.000123
70	4.1e-05	-0.000156	0.00014	0.000732	0.000535
71	8e-06	-0.001143	0.000107	0.003463	0.000699
72	8e-06	0.00014	4.1e-05	0.002509	-0.000123
73	-5.8e-05	0.00162	-2.5e-05	0.001456	0.00037
74	-9e-05	0.002509	-0.000123	0.001028	7.4e-05
75	-5.8e-05	-0.000946	-5.8e-05	0.000765	0.001653
76	4.1e-05	0.000699	-9e-05	-0.00088	0.001653
77	8e-06	0.00139	-2.5e-05	0.003035	-0.00065
78	0.000107	0.001719	4.1e-05	0.001028	-0.001341
79	0.000107	0.002903	4.1e-05	0.001522	0.001258
80	0.000107	0.002541	0.00014	0.001653	0.001785
81	8e-06	0.002838	0.000107	0.000732	0.000239
82	-5.8e-05	0.001719	7.4e-05	0.002377	-0.000123
83	-0.000123	0.001818	8e-06	-0.000485	0.000897
84	-9e-05	-0.000913	-5.8e-05	0.003134	0.000897
85	-9e-05	0.002739	-2.5e-05	0.003002	-0.001308
86	-2.5e-05	-2.5e-05	-9e-05	0.002541	-0.000288
87	8e-06	0.002377	-5.8e-05	0.000765	-0.001735
88	0.000107	0.000732	-2.5e-05	0.004252	-0.001341
89	0.00014	0.001587	8e-06	0.00014	0.004483
90	0.00014	0.002015	0.000107	0.002245	-0.001012
91	0.00014	0.00241	0.000107	0.00241	0.001193
92	4.1e-05	0.000699	0.00014	0.001883	0.001291
93	-2.5e-05	0.001785	0.00014	0.000436	0.0006
94	-5.8e-05	0.002015	8e-06	0.0006	-0.000748
95	-9e-05	0.002147	-5.8e-05	-0.00213	0.001818
96	-9e-05	0.002772	-0.000123	-0.00088	-0.003907
97	-9e-05	0.000403	-5.8e-05	-0.000551	-0.001966
98	4.1e-05	-0.004104	-9e-05	-0.002032	-0.001604
99	0.000107	0.002015	-5.8e-05	-0.000781	0.000633
100	0.000107	0.001456	7.4e-05	-0.00394	-0.002591
101	0.00014	0.000798	7.4e-05	-0.000551	-0.003709
102	0.000107	0.002212	7.4e-05	0.000436	-9e-05
103	7.4e-05	0.001127	0.00014	0.00037	-0.000485
104	-2.5e-05	0.002509	0.000107	0.00116	0.000765
105	-9e-05	-0.000123	8e-06	0.002443	-0.00167
106	-5.8e-05	-0.002755	-5.8e-05	-0.00111	0.002081
107	-0.000123	0.002048	-2.5e-05	-0.000946	0.001423
108	-2.5e-05	0.004417	-9e-05	-0.001768	0.00139
109	4.1e-05	0.001653	-9e-05	0.000469	0.001752
110	0.000107	0.00514	-2.5e-05	0.001061	0.001883
111	0.00014	0.003726	-2.5e-05	-0.002426	0.001752
112	0.00014	0.00241	7.4e-05	-0.002525	4.1e-05
113	0.00014	0.003726	0.000173	4.1e-05	0.000864
114	0.000107	0.001686	0.000107	-0.000748	0.000469
115	8e-06	0.003035	0.000173	-0.002097	0.000699
116	-2.5e-05	0.001653	8e-06	0.004318	-0.000189
117	-9e-05	-0.000156	-5.8e-05	-0.004005	0.002838
118	-0.000123	0.002081	-5.8e-05	0.000831	-0.001571
119	-2.5e-05	0.000469	-9e-05	0.000107	0.000929
120	-2.5e-05	-0.002722	-5.8e-05	0.001686	-0.000288
121	0.000107	-0.000156	-2.5e-05	0.000502	0.002344
122	0.000107	0.001686	8e-06	0.001028	-0.000288
123	0.000173	-0.000518	7.4e-05	0.001291	-2.5e-05
124	0.000107	-5.8e-05	7.4e-05	0.002081	0.003759
125	4.1e-05	-0.001341	0.000173	0.000337	0.000831
126	8e-06	0.001883	7.4e-05	-0.000551	0.002739
127	-9e-05	0.000633	7.4e-05	0.001587	0.001193
128	-9e-05	0.00139	-2.5e-05	-0.000123	0.003265
129	-0.000123	-0.003907	-0.000123	0.001061	-0.00315
130	-0.000123	0.00218	-9e-05	-0.000814	-0.000781
131	7.4e-05	0.001752	-0.000123	0.000765	-0.000946
132	0.000107	0.001719	8e-06	-0.000781	0.001357
133	0.00014	0.000732	-5.8e-05	-0.000485	-0.000222
134	0.000107	0.002607	4.1e-05	0.002344	0.000864
135	0.000107	0.000633	7.4e-05	0.003298	-0.002163
136	0.000107	0.002969	0.00014	0.002838	0.00218
137	8e-06	-0.001867	0.000107	0.004088	0.000403
138	-0.000123	0.001554	0.00014	0.002673	0.000502
139	-0.000123	-0.000485	-5.8e-05	0.001752	0.001094
140	-0.000123	-0.001242	-2.5e-05	-0.000156	0.0006
141	8e-06	-0.001834	-0.000123	0.003331	0.001291
142	8e-06	-0.002426	-5.8e-05	0.004318	0.002607
143	0.000107	0.001094	-9e-05	0.000864	0.00241
144	0.00014	0.000436	4.1e-05	0.002805	0.001061
145	7.4e-05	0.000732	7.4e-05	0.001949	0.002377
146	0.00014	0.000962	0.000107	0.000995	-0.001933
147	7.4e-05	0.003923	4.1e-05	0.001522	0.003496
148	8e-06	-0.000551	4.1e-05	0.00264	0.003989
149	-9e-05	0.003002	4.1e-05	-0.009861	0.003298
150	-9e-05	0.002015	-2.5e-05	-0.000946	0.003167
151	-9e-05	0.000897	-5.8e-05	-0.000748	0.004614
152	-5.8e-05	0.002509	-0.000156	0.001423	-0.001341
153	8e-06	0.001686	-9e-05	7.4e-05	-0.000354
154	7.4e-05	0.002607	-9e-05	0.004121	0.004088
155	7.4e-05	0.003693	0.000107	0.000995	-0.001472
156	0.00014	-0.000123	4.1e-05	0.003759	0.001851
157	7.4e-05	-0.001505	0.000173	0.000436	0.000798
158	0.000107	-0.003183	0.00014	0.003825	0.001949
159	-2.5e-05	0.00162	7.4e-05	0.005798	0.003101
160	-9e-05	0.000633	0.000107	0.001094	0.001916
161	-2.5e-05	0.001258	8e-06	0.001324	0.00014
162	-0.000123	0.001719	-5.8e-05	-0.001308	0.001686
163	-5.8e-05	0.001554	-2.5e-05	-0.000387	-9e-05
164	-2.5e-05	0.002838	-0.000123	0.001127	0.001916
165	4.1e-05	0.006884	-5.8e-05	-0.000485	-0.000189
166	0.000107	0.006325	4.1e-05	-0.001012	-0.000518
167	0.000107	0.004943	-2.5e-05	0.00343	-0.000156
168	0.00014	0.006193	0.000173	0.000699	0.001916
169	0.000107	-0.003808	7.4e-05	0.001554	-0.000255
170	-2.5e-05	-0.001077	0.00014	0.000897	0.001193
171	-2.5e-05	0.001357	4.1e-05	0.002509	-0.001472
172	-5.8e-05	0.004779	8e-06	0.001587	-0.001604
173	-9e-05	-0.000189	-5.8e-05	0.000666	0.001818
174	-9e-05	-0.000387	-0.000123	0.002476	0.000765
175	-2.5e-05	4.1e-05	-5.8e-05	0.001818	0.000962
176	0.000107	7.4e-05	-0.000123	-0.000748	-2.5e-05
177	0.000107	-0.000189	4.1e-05	-0.001439	-0.000288
178	0.000173	8e-06	7.4e-05	0.002245	-2.5e-05
179	7.4e-05	-9e-05	7.4e-05	0.001423	0.001291
180	0.000107	-0.000123	0.00014	0.001587	-0.000518
181	8e-06	4.1e-05	0.000107	0.00037	-0.000222
182	-9e-05	7.4e-05	0.000107	0.000765	0.000436
183	-0.000123	0.000239	8e-06	-0.000913	-0.000387
184	-9e-05	7.4e-05	-0.000123	0.002278	-0.000748
185	-0.000123	4.1e-05	-5.8e-05	0.001686	0.000206
186	8e-06	-5.8e-05	-0.000123	0.001818	-0.001012
187	7.4e-05	4.1e-05	-5.8e-05	0.000304	0.000798
188	7.4e-05	-9e-05	8e-06	0.003265	-0.000617
189	0.000173	-5.8e-05	4.1e-05	0.005042	0.000271
190	0.000107	-0.000222	0.000107	0.003265	4.1e-05
191	0.000107	-2.5e-05	7.4e-05	0.001028	0.000962
