Ladekurvenmessung
Zeit: 2018_05_02 15.11.47
Info: FVA3, v = 0.1074, T = 40, F = 20, h = 95.8
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	-0.000288	-0.000518	0.004647	0.00014	-0.000419
1	-0.001834	0.002574	0.002541	7.4e-05	-0.001209
2	-0.001406	-0.003315	-0.000123	7.4e-05	0.006358
3	0.002081	0.0006	7.4e-05	8e-06	0.00139
4	0.00014	0.00037	-0.001176	-2.5e-05	0.004088
5	0.001522	0.000568	0.000798	-2.5e-05	0.000271
6	-0.001341	-0.001505	0.001193	-0.000255	0.003002
7	-0.000123	0.000403	0.000699	0.000107	0.002607
8	0.000502	4.1e-05	-2.5e-05	-9e-05	-0.000419
9	0.005338	-0.001604	0.002048	0.000337	0.000304
10	-5.8e-05	0.003463	0.000765	0.000173	0.001554
11	0.00014	0.001883	0.004417	4.1e-05	0.001357
12	-5.8e-05	0.003298	0.003199	-0.000452	0.00162
13	0.000173	-0.001242	0.002673	0.000206	0.005437
14	-2.5e-05	0.000897	-0.000123	0.000568	0.001752
15	0.000469	-0.00315	0.002772	-0.001275	0.003167
16	0.002081	0.000173	0.001127	-0.000255	0.001916
17	0.000535	0.001028	-0.000255	4.1e-05	0.002509
18	0.000239	0.000239	-0.000781	0.000436	0.003331
19	-0.00394	0.001554	-0.000387	0.000239	0.001094
20	-0.006308	-0.000551	0.000173	8e-06	-0.002262
21	-0.003808	0.001982	0.000436	0.000337	0.001324
22	-0.000452	0.000699	0.00014	0.000337	-0.001703
23	-0.000716	0.001949	0.000173	-0.000123	-0.002196
24	0.000436	-0.00394	7.4e-05	0.00037	0.002048
25	-9e-05	0.002476	-9e-05	0.00014	0.001587
26	7.4e-05	-0.000321	-2.5e-05	-9e-05	-0.000189
27	8e-06	0.000633	-5.8e-05	-9e-05	0.005108
28	4.1e-05	-9e-05	8e-06	0.00037	0.002344
29	8e-06	0.000337	8e-06	-5.8e-05	0.00843
30	-9e-05	-0.000452	7.4e-05	4.1e-05	0.002574
31	-0.000288	-9e-05	4.1e-05	7.4e-05	0.001456
32	-2.5e-05	-0.001439	0.000173	0.000107	0.000798
33	-0.000255	-0.000156	0.000107	7.4e-05	-0.000683
34	0.000206	0.001324	8e-06	4.1e-05	0.005239
35	7.4e-05	0.000107	4.1e-05	4.1e-05	0.000568
36	-0.000716	0.000929	-9e-05	-0.000123	0.003397
37	-0.00088	-0.000452	-0.000156	-0.000123	0.001423
38	-0.001077	0.0006	-0.000123	-5.8e-05	0.002673
39	0.001489	0.000732	-5.8e-05	-0.000123	0.00162
40	0.002607	0.000403	7.4e-05	8e-06	0.001883
41	0.001587	-0.00065	4.1e-05	7.4e-05	0.000962
42	0.001061	0.001094	0.000107	0.000107	0.001752
43	0.000469	0.001851	0.000107	0.000107	0.001883
44	0.000173	0.003199	0.000107	0.00014	0.002147
45	0.000502	0.000568	0.000107	0.000107	0.002805
46	0.000699	-0.000485	8e-06	8e-06	0.002969
47	-0.000814	-0.003907	4.1e-05	-2.5e-05	0.005667
48	0.001587	-0.000452	8e-06	-9e-05	0.001719
49	4.1e-05	-0.001505	-0.000255	-0.000123	0.004154
50	-0.000123	0.000403	-0.000354	-9e-05	0.00139
51	0.000271	-2.5e-05	-2.5e-05	-5.8e-05	0.001554
52	-0.004466	-2.5e-05	-0.000419	7.4e-05	0.000732
53	-0.00213	0.002476	-0.000123	0.000107	8e-06
54	0.000962	0.001423	0.000897	0.00014	-0.00338
55	-0.002459	-2.5e-05	-0.001966	0.00014	0.002443
56	0.000962	0.000666	-0.00111	0.00014	-0.001834
57	-0.000617	0.001028	0.001554	4.1e-05	-0.005354
58	0.001094	-0.001735	4.1e-05	8e-06	-0.001768
59	0.002838	0.000699	0.000831	-0.000123	0.001028
60	0.003463	0.000107	-0.000387	-2.5e-05	0.000568
61	8e-06	0.000239	0.002081	-0.000123	0.003528
62	7.4e-05	-0.000716	0.000403	-2.5e-05	0.002278
63	0.00139	0.00037	7.4e-05	4.1e-05	0.001061
64	-9e-05	-0.000222	0.000633	0.00014	0.001982
65	0.004351	0.000239	-0.000354	4.1e-05	-5.8e-05
66	0.002344	8e-06	0.000699	0.000107	0.002706
67	0.004088	-0.001012	-0.000716	4.1e-05	0.0006
68	0.002476	-0.000452	0.000469	-5.8e-05	-0.001538
69	0.001127	0.000666	-0.000452	0.00014	0.002147
70	0.000239	-0.000222	-9e-05	-0.000255	8e-06
71	0.004384	0.000173	8e-06	8e-06	-0.003709
72	0.002607	0.00014	0.000304	-5.8e-05	-0.001045
73	4.1e-05	0.000173	0.00014	4.1e-05	-0.005256
