Frequency,Z,?°
200 kHz,342.598 m?,88.48 °
300 kHz,511.887 m?,88.6845 °
400 kHz,681.654 m?,88.6077 °
500 kHz,842.262 m?,88.4688 °
600 kHz,1.005 ?,88.7206 °
700 kHz,1.1695 ?,88.9514 °
800 kHz,1.3163 ?,88.9445 °
900 kHz,1.4722 ?,88.9206 °
