Frequency,Z,?°
200 kHz,160.307 m?,81.8383 °
300 kHz,234.482 m?,82.9415 °
400 kHz,307.771 m?,83.1572 °
500 kHz,372.142 m?,83.2802 °
600 kHz,440.763 m?,83.9255 °
700 kHz,508.8 m?,84.5105 °
800 kHz,559.988 m?,84.5283 °
900 kHz,621.495 m?,84.2822 °
