Frequency,Z,?°
200 kHz,1.5715 ?,88.3235 °
300 kHz,2.314 ?,87.6699 °
400 kHz,3.044 ?,87.459 °
500 kHz,3.7669 ?,87.414 °
600 kHz,4.485 ?,87.4214 °
700 kHz,5.2002 ?,87.4807 °
800 kHz,5.9119 ?,87.4763 °
900 kHz,6.6187 ?,87.5025 °
