Ladekurvenmessung
Zeit: 2018_05_04 08.56.39
Info: FVA3, v = 0.14, T = 23, F = 20, h = 60.4
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	0.006556	0.00031	-0.000347	0.00672	0.001789
1	0.008857	0.000146	-0.000512	0.003268	0.003926
2	0.00787	-1.9e-05	-0.000347	0.003104	0.002611
3	0.007377	-1.9e-05	0.000146	0.002775	0.002118
4	0.003268	-0.000183	-1.9e-05	0.003597	0.00294
5	0.009021	-0.000183	0.000474	0.002775	0.001954
6	0.007213	-0.000512	0.000146	0.002775	0.003104
7	0.003926	-0.000512	0.00031	0.000967	0.002118
8	0.005076	-0.000183	-1.9e-05	0.001132	0.002775
9	0.006227	-1.9e-05	-1.9e-05	0.000146	-0.000347
10	0.006227	-1.9e-05	-0.000512	0.000803	0.001296
11	0.00409	0.000474	-0.000183	0.000474	0.001132
12	0.007706	0.00031	-0.000676	0.002447	0.003597
13	0.00409	0.000146	-0.000347	-0.002977	0.000967
14	0.006227	-1.9e-05	0.000146	0.006062	0.003104
15	0.00787	-0.000512	0.00031	0.002447	0.001296
16	0.005569	-0.000347	-1.9e-05	0.001954	0.00294
17	0.00787	-0.000347	0.00031	0.001132	0.002118
18	0.00672	-0.000347	0.000146	0.000639	0.002118
19	0.005076	-1.9e-05	0.000146	0.002282	-1.9e-05
20	0.008363	-1.9e-05	-0.000183	0.001625	0.003433
21	0.008528	0.000146	-0.000512	0.003597	0.00409
22	0.009678	0.000146	-0.000347	0.002447	0.005405
23	0.009185	0.000146	-0.000347	0.001789	0.003104
24	0.00031	0.00031	0.000146	-0.000512	0.001789
25	0.005734	-1.9e-05	-1.9e-05	0.001954	0.001296
26	0.008528	-0.000347	0.00031	-0.000512	0.001954
27	0.006556	-0.000347	-1.9e-05	0.000146	0.001954
28	0.00935	-0.000347	0.00031	0.002282	0.001954
29	0.010171	-0.000512	0.000146	0.006556	0.003104
30	0.004748	-0.000347	-1.9e-05	0.000803	0.000146
31	0.009678	-1.9e-05	-1.9e-05	0.002282	0.004748
32	0.007706	0.000146	-0.000512	0.003761	0.000967
33	0.00935	0.000474	-0.000183	0.003104	0.003104
34	0.008363	0.000474	-0.000512	0.003104	0.001789
35	0.004419	0.000146	-0.000512	0.001296	0.001954
36	0.008363	-0.000183	0.000146	0.004255	-0.000183
37	0.011486	-0.000183	0.00031	0.000803	0.000146
38	0.009678	-0.000512	0.000146	0.003268	0.002282
39	0.01313	-0.000347	0.000803	0.002447	0.002118
40	0.006884	-0.000676	-1.9e-05	0.00409	0.000474
41	0.005898	-0.000183	0.00031	-0.001169	0.000639
42	0.009678	-0.000183	-0.000183	0.001789	0.00146
43	0.008199	0.00031	-0.000347	-0.000183	0.001132
44	0.00935	0.000146	-0.000841	0.000803	0.000803
45	0.0105	-1.9e-05	-0.000347	0.002282	-0.000512
46	0.012472	-1.9e-05	-0.000512	-0.000676	0.002611
47	0.005076	0.000146	0.000146	0.000146	0.000146
48	0.010007	-0.000183	-0.000183	0.001296	0.004748
49	0.008363	-0.000512	-0.000183	0.001789	0.000639
50	0.011322	-0.000347	0.000639	-0.000183	0.002282
51	0.01313	-1.9e-05	0.000474	0.005898	0.002447
52	0.010007	-0.000183	0.000146	0.002118	0.002447
53	0.012965	0.000146	-0.000183	0.001954	0.001954
54	0.012965	-1.9e-05	0.000146	0.006884	0.002447
55	0.012472	-1.9e-05	-0.000676	0.002447	0.000639
56	0.012144	-1.9e-05	-0.000347	-0.000183	0.001296
57	0.017732	0.000146	-0.000512	0.002118	-0.000183
58	0.0105	-1.9e-05	0.00031	-0.001169	-0.000183
59	0.012637	-0.000183	0.000146	0.000803	0.000474
60	0.00935	-0.000512	-1.9e-05	-1.9e-05	0.000474
61	0.00935	-1.9e-05	0.000639	-0.000183	-1.9e-05
62	0.010829	-1.9e-05	-0.000183	0.000474	0.000639
63	0.00935	-0.000183	-0.000347	-0.000347	0.000146
64	0.009843	-1.9e-05	-0.000512	0.002282	-0.000183
65	0.012472	-1.9e-05	-0.000183	0.001296	-0.000183
66	0.010664	0.00031	-0.000676	-0.000347	-0.000347
67	0.01313	0.000146	-0.000183	0.001954	-0.000347
68	0.016088	0.00031	-0.000512	0.005405	-0.000183
69	0.010829	-0.000183	0.000146	0.003268	0.00031
70	0.01313	-0.000183	-0.000183	0.00146	0.000146
71	0.011815	-0.000347	0.00294	0.002775	-1.9e-05
72	0.01313	-0.000512	0.00031	0.003761	0.000146
73	0.013459	-0.000183	-0.000347	-0.004128	0.00031
74	0.010007	-0.000183	-1.9e-05	-0.000183	-1.9e-05
75	0.010336	-1.9e-05	-0.000347	-0.003635	-0.000183
76	0.013623	0.00031	-0.000676	-0.000841	-0.000183
77	0.01313	0.000474	-0.000676	-0.001991	-0.000183
78	0.010829	0.000146	0.000639	-0.001005	-0.000347
79	0.015431	-0.000183	-0.000183	-0.000183	-0.000183
80	0.010007	-0.000347	-1.9e-05	-1.9e-05	0.000146
81	0.010007	-0.000183	0.000146	0.000967	0.000146
82	0.008857	-0.000347	0.000967	0.000803	0.00031
83	0.009021	-0.000183	-0.000841	0.001789	0.00031
84	0.011486	-0.001498	0.001296	0.004255	0.00031
85	0.009514	-0.000183	-0.000512	0.001132	0.000146
86	0.011815	0.000474	-0.001991	0.000474	-0.000183
