Ladekurvenmessung
Zeit: 2018_05_02 15.31.34
Info: FVA3, v = 1.1269, T = 40, F = 20, h = 465.0
Ladewiderstand[Ohm]: 1012700
Störkapazität[nF]: 0.000000
Entladezeit[ms]: 100
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500
Verzögerung [ms]: 1
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	-0.006769	-0.001275	0.001719	0.003265	0.015898
1	-0.006144	0.000798	0.00514	-0.000321	0.017609
2	-0.005979	0.001423	0.00366	0.002805	0.015175
3	-0.006506	-0.000847	0.001225	-0.000419	0.018168
4	-0.003084	0.002443	0.001324	0.001094	0.01524
5	-0.012987	-0.001472	0.005239	-0.000288	0.016655
6	-0.007262	-0.001406	-0.000979	0.001291	0.013299
7	-0.008052	0.001949	0.003397	-0.001834	0.014451
8	-0.003084	0.002245	0.00139	-0.001374	0.010766
9	-0.005881	0.000502	0.003298	-0.001801	0.007213
10	-0.007559	0.000831	-0.001439	0.000765	0.006621
11	-0.006703	-0.002525	-0.002657	-0.001538	0.004746
12	-0.006078	0.00116	-0.001077	-0.002525	0.004318
13	-0.004367	0.000798	0.003528	0.001094	0.001127
14	-0.004269	-0.001374	0.00162	-0.00496	0.004614
15	-0.009335	0.000403	-0.002393	0.000798	-0.001176
16	-0.007262	0.000798	0.001587	0.002344	-0.00088
17	-0.00496	0.004121	-0.000419	0.002838	-0.001505
18	-0.006473	0.000535	0.003726	0.002048	-0.002887
19	-0.006045	-0.000913	-0.00213	0.003792	-0.003644
20	-0.008348	-0.000617	0.005108	0.000765	-0.003545
21	-0.003512	-0.0019	-0.001801	0.002936	-0.006308
22	-0.003742	-0.003216	-0.001604	0.000403	-0.006374
23	-0.003315	-0.002262	-0.002393	0.003002	-0.00894
24	-0.003907	0.000864	-0.003874	0.001719	-0.00723
25	-0.001505	-0.002657	-0.00338	0.002673	-0.008907
26	-0.000452	-0.002558	-0.001242	0.001061	-0.013711
27	-0.002953	-0.002295	-0.001966	0.003101	-0.013546
28	-0.0019	-0.004598	-0.005091	0.002147	-0.014369
29	-0.000617	-0.002953	-0.000321	0.002574	-0.014566
30	-0.000419	-0.002295	-0.00065	0.005206	-0.014763
31	0.000962	-0.005223	-0.001867	0.000337	-0.015027
32	0.000206	-0.002986	-0.00213	0.000304	-0.014862
33	0.00162	-0.003808	-0.002591	0.00014	-0.016474
34	0.001916	-0.005979	-0.001571	0.002739	-0.01631
35	-0.000255	-0.00394	-0.000288	0.00218	-0.016145
36	0.001883	-0.004104	-0.003973	0.002245	-0.018448
37	0.002311	-0.004828	0.000732	0.004186	-0.020225
38	0.00514	-0.002887	-0.004795	0.002936	-0.021771
39	0.003627	-0.006539	-0.004302	0.001225	-0.019632
40	0.000732	-0.002854	-0.005815	0.002739	-0.020455
41	-0.000781	-0.003084	-0.004992	0.003463	-0.021541
42	0.000732	-0.004005	-0.006341	0.002081	-0.02358
43	-2.5e-05	-0.001604	-0.007131	-2.5e-05	-0.022133
44	0.001094	-0.00088	-0.007822	0.000502	-0.015981
45	-0.000748	-2.5e-05	-0.008217	0.001456	-0.02358
46	0.000469	-0.003282	-0.008578	0.002673	-0.02256
47	0.0006	0.000699	-0.006243	0.000929	-0.025456
48	-0.0019	-0.000123	-0.00338	0.001686	-0.023778
49	8e-06	-0.000387	-0.009697	0.001225	-0.019961
50	0.000995	-0.002788	-0.007723	-0.000748	-0.022692
51	0.001851	0.003857	-0.009006	0.003989	-0.024732
52	-0.002064	0.002278	-0.006111	0.003792	-0.02085
53	-0.000354	0.00445	-0.009368	0.005733	-0.025225
54	-0.000781	0.003627	-0.009006	0.001916	-0.020619
55	-0.005683	0.007378	-0.014829	0.002212	-0.022692
56	-0.002657	0.00343	-0.011572	0.004483	-0.022857
57	-0.00292	0.006555	-0.013744	0.002476	-0.024008
58	-0.002064	0.005897	-0.013283	0.001522	-0.022462
59	-0.005025	0.0082	-0.01506	0.002739	-0.023646
60	-0.008019	0.008101	-0.016277	0.003561	-0.021212
61	-0.003446	0.009746	-0.014105	0.001818	-0.023153
62	-0.006506	0.012181	-0.014961	-0.000946	-0.022988
63	-0.007493	0.011951	-0.01404	-0.002196	-0.020225
64	-0.00621	0.010042	-0.019007	-0.002196	-0.024173
65	-0.005683	0.008924	-0.012	-9e-05	-0.017626
66	-0.006933	0.015306	-0.014698	0.001818	-0.019764
67	-0.008644	0.00774	-0.015652	0.003364	-0.01733
68	-0.003709	0.012707	-0.012757	0.007345	-0.018448
69	-0.004499	0.01172	-0.014467	0.005108	-0.016375
70	-0.002426	0.011983	-0.01575	0.005535	-0.019797
71	-0.005946	0.010306	-0.018185	0.004121	-0.014402
72	-0.003216	0.014747	-0.013974	0.00797	-0.015783
73	-0.006966	0.012312	-0.012954	0.005404	-0.016737
74	-0.006012	0.017511	-0.017395	0.003923	-0.015027
75	-0.008315	0.012938	-0.016737	0.003857	-0.014731
76	-0.00667	0.009779	-0.017922	0.006029	-0.017099
77	-0.009927	0.015734	-0.017001	0.006062	-0.018974
78	-0.011046	0.010306	-0.019303	0.005535	-0.017428
79	-0.007657	0.011983	-0.01881	0.008792	-0.013875
80	-0.009598	0.013563	-0.016573	0.003857	-0.015356
81	-0.006966	0.013003	-0.017757	0.00445	-0.014829
82	-0.007098	0.009845	-0.015125	0.00695	-0.009927
83	-0.012164	0.013497	-0.012131	0.007082	-0.012559
84	-0.007394	0.008529	-0.014928	0.00718	-0.01075
85	-0.007591	0.014286	-0.01348	0.009055	-0.008776
86	-0.00996	0.00922	-0.012263	0.007049	-0.009664
87	-0.006802	0.011951	-0.013316	0.008529	-0.009368
88	-0.01246	0.010207	-0.011671	0.006259	-0.009335
89	-0.009763	0.008397	-0.014138	0.008891	-0.01075
90	-0.008447	0.006983	-0.01075	0.005798	-0.00792
91	-0.009105	0.006522	-0.012395	0.004779	-0.007986
92	-0.011375	0.009319	-0.012296	0.007345	-0.009631
93	-0.007953	0.005404	-0.012131	0.007509	-0.006308
94	-0.012691	0.010141	-0.009302	0.004614	-0.003117
95	-0.011671	0.003331	-0.010026	0.002805	-0.005486
96	-0.011046	0.0082	-0.011177	0.005831	-0.00167
97	-0.010947	0.008595	-0.007065	0.005404	-0.004367
98	-0.01121	0.009023	-0.00871	0.006818	-0.004367
99	-0.010059	0.009088	-0.005815	0.005108	-0.002262
100	-0.012329	0.008628	-0.007953	0.006753	-0.00236
101	-0.00871	0.005963	-0.007657	0.005667	-0.003775
102	-0.005815	0.006391	-0.007427	0.00797	-0.003347
103	-0.012954	0.00695	-0.007361	0.006193	-0.000551
104	-0.011342	0.002903	-0.008842	0.013168	0.001554
105	-0.005881	0.006095	-0.002328	0.011852	0.000699
106	-0.009105	0.002706	-0.005256	0.008891	-0.004927
107	-0.004992	0.00514	-0.007822	0.009483	-0.006901
108	-0.00723	0.004318	-0.012	0.007312	-0.000255
109	-0.010914	0.001686	-0.007493	0.006062	-0.000452
110	-0.004104	0.004186	-0.007723	0.003265	0.002838
111	-0.004367	0.002476	-0.009105	0.00343	0.00343
112	-0.005091	0.003068	-0.00723	0.005108	0.002114
113	-0.006506	0.004088	-0.005519	0.006193	0.001851
114	-0.00667	0.005206	-0.009006	0.002739	0.002245
115	-0.007427	0.004285	-0.008546	0.007674	0.006687
116	-0.005552	0.003035	-0.004762	0.005667	0.006095
117	-0.005914	0.002476	-0.007394	0.008496	0.0057
118	-0.006604	0.003627	-0.005683	0.007575	0.007345
119	-0.003347	0.005469	-0.006078	0.007279	0.005601
120	-0.00519	0.004779	-0.009829	0.004581	0.008134
121	-0.002163	0.002015	-0.007328	0.00718	0.005601
122	-0.0019	0.002377	-0.004038	0.00445	0.008036
123	-0.003512	0.000535	-0.005552	0.01024	0.007838
124	-0.001472	0.004614	-0.008381	0.00287	0.009055
125	-0.002887	0.005634	-0.006572	0.000929	0.005897
126	-0.004269	0.002969	-0.007986	-0.00111	0.007082
127	-0.002229	0.000929	-0.005946	0.00218	0.009417
128	-0.005354	0.003002	-0.002722	0.00218	0.009121
129	-0.002953	0.000831	-0.004828	0.002673	0.009878
130	-0.004269	0.002048	-0.005683	0.001291	0.010569
131	-0.002097	0.002607	-0.006835	0.00162	0.011358
132	-0.002986	0.001554	-0.007394	0.001916	0.009977
133	-0.004894	-0.00621	-0.004334	0.000271	0.012214
134	-0.0044	0.005042	-0.006769	0.001094	0.009154
135	-0.001933	-0.001439	-0.004532	0.001456	0.013069
136	4.1e-05	-0.004499	-0.005552	-2.5e-05	0.011687
137	-0.003117	-0.001999	-0.005256	-0.002064	0.016556
138	0.000666	0.00037	-0.000255	0.000666	0.013957
139	-0.003742	0.0006	-0.000485	0.000206	0.014221
140	-0.001341	0.001982	-0.004104	-0.000551	0.013201
141	-0.001571	0.001554	-0.002722	-0.00315	0.016655
142	-0.002525	0.001719	-0.000189	-0.002722	0.013332
143	-0.003084	0.003528	-0.004104	-0.005749	0.011194
144	-0.002459	-0.001209	-0.002788	-0.004104	0.012938
145	-0.004038	0.004483	-0.001275	-0.005848	0.017149
146	-0.001867	0.000173	-0.003347	-0.005486	0.01603
147	-0.001176	0.005634	-0.001735	-0.009467	0.015569
148	-0.003413	0.006884	0.000337	-0.007328	0.017313
149	-0.006572	0.006851	-0.000781	-0.006078	0.014418
150	-0.004071	0.004943	0.000403	-0.006769	0.015602
151	-0.002097	0.008101	-0.001275	-0.006308	0.01251
152	-0.002097	0.007082	0.001028	-0.009171	0.016227
153	-0.001538	0.008463	0.001686	-0.005223	0.011161
154	-0.002986	0.010207	-0.000584	-0.010585	0.011622
155	0.004252	0.008957	-0.001472	-0.006243	0.009845
156	0.000732	0.010668	0.000271	-0.009467	0.008332
157	0.001522	0.011161	0.000798	-0.008085	0.007279
158	0.001916	0.010964	-0.001472	-0.010519	0.013661
159	-0.001834	0.008694	0.000469	-0.00973	0.010832
160	-0.001406	0.014451	0.001818	-0.011934	0.008628
161	0.000798	0.01251	0.001785	-0.010289	0.008266
162	-0.003676	0.018629	0.002311	-0.015915	0.00672
163	-0.001374	0.014714	0.004647	-0.015915	0.004285
164	0.000831	0.015866	0.000173	-0.010355	-0.000518
165	-0.002854	0.015898	0.000271	-0.011934	0.005173
166	0.001883	0.019452	-0.00088	-0.009236	0.00014
167	-0.003051	0.017116	0.003232	-0.01019	0.005996
168	0.000337	0.020537	-0.002459	-0.006933	0.001423
169	0.001752	0.019188	0.002805	-0.01223	0.00468
170	0.001028	0.018333	-0.001209	-0.006868	-0.000584
171	-0.00394	0.019912	0.003594	-0.007098	0.001851
172	0.001554	0.020866	0.001851	-0.006999	4.1e-05
173	-9e-05	0.020768	0.001949	-0.004137	0.000173
174	0.002509	0.018991	-0.00338	-0.01019	-0.001604
175	0.000107	0.023663	0.000173	-0.006637	-0.001341
176	-0.000156	0.018563	0.001028	-0.00338	-5.8e-05
177	-0.000288	0.023959	-0.005354	-0.001637	-0.000584
178	0.000206	0.016589	0.004318	-0.003709	-0.002426
179	0.001686	0.020175	-0.001801	-0.005815	-0.003216
180	-0.000387	0.016721	-0.000551	-0.007394	-0.001604
181	0.002541	0.017247	0.00014	-0.0044	-0.00746
182	0.004252	0.016622	0.003463	-0.006177	-0.002788
183	0.001785	0.014615	-0.003611	-0.003183	-0.005749
184	-0.002328	0.014747	-0.000255	-0.003907	-0.003183
185	0.001489	0.014911	-0.002986	0.00037	-0.005881
186	-0.000781	0.012312	-0.003578	-0.00667	-0.00519
187	0.000666	0.014879	-0.005815	-0.003315	-0.007262
188	-0.002821	0.016096	-0.000518	-0.004203	-0.004663
189	-0.003479	0.017412	-0.002393	-0.002064	-0.006703
190	-0.000814	0.01399	-0.001735	-0.004203	-0.007065
191	-0.000387	0.012016	-0.003183	-0.004005	-0.007657
192	0.000239	0.014286	0.002377	-0.001275	-0.005223
193	0.003397	0.011358	-0.002459	-0.004367	-0.004104
194	0.001028	0.010766	-0.004894	-0.002986	-0.006703
195	-0.000617	0.010766	-0.002887	-0.001045	-0.002689
196	-0.000913	0.009417	-0.004927	-0.003117	-0.00213
197	-0.000617	0.007904	-0.001999	-0.001045	-0.004334
198	-0.000781	0.008463	-0.006045	-0.004038	-0.003775
199	-0.000617	0.008759	-0.007756	-0.001209	-0.002393
200	-0.000617	0.006522	-0.008546	-0.001571	-0.004236
201	-0.003611	0.005568	-0.01019	-0.006078	-0.002064
202	-0.002986	0.004647	-0.008085	0.002048	-0.00315
203	-0.002525	0.004351	-0.006506	-0.000617	-0.003446
204	0.003134	0.00241	-0.010355	0.000337	-0.00167
205	0.00616	0.001324	-0.007855	0.004548	-0.001834
206	0.004713	0.000962	-0.007131	0.001456	-0.001341
207	-0.001341	-0.000255	-0.006407	0.001423	0.002476
208	0.003167	-0.003479	-0.007262	-0.000781	-0.00065
209	0.00445	-0.000387	-0.009368	-0.000551	0.000666
210	0.002476	-0.002393	-0.006933	-0.001374	0.001456
211	7.4e-05	-0.005585	-0.009565	-0.001012	-0.001012
212	0.002838	-0.009368	-0.008874	-0.002328	0.000765
213	0.001982	-0.009861	-0.009532	0.000239	-0.006506
214	0.003989	-0.009236	-0.004203	-0.006177	-0.000979
215	0.001423	-0.009105	-0.012329	-0.001012	-0.000781
216	0.005864	-0.013809	-0.007032	-0.002393	-0.000551
217	0.008496	-0.009039	-0.010947	-0.000617	-0.001242
218	0.002147	-0.011013	-0.009532	-0.001801	0.000568
219	0.005469	-0.010783	-0.012888	-0.000189	-0.001143
220	0.001949	-0.01223	-0.011868	-0.003216	-0.001077
221	0.006095	-0.01223	-0.011901	0.001916	-0.003084
222	0.010042	-0.011671	-0.010092	0.000699	-0.001341
223	0.009417	-0.014763	-0.012033	0.001357	-0.001604
224	0.009713	-0.015783	-0.015323	-0.002032	0.00116
225	0.010371	-0.017033	-0.010717	-0.002492	0.000173
226	0.01001	-0.013546	-0.01348	0.001752	0.001225
227	0.009911	-0.012658	-0.010881	-0.003512	0.000206
228	0.008858	-0.014073	-0.007789	0.001291	-0.002689
229	0.008397	-0.018744	-0.010816	0.002673	0.002838
230	0.007378	-0.016277	-0.010914	-0.001604	-0.004071
231	0.009483	-0.02187	-0.01302	0.000337	-0.001242
232	0.009187	-0.017033	-0.011145	0.002245	-0.001143
233	0.008759	-0.022133	-0.009302	-0.000781	-0.001966
234	0.013299	-0.022955	-0.013217	0.002212	-0.002525
235	0.008101	-0.01858	-0.009565	0.001357	7.4e-05
236	0.010174	-0.019369	-0.014698	-0.00213	-0.003545
237	0.00922	-0.018086	-0.014434	0.001686	-0.004565
238	0.007674	-0.012822	-0.010421	0.001883	-0.005914
239	0.004121	-0.015553	-0.012691	0.001554	-0.00394
240	0.007049	-0.01779	-0.006703	0.004186	-0.001012
241	0.007016	-0.016441	-0.005848	-0.001999	-0.00723
242	0.009154	-0.018448	-0.009829	0.003792	-0.003479
243	0.008101	-0.01506	-0.00792	0.004285	-0.003512
244	0.005272	-0.018777	-0.008414	0.000403	-0.001472
245	0.004811	-0.019205	-0.009302	0.002805	-0.007164
246	0.005502	-0.023317	-0.005453	0.000864	-0.00236
247	0.005108	-0.017099	-0.010125	0.00014	-0.005223
248	0.005601	-0.021705	-0.007855	0.003528	-0.005025
249	0.004219	-0.016046	-0.009631	0.002509	-0.003742
250	0.000403	-0.018974	-0.007328	-0.002032	-0.003907
251	0.009516	-0.01121	-0.004565	0.007542	-0.01121
252	0.013267	-0.002755	0.000337	0.013497	0.0057
253	0.021952	0.005305	0.009977	0.021853	0.011391
254	0.030506	0.01705	0.019978	0.024617	0.019748
255	0.04054	0.019781	0.026985	0.03646	0.026821
