Ladekurvenmessung
Zeit: 2018_05_03 11.58.28
Info: FVA3, v = 1.47, T = 60, F = 20, h = 337.9
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15
461	-0.001498	-0.008565	0.00146	0.010664	-0.002813	-0.012674	0.002775	0.006227	-1.9e-05	0.011815	-0.003142	-0.011852	-0.009387	-0.001662	-0.001662
462	-0.001334	-0.009387	-0.001334	0.010664	-0.00232	-0.018098	-0.000676	0.007706	0.004583	0.005734	-0.000347	-0.013167	-0.011195	-0.003963	-0.001169
463	-0.001827	-0.008072	-0.000183	0.011322	-1.9e-05	-0.018262	-0.00347	0.003761	-0.000841	0.005405	-0.002484	-0.016454	-0.00725	-0.001005	-0.000183
464	-0.000676	-0.006757	-0.001662	0.014609	-0.001827	-0.018262	0.001296	0.004583	-0.000183	0.004583	-0.001498	-0.01251	-0.013496	-0.003306	-0.000512
465	-0.001498	-0.010209	-0.003306	0.015102	-0.00347	-0.01892	-0.001662	0.006556	-0.001991	0.00146	-0.002155	-0.012839	-0.010866	-0.003799	-0.003142
466	-0.000347	-0.009223	-0.000512	0.013787	0.003268	-0.020563	-0.000676	0.008692	-0.004456	0.00146	0.001954	-0.015961	-0.008894	0.001296	-0.000183
467	-0.001991	-0.007579	-0.000676	0.013952	-0.004785	-0.023029	-0.001005	0.005076	-0.003306	-0.001991	-0.000183	-0.015304	-0.009387	-0.002977	0.000967
468	-0.000676	-0.009716	-0.006593	0.018225	-0.000183	-0.022536	-0.005771	0.00935	-0.005278	-0.003142	-0.002484	-0.013003	-0.0061	-0.004621	0.000967
469	-0.001827	-0.006429	-0.008401	0.018718	-0.005607	-0.024179	-0.000183	0.006556	-0.005936	-0.003142	-0.000676	-0.011359	-0.00725	-0.004128	0.005405
470	0.001132	-0.002977	-0.010045	0.018225	-0.001169	-0.022371	-0.000183	0.005734	-0.003963	-0.005771	-0.002813	-0.015304	-0.011359	-0.002977	-0.001334
471	-0.001498	-0.005278	-0.00988	0.018554	-0.002155	-0.022207	0.000474	0.00935	-0.00347	-0.008401	0.000967	-0.009716	-0.008237	-0.003799	-0.000347
472	-0.002484	-0.00232	-0.011524	0.021348	-0.003306	-0.023851	-0.001827	0.00672	-0.003963	-0.009716	-0.001991	-0.018098	-0.007086	-0.001662	-1.9e-05
473	-0.003799	-0.005114	-0.012017	0.02069	-1.9e-05	-0.022864	-0.000841	0.006227	-0.005278	-0.00988	0.000146	-0.01251	-0.004949	-0.003799	-0.000512
474	-0.002648	-0.005607	-0.012839	0.01954	-0.002977	-0.026809	-0.001334	0.006391	-0.009223	-0.011195	-0.004785	-0.014811	-0.00873	-0.003306	-0.002155
475	-0.005114	-0.002977	-0.013825	0.023484	-0.005443	-0.026152	-0.001662	0.007377	-0.004785	-0.012017	0.000803	-0.014811	-0.009058	0.00031	-1.9e-05
476	-0.002484	-0.002813	-0.013167	0.023649	-0.007086	-0.022864	-0.001334	0.003597	-0.00988	-0.018755	-0.002155	-0.01629	-0.008401	-0.002484	-0.005771
477	-0.002155	-0.002648	-0.015304	0.018225	-0.006429	-0.023851	-0.004128	0.00409	-0.005443	-0.014975	-0.001498	-0.017112	-0.007086	-0.001005	-0.000512
478	-0.005114	-0.003963	-0.013167	0.001625	-0.004949	-0.025823	0.000146	0.004748	-0.008401	-0.01366	-0.002648	-0.021056	-0.005771	-0.001005	-0.001334
479	-0.001662	-0.007744	-0.014811	0.005076	-0.003963	-0.024508	-0.004456	0.005076	-0.009058	-0.011359	-0.002155	-0.01629	-0.005607	-0.003963	-0.003963
480	-0.001169	-0.005771	-0.012346	0.005898	-0.002813	-0.024179	-0.000841	0.004748	-0.009387	-0.009387	-0.002648	-0.018591	-0.010045	-0.005278	-1.9e-05
481	-0.000841	-0.002155	-0.017934	0.007213	-0.000512	-0.022864	-0.003799	0.001789	-0.00725	-0.013167	0.000803	-0.022371	-0.004785	-0.000512	-0.002484
482	-1.9e-05	-0.006429	-0.016783	0.006391	-0.001498	-0.025658	-0.003306	-0.001334	-0.00725	-0.012674	-0.003142	-0.028453	-0.005443	-0.000676	-0.004128
483	-0.002813	0.001789	-0.019249	0.008035	-0.001662	-0.024508	-0.004456	0.004748	-0.008237	-0.015797	0.000474	-0.024015	-0.006593	0.001296	-0.003963
484	-0.002977	-0.002648	-0.019249	0.007213	-0.002648	-0.025001	-0.003799	0.003433	-0.009387	-0.016948	-0.001827	-0.019084	-0.004785	-0.001334	-0.002155
485	-0.001498	-0.001498	-0.020235	0.003104	0.003104	-0.021878	-0.004456	0.006391	-0.010045	-0.016619	-0.003635	-0.022207	-0.006264	0.002282	-0.001334
486	-0.001827	-0.000183	-0.019577	0.005734	-0.004621	-0.017441	-0.003142	0.004748	-0.010538	-0.017605	-0.001005	-0.020563	-0.007415	-0.001498	-0.001827
487	-0.005771	0.000803	-0.020399	0.005405	-1.9e-05	-0.020728	-0.008072	0.004912	-0.005771	-0.018098	-0.000841	-0.023686	-0.008565	-0.001169	-0.003963
488	-0.002813	-0.001498	-0.018755	0.004912	-0.002484	-0.024015	-0.004785	0.003926	-0.005936	-0.017441	-0.00347	-0.023193	-0.004949	0.002447	0.002611
489	-0.002155	0.003268	-0.018098	0.006556	-0.00232	-0.020235	-0.004785	0.003597	-0.010866	-0.012839	-0.004456	-0.025987	-0.007415	-0.002484	-0.001334
490	-0.003635	-0.000347	-0.018098	0.012801	-0.00347	-0.022043	-0.005771	0.003761	-0.007086	-0.017769	-0.002977	-0.023851	-0.005114	-0.001498	-0.002155
491	-0.002648	0.001789	-0.018591	0.010171	-0.003963	-0.020728	-0.002648	0.003104	-0.00988	-0.016783	-0.003635	-0.026316	-0.006593	-0.000183	-0.000347
492	-0.003142	0.001625	-0.019577	0.011651	-0.0061	-0.02155	-0.002813	-0.001005	-0.008072	-0.019742	-0.000841	-0.026809	-0.006264	0.000967	-0.002155
493	-0.013003	-0.004621	-0.016454	0.007213	-0.003142	-0.02155	-0.002648	0.00409	-0.010373	-0.015633	-0.004128	-0.030425	-0.004785	-0.002484	-0.001662
494	-0.003306	0.001789	-0.017112	0.013787	-0.003306	-0.028453	-0.002484	0.002447	-0.008894	-0.017112	-0.001991	-0.033383	-0.004292	-0.003635	-0.003142
495	-0.001827	0.000146	-0.017441	0.009678	-0.004456	-0.021714	-0.006264	0.005734	-0.011359	-0.016783	-0.001662	-0.035027	-0.004949	-0.000347	-0.004949
496	-0.004456	0.00031	-0.017276	0.010993	-0.000512	-0.018427	-0.000183	0.003268	-0.007908	-0.013825	-0.000676	-0.037492	-0.003306	0.000146	-0.003306
497	-0.001334	0.002447	-0.013332	0.010336	-0.003635	-0.022207	-0.004785	0.003268	-0.009223	-0.013167	-0.002648	-0.036342	-0.006264	-0.001991	-0.000676
498	-0.001005	0.003597	-0.012181	0.010993	-0.001005	-0.016126	-0.004785	-0.000347	-0.00873	-0.016948	0.00031	-0.038478	-0.004621	0.000474	-0.003142
499	-0.001662	0.00031	-0.00988	0.012965	-0.000841	-0.024179	-0.002648	-0.000183	-0.020563	-0.017276	-0.003963	-0.036835	-0.002813	-0.000512	-0.001827
500	-0.001991	0.008035	-0.01366	0.008857	0.000639	-0.017441	-0.00988	0.002447	-0.011031	-0.015797	-0.004621	-0.041272	-0.004949	-0.000512	0.000639
501	0.000803	-1.9e-05	-0.010373	0.014445	0.001296	-0.020235	-0.004292	0.001132	-0.008072	-0.013496	-0.000512	-0.038643	-0.008894	-0.000676	-0.000841
502	0.000146	0.00294	-0.01629	0.010664	0.003104	-0.015304	-0.005607	0.002611	-0.01251	-0.014482	-0.001498	-0.044066	-0.002155	-0.001991	0.000474
503	-0.000841	0.004255	-0.00988	0.012144	-0.000841	-0.015304	-0.003306	0.001954	-0.006429	-0.013825	-0.001005	-0.040779	-0.005278	0.000639	-0.000183
504	-0.00232	0.000967	-0.010209	0.011651	-0.000512	-0.01629	-0.007086	0.004583	-0.006757	-0.011524	0.001296	-0.046203	-0.005114	-0.001662	-0.000183
505	-0.005114	0.003761	-0.010702	0.013787	0.000474	-0.018427	0.000474	0.005898	-0.010373	-0.013332	0.002611	-0.047847	-0.001498	-0.000676	-0.001662
506	-0.002484	0.005734	-0.00988	0.010007	-0.000512	-0.014153	-0.004128	0.003268	-0.003635	-0.011852	-0.001334	-0.04949	-0.005278	-0.00232	0.000474
507	-0.003963	0.003597	-0.008565	0.011651	-0.001334	-0.019577	-0.003963	0.000474	-0.003635	-0.012839	-0.001169	-0.045381	-0.002155	0.00031	0.003104
508	-0.002484	0.004583	-0.010538	0.013623	-0.00232	-0.011688	-0.003799	0.003597	-0.006757	-0.010045	-0.000183	-0.04949	-0.003963	-0.001334	-0.00232
509	-0.001334	0.004748	-0.009716	0.012965	-0.002813	-0.02007	-0.002484	0.000146	-0.003963	-0.011688	-1.9e-05	-0.05212	-0.003963	-0.000183	-0.000512
510	-0.004128	0.002775	-0.003799	0.010007	-0.002155	-0.016783	-0.00232	-0.001005	-0.005771	-0.011359	0.00031	-0.052777	-0.003142	-0.002484	-0.00347
511	-0.001334	-0.003635	-0.00725	0.01576	-0.002648	-0.012839	-0.004456	0.001625	-0.006429	-0.011359	0.002282	-0.055243	-0.003635	-0.000676	-0.004128
512	-0.001334	0.001132	-0.004292	0.017403	-0.006429	-0.01366	-0.000676	-1.9e-05	-0.002813	-0.009387	0.000803	-0.054585	-0.002648	-0.005114	-0.000512
513	0.00146	0.005241	-0.006757	0.016417	0.000803	-0.010866	-0.00232	0.003761	-0.006429	-0.010209	-0.000676	-0.059845	-0.001169	-0.004949	-0.00232
514	-0.003142	0.002118	-0.002484	0.017732	-0.005278	-0.013167	-0.00232	0.002118	-0.004621	-0.009223	0.00031	-0.059845	0.00031	0.001296	-0.002648
515	-0.001991	0.004419	-0.002813	0.015266	-0.00232	-0.011195	-0.003142	0.00294	-0.002484	-0.011195	0.00031	-0.060831	-0.002484	0.003926	-0.001662
516	-0.004292	0.000146	-0.002977	0.017732	-0.003963	-0.01366	-0.001662	0.002447	-0.002977	-0.009223	0.000146	-0.056558	-0.000676	-0.001991	-0.000841
517	-0.001991	0.004419	-0.004128	0.014938	-0.001169	-0.010209	-0.006922	0.001625	-0.00232	-0.012346	-0.000512	-0.064118	0.000146	-0.001169	0.000967
518	-0.002813	-0.001169	-0.004949	0.015431	-0.001991	-0.008894	0.002775	0.001132	0.001132	-0.007908	-0.001005	-0.065268	-0.000347	0.00294	0.001789
519	-0.001827	0.004912	-0.004785	0.012637	-0.001334	-0.00988	0.004419	0.003761	0.003268	-0.008237	0.000803	-0.063789	-0.003306	0.000639	-0.001827
520	-0.00232	0.004583	0.001954	0.01576	-0.001991	-0.010866	-0.002977	0.000803	0.004583	-0.009716	0.000639	-0.062967	-0.000347	0.000146	0.001625
521	-0.002155	0.005405	0.002447	0.013294	0.000474	-0.011195	0.000803	0.002447	0.003104	-0.008401	0.000967	-0.06872	-0.001334	0.001625	-0.000841
522	-0.00347	0.004419	-0.001498	0.013623	-0.000676	-0.011688	0.001789	0.000639	0.006884	-0.008894	0.005898	-0.069706	-0.005443	-0.002648	0.003433
523	-0.001498	0.005734	-0.003306	0.014609	-0.002977	-0.007744	-0.000676	0.000803	0.006556	-0.008072	-0.000512	-0.065104	-0.005607	-0.001991	-0.001005
524	-0.002813	0.004419	-0.00232	0.011651	-0.001169	-0.012674	0.00146	0.001296	0.003926	-0.009058	-0.000512	-0.063954	-0.003306	-0.001827	0.00031
525	-0.004785	0.005569	-0.000347	0.013294	-0.004128	-0.011688	0.001954	0.000967	0.005076	-0.005936	-0.001169	-0.067734	-0.004621	-0.000841	-0.001169
526	-0.009716	0.005405	-0.004456	0.014445	-0.002155	-0.011852	0.001954	-0.001005	0.005898	-0.008565	0.002282	-0.067734	-0.003306	-0.002484	-0.002977
527	-0.002648	0.005734	0.001954	0.012472	-0.004621	-0.010373	0.000803	-0.000841	0.00294	-0.010373	-0.000183	-0.064447	-0.002155	-0.00232	-0.005443
528	-0.003142	0.004419	-0.000841	0.012308	-0.002155	-0.007744	0.002447	0.002447	0.006062	-0.011524	0.000146	-0.069213	-0.000676	-0.001169	-0.006429
529	-0.006429	0.004419	0.004583	0.011651	-0.003963	-0.00873	0.002118	-0.001498	0.008199	-0.012017	-0.000347	-0.068227	-0.003635	-0.002484	-0.001991
530	-0.003142	0.009185	0.002118	0.009514	-0.003635	-0.007744	0.003433	-0.000347	0.006391	-0.004292	-0.000512	-0.067734	-0.002813	-0.001662	-0.005278
531	-0.003635	0.006391	0.006227	0.011651	-0.002484	-0.009223	0.006556	-0.001662	0.005076	-0.005936	0.001132	-0.065268	-0.001662	-0.002484	-0.001169
532	-0.001991	0.005241	0.002611	0.007542	-0.003799	-0.009058	0.006391	0.001132	0.005898	-0.004621	0.002447	-0.066912	-0.002648	0.001789	0.003433
533	-0.000512	0.003104	0.002775	0.007049	-0.002484	-0.008894	0.003597	-0.001169	0.007542	-0.004949	0.00031	-0.057872	0.00146	-0.003306	0.001789
534	-0.000183	0.003761	0.000967	0.007706	-0.002155	-0.004785	0.003926	-0.004128	0.000639	-0.004456	-0.002648	-0.062474	-0.00347	-0.002155	-0.001991
535	-0.001827	0.000639	0.004255	0.007706	-0.000347	-0.006922	0.005569	-1.9e-05	0.007377	-0.004292	-1.9e-05	-0.066748	-0.001005	-0.001827	0.001789
536	-0.002484	0.003597	0.005405	0.004583	-0.00232	-0.003963	0.007049	0.002611	0.000803	-0.005114	0.000803	-0.061817	-0.004456	-0.001498	-0.001169
537	-0.002813	0.002611	0.003926	0.008035	-0.001991	-0.008237	0.0105	-0.001827	0.005405	-0.006429	0.002611	-0.062146	-0.000841	-0.000183	0.00146
538	-1.9e-05	0.004255	0.005076	0.007706	0.000474	-0.007415	0.007049	0.000967	0.00146	-0.004456	-0.001991	-0.063789	-0.001662	-0.001991	0.000967
539	-0.000841	-0.000183	0.004912	0.006227	-0.003142	-0.006922	0.0105	-0.003799	0.001132	-0.006264	-0.000183	-0.060502	-0.001169	-0.002648	-0.000183
540	-0.00232	0.002611	0.004583	0.004912	-0.00232	-0.0061	0.005734	-0.001169	0.004912	-0.0061	-0.004621	-0.059845	-0.003635	-0.001005	0.00031
541	-0.001662	0.005076	0.007706	0.006884	-0.000676	-0.00725	0.007049	-0.000183	0.003433	-0.009223	-0.003142	-0.060338	-0.003799	-0.001827	-0.000841
542	-0.002977	0.005405	0.008692	0.005898	-0.002648	-0.009058	0.008363	-0.004456	0.000474	-0.006429	0.000146	-0.057051	-0.0061	-0.000841	-0.001991
543	-0.002648	0.005241	0.004419	0.005898	0.001296	-0.006264	0.006062	-0.001991	0.003433	-0.006264	-0.000512	-0.058694	-0.001991	0.00031	-0.001334
544	-0.005771	0.00294	0.012965	0.007213	-0.002155	-0.00988	0.010007	-0.004949	0.002447	-0.006429	-0.001498	-0.053435	-0.001334	-0.00232	-0.000676
545	-0.005936	0.004419	0.008857	0.005569	-0.001827	-0.006757	0.00787	-0.001662	0.003268	-0.0061	-0.004128	-0.055571	-1.9e-05	0.00146	-0.004128
546	-0.005607	0.001789	0.009678	0.008035	-0.002484	-0.005771	0.011815	-0.004128	0.003104	-0.004128	0.000803	-0.057215	0.000967	-0.006429	-0.003142
547	-0.002484	0.002282	0.00935	0.003433	-0.002648	-0.006922	0.008363	-0.002813	0.003433	-0.008565	-0.000183	-0.056558	-0.004456	-0.001005	-0.005278
548	-0.005771	-0.000676	0.006391	0.009021	-0.001169	-0.006757	0.010171	-0.007086	0.002447	-0.004949	0.003268	-0.055078	0.001789	-0.004128	0.000803
549	0.000803	0.003926	0.00787	0.008199	-0.001662	-0.008237	0.008857	-0.00347	0.002282	-0.002484	0.001132	-0.054257	-0.001169	-0.001334	-0.002155
550	-0.000676	-0.002648	0.005241	0.000967	-0.003306	-0.005114	0.011651	-0.008237	0.002447	-0.001005	0.000803	-0.055078	-0.000183	-0.00232	0.000967
551	0.000474	0.002447	0.006062	0.004419	0.004419	-0.005936	0.004419	-0.001005	0.006884	0.00146	0.001296	-0.053435	-0.004128	-1.9e-05	-0.004785
552	-0.002813	0.002282	0.008528	0.003597	-0.000347	-0.006593	0.003268	-0.006757	0.008528	-0.004621	-0.002484	-0.050148	-0.001991	-0.002484	0.00031
553	-0.000512	0.001625	0.004748	0.001625	0.001296	-0.002484	0.005241	-0.006922	0.003268	-0.003799	-1.9e-05	-0.048668	-0.004456	-0.000841	-0.002648
554	-0.000183	0.000639	0.005569	0.008528	-0.000347	-0.002155	0.008363	-0.00725	0.002611	-0.001498	-0.000183	-0.044395	-0.00232	-0.001498	-0.001662
555	-0.003963	0.000967	0.002447	0.002775	-0.001334	-0.004785	0.004583	-0.006429	0.00409	-0.002813	-0.002813	-0.048011	-0.001827	-0.006264	-0.000841
556	-0.005607	0.004419	0.004419	-0.000512	0.00146	-0.005607	0.008035	-0.002977	0.000146	-0.002155	-0.001498	-0.04571	-0.002977	0.001296	0.003597
557	-0.000347	0.001954	0.003104	0.002611	-0.002155	-0.003635	0.006556	-0.007086	0.001296	-0.013003	-0.002155	-0.042094	-0.0061	-0.002813	-0.001662
558	0.00031	0.00146	0.002775	0.002775	-0.003963	-0.004949	0.005405	-0.00232	0.002447	-0.005443	0.000967	-0.040286	-0.000512	-1.9e-05	-0.002155
559	-0.000512	0.000474	0.005076	0.002447	-0.000676	-0.00347	0.004912	-0.002155	-0.003635	-0.00232	0.001625	-0.040779	0.001296	-0.001662	-0.001169
560	-0.001334	0.000639	0.006884	0.007213	-0.001498	-0.007086	0.005405	-0.003635	0.000474	-0.004128	0.001954	-0.03815	0.002282	-0.001005	-0.001662
561	-0.004949	-0.001334	0.00409	0.003104	-0.000676	-0.004621	0.010664	-0.004949	-0.002484	-0.003963	-0.000183	-0.042423	-0.002648	-0.001662	-0.005936
562	-0.001005	0.006062	0.003761	0.003761	-1.9e-05	-0.003799	0.004255	-0.00347	0.001789	-0.00347	0.000803	-0.039958	-0.001662	-0.000841	-0.000841
563	-0.003799	0.000967	0.007377	0.005076	-0.005936	-0.004949	0.005076	-0.001498	-0.004621	-0.00232	-0.000841	-0.038643	0.003926	-0.002155	-0.001169
564	-0.001334	0.001296	0.002118	0.007213	-0.004292	-0.007908	0.005076	-0.004292	-0.001498	-0.003306	0.001132	-0.038643	-1.9e-05	-0.004949	-0.004128
565	-0.005607	-0.000183	0.005241	0.004255	-0.00347	-0.000512	0.004912	-0.007744	-0.00347	-0.001005	-0.000347	-0.039629	-0.000676	-0.007086	0.002118
566	-0.000676	-1.9e-05	0.003926	0.005734	-0.002484	0.000967	0.005405	-0.003799	-0.002813	-0.002648	-0.000841	-0.03815	0.002282	-0.004292	-0.000676
567	-0.003635	-0.006757	0.004255	0.002118	-0.001827	-0.005278	0.00672	-0.004292	-0.001991	-0.001498	-0.004456	-0.037821	-0.001169	-0.002155	0.000474
568	0.000146	-0.002648	0.004912	-0.000841	0.000474	-0.001169	0.003433	-0.001662	-0.001991	-0.000676	-0.003799	-0.037657	-0.004621	-0.000183	0.004912
569	-0.00232	-0.005771	0.008692	0.004912	-0.001169	-0.004785	0.003104	-0.003799	-0.001334	-0.004785	-0.002155	-0.033548	0.002775	0.00031	-0.002155
570	0.000639	-0.004621	0.00787	0.002118	0.000803	-0.001498	0.003268	-1.9e-05	-0.001991	-0.001169	-0.002648	-0.034205	0.000474	-0.000183	-0.000841
571	0.000146	-0.004949	0.003761	0.005076	-0.001334	-0.00347	0.004419	-0.004621	0.00031	-0.001991	0.002282	-0.029603	0.002282	-0.000512	0.00146
572	-0.003799	-0.002977	0.007049	0.003433	-0.000512	-0.001334	0.003597	-0.000512	0.003268	0.001132	-0.003142	-0.033548	-0.001991	-0.000841	-0.000512
573	-0.001991	-1.9e-05	0.006884	0.005569	0.00409	-0.001991	0.00294	0.001625	0.004255	-0.003306	-0.000841	-0.03174	0.000803	0.00146	0.001132
574	-0.002813	-0.00347	0.011158	0.006062	-0.003306	-0.003635	0.002611	-0.011031	-0.002648	-0.00347	-0.001662	-0.030096	0.002447	-0.000676	0.00031
575	-0.001662	-0.000347	0.006227	0.005734	-0.002155	-0.004949	-0.000841	-0.004292	0.002447	-0.001662	-0.001005	-0.028946	0.001296	0.001625	-0.001498
576	-0.001498	-0.001662	0.007542	0.008035	-0.003635	-0.006264	0.004583	-0.00232	0.002775	-1.9e-05	-0.002813	-0.028946	-0.002977	-0.000841	-0.001827
577	-0.004456	-0.00232	0.009678	0.007706	-0.001498	-0.004621	0.00294	-0.002977	0.003926	0.00031	-0.001498	-0.026152	0.001954	-0.000183	-0.003635
578	-0.006429	-0.003963	0.011651	0.007213	0.000639	-0.006593	-0.000841	-0.00232	0.002447	-0.000512	-0.001827	-0.025165	-0.001005	-0.001827	-0.006757
579	-0.003799	-0.004128	0.010664	0.004912	-0.004456	-0.004456	0.00146	0.001296	0.005734	-0.00347	0.001296	-0.025823	-0.001662	-0.001005	-0.013167
580	-0.004456	-0.001334	0.011815	0.009021	-0.009551	-0.005936	0.003761	-0.003306	0.007377	-0.0061	-0.000347	-0.025658	-1.9e-05	-0.001169	-0.007415
581	-0.002977	-0.00232	0.008857	0.006227	-0.003635	-0.00347	0.002282	0.000474	0.006227	-0.003142	0.002611	-0.025987	-0.000347	-0.001005	-0.006922
582	-0.001169	-0.005607	0.013952	0.008199	-0.005114	-0.007086	0.002611	0.001789	0.008035	-0.001991	0.002118	-0.023193	-0.000841	0.000639	-0.004949
583	-0.001827	-0.004292	0.009678	0.003761	-0.004292	-0.000347	0.002775	0.000639	0.0105	-0.002648	-0.002977	-0.023357	0.000803	-0.001991	-0.003799
584	-0.000841	-0.006757	0.013952	0.00294	-0.014975	-0.004621	0.004583	-0.000841	0.011815	-0.00232	-0.000347	-0.022864	0.001625	0.000474	-0.001005
585	-0.000347	-0.007579	0.01428	0.000474	-0.005607	-0.001662	0.001954	0.000146	0.012144	-0.000347	-0.000183	-0.024344	-0.001662	0.002282	-0.001498
586	-0.003963	-0.006429	0.014116	0.008035	-0.001498	-0.001005	0.003104	-0.001169	0.011979	-0.00232	0.000803	-0.021878	0.000146	0.000146	-0.002977
587	-0.000676	-0.004128	0.014938	0.002775	-0.000512	-0.004128	0.003433	-0.004292	0.010829	0.003104	-0.000512	-0.022536	-0.001169	-1.9e-05	-0.001334
588	0.00031	-0.005278	0.01313	0.002611	-0.002155	-0.005443	0.006227	-0.004292	0.012965	-0.002813	-0.003142	-0.019577	-0.000676	0.004748	-0.001662
589	-0.001005	-0.004128	0.015595	0.000803	-0.001827	-0.005443	0.004583	-0.002484	0.010829	-0.003142	-0.001169	-0.019742	-0.000676	-0.002484	-0.002977
590	-1.9e-05	-0.004456	0.013294	0.002447	-0.001169	-0.003635	0.003597	0.001132	0.010829	-0.002484	0.000639	-0.015961	-0.001498	-0.001005	-0.001498
591	-0.003963	-0.003963	0.017239	0.003433	-0.004949	-0.004949	0.001132	-0.001662	0.009021	-1.9e-05	-0.003635	-0.015961	-0.001662	-0.001498	-0.004292
592	-0.003799	-0.000841	0.014773	0.003268	-0.000512	-0.003142	0.004583	-1.9e-05	0.013459	-0.004621	-0.002648	-0.012181	-0.003142	0.002118	-0.002813
593	-0.004621	-0.004292	0.010829	0.004583	0.002611	-0.004456	0.002611	-0.000512	0.011158	-0.001991	-0.007908	-0.008894	-0.001169	0.00031	-0.003635
594	-0.005278	-0.001827	0.012308	0.003268	-0.001005	-0.003142	0.002282	-0.001169	0.013294	-0.004621	-0.003635	-0.012346	-0.002155	0.00146	-0.004621
595	-0.007579	-0.005114	0.014445	0.003597	-0.003142	-0.004785	0.004583	0.00146	0.0105	-0.002813	-0.004621	-0.011359	0.000474	0.00146	-0.005936
596	-0.004456	-0.0061	0.010007	0.002282	-0.002484	-0.001334	0.000639	0.00294	0.008692	-0.000347	-1.9e-05	-0.014318	0.000639	0.003104	-0.003306
597	-0.006922	-0.004456	0.016253	0.002611	-0.003963	-0.002155	0.001625	-0.001827	0.012308	-0.00232	-0.001334	-0.012017	-0.000841	-0.001005	-0.003306
598	-0.005936	-0.002484	0.008363	0.001789	-0.001498	-0.003306	0.003268	-1.9e-05	0.005898	0.002118	-0.001005	-0.012346	-1.9e-05	-0.001005	-0.001827
599	-0.00347	-0.00725	0.010993	0.003268	-0.003799	-0.005114	0.005734	-0.000512	0.006391	0.001625	0.00146	-0.012017	-0.000347	-0.000841	-0.00232
600	-0.00232	-0.002977	0.011651	-0.003635	-0.004785	-0.001169	-0.001169	-0.000347	0.005405	0.00146	-0.007086	-0.01251	-0.001827	-0.001005	-0.003635
601	-0.000841	-0.007415	0.009678	-0.000183	0.001132	-0.001827	0.006062	0.00031	0.003597	-0.002648	-0.000841	-0.009058	0.001625	0.000146	-0.002648
602	-0.001169	-0.004785	0.011979	-0.002155	-0.002813	-0.000183	0.005405	0.003433	0.002775	0.00031	-0.00232	-0.01251	-0.003635	-0.000512	-0.004292
603	-0.000512	-0.010702	0.007706	0.000803	-0.000676	-0.000512	0.001954	-0.003142	0.003268	-0.003799	-0.003306	-0.006429	-0.001827	-0.000183	-0.005278
604	-0.004621	-0.009223	0.008692	0.004255	0.000639	-0.000183	0.001954	0.003104	-0.002813	0.001789	-0.002648	-0.005114	-0.000347	-0.000183	-0.006757
605	-0.000347	-0.005443	0.005734	-0.003799	-0.001005	0.002447	0.005076	-0.001169	0.000967	-0.001662	-0.001827	-0.003635	0.000146	0.002447	-0.001991
606	-0.002648	-0.008894	0.00672	-0.005114	-0.001169	-0.003799	-0.001334	-0.001334	-0.008072	0.002118	-0.001662	-0.003963	-0.003142	0.000803	-0.005114
607	-0.002155	-0.006264	0.003433	-0.002977	-0.002484	-0.003306	-0.000512	-0.004785	-0.005607	0.001625	-0.000841	-0.003306	-0.002484	0.002611	-0.003142
608	-0.003635	-0.003306	0.004583	-0.005443	-0.00232	-0.002977	0.004583	-0.003142	-0.009387	-0.002813	-0.004621	-0.004456	-0.001827	-0.000183	-0.001005
609	-0.004621	-0.004292	-0.004292	-0.005278	-0.00232	-0.002648	0.000967	-0.002977	-0.008237	0.000474	-0.000841	-0.001498	-0.002155	0.001296	-0.002977
610	-0.004292	-0.004621	0.003761	-0.008401	-0.001169	-0.005771	0.001296	-0.003799	-0.008565	0.00031	-0.001498	-0.001005	-0.004292	0.001296	-0.003635
611	-0.003635	-0.002648	0.00031	-0.006593	-0.002977	-0.003963	0.002447	0.001132	-0.014811	-0.000512	0.000967	-0.003635	-0.002155	0.000803	-0.005771
612	-0.005443	-0.005771	-0.000183	-0.005114	-0.005114	-0.005278	0.003926	-0.002155	-0.011195	0.001789	-0.007415	0.002611	-0.001334	-1.9e-05	-0.001827
613	0.003104	-0.003635	-0.002977	-0.005771	-0.004949	-0.001662	0.00031	0.00031	-0.017769	-0.000183	0.000639	-0.002977	-0.000347	-0.001334	-0.002648
614	-0.002813	-0.006593	-0.004292	-0.0061	-0.004128	-0.004128	0.001625	-0.002648	-0.01366	-0.000347	0.00146	0.000639	-0.000183	-0.002155	-0.004128
615	-0.001662	-0.007415	-0.011852	-0.017934	-0.00232	-1.9e-05	0.003268	0.003433	-0.007744	0.000474	-0.001991	-0.002155	0.000639	0.000639	-0.006922
616	-0.002648	-0.006593	-0.007415	-0.008894	-0.003963	-0.003963	0.000803	-0.000183	-0.013989	0.00031	-0.000841	-0.001827	0.003104	-0.000841	-0.002484
