Ladekurvenmessung
Zeit: 2018_05_03 14.00.22
Info: FVA3, v = 0.1, T = 40, F = 10, h = 95.0
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	-0.001005	0.000474	-0.001169	0.002282	-0.000183
1	0.001789	-0.000183	0.001954	0.002611	0.001296
2	0.002611	-0.000676	0.003268	0.00031	-0.000512
3	-0.001662	0.000967	0.000639	0.00146	-0.010538
4	-0.001005	-0.002813	0.003268	0.00294	-0.003963
5	0.002282	0.000474	0.001625	0.00294	-0.00232
6	0.00031	-0.001827	-0.000512	0.002447	-0.001827
7	0.003104	-0.000841	0.003597	-1.9e-05	-0.002648
8	-0.001005	-0.000183	0.00146	0.000803	-0.002648
9	0.002118	0.000639	0.003433	0.001625	-0.00347
10	0.00294	-0.000183	0.001954	0.002775	0.00409
11	-0.003799	0.000967	0.00031	0.000803	-0.000841
12	0.001132	0.00294	0.006391	0.007542	0.00146
13	-1.9e-05	-0.003142	0.00146	-0.002155	0.000474
14	-0.001827	0.001296	0.00146	0.001625	-0.000676
15	0.000146	-0.001334	0.002775	-0.000347	-0.005443
16	0.001625	0.000639	-0.001334	-0.001662	-1.9e-05
17	0.000967	-0.001005	0.000146	0.000639	-0.002813
18	0.002775	-0.002648	-0.000676	-0.001005	-0.004128
19	0.000639	-0.000841	-0.000512	0.004255	-0.001662
20	0.002447	-1.9e-05	0.001625	0.003761	-0.001991
21	0.003761	0.000146	0.001132	0.00146	-0.001334
22	0.001132	0.000639	0.005241	0.000803	-1.9e-05
23	-0.003635	0.000146	0.001132	-0.00725	-1.9e-05
24	0.000146	0.001789	0.001789	-0.004621	-0.00232
25	0.000639	-0.000347	0.003104	0.00146	0.001296
26	0.00031	0.002447	0.008528	-0.001498	-0.001991
27	0.000474	-0.000512	0.000967	0.002447	-0.000676
28	0.000639	0.000474	0.004583	-0.002648	-0.001169
29	0.001296	0.00031	0.002118	0.00146	-0.001169
30	-0.000512	0.000474	0.007049	-0.00347	-0.000512
31	-0.001334	0.00031	0.00409	0.00146	0.000639
32	0.006884	-0.001334	0.000803	-0.002648	0.000146
33	0.000967	0.000803	0.001625	-0.00232	0.003433
34	-1.9e-05	-0.000841	0.001132	-0.004292	0.00031
35	0.003433	-0.002977	0.002775	-0.003306	-0.001334
36	0.002447	-0.000676	-0.000512	-1.9e-05	-0.002155
37	0.001789	-0.000183	-0.005607	-0.002484	-0.000676
38	-0.001334	-0.001662	-0.000512	-0.001991	-0.00347
39	0.004583	0.002447	0.002611	-0.006593	-0.002155
40	-0.000512	-0.001169	0.00146	-0.001991	-0.000841
41	0.001132	-0.000347	0.00146	-0.004949	-0.002648
42	-0.000347	-0.000676	0.001132	-0.002813	0.001132
43	0.000474	0.003761	0.001954	-0.004128	0.00031
44	0.000639	-0.001991	0.002611	-0.000676	0.002775
45	-0.000347	0.002447	0.005569	-0.001005	0.000967
46	-0.004785	0.000639	0.000967	-0.001334	0.001625
47	0.007377	-0.002977	0.004419	-0.00347	-0.001662
48	0.001296	-0.000512	0.003761	-0.001498	0.002611
49	-0.000512	-0.000512	0.001296	-0.004128	-0.001005
50	0.00409	-0.000841	0.005734	-0.00347	0.001789
