Ladekurvenmessung
Zeit: 2018_05_04 09.57.18
Info: FVA3, v = 0.533, T = 23, F = 20, h = 381.9
Ladewiderstand[Ohm]: 1012700
Störkapazität[pF]: 0.000000
Entladezeit[ms]: 200
Abtastrate[Hz]: 250000
Anzahl der Messwerte: 2500.000000
Verzögerung[ms]: 3
Ladespannung[V]: 0.200000
	Kurve_1	Kurve_2	Kurve_3	Kurve_4
46	-0.002155	-0.002484	-0.002648	-0.000512
47	0.000967	0.00031	-0.001005	-0.001169
48	-0.002155	0.001132	-0.00232	-0.004456
49	-0.001827	-0.000676	0.004255	-0.002155
50	0.001132	-0.00347	-0.000183	-0.003963
51	-0.001827	0.00146	0.00031	0.000474
52	-0.000183	0.001296	-0.000512	-0.000841
53	-0.001498	-0.001334	-0.008894	0.00146
54	-0.002155	0.000803	-0.003635	-0.001334
55	-0.001498	0.000146	-0.004785	-0.000183
56	-0.000676	-0.00232	0.000474	0.00031
57	0.000146	-0.000841	-0.004128	-0.000512
58	-0.000841	-0.002155	-0.001991	-0.001662
59	-1.9e-05	-0.000512	-0.000676	0.002447
60	0.000967	-1.9e-05	0.000803	0.002447
61	-0.000512	0.003597	-0.001827	-0.000841
62	0.000639	0.000803	-0.000676	-0.001169
63	-1.9e-05	-0.000183	-0.004456	-0.001334
64	-0.004621	-0.004128	-0.003963	-0.000512
65	-0.004949	-0.000347	-0.002813	-0.001827
66	0.00787	-0.003142	-0.002813	-0.004128
67	-0.001005	-0.001334	-0.002155	-0.001169
68	-0.003306	0.000146	-0.000347	0.003104
69	-0.000512	-0.001169	-0.003142	-0.004292
70	-0.002484	0.001954	-0.004292	-0.001827
71	-0.003142	-0.003799	-1.9e-05	0.000639
72	-0.004785	-0.004621	0.00031	0.000639
73	0.000639	-0.001827	-0.002155	-0.000183
74	-0.004456	-0.001005	-0.004128	-0.000183
75	-0.002484	-0.005114	0.000146	0.000803
76	-0.003306	-0.002813	-0.003799	-0.001334
77	-0.001662	-0.000512	0.000146	-0.000347
78	-0.000512	-0.00232	-0.003635	-0.000841
79	-0.002484	-0.001498	-0.004621	-0.001498
80	-1.9e-05	0.002282	-0.003306	-0.00232
81	-0.003635	-0.002977	-0.001334	-0.001334
82	0.000639	-0.001498	-0.001662	-0.00347
83	-0.001827	-0.002155	-0.001169	-0.000676
84	0.001625	-0.000347	-0.000512	-0.002813
85	-0.003799	-0.00232	-1.9e-05	0.00146
86	-0.003799	-0.001991	-0.002484	0.00146
87	-0.003635	-0.001169	-0.005443	-0.002977
88	0.002447	0.001296	-0.002977	-0.003306
89	-0.001169	-0.000183	-0.001498	0.001132
90	-0.007086	-0.001662	-1.9e-05	-0.001991
91	0.00146	-0.000841	-0.001662	-0.000841
92	-0.001169	-0.006593	0.003761	-0.004128
93	-0.002648	0.000146	-0.001991	0.001296
94	-0.002484	-0.00232	-0.000347	0.005076
95	-0.000347	-0.000347	-0.000183	-0.001498
96	-0.003799	-0.000841	-0.000512	-0.004949
97	-0.00232	-0.003142	0.001789	-0.001498
98	-1.9e-05	-0.001005	-0.000512	-0.002155
99	-1.9e-05	-0.001827	-0.000512	-0.000676
100	-0.001334	-0.002484	0.000639	-0.002648
101	-0.001498	-0.001334	0.001789	-0.002155
102	-0.001334	0.00409	0.000146	-0.001005
103	-0.00347	-0.002155	0.003926	-0.001169
104	-0.000676	-0.001005	-0.000512	0.00031
105	-0.001169	0.000803	-0.001498	-0.001334
106	-0.00347	-0.005278	0.001954	-0.001169
107	-0.001662	-0.002813	0.001789	-0.000676
108	-0.001005	-0.000183	0.000803	-0.000183
109	-0.001827	0.001132	0.002447	-0.001498
110	0.00031	0.000146	0.002282	-0.003799
111	-0.002155	-0.002484	0.002447	-0.001662
112	-0.002813	-0.002484	0.001625	-0.002977
113	-0.001498	0.003268	-0.000512	-0.000183
114	0.000967	0.00031	0.000474	-0.002977
115	-0.003635	-0.001005	0.000146	0.000639
116	0.001954	0.000146	0.001789	0.002118
117	-0.001662	-0.001334	-0.001662	0.001789
118	-0.002648	-0.001991	0.000474	-0.001005
119	-0.003799	-0.002977	0.002118	0.001625
