Frequency,Z,?°
200 kHz,182.51 m?,84.6433 °
300 kHz,274.347 m?,85.2651 °
400 kHz,364.846 m?,85.0018 °
500 kHz,445.844 m?,84.2817 °
600 kHz,526.973 m?,84.2235 °
700 kHz,607.283 m?,84.2841 °
800 kHz,669.893 m?,83.907 °
900 kHz,740.678 m?,83.549 °
