Ladekurvenmessung

Zeit: 2018_05_02 15.34.25

Info: FVA3, v = 1.5797, T = 40, F = 20, h = 552.7

Ladewiderstand[Ohm]: 1012700

Störkapazität[nF]: 0.000000

Entladezeit[ms]: 100

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500

Verzögerung [ms]: 1


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6
0	0.002739	-0.022297	-0.021935	-0.001341	-0.015125	-0.004071
1	0.000798	-0.023251	-0.020521	0.000633	-0.012526	-0.003973
2	0.000633	-0.026541	-0.020718	0.000502	-0.012296	-0.005683
3	-0.002262	-0.03039	-0.020554	0.001522	-0.014632	-0.000156
4	-0.004762	-0.026179	-0.021277	0.002772	-0.011934	-0.00338
5	-0.001703	-0.029371	-0.022396	8e-06	-0.010388	-0.000847
6	-0.002953	-0.028943	-0.017724	0.002114	-0.012526	-0.000979
7	-0.003117	-0.028055	-0.019172	-0.000255	-0.015652	-0.001439
8	-0.002196	-0.029305	-0.017659	0.003857	-0.016375	-0.00167
9	-0.004104	-0.02993	-0.019896	-5.8e-05	-0.014533	-0.002262
10	-0.002986	-0.032167	-0.021146	0.003496	-0.013678	-0.001735
11	-0.002097	-0.029173	-0.021672	0.003134	-0.013382	-0.002064
12	-0.002459	-0.032397	-0.017626	0.010108	-0.012329	-0.00167
13	-0.004236	-0.034832	-0.018711	0.004219	-0.0145	-0.00292
14	-0.001538	-0.037891	-0.016803	0.004844	-0.013776	0.000436
15	-0.002755	-0.031016	-0.017659	0.00695	-0.012658	-0.000419
16	-0.003545	-0.036411	-0.017527	0.006917	-0.009697	0.000403
17	-0.004729	-0.036279	-0.015619	0.009878	-0.010519	-0.001176
18	-0.005782	-0.039734	-0.016014	0.006391	-0.009105	-0.001439
19	-0.00565	-0.038155	-0.015586	0.007772	-0.0145	-0.001012
20	-0.004203	-0.041642	-0.017099	0.011161	-0.006473	0.000206
21	-0.008282	-0.042267	-0.014665	0.009253	-0.005157	-0.001209
22	-0.006966	-0.04049	-0.017988	0.007411	-0.010026	0.003496
23	-0.003512	-0.042991	-0.016343	0.010108	-0.008184	-0.002097
24	-0.003874	-0.045688	-0.017988	0.00718	-0.005453	-0.000913
25	-0.003117	-0.043912	-0.014073	0.01126	-0.004762	0.003199
26	-0.000123	-0.045491	-0.016079	0.009746	-0.004302	-0.003051
27	0.003002	-0.046017	-0.014171	0.011556	-0.004565	0.000271
28	-0.001966	-0.043353	-0.017165	0.013102	-0.008644	0.004252
29	0.000206	-0.047202	-0.014171	0.015635	-0.005157	-0.001505
30	-0.002163	-0.044702	-0.013711	0.009977	-0.008842	-0.000551
31	0.00162	-0.04559	-0.009697	0.015273	-0.011079	0.001686
32	-0.000584	-0.041148	-0.012526	0.010273	-0.009138	-0.000387
