Ladekurvenmessung

Zeit: 2018_05_04 11.36.41

Info: FVA3, v = 0.748, T = 80, F = 20, h = 160.9

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4
0	-0.000183	0.000146	-0.001005	0.001789
1	0.00031	0.004748	0.005898	0.002447
2	0.001625	0.003761	0.005734	0.000474
3	0.000639	0.001789	0.00294	0.001625
4	-0.002813	0.00294	0.002447	-0.000512
5	-0.000841	0.001296	0.002611	-0.000676
6	0.000146	0.000474	0.001625	0.002118
7	0.000803	0.000474	0.00146	0.00031
8	0.001132	0.001625	0.001625	-0.005278
9	0.00146	0.001132	0.003433	-1.9e-05
10	-0.00347	0.001789	0.004583	0.000474
11	-0.003142	0.002611	0.00146	-0.000347
12	-0.000183	-0.001169	0.00031	0.000146
13	0.003597	0.002611	-1.9e-05	-0.001991
14	-1.9e-05	-0.000347	0.001789	-0.001827
15	0.00294	0.001132	-0.000183	0.000967
16	0.00146	-0.001169	0.001132	0.000474
17	0.001132	0.00031	-0.00232	0.002447
18	-0.002648	-0.001169	-0.001005	0.000639
19	0.001625	0.001789	-0.001662	0.003104
20	0.001132	-0.003963	-0.001662	0.002447
21	-0.001827	0.003926	-0.001169	0.001132
22	-0.000841	0.005405	-0.001169	0.00146
23	0.000639	-0.000183	-0.002484	0.001954
24	0.000639	0.00146	-0.001827	-0.001334
25	0.001789	0.001132	-0.00347	-0.001169
26	0.001132	0.000474	-0.003963	0.000803
27	-0.002155	-0.001334	-0.002484	-0.001005
28	-0.002648	0.000474	-0.003306	0.000967
29	0.000474	-1.9e-05	-0.00347	-0.001662
30	0.003761	0.000803	-0.00232	-0.002648
31	-0.005278	-0.000183	-0.002155	-0.001334
32	0.000803	-0.000676	-0.002813	0.002282
33	0.00146	-0.000676	-0.002977	-0.000183
34	0.00031	-0.001169	0.001296	-0.007908
35	0.002447	-0.001498	0.000146	-0.001662
36	0.001789	0.000639	-0.004292	0.002118
37	-0.001498	-0.00232	0.000146	-0.001334
38	0.000967	0.001954	-0.00347	0.000803
39	0.001132	0.000146	0.00031	0.001789
40	-0.000512	0.002611	-0.002155	-0.000183
41	0.00146	0.002118	0.000967	0.002447
42	-0.001334	0.000639	-0.000676	-0.000676
43	0.00031	0.002282	0.00031	-0.000183
44	-0.002977	0.001132	0.001132	0.000803
45	0.003268	0.000967	-0.001334	0.000803
46	-0.000676	0.000146	0.002118	0.00146
47	0.002118	0.002118	0.000474	0.000639
48	0.00031	-0.001991	0.00031	0.000146
49	0.00031	0.000803	-0.001334	0.001789
50	-0.003142	-0.001662	-0.000183	-0.000841
51	0.000474	0.000639	-0.000676	0.00294
52	0.000146	0.001296	0.001132	0.00031
53	-0.005771	0.003268	0.000639	0.002775
54	-0.000183	0.000639	-0.002155	0.002118
55	0.001625	0.001625	0.000474	-0.000512
56	0.002282	0.00294	0.000803	0.00031
57	0.00031	0.000967	-0.000183	-0.003799
58	0.002447	0.00294	0.002282	-0.001662
59	-0.001991	-0.000347	0.001789	-1.9e-05
60	-0.000347	0.000967	0.003433	-0.001827
61	-0.001169	0.000146	-0.002484	-0.005771
62	-0.000347	0.001296	0.002611	0.001789
63	-0.000347	0.002447	0.000803	-0.002813
64	-0.001827	-0.002155	-0.000347	-0.000676
65	-0.001827	0.000967	0.001296	0.001296
66	0.003597	0.001789	0.000967	0.001789
67	0.000474	-0.000512	0.001954	-0.000676
68	0.002282	-0.000841	0.000967	0.000639
69	-0.002813	-1.9e-05	0.002447	0.003926
70	-0.001005	-0.001498	-0.001991	0.000146
71	0.001132	0.001625	-0.000183	0.002282
72	-0.002155	0.001625	-0.001334	0.000639
73	-0.000676	-0.003306	0.001132	0.000803
