Ladekurvenmessung

Zeit: 2018_05_04 10.03.32

Info: FVA3, v = 0.747, T = 23, F = 20, h = 457.0

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 1

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4
0	-0.001991	-0.000512	0.00031	-1.9e-05
1	-0.002813	-1.9e-05	0.001954	0.003104
2	0.002775	0.003926	0.002447	-0.001827
3	-0.00232	0.003268	0.001789	0.00409
4	0.004748	0.003761	0.000803	0.000474
5	-0.000512	0.002775	0.00031	0.006391
6	0.004255	0.003761	0.000474	0.00294
7	0.001954	0.002282	0.001789	0.003761
8	0.000639	0.004583	-0.001991	0.000146
9	0.001789	0.001789	0.001132	0.000803
10	0.000967	0.001954	-0.001662	-0.001498
11	0.001625	0.001132	-0.001169	0.00146
12	-0.000676	0.000146	0.003597	-0.000841
13	0.004419	0.000474	-1.9e-05	-0.000183
14	-1.9e-05	-0.003963	-0.003799	0.001954
15	0.000146	0.002611	-0.000183	-0.001827
16	-0.001498	0.000803	-1.9e-05	0.007377
17	0.001625	0.002447	0.00031	0.002447
18	-0.001005	-0.001827	0.001132	0.003104
19	-0.000183	0.001954	-0.001169	0.001954
20	0.00409	-0.000347	-0.000347	0.00409
21	-0.000676	-0.001169	-0.000347	0.001789
22	0.000803	-0.00347	0.000803	0.004419
23	0.001954	0.001296	0.000146	0.001132
24	0.00146	0.002775	0.001789	0.002118
25	-1.9e-05	0.007049	-0.002155	0.00294
26	0.001296	0.002447	-0.000512	0.00409
27	-0.002977	0.001789	-0.002155	0.00146
28	0.002282	0.003433	-0.001005	-0.001169
29	0.000474	0.003104	-0.001334	0.004419
30	0.000803	0.002118	0.000803	-0.000841
31	-0.001498	0.00146	-0.00232	0.003597
32	-0.00232	-0.003142	0.000803	0.000474
33	-0.002155	0.003104	0.00031	0.003268
34	-0.004292	-0.000183	0.001296	0.000474
35	-0.000183	-0.003142	-0.001334	0.003926
36	0.000474	0.002282	-0.002484	0.001296
37	-0.002484	-0.002155	0.001625	0.001625
38	-0.000676	-0.001169	-0.000512	0.003268
39	0.000474	-0.003635	0.002775	0.005405
40	0.000146	0.000146	0.001132	0.003597
41	-0.004621	0.00031	0.002282	0.001789
42	0.000146	-0.001498	-0.001991	0.000803
43	0.001789	-0.001498	0.002447	0.001296
44	-0.003799	-0.001169	-0.001005	0.000803
45	0.001789	0.00294	-0.001991	-0.000347
46	-0.000841	-1.9e-05	0.000474	0.000967
47	-0.001334	0.001296	-0.000676	0.000146
48	-0.003799	-0.000512	-0.001662	0.003926
49	-0.002977	0.000967	0.000967	0.000146
50	-0.000183	0.000146	0.001296	0.003433
51	-0.000841	-0.000512	0.005076	0.001132
52	-0.001005	0.001954	0.003433	0.003104
53	-0.000841	0.000146	0.000639	0.000639
54	-0.000347	0.005569	0.000967	-0.001005
55	-0.001662	-0.001005	-0.000183	-0.002977
56	-0.000512	0.00031	0.002118	0.002611
57	-0.000676	0.001954	-0.001498	-0.000183
58	-0.000347	-0.000841	-0.001005	-0.000183
59	0.004912	-0.000676	-0.003142	0.000474
60	0.000146	0.001132	-1.9e-05	0.003268
61	-0.002484	-0.000841	-0.002648	0.001954
62	0.000803	0.000803	0.00146	-0.000512
63	-0.000183	0.001954	0.000803	-1.9e-05
64	-0.001498	-1.9e-05	-0.001827	0.002118
65	-0.000183	-0.001334	-0.000512	0.00146
66	-0.000841	-0.000512	-0.000841	0.000967
67	-1.9e-05	0.002118	-0.002155	-0.000841
68	0.001296	-0.001991	0.001296	-0.001827
69	-0.002484	-0.011195	0.00294	0.000474
70	-0.001662	0.003268	-0.001991	0.003104
71	0.001954	-0.00232	0.002282	0.003104
72	-0.002155	-0.001005	-0.001334	0.004419
73	-0.000347	-0.000841	0.002118	0.001954
74	-0.000841	0.001296	0.000146	0.001954
75	-0.000183	-0.001334	-0.001498	0.004912
76	-0.002813	-0.005114	-0.002813	0.002447
77	0.003433	-0.001827	-0.000676	-1.9e-05
78	-0.000512	-0.001005	-0.003306	0.001625
79	0.00031	-0.000183	0.00146	-0.000183
80	-0.001498	-0.002977	0.00031	-0.000512
81	-0.000676	0.001789	-0.005114	0.002118
82	-0.000512	-0.000347	-0.001662	0.002118
83	-0.004292	0.001132	-0.000841	-0.000841
84	-0.001498	0.000803	-0.000347	0.000967
85	-0.001498	0.000474	-0.001827	0.000474
86	-0.001169	-0.00725	-0.002813	-0.000183
87	-0.001827	-0.001169	0.000639	0.002447
88	-0.001827	-0.005607	0.00146	0.002447
89	-0.001662	0.00409	-0.002648	-0.001498
90	-0.003635	-0.005278	0.005569	0.000639
91	-0.000841	-0.004456	0.000474	0.000967
92	-0.000347	0.002282	-0.000347	0.000967
93	-0.001334	-0.001169	-0.000841	0.002447
94	0.000474	0.000967	-0.000841	-0.000183
95	-0.005443	-0.001169	-0.001334	0.000146
96	-0.00232	0.002282	-0.001498	-0.000676
97	-0.001334	0.001789	-0.001827	-1.9e-05
98	-0.002155	0.002611	-0.001991	-0.003142
99	-0.003306	-0.001005	0.003433	-1.9e-05
100	-0.003306	0.002447	0.002611	-0.00232
101	-0.000841	0.000803	0.001132	0.000146
102	-0.002813	-0.002484	0.00146	-0.000512
103	-0.000183	-0.000841	0.000967	-0.000183
104	-0.001169	0.000146	0.001132	0.001625
105	0.001625	-0.000347	-1.9e-05	-0.001334
106	-0.002648	-0.002648	-0.001662	-0.004785
107	-0.001334	-0.000676	-0.001498	-0.00232
108	-0.002648	-0.002648	-0.000676	-0.001169
109	-0.002484	0.001132	0.000639	-0.002813
110	-0.000183	-0.00232	0.000474	-0.000841
111	-0.002648	-0.001169	0.00146	-0.002484
112	-0.000512	-0.001169	0.003268	0.00031
113	-0.001991	-0.001827	0.001625	-0.002813
114	-0.002155	-1.9e-05	0.00031	-0.000841
115	0.002282	0.001789	-0.001662	-0.000512
116	0.003104	-0.001334	0.001132	-0.002484
117	-0.005278	0.00031	-0.001498	-0.00347
118	0.00031	0.002447	-0.000347	-0.004292
119	-0.004785	0.000146	-0.000676	-0.001005
120	-0.000676	0.001954	0.001132	-0.003142
121	-0.0061	0.000639	-0.000347	-0.001827
122	0.001132	-0.001662	0.002447	-0.000512
123	-0.00347	-0.004621	-0.002648	-0.003142
124	-0.002155	-0.000512	0.001625	0.000639
125	0.000474	-0.005278	-0.001334	0.002611
126	-0.000841	-0.000841	-0.001169	-0.000676
127	-0.002155	-0.000841	-0.000347	0.001789
128	-0.003142	-0.003142	-0.001169	0.000146
129	-0.001169	0.000967	-0.000347	0.000967
130	-0.001498	0.000474	-0.00232	0.00146
131	-0.001498	-0.000347	-0.000512	-0.002155
132	-0.001334	0.000967	-0.001005	-0.00347
133	-0.002155	0.000146	-0.003963	-0.001334
134	-0.002813	-0.003142	-0.00232	-0.001662
135	0.000803	0.00146	0.001296	-0.004292
136	-0.001169	-0.002155	-0.001334	-0.001498
137	0.00031	-0.000841	0.000474	-0.004292
138	-0.001498	-0.000183	-0.000512	-0.004128
139	-0.000841	-0.002155	-0.002813	-0.001498
140	0.001132	-0.003963	-0.001169	-0.001334
141	-0.000512	-0.00347	0.001296	-0.002155
142	-0.003963	-0.000841	0.003761	-0.003635
143	-0.001991	-0.001005	0.000146	-0.003635
144	-0.001498	-0.006593	0.002282	-0.001991
145	-0.001334	0.002447	-0.000183	-0.001005
146	-0.003142	-0.008401	0.002447	-0.000512
147	-0.001005	0.004255	0.002447	-0.001334
148	-0.001169	0.000474	0.002118	-0.003306
149	-0.002484	-1.9e-05	-0.001662	-0.002155
150	-0.002648	0.001625	0.001625	-0.001827
151	-0.003635	-0.001169	-0.001991	-0.002155
152	-0.000347	0.00146	0.000639	-0.001334
153	-0.001498	-0.000676	-0.002484	-0.003799
154	-0.000183	-0.00347	-0.000183	-0.002484
155	-0.002484	-0.002648	0.001132	0.000967
156	-0.000676	-0.000841	-0.000676	0.000639
157	-0.000841	-0.001498	0.00146	-0.001005
158	0.00031	0.000803	0.00031	-0.003963
159	-0.002648	-0.000841	0.002611	-0.003963
160	-0.001169	0.000474	-0.001662	-0.003963
161	-0.001991	-0.002155	0.001132	-0.001498
162	-0.00232	0.000474	0.001625	0.000474
163	0.000474	-0.000676	0.002775	0.002775
164	-0.000183	0.000474	0.001132	-0.000841
165	-0.004128	-1.9e-05	0.002447	-0.000676
166	-0.00232	-0.001827	-0.003142	-0.001169
167	0.002118	0.001132	0.00146	-0.001662
168	-0.001005	0.000803	0.000639	-0.003963
169	-0.002648	0.008692	-0.001827	-0.003799
170	0.000967	0.00146	-0.001827	-0.001169
171	0.000146	0.000967	-0.000841	-0.001334
172	-0.004128	0.001296	0.002118	0.001954
173	0.001954	0.000803	-0.001827	-0.002155
174	-0.002977	-0.001334	0.001625	0.000146
175	0.001954	0.000474	0.001132	-0.002648
176	-0.007579	-0.000347	0.001296	-0.000841
177	-0.003142	0.004419	0.00031	-0.000512
178	-0.000512	0.005241	0.000474	-0.000676
179	-0.004621	-0.00347	-0.000841	-0.000676
180	0.003268	0.002775	0.00031	-0.000183
181	-0.006264	0.000639	-0.003306	-0.004456
182	-0.001827	-0.000512	-0.000676	-1.9e-05
183	-0.002155	0.002118	-0.003799	-0.000676
184	-0.001662	-1.9e-05	-0.000676	-0.001005
185	-0.00232	0.000967	0.000474	-0.002484
186	0.000146	0.001625	-0.000183	-0.000676
187	-0.002813	-0.003799	-0.000347	-0.001169
188	-0.001991	0.000146	0.001132	-0.000347
189	0.002775	-0.001827	0.001296	0.002447
190	-0.002813	-0.004456	-0.004292	-0.00347
191	-0.003142	-0.001334	-0.001498	-0.000183
192	0.000146	-0.000512	-0.000183	-0.004949
193	-0.002813	-0.001498	0.000146	-0.001169
194	-0.004621	0.002282	-0.000512	-1.9e-05
195	0.000474	0.000474	0.00409	0.00146
196	-0.005771	-0.002813	0.000967	-0.011688
197	-0.004785	-0.002155	0.003433	-0.002155
198	-0.004292	-0.000183	0.000639	-0.003635
199	-0.0061	-0.000841	-0.000841	-0.003142
200	-0.001827	0.000474	-0.000676	0.001625
201	-0.002648	-0.003306	-0.000183	-0.001991
202	-0.002648	-0.000512	-0.00232	-0.001827
203	0.000146	0.001132	-0.009716	-0.004621
204	0.000474	-0.008401	-0.001498	0.000967
205	0.000639	0.00146	-0.004785	-0.004292
206	-0.000512	-0.000183	-0.00232	-0.005607
207	-0.003799	-0.000841	0.000967	-0.008565
208	-0.001005	0.000146	0.002118	-0.004621
209	-0.002813	0.00031	0.00031	-0.003799
210	-0.001991	-0.001334	0.000146	-0.004292
211	-0.001005	-0.001991	-0.004292	-0.003635
212	-0.001005	-0.001005	0.002775	-0.001005
213	-0.004128	0.000803	-0.00347	-0.000841
214	-0.001005	0.000967	-0.001169	-0.001334
215	0.00031	-0.001005	-0.000841	-0.000676
216	-0.001498	0.001954	-0.002155	-0.00232
217	-0.004621	0.001789	-0.001498	-1.9e-05
218	-0.003142	0.000146	-0.001005	-0.001991
219	-0.001169	0.003104	0.000474	-0.002648
220	-0.001498	0.00146	-0.00347	0.004583
221	-0.001334	0.000639	0.000967	0.00031
222	0.003761	0.004419	-0.005114	-0.004456
223	0.000474	0.001132	-0.000841	-0.003142
224	-0.002813	0.002775	-0.002813	-0.004292
225	0.002611	0.002611	-0.001498	-0.003635
226	0.001296	0.003268	-0.001991	-0.00232
227	-0.001169	0.001296	0.000474	-0.001334
228	-0.003635	-0.000512	-0.001991	-0.000183
229	-0.001169	-0.002155	0.00146	-0.001498
230	-0.002648	-0.001005	-0.001334	-0.001169
231	-0.002648	-0.000676	-0.003142	-0.002155
232	-0.002155	-1.9e-05	-1.9e-05	0.00031
233	-0.001334	0.005241	-0.001334	-0.001827
234	-0.000183	-0.001662	-0.003799	-0.001662
235	-0.00347	0.001296	-0.003142	-0.002155
236	-0.003306	-0.000841	-0.004292	0.002447
237	0.00031	0.00146	-0.000841	0.000967
238	-0.004456	-0.001498	-0.004456	-0.001827
239	-0.004949	0.000474	0.00146	0.001625
240	-0.000347	0.001789	0.000967	-0.002484
241	-0.001827	0.00146	-0.004949	-0.006429
242	0.000474	0.002447	-0.000841	-0.001334
243	-0.001991	0.00031	-0.001498	-0.00232
244	0.001789	0.003433	-0.000183	-0.001991
245	-0.003142	0.006227	0.001296	-1.9e-05
246	-0.002155	0.004255	-0.002155	0.000967
247	-0.002155	0.000146	-0.001662	0.000474
248	-0.006429	0.004583	-0.002977	0.000639
249	-0.004621	-0.001169	0.002118	0.002118
250	-0.003963	0.001789	-0.003635	-1.9e-05
251	0.000474	0.003104	0.003761	0.006391
252	0.008528	0.013787	0.009021	0.011815
253	0.018882	0.018061	0.014445	0.019868
254	0.027265	0.025128	0.028251	0.028415
255	0.034496	0.034168	0.03729	0.034496
256	0.03992	0.044358	0.04255	0.036633
257	0.04748	0.053233	0.045672	0.042385
258	0.051918	0.057177	0.052082	0.049946
259	0.059643	0.060465	0.059807	0.056684
260	0.062766	0.066381	0.062437	0.062601
261	0.070162	0.075585	0.070983	0.069504
262	0.074599	0.07312	0.074764	0.076243
263	0.077886	0.083475	0.079201	0.081174
264	0.082653	0.086762	0.085283	0.087255
265	0.091199	0.092186	0.088405	0.090213
266	0.097774	0.092843	0.095801	0.097609
267	0.097938	0.103033	0.099253	0.099417
268	0.101718	0.10632	0.100732	0.106156
269	0.105663	0.112237	0.105498	0.106649
270	0.11273	0.113881	0.110758	0.116017
271	0.110758	0.113552	0.110758	0.116346
272	0.110593	0.124071	0.118811	0.118483
273	0.120126	0.12177	0.122098	0.121934
274	0.124728	0.125221	0.124728	0.129001
275	0.124893	0.130809	0.125221	0.124564
276	0.133275	0.132289	0.129823	0.127358
277	0.134097	0.129659	0.133768	0.130645
278	0.136562	0.137219	0.124893	0.133768
279	0.136562	0.141821	0.137219	0.140835
280	0.141821	0.142807	0.140671	0.13837
281	0.141164	0.142807	0.139356	0.147245
282	0.142314	0.145602	0.143136	0.143958
283	0.146588	0.147574	0.147409	0.148067
284	0.147574	0.149546	0.145766	0.149053
285	0.148724	0.150697	0.149053	0.153326
286	0.153491	0.152669	0.15119	0.153819
287	0.156285	0.152669	0.155956	0.154312
288	0.155627	0.159408	0.15612	0.160229
289	0.16138	0.158421	0.148067	0.154312
290	0.160722	0.163188	0.161215	0.160887
291	0.164174	0.160394	0.164174	0.159408
292	0.164667	0.16253	0.16401	0.162037
293	0.169433	0.163188	0.165817	0.16516
294	0.160722	0.163188	0.165489	0.166146
295	0.165489	0.169598	0.167461	0.166311
296	0.164174	0.167297	0.167625	0.172063
297	0.167297	0.168612	0.16894	0.167625
298	0.171077	0.169598	0.171899	0.171077
299	0.167461	0.169762	0.172063	0.17157
300	0.173214	0.17157	0.172885	0.174693
301	0.176008	0.174528	0.171077	0.175021
302	0.175843	0.1742	0.174035	0.175515
303	0.173707	0.170913	0.176172	0.176336
304	0.176665	0.173049	0.182253	0.176172
305	0.176501	0.174857	0.179952	0.177487
306	0.178637	0.174528	0.179459	0.177322
307	0.178309	0.178966	0.178144	0.182417
308	0.180938	0.176994	0.182253	0.178637
309	0.181596	0.177651	0.183239	0.18061
310	0.181924	0.179952	0.180774	0.182746
311	0.182253	0.177158	0.183075	0.18176
312	0.183897	0.182089	0.183404	0.176665
313	0.187348	0.180445	0.183897	0.180938
314	0.183075	0.185705	0.185047	0.18176
315	0.183404	0.178966	0.182746	0.18439
316	0.184554	0.18554	0.186526	0.183897
317	0.188663	0.179788	0.186855	0.190635
318	0.18439	0.184554	0.184061	0.189156
319	0.185869	0.185869	0.189978	0.18817
320	0.186855	0.181924	0.187513	0.189156
321	0.186362	0.185212	0.189649	0.18817
322	0.188992	0.182746	0.191621	0.190635
323	0.187019	0.184718	0.188006	0.188499
324	0.187677	0.183075	0.188992	0.191293
325	0.190471	0.187348	0.189485	0.189814
326	0.188499	0.185376	0.18932	0.192608
327	0.1908	0.191786	0.190635	0.193265
328	0.190142	0.185705	0.192936	0.191293
329	0.190471	0.1908	0.185376	0.192772
330	0.191457	0.188827	0.19195	0.191457
331	0.190471	0.188334	0.190142	0.188663
332	0.190142	0.190142	0.1908	0.188499
333	0.192279	0.191457	0.190471	0.1908
334	0.1908	0.186198	0.191786	0.1908
335	0.192115	0.187513	0.192115	0.192772
336	0.199182	0.18817	0.195237	0.195073
337	0.189156	0.186691	0.193101	0.193922
338	0.194251	0.190635	0.194087	0.197045
339	0.194251	0.185376	0.195895	0.198524
340	0.194744	0.18817	0.1908	0.191128
341	0.192608	0.187348	0.191786	0.195073
342	0.193594	0.192115	0.193429	0.193594
343	0.189814	0.184718	0.193429	0.194416
344	0.192279	0.193101	0.193594	0.194909
345	0.193594	0.190142	0.193265	0.194744
346	0.196717	0.192443	0.1908	0.19573
347	0.199675	0.192443	0.196388	0.196223
348	0.193101	0.193265	0.192608	0.194416
349	0.192772	0.193429	0.192279	0.196552
350	0.187513	0.191786	0.195237	0.195073
351	0.195073	0.193429	0.196223	0.19573
352	0.193922	0.192443	0.196717	0.197045
353	0.196223	0.1908	0.198196	0.196223
354	0.191786	0.192443	0.199675	0.19458
355	0.197374	0.195073	0.199182	0.197045
356	0.194087	0.189814	0.197374	0.196059
357	0.19458	0.196223	0.198196	0.194744
358	0.199839	0.191293	0.198689	0.197867
359	0.193429	0.193758	0.19836	0.19458
360	0.197867	0.198196	0.197374	0.195566
361	0.194416	0.193429	0.196059	0.19458
362	0.196717	0.194087	0.197374	0.203126
363	0.196552	0.197045	0.195073	0.197538
364	0.198031	0.194744	0.19836	0.196059
365	0.192772	0.195566	0.195566	0.197374
366	0.19573	0.196388	0.195895	0.195237
367	0.195895	0.191293	0.198524	0.199675
368	0.197374	0.197045	0.194087	0.195895
369	0.187841	0.195402	0.199182	0.199346
370	0.194909	0.200497	0.199839	0.199018
371	0.197374	0.198853	0.19836	0.199018
372	0.196552	0.196881	0.196223	0.196552
373	0.196881	0.194251	0.197374	0.20099
374	0.19458	0.196223	0.198853	0.197703
375	0.19573	0.19458	0.198031	0.198524
376	0.191293	0.193922	0.197538	0.198524
377	0.195895	0.19721	0.199511	0.201319
378	0.198196	0.195237	0.198524	0.197374
379	0.196717	0.199675	0.195402	0.196388
380	0.185212	0.201812	0.192772	0.196388
381	0.196881	0.198853	0.196881	0.200332
382	0.196552	0.200332	0.194087	0.197374
383	0.19836	0.197045	0.194744	0.19458
384	0.197045	0.194744	0.19836	0.200661
385	0.199182	0.199346	0.199346	0.195237
386	0.196881	0.194744	0.199018	0.197703
387	0.195895	0.194909	0.201319	0.197703
388	0.199346	0.197045	0.200004	0.197374
389	0.193922	0.19458	0.202305	0.19721
390	0.19573	0.193758	0.202633	0.199675
391	0.188499	0.194087	0.201976	0.197703
392	0.193265	0.198853	0.198524	0.199511
393	0.193265	0.18817	0.195073	0.198196
394	0.19721	0.194087	0.199346	0.199346
395	0.202305	0.196552	0.196223	0.199511
396	0.198196	0.197703	0.198524	0.19836
397	0.195566	0.195402	0.19573	0.199018
398	0.198689	0.199675	0.200497	0.195237
399	0.196552	0.197045	0.197538	0.196881
400	0.198031	0.199675	0.199675	0.197045
401	0.193758	0.197538	0.198524	0.19721
402	0.19721	0.19836	0.198853	0.195073
403	0.196388	0.199018	0.199346	0.200825
404	0.196388	0.189814	0.200497	0.196388
405	0.197374	0.197374	0.199182	0.196717
