Ladekurvenmessung

Zeit: 2018_05_02 15.31.26

Info: FVA3, v = 1.1269, T = 40, F = 20, h = 465.0

Ladewiderstand[Ohm]: 1012700

Störkapazität[nF]: 0.000000

Entladezeit[ms]: 100

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500

Verzögerung [ms]: 1


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	0.009154	0.003561	-0.006736	0.025176	0.006325
1	0.010174	0.004581	-0.006243	0.026953	0.006095
2	0.011325	0.005831	-0.003907	0.02738	0.004384
3	0.013793	0.002278	-0.003973	0.025834	0.004088
4	0.013168	0.001094	-0.005289	0.028301	0.004877
5	0.014319	0.00366	-0.003808	0.028334	0.003594
6	0.015866	0.003857	-0.004038	0.027545	0.005634
7	0.020603	0.002706	-0.005519	0.028992	0.005568
8	0.015635	0.002212	-0.004071	0.023959	0.005009
9	0.016227	0.005042	-0.006078	0.028828	0.001554
10	0.017905	0.000436	-0.006506	0.023432	0.002936
11	0.01728	0.008332	-0.004236	0.025275	0.010733
12	0.015767	0.003068	-0.004927	0.025242	0.007312
13	0.01853	0.005766	-0.008973	0.024255	0.011194
14	0.016787	0.003792	-0.006966	0.023992	0.003726
15	0.018168	0.00445	-0.00894	0.026788	-0.001834
16	0.019254	0.004943	-0.009993	0.023301	0.00491
17	0.019912	0.006785	-0.012987	0.025044	0.000173
18	0.023893	0.005371	-0.012263	0.02136	0.002212
19	0.021689	0.00672	-0.010256	0.027874	0.014879
20	0.023235	0.007147	-0.010618	0.027545	0.013267
21	0.024847	0.007707	-0.005946	0.026196	0.018662
22	0.021294	0.005798	-0.006999	0.027479	0.01228
23	0.020537	-0.000354	-0.007065	0.02261	0.026591
24	0.024847	0.003594	-0.00894	0.022511	0.007049
25	0.022676	0.003199	-0.009203	0.025571	0.021787
26	0.026591	0.005272	-0.009598	0.023663	0.026953
27	0.022807	0.000271	-0.007822	0.022248	0.031789
28	0.025373	0.003759	-0.011013	0.011687	0.035408
29	0.02465	0.006226	-0.009467	0.017346	0.03702
30	0.026426	0.007114	-0.009203	0.01853	0.03827
31	0.02511	0.00797	-0.006275	0.017149	0.03975
32	0.024288	0.005568	-0.008052	0.018958	0.037382
33	0.018168	0.005239	-0.00417	0.014385	0.038303
34	0.024222	0.006522	-0.005025	0.016688	0.037579
35	0.026393	0.004877	-0.006374	0.016392	0.033763
36	0.02261	0.006687	-0.006243	0.016096	0.036197
37	0.0259	0.00366	-0.006637	0.015372	0.036197
38	0.022741	0.005371	-0.004367	0.015109	0.031262
39	0.026229	0.00695	-0.003183	0.013135	0.029716
40	0.022018	0.005535	-0.002887	0.009483	0.0309
41	0.025604	0.00445	-0.002163	0.013596	0.028861
42	0.021096	0.007411	-0.001604	0.009713	0.027972
43	0.020636	0.006424	-0.000255	0.009746	0.028828
44	0.015504	0.004515	-0.002755	0.008036	0.024057
45	0.018333	0.004417	0.001883	0.007016	0.025044
46	0.017971	0.005864	0.000304	0.009615	0.020406
47	0.016458	0.005831	0.001752	0.007805	0.021952
48	0.016129	0.004877	0.002147	0.007114	0.017872
49	0.014155	0.00945	-0.002064	0.008068	0.018465
50	0.015208	0.005272	0.002541	0.005272	0.019912
51	0.01376	0.011819	-0.002196	0.007345	0.024222
52	0.015635	0.009121	0.00241	0.004943	0.015734
53	0.012543	0.008332	0.003594	0.005601	0.018859
54	0.008167	0.006917	0.004811	0.006062	0.015833
55	0.0107	0.008134	0.006259	0.005733	0.016227
56	0.009253	0.008562	0.006226	0.007871	0.017741
57	0.007608	0.008496	0.007805	0.00514	0.017083
58	0.008891	0.01024	0.008332	0.006621	0.015372
59	0.007378	0.007476	0.010569	0.007114	0.014418
60	0.003397	0.01149	0.006226	0.004877	0.010799
61	0.007476	0.013365	0.010042	0.003759	0.014122
62	0.004252	0.012247	0.006621	0.007213	0.012148
63	0.002443	0.010964	0.012641	0.003989	0.012049
64	0.002607	0.012181	0.011589	0.003594	0.009516
65	0.000403	0.012905	0.010832	-0.000913	0.013661
66	0.000304	0.012477	0.014056	0.004088	0.009746
67	0.000699	0.012345	0.019846	0.003397	0.011325
68	-0.001406	0.01376	0.016359	-0.000518	0.010536
69	-0.004795	0.01172	0.017807	0.004219	0.009812
70	-0.005025	0.016853	0.018629	0.005963	0.014089
71	-0.004038	0.01705	0.015537	0.003298	0.010174
72	-0.007591	0.010108	0.019748	0.006325	0.009713
73	-0.007624	0.011589	0.019123	0.006753	0.010668
74	-0.006703	0.010766	0.020504	0.003298	0.010569
75	-0.004762	0.008365	0.022182	0.005766	0.00945
76	-0.008184	0.01024	0.023038	0.003101	0.012641
77	-0.007657	0.009187	0.020866	0.005469	0.007312
78	-0.008381	0.005798	0.02386	0.003397	0.009615
79	-0.008513	0.009055	0.021228	0.004483	0.009319
80	-0.010816	0.009154	0.023959	0.00514	0.009911
81	-0.009302	0.012016	0.025867	0.002541	0.006489
82	-0.0095	0.009779	0.026525	0.005272	0.008397
83	-0.013711	0.00945	0.025604	0.00014	0.005766
84	-0.011605	0.012312	0.025571	0.000666	0.005272
85	-0.011803	0.01001	0.026196	0.001225	0.005864
86	-0.009236	0.010108	0.028301	0.001127	0.004318
