Ladekurvenmessung

Zeit: 2018_05_04 10.03.38

Info: FVA3, v = 0.747, T = 23, F = 20, h = 457.0

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 1

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6
0	-0.001991	-0.001991	-0.001005	-0.000512	-0.000841	-0.001498
1	0.005569	0.001625	0.003926	0.002447	0.002447	-0.001662
2	0.001625	-0.002813	0.00409	0.002447	-0.001991	0.003104
3	0.002611	-0.000512	0.003268	0.003926	0.002282	-0.000183
4	-0.001662	0.001132	0.002611	0.00146	-0.002155	0.002775
5	0.002118	0.002282	0.001296	0.001789	-0.00347	0.001296
6	-0.001662	0.000474	0.00146	0.001954	-0.000347	0.001954
7	-0.000512	0.002611	0.003433	-0.000841	-0.00232	0.001296
8	-0.000841	0.001954	-0.000512	0.001954	-0.007579	-0.001334
9	0.000474	0.002118	-0.001662	0.002611	-0.002648	0.000803
10	0.000967	0.00146	0.002775	0.001132	-0.003799	0.003926
11	-0.001498	-0.002484	-1.9e-05	-0.001334	0.001296	0.001789
12	0.001296	0.001625	-0.001827	0.000803	0.000474	-0.001169
13	-0.002648	0.003761	0.001132	-0.000183	-0.000841	0.001789
14	-0.000347	0.005898	0.001789	-0.000347	0.00146	-0.001334
15	-0.001169	0.002775	0.001954	-0.001991	-0.004785	0.001132
16	0.001296	0.001954	0.002611	0.001132	-0.003963	-0.000512
17	0.000146	0.001954	0.001132	0.001954	-0.000676	0.001132
18	0.000967	0.00146	0.00146	-0.000183	-0.001662	-0.002977
19	-0.000841	0.002118	0.000803	-0.003799	-1.9e-05	0.00031
20	0.001132	0.000639	0.002611	0.000474	-0.002648	-1.9e-05
21	-0.001991	-0.003306	0.000967	-0.001662	-0.001334	0.001132
22	0.001132	-0.000676	0.001296	-0.001334	-0.004949	-0.000841
23	0.000474	-0.001005	0.000639	-0.000676	-0.003306	-0.001005
24	0.005734	0.000803	0.003761	-0.000841	-0.002648	0.005076
25	0.000639	-1.9e-05	-0.000841	-0.000676	-0.004949	-0.001498
26	0.001132	-0.00347	0.001625	-0.001005	-0.011688	-0.001827
27	0.003268	0.004419	0.001296	-0.001662	-0.002155	-0.000183
28	0.002611	0.003268	0.001296	-0.000676	-0.001334	0.004748
29	0.000803	0.003268	-0.001169	0.002118	-0.002648	-0.001005
30	0.000803	0.003268	-0.000347	-0.003799	-0.000183	-0.004456
31	0.001954	0.00409	-0.001991	0.002447	-0.001498	-0.00347
32	-1.9e-05	-1.9e-05	-0.001169	-0.001334	0.00031	-0.000183
33	0.002611	0.000146	-0.001662	-1.9e-05	-0.002648	-0.001662
34	0.000639	0.000146	0.002611	-1.9e-05	0.001296	-0.000183
35	0.00146	-0.000512	0.000803	0.00146	-0.002648	0.000639
36	-0.000183	-0.003799	-0.000512	-0.003635	0.000639	0.002611
37	0.001296	0.002611	0.000146	-0.003306	-0.00725	0.000146
38	-0.001169	-0.003142	-0.003635	-0.00232	-0.004456	0.001625
39	-0.001827	0.002118	0.001954	0.000474	-0.006757	0.001625
40	-0.002813	-0.004292	0.002611	-0.00232	-0.005771	0.001789
41	-0.004128	0.002447	0.001132	-0.002813	-0.004292	0.002282
42	0.000146	0.001789	0.000967	-0.001334	-0.003963	0.002282
43	0.000639	0.001132	0.000803	-0.001005	-0.003963	0.001296
44	0.001132	0.002118	-0.001498	-0.000512	-0.000512	0.001789
45	0.001954	0.000803	0.00031	-1.9e-05	-0.000183	-0.001169
46	0.001296	0.002118	0.000639	0.001132	-0.002484	0.002611
47	-0.001662	-0.001005	-0.001169	-0.001334	0.00031	0.003926
48	0.001954	0.002775	-0.000512	0.000146	-0.003799	-0.000676
49	-0.000512	0.000474	-0.000347	0.001132	-0.000841	0.002118
50	-0.001334	0.00031	0.000474	0.001625	-0.001827	-0.000512
51	-0.000676	0.000146	0.000474	-1.9e-05	0.001954	0.00031
52	0.001132	-1.9e-05	0.001132	0.000639	-0.001662	-0.001991
53	-0.001991	-0.003635	-0.000183	0.001789	-0.001334	0.001296
54	-0.001827	-0.001991	0.00294	-0.001498	-0.001169	-0.001169
55	-0.003635	-0.001169	0.002611	0.000474	-0.004128	-0.000183
56	-0.002155	0.000967	0.004912	0.000639	0.000474	-0.003635
57	-0.001498	0.001625	0.002611	-1.9e-05	-0.0061	0.002118
58	-0.000512	-0.001827	0.002118	-1.9e-05	-1.9e-05	0.001132
59	0.000474	0.00146	-0.001005	-0.000676	-0.001827	0.000474
60	-0.000183	-0.000183	-0.001662	-0.001005	-0.001169	0.003268
61	-0.003635	0.001296	-0.003799	-0.000347	-0.004292	-0.005936
62	-0.004456	0.000639	-0.001498	-1.9e-05	-0.001991	-0.000841
63	-1.9e-05	-0.001334	-0.004785	0.000474	-0.002977	-0.003306
64	-0.003963	-0.002813	-0.003306	-0.001827	-0.002813	0.00031
65	0.002447	0.002447	0.000639	0.000967	-0.002155	-0.00232
66	0.000803	0.000803	-0.000512	-0.002813	-0.001662	-0.000676
67	0.00031	0.001296	0.002118	0.000639	0.001132	-0.001498
68	0.001296	0.004255	0.000146	-0.000841	-0.002484	0.000474
69	0.001789	-1.9e-05	0.000474	-0.001991	0.000474	-0.000347
70	0.000639	0.000474	0.00031	0.001954	-0.001005	-1.9e-05
71	-0.00232	0.000639	0.007049	0.001132	-0.001334	0.00031
72	-0.001498	-0.000183	-0.000183	-0.002484	-0.003142	0.001625
73	0.000803	-0.000676	0.001625	0.002447	-0.001334	-0.000676
74	0.000803	0.001296	0.000639	-0.000512	-0.003142	0.000967
75	-0.002484	-0.001334	0.00146	-0.001169	-0.001662	0.001132
76	0.000803	0.004583	0.001625	0.000639	-0.003963	-0.000841
77	-0.001662	-0.000676	0.000474	-0.000183	-0.001005	-0.001827
78	0.001296	-0.0061	0.002611	-0.001005	-0.001991	-0.006264
79	0.000146	-0.003635	-0.002813	-0.001005	-0.000183	0.003761
80	-0.001827	-0.000183	-0.001005	-0.002155	-0.001991	-0.002813
81	-1.9e-05	0.000639	-0.001005	-0.002813	0.00031	-0.000183
82	0.002611	0.003597	0.00409	0.000146	-0.002813	-0.002484
83	0.003104	0.001789	-0.004456	-0.001498	-0.001827	0.001954
84	0.00031	0.000967	0.003597	-0.001662	-0.002484	-0.001827
85	0.002118	0.001625	-0.001498	-0.001827	-0.001334	-0.001334
86	-0.000841	-0.001662	-0.000841	0.001789	-0.003142	-0.000841
87	-0.000347	0.000967	-0.000676	0.001954	-0.001827	-0.000841
88	-0.001991	-0.000347	-0.001334	-1.9e-05	0.00031	0.000967
89	0.00031	-0.002977	-0.003963	-0.001169	-0.000183	0.001625
90	-0.001169	-0.00232	0.004583	-0.000676	-1.9e-05	0.001789
91	0.000474	-0.001498	-0.00232	-0.003306	-0.003799	0.001296
92	-0.005114	0.001789	0.001954	-0.004456	-0.002977	0.007213
93	-0.001334	-0.000347	-0.002813	-0.000676	-0.004785	0.001625
94	-0.00347	-0.003963	-0.000512	-0.004128	-0.00347	0.003433
95	-0.001498	0.002447	0.000803	-0.002155	-0.002484	-0.001334
96	0.002118	0.000146	-0.000676	-0.003142	-1.9e-05	0.00294
97	0.001954	0.001789	0.000146	0.000803	-0.001334	0.001296
98	0.000639	-1.9e-05	-0.000183	-0.002155	-0.001334	-0.002977
99	0.002118	0.002447	0.00146	0.001296	-1.9e-05	0.000803
100	0.001789	-0.000183	-0.000183	-0.001498	0.002775	0.001132
101	0.000639	-0.000676	0.000474	-0.002155	-0.002484	-0.000183
102	-1.9e-05	-0.000347	-0.001169	-0.001991	0.00146	0.00031
103	-0.004456	-0.000841	0.000967	-0.000347	-0.002484	0.000639
104	-0.001498	0.001132	-0.010045	-0.000512	-0.000183	0.000474
105	-0.001334	-0.001662	0.000474	-0.001498	-0.001005	0.00031
106	-0.003142	-0.000676	-0.001827	-0.004292	-0.001991	-0.000512
107	0.001296	-0.001005	-0.001827	-0.000841	0.00294	0.001954
108	-1.9e-05	-0.002155	0.000146	0.001625	0.002282	0.001954
109	-0.001662	-0.001827	-0.001662	-0.00232	0.001296	-0.000676
110	0.004255	0.001132	-0.003306	-0.002813	0.000803	-0.003635
111	-0.003799	-0.001827	0.00031	-0.000347	-0.001005	0.002611
112	-0.0061	-1.9e-05	0.001132	0.001296	-0.001169	-0.000183
113	-0.00232	-0.001498	0.00031	-0.001005	0.004583	-1.9e-05
114	-0.001827	0.000639	-0.001827	0.002118	-1.9e-05	0.000639
115	-0.001169	-0.000512	-0.007086	-0.003799	-0.000512	-1.9e-05
116	0.001954	0.007377	-0.000841	0.00031	-0.000841	-0.003306
117	-0.000512	0.007049	-0.002484	-0.001498	0.003268	0.000639
118	0.003433	0.003268	0.001789	0.00146	0.003433	-0.003799
119	-0.000841	0.002611	-0.001334	-0.000183	-0.00232	-0.001005
120	0.001132	-1.9e-05	0.00031	0.004255	-0.001005	0.000146
121	0.00146	-0.000347	0.002282	-0.000512	-0.000841	-0.001334
122	-0.000347	0.000967	0.000474	-0.000676	0.000803	0.003433
123	-0.001991	0.002775	0.001789	0.000146	-0.001991	0.00031
124	-0.003963	-0.000183	0.002611	-0.00232	0.00031	0.000967
125	-0.000183	0.001954	0.00146	0.000474	-0.001662	0.000967
126	-0.003306	-0.000512	-1.9e-05	-0.005114	0.002118	0.000967
127	0.001789	0.000803	0.00146	0.001625	-0.001991	-0.000512
128	-0.003306	-1.9e-05	0.00031	-0.001169	-0.000512	-0.002484
129	0.000967	0.001132	0.002611	0.000639	-0.001827	-0.003799
130	0.001789	-0.000183	-0.001005	-0.000183	-0.001827	-0.000676
131	-1.9e-05	0.000803	0.000803	0.001132	-0.002155	-0.003963
132	0.00146	0.002118	0.001789	-0.000512	-0.003963	-0.001498
133	0.002611	-0.002813	0.001296	-0.000676	-0.000841	-0.001169
134	-1.9e-05	0.003104	-0.001498	-0.001334	-0.000512	-0.000183
135	-1.9e-05	0.000146	0.005405	-0.002484	0.001296	-0.00347
136	0.003268	0.002447	-0.002155	-0.001991	-0.004456	-0.003799
137	0.000639	0.001625	-0.000512	-0.001498	0.001625	0.001625
138	0.001789	0.006062	0.001954	0.003433	-0.002484	-0.000183
139	-0.001498	0.004255	0.003433	-0.001498	-0.001169	0.000474
140	0.002118	0.003761	0.001954	0.001132	-0.001169	0.000803
141	0.004583	0.000803	0.000639	0.004748	0.002282	-0.000347
142	0.002611	0.001132	0.003104	0.001296	-0.000347	0.003433
143	-0.001005	-0.001991	0.000803	-0.000512	0.000474	0.000803
144	0.001789	0.001789	0.00146	0.000639	0.003104	0.00146
145	-0.002977	-0.000841	0.000474	-0.001498	-0.000183	0.005569
146	-0.003306	-0.002484	-0.003306	0.000967	-0.001005	-0.002155
147	-0.000676	-0.000512	0.003104	-1.9e-05	0.000639	0.001132
148	-0.001169	-0.000183	0.000967	-0.002155	0.000639	0.000639
149	0.00031	-0.002484	-1.9e-05	-0.002977	-0.000512	-0.000841
150	-0.001498	0.005405	-0.001005	-0.001498	-0.000676	-0.00232
151	0.000803	-0.001827	-0.000347	-0.000347	-0.001662	-0.001169
152	0.000474	-0.008072	-0.000183	-0.000183	0.000474	-0.002813
153	0.00146	-0.001334	-0.000841	0.000474	-0.001334	-0.002155
154	-0.000512	-0.002484	-1.9e-05	-0.000183	-0.000676	0.00146
155	0.00409	0.000803	-0.003635	0.003761	-0.000841	-0.001169
156	0.001625	0.003433	-0.001662	-0.001498	0.002118	0.002118
157	0.000474	0.000639	0.00409	-0.001005	0.001954	0.00031
158	-0.000512	0.000967	-0.001005	-0.000347	0.004912	0.000474
159	0.000639	0.000803	0.000803	0.000146	0.000803	-0.000841
160	0.002611	-1.9e-05	0.001296	-0.002813	0.000967	-0.001827
161	-0.003799	0.00031	0.004583	0.001625	0.001132	-0.002648
162	0.001132	0.001132	-0.002484	0.003433	0.001296	-0.001991
163	0.001625	-0.001005	0.001132	0.002611	0.002775	-0.002155
164	-0.001334	0.000803	0.001296	0.000639	0.00031	-0.000512
165	0.000803	-0.000183	0.003104	-0.001169	-0.001005	0.00294
166	0.00031	0.000803	0.002282	-0.002977	-0.000676	0.00146
167	-0.002155	-0.001498	0.001132	0.001296	-0.001334	-0.001334
168	-1.9e-05	-0.00347	-0.001662	-0.002977	-0.001498	0.000474
169	-0.00232	-0.002648	0.000967	-0.004128	0.001132	-0.000347
170	0.00146	0.001789	0.002611	-0.004621	-0.000841	-0.001005
171	-0.000512	0.000474	-0.000512	-0.003635	-0.001498	0.002611
172	0.002282	0.003268	-0.000676	-0.001991	-0.002155	-0.001827
173	-0.000183	-0.000512	-0.001498	-1.9e-05	-0.001991	-0.001991
174	0.003926	0.001132	0.001954	-0.001991	-0.000347	-0.004785
175	0.004255	0.00146	-0.001169	-0.001827	0.00409	-1.9e-05
176	0.001132	0.003597	0.000803	0.000474	0.001132	-0.001662
177	0.000803	-0.001169	-0.000512	-0.00347	-0.001662	-0.001005
178	0.00031	-1.9e-05	0.002118	0.008035	0.001625	-0.003306
179	-0.001169	0.000474	0.000803	-0.00232	-0.000512	-0.00232
180	-0.000347	-1.9e-05	0.002118	-0.000183	-0.000347	-0.001334
181	-0.001498	0.002447	-0.000183	-0.002977	0.001625	-0.001827
182	-0.000512	-0.001334	0.002447	-0.000512	-0.002484	0.002611
183	0.003104	-0.000183	-0.001827	0.001625	-0.001827	-0.004949
184	-0.000512	-0.001827	-0.003306	-0.001662	0.000639	-0.000347
185	-0.000512	-0.001169	-0.002155	-0.002155	-0.002648	-0.001827
186	-0.001498	-1.9e-05	0.000474	-0.003306	-0.000347	0.00031
187	0.002282	0.00146	-0.002155	-0.00347	-0.001498	-0.001169
188	-1.9e-05	-0.00232	-0.001334	-0.005114	-0.001498	-0.00232
189	0.000146	-0.001334	0.004583	-0.005607	-0.001498	-0.001005
190	0.001296	-0.006429	0.001954	-0.004949	-0.000347	0.000474
191	-0.001334	0.00146	0.004912	-0.002155	0.004419	-0.000347
192	0.003268	0.001296	0.003104	-0.002484	0.005734	-0.001498
193	-0.002648	-0.000512	0.000474	0.000474	-0.000512	0.008692
194	0.002447	0.000639	-0.001334	0.00146	0.004255	0.000146
195	0.000146	0.000474	0.001625	0.001625	0.000639	0.001789
196	0.001296	-0.001827	0.000803	-0.001334	-0.001991	0.002447
