Ladekurvenmessung

Zeit: 2018_05_03 11.58.09

Info: FVA3, v = 1.47, T = 60, F = 20, h = 337.9

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15
10	0.013294	0.003597	0.005898	0.005405	0.002282	0.004583	0.003761	0.00294	0.004912	-0.015961	0.01428	0.008199	0.026607	-0.001169	0.005734
11	0.017732	0.003926	0.006227	-0.001005	0.006884	0.002775	-1.9e-05	0.001789	0.006062	-0.017441	0.008035	0.012308	0.031373	0.001789	0.00935
12	0.00672	0.003761	0.000146	0.001132	0.003761	0.003926	0.005076	0.001954	0.006391	-0.015961	0.01313	0.008857	0.018882	0.001132	0.006391
13	0.015595	0.00409	0.00146	0.000639	0.002611	0.002282	-1.9e-05	0.00409	0.008857	-0.015304	0.010171	0.011979	0.02595	0.003268	0.005734
14	0.014116	0.004255	-0.000347	-0.000841	0.00031	0.002775	0.000474	-0.000183	0.00409	-0.017112	0.015595	0.0105	0.025785	0.00031	0.008199
15	0.01313	0.00146	-0.000676	-0.000676	0.003268	0.004748	0.001132	0.001789	0.005898	-0.017934	0.005569	0.008528	0.028086	0.004419	0.008035
16	0.009185	0.004419	0.003761	0.000639	0.002118	0.001296	0.00146	0.001132	0.005898	-0.015961	0.006884	0.0105	0.028251	0.002775	0.007377
17	0.011815	0.001789	0.001789	-0.002813	0.004748	0.006391	-0.000183	0.003597	0.004748	-0.021714	0.010993	0.00787	0.025128	0.007706	0.006227
18	0.006062	0.004583	0.00146	-0.002155	0.003926	0.001625	0.000967	0.002282	0.002775	-0.017276	0.011651	0.009185	0.025621	0.003597	0.006062
19	0.00672	0.001789	0.001954	-0.004292	0.003268	0.001625	0.005241	0.001132	0.006884	-0.019577	0.009678	0.008857	0.022991	0.003104	0.003433
20	0.005405	0.000146	0.00409	-0.001827	0.005405	0.001296	0.002282	0.00146	0.00672	-0.02155	0.006227	0.007706	0.023484	0.003104	0.005241
21	0.003926	0.001789	0.002282	-0.004128	0.00294	0.002282	0.002775	0.002611	0.001789	-0.019413	0.009185	0.008199	0.024964	0.001625	0.005241
22	-1.9e-05	0.002118	0.003433	-0.002813	0.00409	0.001296	0.000639	0.000146	0.007542	-0.019249	0.008363	0.008857	0.021841	0.000803	0.004255
23	-0.004292	-0.003635	0.001954	-0.002977	0.003104	-1.9e-05	0.002447	0.003926	0.008035	-0.023193	0.007706	0.004748	0.022169	0.001954	0.003268
24	0.000967	-0.003635	0.002775	-0.00347	0.00294	0.000639	0.001132	0.003433	0.004419	-0.021056	0.006062	0.008363	0.021676	0.001954	0.003433
25	-0.003306	0.002447	0.003926	-0.006429	0.001132	0.001954	0.003104	0.000803	0.003433	-0.019084	0.014609	0.008528	0.020362	0.002447	0.005569
26	-0.003799	-0.000676	0.002775	-0.003635	0.002775	0.00409	0.001625	0.003761	0.005076	-0.021221	0.003761	0.00672	0.020855	0.002611	0.010664
27	-0.00725	0.001954	0.002611	-0.004785	-0.000676	0.002118	0.001132	0.000639	0.005241	-0.022371	0.005405	0.00672	0.020362	0.00146	0.005898
28	-0.008401	0.002611	0.003268	-0.007744	0.001296	0.001132	0.001954	-0.001662	0.004255	-0.022207	0.007377	0.007377	0.019704	0.00294	0.003926
29	-0.005771	0.003268	0.006062	-0.003306	0.001625	0.003104	0.003761	0.001954	0.003268	-0.023522	0.004419	0.00935	0.01576	0.002118	0.00409
30	-0.004292	0.001789	0.003433	-0.003635	0.002611	0.00409	0.003268	0.003268	0.009678	-0.024837	0.001625	0.007213	0.013952	0.000474	0.001954
31	-0.004785	0.002611	0.005405	-0.0061	0.000146	0.003597	0.003268	-0.002813	0.003268	-0.027466	0.006884	0.005569	0.013459	0.000639	-0.000512
32	0.000803	0.005898	0.001789	-0.007415	-0.001334	0.001789	0.002775	-0.006429	0.006391	-0.023193	0.005241	0.003268	0.017074	0.002447	0.001954
33	-0.001662	0.002611	0.005076	-0.008894	0.000803	0.000803	0.003433	0.004912	0.00672	-0.028617	0.009021	0.000474	0.012965	0.001296	0.000474
34	0.003104	0.002282	0.002611	-0.007086	0.000803	0.00294	0.003433	0.005405	0.006227	-0.026809	0.008035	-0.000347	0.009843	0.003926	0.002282
35	0.002775	0.00787	0.004255	-0.006757	0.001625	0.000146	0.00146	0.003104	0.006556	-0.026973	0.009021	0.005734	0.008692	0.000474	-0.00347
36	0.002611	0.005241	0.003268	-0.007579	0.001625	0.001625	0.003104	0.002282	0.00294	-0.025494	-0.004785	0.00409	0.007706	0.007049	-0.000676
37	0.004419	0.00294	0.003926	-0.00347	0.005734	0.00294	0.000146	0.001625	0.005076	-0.025165	0.004419	0.006062	0.001789	0.000146	-0.001991
38	0.000967	-0.000512	0.001625	-0.005443	0.001954	0.00294	0.003104	0.000803	0.00672	-0.029932	0.00787	-0.002813	0.000639	0.002282	-0.003963
39	0.003433	0.002775	0.003104	-0.002813	0.003433	0.002118	0.00031	0.00409	0.006556	-0.027959	0.005405	0.007049	0.00031	-1.9e-05	0.002118
40	0.002118	-0.001662	-0.000676	-0.006264	0.001625	0.003761	0.004583	0.004583	0.003761	-0.030589	0.003761	-0.000676	-0.000676	0.001296	-0.001334
41	0.003597	-1.9e-05	0.00146	-0.004128	0.002775	0.006884	0.000146	0.003597	0.008692	-0.025987	0.001789	-0.005443	-0.000512	-0.002813	-0.001991
42	0.002775	0.000146	-0.000183	-0.005114	0.004583	0.004419	0.00031	0.000639	-1.9e-05	-0.026316	0.00409	-0.004292	-0.004292	-0.000676	-0.004456
43	0.00672	-0.002155	0.001954	-0.004949	0.002775	0.00672	0.000474	0.003597	0.005241	-0.024179	-0.002648	-0.000183	-0.000676	0.001296	-0.005278
44	0.006391	-1.9e-05	0.002447	-0.004456	0.001296	-1.9e-05	0.006391	0.000803	0.004255	-0.025658	0.004583	-0.001005	-0.001169	0.001296	-0.00725
45	0.007542	0.003433	0.004748	-0.005771	0.003597	0.003761	0.002447	0.002611	0.003761	-0.029439	-0.000676	0.003926	-1.9e-05	0.002447	-0.004621
46	0.006884	0.002775	0.004419	-0.005278	0.005734	0.002282	0.001789	0.000474	0.004748	-0.031247	0.001296	-0.000512	-0.002484	-0.00232	-0.0061
47	0.008199	0.002447	0.002775	-0.005443	0.005076	0.001625	0.001954	0.002282	0.00031	-0.030918	0.00031	0.001625	-0.002977	0.00294	-0.005278
48	0.006556	0.001296	0.003104	-0.003635	0.000967	-0.001827	0.00294	0.005076	0.002282	-0.033876	0.00031	0.000967	-0.001991	0.00031	-0.002813
49	0.009021	0.00031	0.003268	-0.002155	0.000803	0.002775	0.001132	0.00672	0.004583	-0.038807	-0.001827	0.002282	0.002118	0.003104	-0.002155
50	0.006391	0.00409	0.002775	-0.000512	0.005734	-0.000347	0.004583	0.00294	0.003104	-0.035849	-0.002813	0.002775	-0.001169	0.001954	-0.003963
51	0.007706	0.002775	0.002118	-0.006429	0.002775	0.000639	0.009843	0.003268	-0.001005	-0.037821	-0.002813	0.002447	-0.002648	0.003597	-0.002813
52	0.006062	0.003104	0.005898	-0.003142	0.003597	0.000967	0.002775	0.005076	0.002775	-0.034369	-0.005771	0.005734	-0.002813	0.003597	-0.005771
53	0.005241	0.000474	0.005405	-0.0061	0.004255	0.002447	0.001789	0.00031	-0.000347	-0.035684	-0.003963	0.00787	0.00146	0.00146	-0.006922
54	0.001954	0.002611	0.005076	-0.003635	0.00294	0.00409	0.00409	0.00031	0.003761	-0.038478	-0.012017	0.008857	0.000474	0.004419	-0.007744
55	0.002611	0.002118	0.001132	-0.004128	0.002447	-0.000841	0.003926	0.001625	0.003433	-0.040615	-0.006922	0.010664	-0.004128	0.000639	-0.003635
56	0.003268	0.002447	0.004255	-0.0061	0.003268	0.001954	-0.000841	0.001954	0.003761	-0.039629	-0.008401	0.013787	0.002611	0.00409	-0.004292
57	-0.001827	-0.0061	0.001954	-0.0061	0.001625	0.001625	0.003761	0.001789	0.001789	-0.040286	-0.008894	0.01313	-0.001005	0.002775	-0.005607
58	0.00294	-0.00347	0.002775	-0.004128	0.003433	0.003433	0.001132	0.000474	0.003926	-0.041437	-0.009387	0.016581	-0.001991	0.003268	-0.003963
59	0.000474	0.003104	0.00294	-0.005278	0.006227	0.003926	-0.001498	0.002775	0.001296	-0.044559	-0.008565	0.016253	-0.000183	0.002775	-0.00347
60	-0.000183	0.000146	0.004419	-0.00347	0.004912	0.003926	0.00146	0.003268	0.001789	-0.045546	-0.011195	0.017896	0.000146	-0.000512	-0.003635
61	0.000146	0.003268	0.006227	-0.008401	0.003926	0.002118	0.00672	0.001132	0.002447	-0.045053	-0.009058	0.01691	0.00031	0.009678	-0.003142
62	-0.00232	0.000474	0.002611	-0.009223	0.003268	0.004583	-0.000183	-0.000512	0.001625	-0.049161	-0.010866	0.015266	0.001954	-1.9e-05	-0.005771
63	-0.00232	0.001625	0.003597	-0.005278	0.001954	0.001625	0.001789	0.000639	0.001789	-0.047189	-0.014482	0.012472	0.000474	0.003597	-0.010702
64	-0.000841	0.00031	0.003597	-0.008565	-0.003635	0.00409	0.002775	0.002775	-0.000676	-0.048175	-0.010373	0.011979	0.002282	0.003268	-0.00232
65	-0.007908	0.00409	0.001954	-0.00232	0.000639	0.001954	-0.002648	-0.000183	0.003926	-0.055571	-0.009551	0.007706	0.000639	0.00031	-0.005114
66	-0.005771	0.001132	0.00031	-0.009716	0.000639	-0.001991	0.00146	0.002611	0.002775	-0.053435	-0.011688	0.005569	0.002447	0.003597	-0.002484
67	-0.006757	0.004419	0.003761	-0.006757	0.003597	-0.002155	-0.005114	0.00294	0.003597	-0.054092	-0.014153	0.009514	-0.002813	0.005405	-0.008072
68	-0.014153	0.000474	-0.001005	-0.005114	0.001296	-0.001169	-0.001005	0.002282	0.000967	-0.058365	-0.00988	0.001625	0.000639	0.00294	-0.002977
69	-0.00988	0.001296	0.00031	-0.002977	0.00146	-0.001005	-0.001169	0.001296	0.000803	-0.057872	-0.011195	0.003926	0.001954	0.002775	-0.007579
70	-0.00988	0.002118	0.000803	-0.006264	0.002282	-0.004456	0.001789	0.001625	0.002611	-0.062639	-0.009387	-0.000841	-0.001169	0.00787	-0.001827
71	-0.013167	0.000474	0.003268	-0.001498	0.002447	-0.000512	0.00146	0.004419	0.003104	-0.063954	-0.011359	0.001132	0.001789	0.001789	-0.003306
72	-0.011031	0.00031	0.001132	-0.004621	0.003104	0.001132	0.003597	0.002447	0.00146	-0.06987	-0.011524	-0.001005	0.00294	-0.005936	-0.004128
73	-0.015304	-0.000183	0.002611	-0.001498	0.003597	0.003104	-0.001662	0.001954	-0.000183	-0.066912	-0.013496	0.001132	0.003926	0.001789	-0.003799
74	-0.01366	-0.001827	0.001789	-0.003142	0.002447	0.004419	0.001625	0.001132	-0.002813	-0.072665	-0.010538	0.000474	0.005898	0.00294	-0.002155
75	-0.009551	-0.004128	-0.001334	-0.00347	0.003104	0.004583	0.001625	0.003597	0.000803	-0.073979	-0.008565	-1.9e-05	0.013459	-0.001662	0.000474
76	-0.005278	-0.000347	0.000474	-0.005114	0.001954	0.00146	0.006391	-1.9e-05	-0.000841	-0.076938	-0.005443	-0.002648	0.009678	0.000967	-0.004292
77	-0.002977	0.000146	-0.000347	-0.005771	0.00409	0.001954	0.000474	0.00146	0.003268	-0.07891	-0.01251	-0.002155	0.012308	0.000639	-0.001498
78	-0.001334	0.001296	0.001296	-0.006429	0.002447	0.000146	0.001789	-1.9e-05	0.000474	-0.080225	-0.004456	-0.002155	0.011486	0.000474	-0.000183
79	-0.000676	0.000967	-0.001991	-0.003306	0.003761	0.005241	0.000146	-0.000512	0.004912	-0.083512	-0.005114	-0.004292	0.01576	0.000803	-0.000347
80	-0.000512	0.000146	0.000474	-0.002648	0.001789	0.002775	0.000803	0.001132	-1.9e-05	-0.086142	-0.0061	-0.006429	0.01428	-0.002648	-0.003142
81	-0.000841	-1.9e-05	-0.000183	-0.007086	0.001132	0.002447	0.002775	0.003761	-0.000183	-0.093209	-0.002484	-0.004785	0.01576	0.002775	0.001132
82	-0.001334	0.001789	0.000803	-0.008565	-0.004128	0.002775	0.002282	-0.001334	0.003268	-0.097154	0.00031	-0.007086	0.012144	0.000967	-0.001991
83	0.000474	-0.000676	-0.001498	-0.011195	0.002447	0.001132	0.003597	-0.002155	0.002118	-0.100441	-0.000183	-0.007579	0.015924	0.001954	-0.001827
84	-0.002648	0.002611	0.005241	-0.006757	-0.000183	0.000967	-0.003635	-0.000676	0.003268	-0.102906	0.001625	-0.004785	0.016417	0.000967	-0.000676
85	-0.002155	-0.000183	-0.0061	-0.00873	0.00146	0.003104	0.003104	0.002282	0.002775	-0.108987	0.003433	-0.007579	0.013787	0.001789	0.000146
86	-1.9e-05	0.002447	-0.003799	-0.005443	0.002775	0.001625	0.002611	0.00146	0.005241	-0.109974	0.003926	-0.005607	0.020855	0.002611	-0.002648
87	0.001296	0.00294	-0.002155	-0.006922	0.007377	0.005569	0.000474	0.00294	0.003926	-0.116548	0.00935	-0.002648	0.020362	0.002611	-0.002155
88	-0.000512	-0.001991	-0.000841	-0.003799	0.003104	0.000474	-0.003799	0.006062	0.005734	-0.117698	0.002611	-0.007744	0.021512	0.001132	-0.003963
89	-1.9e-05	0.001132	-0.001827	-0.004949	0.002775	0.000474	-0.000841	-0.001334	0.002118	-0.122465	0.009678	-0.001827	0.023156	0.001625	-0.003635
90	0.001296	0.000639	-0.004456	-0.001498	0.00294	0.008199	0.001296	0.003761	0.005241	-0.124601	0.009021	-0.001827	0.024964	-1.9e-05	0.000146
91	0.003761	-0.001827	-0.002155	-0.001991	0.003926	0.00294	-0.000512	0.00294	0.002611	-0.128875	0.011486	-0.004621	0.023813	0.002118	-0.001827
92	0.005076	-0.001498	-0.003142	-0.000841	0.003433	0.004748	-0.000347	0.002447	0.005076	-0.137257	0.012472	-0.0061	0.024799	-0.000841	0.000146
93	0.004419	0.003761	-0.001005	-1.9e-05	-0.000676	0.002611	0.002775	0.000639	0.000967	-0.142188	0.014938	-0.00873	0.024142	-0.001334	-0.005443
94	0.008035	0.000803	-0.000841	-0.001498	0.004419	0.002447	0.001954	0.002775	-1.9e-05	-0.143502	0.017403	-0.009387	0.026114	-0.001827	-0.005607
95	0.002775	0.003104	0.000146	-0.003799	0.00146	0.004583	-0.000183	0.001625	0.000967	-0.15172	0.019704	-0.007744	0.024306	0.00409	-0.004785
96	0.003926	0.000639	0.000639	-0.00232	0.00031	0.006062	0.001954	0.005241	-0.001662	-0.153528	0.018882	-0.012181	0.027265	0.002611	-0.001662
97	0.002118	-0.000183	-0.002155	-0.001498	0.004255	0.002775	-1.9e-05	0.003761	0.00146	-0.154843	0.018718	-0.013332	0.024306	0.004583	-0.003963
98	0.001954	0.002775	-0.001169	-0.00232	0.005076	0.002282	0.002282	-0.002813	0.002118	-0.16076	0.021512	-0.014153	0.027265	-0.002813	-0.005114
99	-1.9e-05	0.003433	-0.001991	-0.001005	0.003597	0.005734	0.00294	-0.001169	0.004255	-0.163554	0.019704	-0.014647	0.022663	0.000639	-0.004621
100	0.001132	0.002282	-0.003799	-1.9e-05	0.00294	0.00146	0.000474	0.003104	0.00294	-0.167005	0.022334	-0.016948	0.021183	0.002447	-0.002155
101	-0.00232	0.004583	-0.002813	0.001296	0.003761	0.002447	0.001132	-0.000183	0.003268	-0.168156	0.023156	-0.017605	0.022663	-0.001827	-0.002648
102	-0.000183	0.003761	-0.002813	-0.000512	0.005076	0.002282	0.001296	0.004583	0.005569	-0.172594	0.026936	-0.023029	0.020526	0.005076	-0.004456
103	-0.002155	-1.9e-05	0.003926	0.00294	0.003926	-0.000512	-0.000183	0.001132	0.006556	-0.175552	0.028579	-0.022207	0.016581	0.002447	-0.001827
104	-0.00232	0.003926	0.000474	0.00146	0.00409	0.000474	0.001789	0.00294	0.003104	-0.17851	0.0271	-0.023686	0.016581	0.004583	-0.003306
105	0.002611	-0.000676	0.001625	0.002282	0.00672	0.000967	0.001132	0.003268	0.005734	-0.186564	0.024799	-0.02648	0.019868	0.002447	0.002775
106	-0.005443	0.000639	-0.001334	0.000474	0.005569	-0.000347	0.00146	-0.000841	0.004255	-0.185413	0.027593	-0.027795	0.011651	0.005405	0.000803
107	-0.005443	0.002611	0.000474	0.003597	0.004748	0.002118	0.001625	0.002447	0.005241	-0.187221	0.024306	-0.024837	0.017074	0.005898	-0.000676
108	-0.007086	0.001132	-0.000512	0.001132	0.003761	0.002447	0.00146	0.002775	0.000474	-0.191495	0.026607	-0.029439	0.013952	0.001296	-0.002648
109	-0.002813	0.000146	0.00031	0.001954	0.00787	0.000639	0.002611	0.005569	0.006062	-0.194946	0.025785	-0.025658	0.01576	0.003104	-0.000512
110	-0.006757	0.001296	-0.001169	0.00031	0.006062	0.002118	-0.001334	0.003104	0.002447	-0.194782	0.024635	-0.030425	0.012637	0.000639	-0.001498
111	-0.004128	-0.001005	-0.000347	-0.000512	0.003761	0.003433	-0.000512	0.003268	0.001789	-0.196261	0.022991	-0.02911	0.015102	0.004419	0.001625
112	-0.007579	0.002447	-0.000512	0.001296	0.001954	0.00146	-0.001334	-0.000183	0.008035	-0.197083	0.026114	-0.031082	0.012637	0.00787	0.001789
113	-0.002977	0.002775	0.000967	0.002282	0.004912	0.003761	-0.002648	-0.000183	-0.002484	-0.20152	0.021676	-0.032561	0.009678	0.00672	0.001954
114	-0.003635	-0.00232	0.003433	0.000803	-0.000512	0.002611	0.001132	-0.00232	0.003597	-0.196261	0.020197	-0.032397	0.009021	0.001954	-0.000183
115	-0.008565	0.000967	0.00146	0.003761	0.006391	0.006227	0.000474	0.001954	0.001132	-0.199877	0.02069	-0.033383	0.008035	0.000639	0.002282
116	-0.010866	0.003926	0.004748	0.001789	0.004748	0.000639	0.000146	0.00146	0.001625	-0.199877	0.016417	-0.034534	0.005734	-1.9e-05	0.00031
117	-0.009716	0.001132	0.00294	0.001132	0.003104	0.00031	-0.000512	0.002282	0.001954	-0.199219	0.016417	-0.03552	0.002611	0.003761	0.001296
118	-0.008894	0.003268	0.001132	0.004419	0.005734	-0.000512	0.00294	0.002447	0.001296	-0.198233	0.01954	-0.038314	0.000474	0.001132	0.001954
119	-0.006922	0.002775	0.002611	0.002611	0.005076	0.00146	0.003433	0.002447	0.000967	-0.197412	0.016253	-0.036342	0.00031	0.003926	0.001132
120	-0.008565	0.002118	0.002775	0.003597	0.004748	-0.00232	-1.9e-05	0.00146	0.00294	-0.195768	0.016746	-0.035027	0.000474	0.00294	-0.000347
121	-0.010866	0.002447	0.002282	-0.000841	0.005405	-1.9e-05	0.006884	0.000474	-0.000183	-0.194289	0.012308	-0.036342	0.001789	0.003926	0.00146
122	-0.002648	0.001625	0.001954	0.008363	0.006884	-1.9e-05	-0.000183	0.002775	0.000803	-0.189522	0.011815	-0.033712	-0.002648	0.002118	0.001954
123	-0.007908	0.00031	0.001296	0.00672	0.005076	0.002447	0.001625	0.001132	-0.002648	-0.187386	0.01428	-0.036999	0.00146	0.004419	0.000474
124	-0.005607	0.003597	0.001132	0.00672	0.007213	0.00409	0.001132	0.002775	0.001132	-0.178839	0.006884	-0.024344	0.000474	0.000639	0.003433
125	-0.004292	-0.001662	-0.001498	0.006391	0.004255	-0.001169	0.000639	0.000639	0.000639	-0.182126	0.007706	-0.025658	-0.000676	0.002447	-1.9e-05
126	-0.005114	-0.001662	0.002282	0.001296	0.011651	0.00146	0.002611	0.001296	-0.001005	-0.177853	0.007706	-0.021878	0.001789	0.00146	0.001789
127	-0.004456	0.000803	0.000967	0.003761	0.005898	-0.002648	-0.000183	0.000967	-0.002484	-0.173908	-0.001169	-0.020728	-0.001334	0.000146	0.000967
128	-0.000676	-0.000841	0.000639	0.001954	0.005898	0.004748	0.000967	0.001132	-0.001991	-0.172101	0.003926	-0.0227	0.000474	0.000967	0.001132
129	-0.002648	-0.001169	-0.000841	0.002447	0.004748	0.001132	0.00146	-0.00232	-0.000183	-0.167334	0.001132	-0.020563	-0.002155	0.00031	0.005405
130	-0.000512	0.002282	-0.002155	0.002282	0.00672	0.001296	0.001625	-0.004456	-0.004128	-0.166019	-0.002155	-0.020563	-0.003799	0.008857	0.000967
131	-0.002484	-0.002648	-0.000183	0.004748	0.004419	0.002282	0.000639	0.00146	-0.00232	-0.160102	-0.000676	-0.019906	0.00409	-0.000676	0.002118
132	-0.001169	0.001625	0.000639	0.001954	0.003104	0.005405	0.003926	-0.001991	-0.001991	-0.15698	-0.005936	-0.01892	-0.00232	0.004419	0.004912
133	0.000639	0.003268	0.000967	0.002611	0.00294	0.001296	-0.000841	-0.001005	-0.000347	-0.15172	-0.005607	-0.017934	-0.004949	0.002447	0.000803
134	0.004583	0.002611	-1.9e-05	0.006227	0.004912	0.001296	0.001132	-0.000512	-0.001991	-0.150077	-0.006593	-0.022371	0.001132	0.003926	0.004419
135	0.00031	0.003761	0.000639	0.004419	0.008035	0.000967	-0.000347	-0.001005	-0.004949	-0.136928	-0.009223	-0.018591	-0.004292	-0.000183	0.003926
136	0.002118	0.003597	-0.00232	0.000967	0.00672	-0.000841	0.004419	0.005405	-0.002155	-0.140873	-0.008565	-0.017934	-0.005114	0.002447	0.002447
137	0.001625	-0.000841	0.000967	-0.001662	0.006884	0.000474	0.002611	0.005569	0.002447	-0.131833	-0.011524	-0.016126	-0.005443	0.001954	0.001954
138	-0.002484	-0.001169	-0.001005	0.001132	0.004583	-0.001662	0.009843	0.002118	-0.003142	-0.130518	-0.009716	-0.019577	-0.0061	0.003761	0.002118
139	0.003104	0.000474	-1.9e-05	0.005898	0.002775	0.004419	0.000146	0.004255	-0.001334	-0.121807	-0.010702	-0.014482	-0.0061	0.003926	0.003597
140	0.00146	0.00031	-0.001498	0.000967	0.004583	0.004748	0.002118	0.003761	-0.000841	-0.117534	-0.00988	-0.018262	-0.009551	-0.001005	0.001789
141	0.00031	-0.003306	0.000967	0.006391	0.010336	0.003104	0.004419	0.00146	-0.001827	-0.113261	-0.012346	-0.011031	-0.003306	0.000967	0.002775
142	0.002118	-0.002977	-0.000183	0.005405	0.007706	0.00146	0.000967	0.001296	-0.00347	-0.106193	-0.011688	-0.011031	-0.004785	0.000146	0.002447
143	0.003597	0.001954	-0.000347	0.003597	0.010007	0.00294	0.006062	0.001296	-0.003799	-0.098797	-0.014975	-0.00873	-0.0061	-0.001662	0.00672
144	0.002282	0.002775	-0.000676	0.003268	0.009843	0.001132	0.000474	0.00146	-0.001991	-0.090251	-0.013167	-0.008072	-0.006593	-0.000841	0.003597
145	0.002611	0.000639	-0.000183	0.003926	0.006391	-1.9e-05	0.000474	0.004583	-0.005936	-0.084827	-0.012674	-0.008565	-0.004621	0.000474	0.001789
146	0.001954	0.004255	0.000146	0.003268	0.00294	0.001954	0.001296	-0.002484	0.000474	-0.085813	-0.011688	-0.008894	-0.006757	-0.002977	-0.001334
147	0.002775	0.001954	-0.002977	0.003433	0.00787	0.00294	0.001296	-0.000347	-0.002155	-0.078581	-0.011031	-0.008401	-0.007086	0.001132	-0.001991
148	0.001789	0.00031	0.000967	0.004255	0.007049	0.003597	-0.000841	0.002118	0.001789	-0.062967	-0.013825	-0.004456	-0.006922	0.005569	0.000639
149	0.000639	0.002775	-0.000183	-0.000347	0.004419	0.001789	0.002282	0.00146	0.001789	-0.062146	-0.011852	-0.003963	-0.006429	0.002611	0.002611
150	0.002775	0.001625	-0.000512	0.001132	0.008857	0.004255	-0.001334	0.002775	0.001954	-0.05475	-0.013332	-0.006593	-0.007744	0.002447	0.002118
151	-0.002484	0.000639	-0.005443	0.003761	0.007377	0.000803	0.002118	0.001789	0.002118	-0.048175	-0.009551	-0.005114	-0.009387	0.003104	0.004419
152	-0.004785	0.002775	-0.001169	0.003926	0.009185	-0.000841	0.001132	0.00146	0.001954	-0.038478	-0.010209	-0.000183	-0.010702	0.000146	0.004748
153	-0.000512	-1.9e-05	-0.001005	0.002611	0.010171	0.000146	0.002118	0.001789	0.000639	-0.035191	-0.010045	-0.002648	-0.006757	0.001296	-1.9e-05
154	-0.000183	0.00146	-0.001334	0.00672	0.009021	0.00031	-0.006922	0.003926	0.00294	-0.024672	-0.011852	0.002282	-0.005771	0.002775	0.003104
155	-0.005771	0.002775	-0.001662	0.001789	0.007377	-0.00347	0.001625	0.000967	0.001789	-0.020563	-0.003963	0.002118	-0.007415	0.003761	0.006391
156	-0.004785	-0.000183	0.000967	0.005405	0.009185	0.002282	0.002611	0.003104	0.003104	-0.012017	-0.007908	-1.9e-05	-0.003142	0.00031	0.004748
157	-0.007086	-0.000841	-0.001991	0.004912	0.008692	0.000639	0.002775	0.004419	0.002118	-0.004785	-0.005607	-0.000183	-0.000347	0.000639	0.002447
158	-0.010209	0.001625	0.004748	0.004255	0.010007	0.000639	0.004583	0.003268	0.00146	0.00031	-0.004292	0.002447	-0.000183	0.002775	0.000803
159	-0.008565	0.002611	0.001296	0.004255	0.010171	0.00146	0.000967	0.005405	0.001789	0.00672	-0.005607	0.004912	-0.001005	0.002118	0.005241
160	-0.010866	-0.001169	0.002282	0.002447	0.00787	0.000474	0.001132	0.004419	0.002282	0.013623	-0.004949	0.006391	0.002447	0.00146	0.005241
161	-0.012346	0.00146	0.001954	0.001789	0.004748	0.00146	-1.9e-05	-0.000676	0.00031	0.022827	-0.004621	0.011979	0.000474	0.00409	0.005734
