Ladekurvenmessung

Zeit: 2018_05_04 09.59.12

Info: FVA3, v = 1.05, T = 23, F = 20, h = 587.3

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6
0	-0.001169	-0.006264	0.006062	0.003268	0.002282	-0.002648
1	0.004583	-0.007744	0.00146	0.000146	0.008035	-0.002813
2	0.005734	-0.00347	0.003104	0.003761	0.001789	0.003433
3	0.003761	-0.002484	0.003761	0.001789	0.004583	-1.9e-05
4	0.006062	-0.005278	-1.9e-05	0.00031	0.003104	0.000967
5	0.003433	-0.005114	0.001954	0.001296	0.006227	0.003104
6	0.006556	-0.005771	-1.9e-05	-0.001827	0.005898	0.003597
7	0.000803	-0.008894	0.002118	0.003597	0.006556	0.004419
8	0.003268	-0.00347	-0.000347	0.002611	0.003597	0.001789
9	0.000146	-0.004621	0.003268	0.002775	0.010336	0.003268
10	0.002775	-0.000512	0.002775	-1.9e-05	0.006556	0.005241
11	0.00146	-0.003142	0.00409	0.00031	0.003268	0.002611
12	-0.000347	-0.003799	0.003104	0.002118	0.003761	-0.000183
13	-0.001827	-0.000676	0.003104	0.002775	0.004583	0.002775
14	0.001296	-0.004128	0.006227	0.000146	0.003761	-0.000183
15	0.003761	-0.002484	0.000639	0.003104	0.001789	-0.001662
16	0.004748	-0.003799	0.000967	0.002282	0.003926	0.001789
17	-0.001169	-0.003963	0.002447	0.004255	0.00031	0.00409
18	0.00409	-0.005936	-1.9e-05	0.004748	0.007542	0.003268
19	0.003597	-0.001498	0.002118	0.005241	0.001789	0.001789
20	0.00031	-0.003963	0.000146	0.001132	0.005076	0.003268
21	0.003761	-0.004456	-0.000676	0.002775	0.007377	0.002611
22	0.003268	-0.004128	0.002775	0.001625	0.006556	0.001296
23	0.00294	-0.004128	-0.001827	-0.000183	0.003761	0.001789
24	0.005734	-0.001991	0.000803	0.002775	0.005898	0.000803
25	0.004419	0.001296	0.000146	0.000146	0.00294	0.003268
26	0.002611	-0.005114	0.000146	0.001954	0.006884	0.005898
27	0.00409	-0.001498	0.001296	-1.9e-05	0.007213	0.003268
28	0.001296	-0.004949	0.000803	0.00294	0.00146	0.004748
29	0.002611	-0.004456	0.000803	0.000474	0.000474	0.004583
30	0.001954	0.00031	0.002118	0.003433	0.000146	0.004419
31	0.002118	-0.004621	0.002118	0.000967	0.003926	0.003104
32	0.003433	-0.002484	0.002775	0.003104	0.007706	0.008692
33	0.004419	-0.001991	0.002118	0.000967	0.000146	0.00409
34	0.00146	-0.004128	0.00294	-1.9e-05	0.001132	0.000639
35	-0.000183	-0.002155	0.000967	-1.9e-05	0.004419	0.003926
36	0.006062	-0.000841	-1.9e-05	-0.001827	0.005241	0.002611
