Ladekurvenmessung

Zeit: 2018_05_04 09.57.28

Info: FVA3, v = 0.533, T = 23, F = 20, h = 381.9

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7
73	-0.003306	-0.001334	0.003926	0.000639	-0.0061	-0.000183	0.000803
74	-0.013332	-0.000676	0.001625	0.000803	-0.000676	-0.000512	-0.001991
75	-0.005114	-1.9e-05	-0.000841	0.00146	-0.000183	0.000967	-0.003963
76	-0.002484	0.000803	0.002775	-0.003635	0.00031	0.00294	0.00146
77	-0.004128	0.002282	-0.001005	0.00146	0.00031	0.000474	-0.001334
78	-0.00232	0.000803	-0.000347	-0.003142	0.001132	-0.000183	-0.005278
79	-0.001169	-0.001991	0.000967	-0.001498	0.000474	0.000967	0.00146
80	-0.000183	0.001954	-0.001005	-0.001991	-0.002484	0.002611	0.000639
81	0.002282	0.003268	0.000146	-0.00347	-0.001005	0.005898	-0.000841
82	0.001789	-0.001005	-0.00232	0.003268	-0.000183	0.002775	0.000474
83	0.000803	0.001132	-0.006593	-0.001169	0.000803	0.002775	-0.000183
84	0.002118	-0.002155	-0.002648	0.000967	-0.001334	0.002118	0.000474
85	-0.005114	-0.00232	0.00146	-0.000841	-0.000512	0.001789	0.004419
86	-0.001005	-0.001169	-0.002155	0.002118	-0.000347	0.00294	0.002447
87	-0.000512	-0.004456	-1.9e-05	-0.000512	0.002447	0.001132	-0.000183
88	-0.000512	-0.004128	-1.9e-05	0.004912	0.001132	0.001296	0.001789
89	0.000803	-0.003142	-0.001334	-0.000347	-0.000183	0.000146	-0.001498
90	-0.000676	-0.004128	0.001789	0.002118	0.00031	-0.004456	0.000803
91	-0.005278	-0.007086	-0.001169	0.001132	0.00031	0.00294	0.002611
92	-0.001169	-0.00232	-0.000512	-0.002813	-0.000841	-0.002155	-0.001169
93	-0.004128	-0.002484	0.00146	-0.001169	0.004583	0.000639	0.001954
94	-0.004128	-0.001662	0.001954	0.001625	-0.001827	-0.000512	-1.9e-05
95	-0.001662	-0.001498	0.000146	-0.001169	-0.002813	-1.9e-05	0.001954
96	-0.0061	-0.002155	0.00031	0.000967	-0.001169	0.001296	0.001296
97	-0.001498	-0.00347	0.003104	-1.9e-05	-1.9e-05	-0.000841	-0.004456
98	0.000146	0.003268	-0.006757	0.000803	0.000146	0.003761	-0.002977
99	0.003104	-0.000841	-0.001005	0.001625	0.001132	0.00031	0.001625
100	0.000146	-0.000183	-0.001827	0.00031	-1.9e-05	0.002775	-0.001827
101	0.002447	-0.003306	-0.001334	0.003761	0.003268	0.001954	0.000474
102	0.000639	0.000474	-0.000183	-0.002155	0.000803	0.003268	0.000474
103	0.002447	0.000639	-0.001662	0.002282	-0.002155	0.001132	-0.000183
104	0.000967	-0.001498	0.001954	0.00031	0.00294	0.003268	0.004912
105	-0.000512	-0.003142	-0.001827	0.002775	-0.001662	-0.001005	0.002611
106	-1.9e-05	0.001296	-0.000347	0.000639	-0.002813	0.002447	0.002447
107	-0.004621	-0.000183	-0.002648	0.002282	0.000146	0.00294	0.002447
108	-0.001498	-0.001169	0.00031	0.001625	0.003761	-0.000183	-1.9e-05
109	-0.003799	-0.001827	-0.000347	0.00031	-0.002484	0.000639	-0.000841
110	-0.002484	-0.00347	0.001296	-0.001991	0.002118	-0.001498	0.000803
111	-0.001498	-0.005278	0.002775	-0.001169	-0.001498	0.000474	0.00031
112	0.002775	-0.00232	0.000639	-0.003963	-0.001005	-0.002155	0.001132
113	0.000146	-0.003963	0.002118	-0.003142	-0.00232	-0.001827	0.006556
114	0.001625	-0.001991	-0.00347	-0.000347	0.00031	-0.002977	-0.001498
115	0.002611	-0.001991	0.00031	-0.001991	0.001132	-0.001334	0.002611
116	0.005734	-0.002648	-0.001662	0.000146	0.000639	-0.002155	0.001789
117	-0.001005	-0.001169	-0.001991	0.000474	0.00031	-0.000841	0.002447
118	0.000803	-0.002813	-0.000841	0.001789	-0.000676	0.000146	0.001954
119	-0.001334	0.000474	-0.000183	-0.000183	-0.000347	0.000639	0.000146
120	0.002611	-0.004456	0.002447	0.001954	-1.9e-05	0.000967	0.001132
