Ladekurvenmessung

Zeit: 2018_05_04 08.54.56

Info: FVA3, v = 0.1, T = 23, F = 20, h = 17.3

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4
0	-0.002155	0.00031	0.195073	0.000146
1	0.000474	0.000146	0.199182	0.001789
2	0.002118	0.000474	0.199346	0.000146
3	0.002447	-0.001005	0.198031	0.000639
4	-1.9e-05	-0.000347	0.200004	0.000803
5	0.001296	0.000146	0.197374	0.003597
6	-0.000183	-0.000183	0.201647	0.000639
7	-0.002813	0.000474	0.199018	0.00031
8	0.002118	-0.000183	0.199511	-0.001498
9	0.000639	0.00031	0.19836	0.004912
10	0.00146	0.00031	0.199182	0.00031
11	0.003433	0.000639	0.197538	-0.001498
12	-0.000183	-1.9e-05	0.199839	-0.001991
13	0.000474	-1.9e-05	0.196717	-0.001498
14	0.002118	-0.000676	0.193429	0.00146
15	-0.000183	-0.000676	0.19458	-0.001662
16	0.001132	-0.000512	0.197703	0.000803
17	-0.000183	-0.001169	0.201319	-0.000183
18	-0.001498	0.00031	0.198031	0.000967
19	-0.00232	-1.9e-05	0.199346	-0.000512
20	-1.9e-05	-0.000183	0.198689	0.000146
21	-0.001334	0.000474	0.200332	-0.000512
22	0.00031	0.000967	0.197374	0.00031
23	-0.001827	-0.000512	0.198853	0.002118
24	0.000803	0.000146	0.199182	-0.000183
25	-1.9e-05	-0.000512	0.198196	-0.001827
26	-0.000183	0.000639	0.199675	-0.000512
27	0.001625	-0.001005	0.198524	-0.003306
28	0.001132	-0.000347	0.198689	-0.002484
29	0.000474	-1.9e-05	0.19721	-0.005443
30	0.000967	-0.000676	0.200004	-0.007908
31	0.000803	0.00031	0.198524	-0.00347
32	0.001625	-1.9e-05	0.19836	0.001132
33	0.001296	0.00031	0.196059	-0.001662
34	-0.000841	0.00031	0.201154	-0.000512
35	0.000803	0.00031	0.204441	0.003268
36	0.002118	-0.000512	0.202305	0.000474
37	0.003761	-1.9e-05	0.203784	0.002118
38	-0.001827	-0.001005	0.201154	0.000803
39	-0.000512	0.000967	0.201976	-0.002155
40	0.000639	-1.9e-05	0.201154	-1.9e-05
41	-0.001991	0.000474	0.202633	-0.000512
42	-0.000183	-1.9e-05	0.20099	-0.002648
43	0.000146	0.000474	0.20099	0.001789
44	0.000803	0.000146	0.196388	-0.001169
45	-0.001662	0.000639	0.199511	-0.001169
46	0.000967	-0.000183	0.200825	0.00031
47	0.00146	-0.000347	0.19836	0.000967
48	0.001625	-0.000512	0.197374	0.00031
49	0.001132	-0.000183	0.201319	-0.000347
50	0.000146	-0.000512	0.197045	0.000639
51	-0.003142	-0.000347	0.200332	0.000146
52	0.000803	-1.9e-05	0.199182	0.001625
53	-0.001169	-1.9e-05	0.200332	-0.001334
54	-0.001827	-0.000183	0.199182	0.00672
55	-0.001169	-1.9e-05	0.200004	0.001789
56	-0.002813	0.000474	0.200332	0.00146
57	-0.002977	-1.9e-05	0.200825	0.000474
58	0.001296	-0.000347	0.199839	0.00294
59	-0.000841	-0.000183	0.199182	0.001789
60	-0.00232	0.00031	0.200661	-0.000841
61	0.00146	-0.000183	0.199018	-0.002648
62	-0.00232	0.00031	0.199839	-0.001005
63	-0.001662	0.000639	0.198689	0.003761
64	-0.000841	-0.000512	0.198524	-0.003142
65	-0.001498	0.000639	0.200004	0.001625
66	-0.002648	0.000146	0.198524	0.002118
67	-0.003963	-1.9e-05	0.201319	-0.000183
68	-0.001005	-1.9e-05	0.199511	-0.000183
69	-0.002813	0.00031	0.19836	0.001789
70	-0.000841	-0.000183	0.200332	0.000146
71	-0.005114	-0.000347	0.199018	0.003104
72	-0.003799	-0.000512	0.200004	0.00146
73	-0.000841	-0.000183	0.20099	0.001789
74	-0.001991	-1.9e-05	0.200004	0.00146
75	-0.001169	0.000474	0.200332	-1.9e-05
76	-0.002977	0.000474	0.19836	0.000639
77	-0.003306	0.000967	0.199182	-0.001827
78	-0.001827	-1.9e-05	0.197867	0.000639
79	-0.00232	0.00031	0.197374	-0.001005
80	-0.001169	-0.000183	0.19573	-0.001005
81	-0.001991	-0.000512	0.198524	-0.004456
82	-0.001827	-0.000512	0.197538	0.00146
83	-0.001498	-0.000183	0.197374	-0.000841
84	-0.001498	0.000474	0.196223	0.000967
85	0.000474	-1.9e-05	0.197867	0.001132
86	-1.9e-05	0.00031	0.201647	0.000803
87	0.000474	-0.000183	0.193922	0.002447
88	0.003104	0.00031	0.198196	0.000967
89	-0.000347	-0.000347	0.199675	-0.004621
90	-0.001334	0.000146	0.199182	0.004419
91	-0.000347	-0.000841	0.200497	-0.001991
92	-0.003142	-0.000183	0.200825	-0.002813
93	0.000967	-0.000183	0.199018	0.002775
94	-0.003306	-0.000183	0.200004	-0.00232
95	-0.001498	0.000146	0.198689	-1.9e-05
96	-0.002484	0.00031	0.200825	-0.000676
97	-0.000841	0.000474	0.199839	-0.000676
98	-0.002648	-1.9e-05	0.200497	-1.9e-05
99	-0.000512	0.000474	0.198031	0.000146
100	-0.002813	-0.000347	0.200332	-0.000183
101	-0.001005	-1.9e-05	0.200825	-0.000676
102	-0.00232	-0.000512	0.198196	0.000639
103	-0.001169	-0.000512	0.198853	-1.9e-05
104	-0.000512	-0.000676	0.200661	0.000146
105	-0.000676	-0.000676	0.199511	0.001789
106	-0.001991	-0.000183	0.197703	0.000146
107	-0.002813	-0.000183	0.204441	-0.000183
108	-0.001005	0.000146	0.199346	0.001132
109	-0.002484	0.00031	0.201647	-0.000183
110	-0.001827	-1.9e-05	0.199675	-1.9e-05
111	-0.003142	0.000803	0.199839	-0.001498
112	0.001296	0.000146	0.199346	-0.001334
113	-0.001334	0.000146	0.199675	0.000639
114	-0.002155	-0.000347	0.199675	-0.001827
115	0.000803	-0.000183	0.197374	-0.001991
116	-0.000183	-1.9e-05	0.201483	-0.001498
117	0.000967	-0.000347	0.202305	-0.003142
118	-0.000841	0.00031	0.199675	-0.001005
119	-0.002648	-0.000183	0.201154	-0.00347
120	-0.002648	0.000146	0.200497	0.002447
121	-0.001005	0.000146	0.198524	0.001296
122	-0.002155	0.000639	0.199511	0.000474
123	-1.9e-05	-0.000183	0.198524	0.000146
124	-0.002813	-0.000676	0.201154	0.000803
125	0.003597	-0.000512	0.197045	-0.000841
126	-0.001662	-0.000347	0.201483	-0.000183
127	-0.001169	0.000146	0.198853	-0.002484
128	-0.001005	-1.9e-05	0.196881	-0.000676
129	-0.001498	0.000146	0.19721	-0.000183
130	-0.000676	0.000146	0.199182	-0.001005
131	0.000146	0.000639	0.200332	-0.001991
