Ladekurvenmessung

Zeit: 2018_05_04 09.52.35

Info: FVA3, v = 0.1, T = 23, F = 20, h = 10.2

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	-0.000676	-0.001169	0.000146	-0.000676	-1.9e-05
1	0.000967	0.000146	0.000146	-0.000183	-1.9e-05
2	0.000146	0.000146	0.002282	-1.9e-05	-0.000512
3	-0.000183	-0.000512	-0.000347	0.000146	-0.000347
4	-0.00347	0.001296	0.001625	0.000474	-0.000347
5	0.000639	0.000639	0.001954	0.000474	-0.000347
6	-0.001169	-0.001169	0.000146	0.000146	0.000146
7	0.000639	0.000639	0.00146	0.000474	0.000146
8	-0.001334	-0.000841	-0.000512	-1.9e-05	0.00031
9	0.00031	-0.001005	-0.000347	-0.000183	0.000474
10	-0.000512	-0.000841	-0.002484	-0.000512	0.000474
11	-0.001498	-0.000183	0.001132	-0.000512	0.00031
12	-0.003635	0.000967	-0.000347	-0.000512	-0.000183
13	-0.001827	-0.000347	0.000146	-0.000183	-0.000183
14	-0.003635	0.00146	0.000146	0.000146	-0.000183
15	-0.002484	-0.000676	0.000146	0.00031	-0.000512
16	-0.002813	0.001789	0.000146	0.000474	-0.000347
17	-0.002155	-0.000183	0.000967	0.00031	-1.9e-05
18	0.000639	0.000967	0.002282	0.000146	0.000146
19	-0.001827	-0.000183	0.001954	-1.9e-05	0.00031
20	-0.000512	-0.000676	-0.000512	-0.000183	0.00031
21	-0.001662	-0.000512	0.001954	-0.000512	0.00031
22	-0.000183	-1.9e-05	-1.9e-05	-0.000512	0.00031
23	-0.003306	-0.000183	-0.002977	-0.000347	0.000146
24	-0.001991	-0.000347	0.000967	-1.9e-05	-0.000183
25	-0.00232	0.000639	-0.000183	0.000146	-0.000512
26	-0.002484	-0.000512	0.002447	0.00031	-0.000512
27	-0.001991	-0.001169	-1.9e-05	0.00031	-0.000676
28	-0.001005	-0.001498	0.002447	0.000474	-0.000183
29	-0.003799	0.000967	0.000967	0.00031	0.00031
30	-0.005114	-0.001827	0.001789	-1.9e-05	0.000146
31	-0.000676	-0.000512	0.000146	-1.9e-05	0.00031
32	-0.002484	-0.001991	0.00146	-0.000347	0.000146
33	-0.001662	-1.9e-05	0.002118	-0.000512	0.000146
34	-0.000183	0.000474	-0.002484	-0.000512	-1.9e-05
35	-0.006264	0.000146	0.001789	-0.000183	-0.000183
36	-0.006593	0.002447	-0.001005	0.000146	-0.000347
37	-0.000841	-1.9e-05	0.000474	0.000146	-0.000512
38	0.002282	0.002775	0.003433	0.00031	-0.000512
39	0.000803	-0.001662	0.001132	0.000474	-1.9e-05
40	0.001625	-0.000841	0.002118	0.00031	0.00031
41	-0.000347	-0.002977	0.002775	0.000146	0.00031
42	0.000474	-0.001827	-1.9e-05	-0.000347	0.00031
43	-0.000183	0.00146	0.001296	-0.000512	0.000639
44	-0.00232	-0.000841	0.001625	-0.000512	0.00031
45	-0.001005	-0.002813	-0.001498	-0.000676	-0.000183
46	-0.00347	0.000474	-0.001005	-1.9e-05	-0.000183
47	-0.00347	-0.000183	0.00031	0.00031	-0.000347
48	-0.00232	0.002611	-0.001827	0.000146	-0.000347
49	-0.001334	-0.001498	0.000967	0.000474	-0.000512
50	-1.9e-05	-0.002813	0.002775	0.000474	-1.9e-05
51	-0.005114	0.003268	0.001954	0.000146	0.00031
52	-0.003306	0.00031	0.003761	-0.000183	0.00031
53	-0.001498	0.000639	0.000803	-0.000512	0.00031
54	0.00146	-1.9e-05	0.001132	-0.000347	0.000474
55	0.001132	0.002118	0.000146	-0.000347	0.00031
56	-1.9e-05	-0.000841	-0.000841	-0.000512	-1.9e-05
57	-0.001498	0.000639	-0.002484	-1.9e-05	-0.000347
58	-0.001169	0.00146	0.00294	0.000146	-0.000183
59	-0.001334	-1.9e-05	0.000967	0.000146	-0.000347
60	-0.003142	-0.000183	-0.002484	0.000146	-0.000347
61	-0.002155	0.001132	0.00294	0.00031	-0.000183
62	-0.005607	-0.001005	0.004748	0.000146	0.000146
63	-0.001827	0.000474	0.002447	0.000146	0.00031
64	-0.005443	-0.001827	-0.002484	-0.000347	0.000474
65	0.00146	-0.001827	0.000967	-0.000347	0.00031
66	-0.004949	-0.000512	-0.001827	-0.000347	0.00031
67	-0.002648	0.000803	-0.003306	-0.000512	-1.9e-05
68	-0.005114	0.002118	-0.000841	-0.000183	-0.000347
69	-0.002648	-0.000841	0.000803	0.000146	-0.000512
70	-0.001334	0.000146	-0.001334	0.00031	-0.000183
71	0.000639	0.00031	-0.000841	0.00031	-0.000512
72	-0.001498	0.001789	-0.001005	0.000474	0.000146
73	0.000803	0.000639	0.000474	0.000146	-1.9e-05
74	-0.000347	0.000967	0.00146	-1.9e-05	0.00031
75	-0.000347	0.001132	-0.000676	-0.000512	0.000146
76	-0.000183	0.002282	-0.001991	-0.000512	0.000146
77	-0.000676	-0.001662	0.001954	-0.000512	0.00031
78	0.001789	-0.002484	-0.000347	-0.000512	-1.9e-05
79	-0.001005	-0.001827	-0.001498	-0.000183	-0.000183
80	0.000146	-0.001169	0.000967	-1.9e-05	-0.000512
81	-0.002155	-0.000512	0.001954	0.000474	-0.000676
82	0.001954	-0.000676	0.000146	0.00031	-0.000347
83	-0.00232	0.00031	0.000146	0.00031	-1.9e-05
84	0.004748	-0.003963	0.003597	0.000474	0.000146
85	0.004419	0.002447	-0.001662	-1.9e-05	0.000474
86	-0.000512	0.000474	-0.000183	-0.000512	0.000146
