Ladekurvenmessung

Zeit: 2018_05_04 11.36.21

Info: FVA3, v = 0.748, T = 80, F = 20, h = 160.9

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6
0	0.000146	0.007542	-0.001169	-0.005443	-0.000841	0.004255
1	0.005898	0.008363	0.000967	0.00031	0.000967	0.002775
2	0.005241	0.00787	-0.000347	-0.001662	0.002118	0.000639
3	0.005898	0.011486	-0.001991	-0.000841	0.005241	0.004419
4	0.005734	0.011979	0.000474	-0.001498	0.000639	0.002611
5	0.007049	0.008528	-0.001662	0.000474	-0.002155	0.001954
6	0.005898	0.010007	0.000146	-0.003635	0.002447	0.001296
7	0.006884	0.010336	-0.000841	-0.000347	-0.001662	0.005241
8	0.003926	0.009185	-0.00347	-0.001334	-0.003142	0.003761
9	0.005405	0.011322	-0.000676	-0.000183	-0.001991	0.004912
10	0.00672	0.00935	0.002282	-0.000347	-0.001827	0.005241
11	0.003761	0.011651	0.001296	0.001954	-0.001334	0.005076
12	0.007213	0.014938	-0.001005	0.006227	-0.001827	0.007213
13	0.006062	0.01313	0.001296	0.000639	0.00146	0.008528
14	0.007377	0.018882	-0.001498	0.002447	-0.00232	0.008035
15	0.008363	0.013623	0.001789	0.000967	-1.9e-05	0.00672
16	0.005405	0.017732	0.000146	0.002447	-0.000841	0.004583
17	0.005405	0.017074	-0.000676	-0.000183	-0.001334	0.000639
18	0.00672	0.019375	0.001954	0.000474	-0.005607	0.003268
19	0.004419	0.019047	0.004419	-0.001005	0.001954	0.003104
20	0.004912	0.01576	0.002611	0.00031	-0.001827	0.005405
21	0.006062	0.018882	0.003104	-0.000512	-0.001827	0.004912
22	0.00409	0.018389	0.007213	0.001296	-0.003635	0.006391
23	0.00672	0.01576	0.001954	-0.002484	-0.003142	0.00409
24	0.005898	0.017732	0.005076	0.002447	-0.005114	0.001625
25	0.010664	0.000146	0.008692	-0.001662	-0.005936	0.007706
26	0.004748	-0.000183	0.007377	-0.003306	-0.001498	0.007213
27	0.003104	0.006062	0.008528	0.000639	-0.001662	0.008363
28	0.001789	0.007049	0.00935	0.000639	0.002118	0.011486
29	0.007377	0.008528	0.009514	0.002118	-0.003799	0.012308
30	0.003597	0.008692	0.012308	0.001132	-0.002648	0.010171
31	0.003433	0.0105	0.009843	0.001954	-0.004949	0.012965
32	0.003104	-0.000512	0.0105	-0.000841	-0.002484	0.014609
33	0.002118	0.003597	0.008692	0.00031	-0.004292	0.017239
34	0.003597	0.005241	0.011651	-0.001334	-0.004292	0.013623
35	0.006884	0.005405	0.011322	0.001132	-0.002484	0.01691
36	0.005405	0.000639	0.012472	-0.001005	-0.003963	0.013787
37	0.004748	-0.000841	0.014116	0.000967	-0.00232	0.000146
