Ladekurvenmessung

Zeit: 2018_05_04 09.04.50

Info: FVA3, v = 1.05, T = 23, F = 20, h = 518.2

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	-0.006429	-0.004292	-0.001991	0.000967	0.002447
1	-0.006593	-0.000347	0.000967	0.000639	0.003926
2	-0.005936	0.002447	0.001625	0.00146	0.006227
3	-0.007744	-0.000512	-0.002813	-0.000512	0.000474
4	-0.005278	0.001296	0.002282	0.00294	0.003761
5	-0.008401	0.000803	0.001789	0.000803	0.001296
6	-0.004456	0.001625	0.000967	0.000474	0.001789
7	-0.010373	0.000474	0.000146	0.000803	-0.000347
8	-0.008894	0.001132	0.002775	0.002775	0.004912
9	-0.00873	-0.000841	0.000474	0.00031	0.002775
10	-0.010866	0.002447	0.001954	0.000803	0.000639
11	-0.008565	0.000146	-0.000841	0.00146	0.001789
12	-0.010045	0.001132	-1.9e-05	0.000474	0.000967
13	-0.00873	0.001132	0.001132	0.004255	0.000803
14	-0.007579	-0.002813	0.000803	0.000639	0.005241
15	-0.007415	-0.000841	-0.000183	0.002118	0.003761
16	-0.007086	-0.001498	0.002447	0.002775	0.003433
17	-0.010702	-0.000512	0.00146	-0.000841	0.003104
18	-0.011359	0.000146	0.000146	0.00031	-0.000183
19	-0.00988	0.000146	0.001296	-0.001498	0.005076
20	-0.010538	0.000639	-0.000183	-0.000676	0.002775
21	-0.010373	0.001296	-0.001498	0.000967	0.001954
22	-0.010045	0.000146	-1.9e-05	-0.000347	0.001954
23	-0.010209	-0.000841	-0.000841	-0.001005	0.006391
24	-0.013496	0.001625	-0.002484	0.003104	0.001954
25	-0.012017	0.000639	-0.000512	0.000474	0.001625
26	-0.008894	-0.002648	-0.001334	0.003597	-0.000512
27	-0.012839	0.00031	0.002447	0.00031	-1.9e-05
28	-0.009223	-0.000183	0.001132	0.002775	0.000146
29	-0.013825	0.000803	-0.000676	-0.001827	0.000474
30	-0.010702	0.002282	0.001789	0.00146	0.002775
31	-0.013167	0.005241	0.001296	0.000474	0.003926
32	-0.013167	0.000803	0.00031	0.000474	0.003433
33	-0.012674	0.00146	-0.001169	0.001789	0.00031
34	-0.011688	0.000146	-0.002155	-0.001662	0.002775
35	-0.012181	0.001132	-0.00232	0.000474	0.002447
36	-0.011524	0.001296	-0.001498	0.003268	-0.001005
37	-0.015633	-0.001005	-0.001005	-0.001334	-0.001334
38	-0.01514	0.001625	0.002118	0.000803	0.001625
39	-0.013496	-0.000183	-0.004621	-0.000347	-1.9e-05
40	-0.019577	0.000474	-0.000676	-0.001498	-0.000512
41	-0.019413	0.000639	-0.000676	0.001296	0.001954
42	-0.018591	-1.9e-05	0.001296	-0.001334	0.003761
43	-0.017605	0.003268	0.00146	-0.001498	0.000474
44	-0.017934	0.002611	0.001954	-0.001169	0.00146
45	-0.017605	0.001789	0.002611	-0.001334	0.001296
46	-0.01892	0.001789	0.000639	-0.001991	0.001296
47	-0.019577	0.002775	0.00146	-0.000841	0.00146
48	-0.020399	-0.002155	0.000967	-0.000841	0.00031
49	-0.020563	0.001625	0.00031	0.002282	0.000146
50	-0.02007	-0.003142	-1.9e-05	-0.000183	0.000967
51	-0.023029	-0.001498	0.000967	0.000639	-0.000347
52	-0.023029	-0.001991	0.002118	0.000639	0.004748
53	-0.022864	0.000639	0.005076	-0.002484	0.008528
54	-0.024179	-0.001169	-0.001334	0.002282	0.003761
55	-0.025658	0.001625	0.000803	-0.001991	0.005734
56	-0.021056	-0.000183	0.002282	-0.000183	-0.000841
57	-0.026152	0.001954	-0.000183	-0.00232	0.002282
58	-0.025658	-0.001334	-0.00232	0.004419	0.000474
59	-0.028124	0.000474	0.000146	-0.002484	0.000146
60	-0.030425	-0.000183	0.00031	0.000639	-0.000512
61	-0.026645	-1.9e-05	0.003104	-0.002155	-0.000512
62	-0.03174	-0.000841	-0.001827	-0.000512	-1.9e-05
63	-0.033548	-0.004292	0.00409	0.001132	0.00409
64	-0.032726	0.001296	0.000967	0.001296	0.003433
65	-0.040451	-0.001169	-0.000183	-0.001334	0.000967
66	-0.032726	0.00031	0.001132	-1.9e-05	0.002118
67	-0.030918	-0.001005	-0.000841	-0.001334	0.001132
68	-0.033219	0.002282	-0.000512	-1.9e-05	0.00409
69	-0.037821	-0.002813	-0.000183	-0.000347	0.00031
70	-0.034534	0.000146	0.001132	-0.000676	0.002282
71	-0.039464	-0.000183	-0.003306	0.002282	-0.000512
72	-0.036342	0.000146	-0.001334	-0.002155	0.002447
73	-0.038643	-0.004128	-0.002648	-0.000841	-0.005771
74	-0.042258	-0.000512	-0.001498	-0.002813	0.003104
75	-0.041108	-1.9e-05	-0.002648	-0.002155	0.002118
76	-0.040451	-0.00232	-0.001827	-0.000676	0.000639
77	-0.041601	0.000146	-0.000347	-0.004128	0.000803
78	-0.040286	-0.001498	-0.000183	-0.003306	-0.000183
79	-0.042587	0.001625	0.001296	-0.001334	0.002611
