Ladekurvenmessung

Zeit: 2018_05_04 09.00.25

Info: FVA3, v = 0.382, T = 23, F = 20, h = 314.9

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	0.001954	0.001625	-0.001662	-0.001991	-0.005278
1	0.002447	0.006884	0.004419	0.002282	0.000639
2	0.000803	0.000146	0.003104	-0.001827	0.000967
3	0.003268	0.004419	0.000967	-0.003799	-1.9e-05
4	0.002611	-0.001827	0.002775	0.00031	0.003761
5	0.00146	0.003104	0.002611	-0.000183	0.004255
6	-0.000183	0.002447	0.00787	0.002118	0.003268
7	0.005734	-0.000512	-0.002977	-0.000676	0.002447
8	0.003433	-0.000841	0.000474	0.001625	-0.003306
9	0.00146	-0.000676	-0.001498	-0.000512	0.001132
10	-0.000676	-0.001169	0.001625	0.004583	0.00031
11	-0.001334	-0.001662	-0.000676	0.00031	-0.000183
12	0.001132	-0.000347	0.002447	0.001132	-0.000676
13	-0.001334	-0.000676	0.00146	0.000474	0.00031
14	-0.001005	-1.9e-05	-0.001662	-0.000183	-0.000183
15	-0.000347	0.001132	0.002447	0.000967	0.000474
16	0.001789	0.002447	-0.001827	-0.000183	0.001132
17	0.00031	-0.000347	-0.000512	0.00409	0.00031
18	0.001789	0.002118	-0.001827	0.002447	0.000803
19	0.000639	-0.000676	0.001132	0.002775	-0.001662
20	0.003268	0.000639	0.000639	0.000474	0.000803
21	0.00409	-0.001662	-0.000183	0.002775	-0.000347
22	0.003104	-0.001827	0.000146	0.000967	0.001789
23	0.000803	-0.002813	0.003268	-1.9e-05	0.001625
24	0.000967	-0.001169	0.001132	-0.002648	0.001132
25	0.000803	-0.003306	0.00146	0.002447	0.000967
26	0.00146	-0.000841	0.001132	-0.001334	0.001132
27	0.002775	-0.001334	0.00031	0.001132	0.001789
28	0.000803	-0.000676	-0.000841	0.000803	-1.9e-05
29	0.002118	0.000146	-0.000841	0.002282	0.00294
30	-0.001169	-0.004128	-0.000512	0.002447	-0.001169
31	0.000803	-0.000183	-0.002648	0.002118	-0.000676
32	-0.000347	-0.005114	-0.005114	-0.001662	-0.000676
33	0.000639	-0.002155	-0.003799	0.000146	0.002118
34	0.000474	-0.007579	0.001625	-0.000676	-0.002155
35	0.000803	-1.9e-05	-0.000347	-0.000512	-0.001827
36	-1.9e-05	-0.002484	0.000803	0.00031	-0.002484
37	0.001789	-0.000841	-0.000183	-0.001005	0.000474
38	-1.9e-05	-0.000347	0.00031	-0.000183	-0.002813
39	0.001789	-1.9e-05	-0.000841	0.000146	0.002775
40	0.002611	-0.000347	0.000474	-0.002155	0.001625
41	0.00031	-0.001169	-0.002155	-0.001169	-1.9e-05
42	0.001625	-0.001334	0.001132	-0.002648	-1.9e-05
43	-0.002484	-0.001334	0.000803	-0.002484	0.000146
44	0.00031	0.002447	0.001625	0.00146	0.000146
45	-0.001662	-0.000347	0.002775	-0.001169	-0.001005
46	0.001296	0.001625	0.000474	-0.001334	-0.002813
47	-0.001334	-0.001991	-0.000183	-0.002977	-0.002977
48	-0.000183	0.001625	-0.000183	0.00031	0.000474
49	-0.001169	-0.001005	-0.000512	-0.001498	-0.001827
50	-0.001827	-0.000676	-0.003142	-0.001498	-0.001005
51	-1.9e-05	0.001132	-0.001498	-0.001662	-0.001005
52	0.00031	0.002611	-0.001169	-0.000512	0.000967
53	0.001296	-0.001334	-1.9e-05	0.003926	-0.004621
54	0.002447	0.002282	-0.003142	0.00031	-0.000841
55	0.000474	-1.9e-05	0.002775	0.000803	-0.004949
56	-0.003142	0.001625	0.002282	-0.001005	-0.002155
57	0.001625	0.000474	-0.000841	-0.000841	-0.001498
58	-0.002155	0.000146	-0.001169	0.000639	0.000803
59	0.003104	0.000803	0.000803	0.000967	-0.001991
60	0.000967	0.000146	-0.000183	-0.002648	-0.001827
61	-0.001005	-0.001827	-0.009716	0.00146	-0.000676
62	0.002611	-0.001991	-0.002648	0.000146	0.000146
63	0.00031	0.00031	-0.001005	-0.001498	0.00031
64	-0.000841	-0.002977	-0.001662	-1.9e-05	-0.001662
65	0.002775	0.000474	-0.001827	-0.000183	-0.000512
66	-0.001991	-0.001334	-0.003963	-0.000512	-0.002813
67	-0.000512	0.003268	-0.002977	-0.000841	-0.00347
68	-0.001498	0.000639	0.000803	-0.001498	-0.004621
69	-0.002155	0.000474	-0.001662	0.000967	0.003597
70	0.002118	0.000639	0.000967	0.002775	-0.002813
71	0.000639	0.001296	-0.00232	-0.002648	0.000146
72	0.00031	-1.9e-05	-0.010373	0.003104	-0.00232
73	0.000474	0.003433	-0.002813	0.000967	-0.000841
74	0.002282	0.000474	0.00031	0.000474	-0.000183
75	0.000146	0.00031	-0.001662	-1.9e-05	0.000639
76	0.000639	-1.9e-05	-0.001005	0.000474	-1.9e-05
77	-0.001169	-0.000347	-0.001662	0.001296	0.000803
78	0.000639	-0.000183	-0.000676	-0.000183	-0.000183
79	-0.001169	-0.000183	0.000474	-0.000512	-0.001169
80	0.000803	0.00031	-0.001005	-0.000841	0.000639
81	-0.000512	-0.001005	0.002282	-0.001169	-0.000512
82	-0.000512	-0.000347	0.00031	-0.004785	0.000146
83	-0.001827	-0.001334	-0.009058	0.000146	-1.9e-05
84	-0.000347	0.00031	-0.00232	-0.001005	0.001625
85	0.000146	-0.002648	0.000146	-0.001334	0.004912
86	0.000146	0.001132	-0.002155	-0.000512	0.000474
87	0.000803	0.00031	-0.000347	0.002447	-0.001334
88	0.001789	0.000474	-0.000512	0.001132	-0.000183
89	0.000639	0.001132	0.000474	-0.000841	-0.001498
90	-0.001334	0.000803	0.000803	-0.004128	-0.002484
91	0.002611	-1.9e-05	-0.001991	0.000639	0.001132
92	-0.001991	-0.000183	0.002447	-0.000512	0.001132
93	0.000146	-0.000676	0.00146	-0.001005	0.000639
94	-0.001005	-0.000183	-0.004292	-0.000183	0.001954
95	0.000639	-0.000512	-1.9e-05	0.001132	0.003104
96	0.000639	-0.000183	0.001132	0.000474	-0.001334
97	0.000146	-0.000183	-0.001169	-0.002484	-0.000347
98	-0.001991	-0.000512	0.001625	-0.00232	-0.001827
99	0.000967	0.00031	-0.000841	-0.000676	0.002775
100	-0.002484	0.000146	0.000967	-0.001827	-0.001827
101	-0.000676	0.000967	0.000639	-0.001991	0.00146
102	-0.000183	0.000146	0.001132	0.000967	0.00031
103	-1.9e-05	-1.9e-05	-0.001169	0.000474	-0.005278
104	0.00146	-0.000183	-0.000512	0.000639	-0.005443
105	-0.001169	-0.000183	0.00031	0.00146	-0.000183
106	0.000803	-0.000347	-0.000841	0.003761	-0.002977
107	-0.000841	-0.000347	-0.000347	0.001132	-0.002648
108	-0.001169	-1.9e-05	-0.002648	0.001132	0.00031
109	-0.006922	0.000146	-0.001991	0.001296	0.000474
110	-0.002484	0.000146	-0.001662	0.00031	0.000803
111	-0.002155	0.000146	-0.005771	-1.9e-05	-0.001662
112	-0.002977	0.000474	0.001296	-0.000676	-1.9e-05
113	-0.002977	0.000146	0.000803	-0.001169	-0.001334
114	0.001132	-0.000183	0.000639	-0.001334	0.002282
