Ladekurvenmessung

Zeit: 2018_05_04 09.00.42

Info: FVA3, v = 0.382, T = 23, F = 20, h = 314.9

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2
231	-0.002813	-0.001169
232	-0.004456	-0.001334
233	-0.003142	0.001625
234	0.001789	-0.001169
235	0.000474	0.001625
236	-0.000841	-0.001662
237	0.001132	0.003926
238	0.001625	0.003268
239	-0.000676	0.003926
240	0.001625	-0.001169
241	-0.001827	0.002118
242	-0.000841	0.000639
243	-0.001991	-0.001334
244	-0.002977	0.000474
245	-0.002155	0.00031
246	-0.002977	-0.002155
247	-0.00347	-0.001169
248	0.000639	0.002775
249	0.00146	0.003597
250	-0.000841	0.002118
251	0.000474	-0.000347
252	-0.000676	0.001296
253	0.000639	-0.002813
254	-0.001991	-0.004128
255	0.000474	-0.001334
256	0.000146	0.000146
257	-0.000512	-0.002813
258	-0.001662	-0.001498
259	0.000474	0.00146
260	0.000803	-0.001334
261	-0.001662	-0.002155
262	-0.001827	-0.004128
263	0.001789	-1.9e-05
264	-0.001662	-0.002977
265	-0.001498	-0.001662
266	-0.000512	-0.001005
267	-0.000512	0.000474
268	0.001296	-0.000347
269	-0.001498	-0.000841
270	0.002118	0.000146
271	0.000146	0.00146
272	0.00409	-0.001498
273	0.00031	-0.001991
274	0.003761	0.00031
275	-0.002155	-0.001005
276	-0.001005	-0.000841
277	-0.002484	0.002118
278	0.000146	-0.000512
279	-0.000676	-0.001662
280	-0.002155	0.001296
281	-0.000676	-0.000512
282	-0.001169	0.003104
283	0.001789	-0.000347
284	-0.001827	0.002282
285	0.001625	-0.001991
286	-0.000841	-0.007579
287	-0.000676	-0.002813
288	-0.001169	-0.000676
289	0.001132	-0.000841
290	0.000474	-0.000183
291	0.001625	0.000146
292	-0.000841	0.001625
293	0.000967	0.000474
294	-0.002977	0.002118
295	-0.00232	0.001625
296	-0.001169	-0.00232
297	-0.005936	-0.007744
298	-0.001827	-0.002648
299	-0.001005	0.000803
300	0.000803	0.003761
301	-0.001169	0.00031
302	0.000967	-0.001005
303	0.000146	0.002282
304	0.000967	-0.000347
305	-0.002155	-0.002977
306	0.000474	-0.000676
307	-0.001827	-1.9e-05
308	-0.000841	-0.011524
309	0.001789	-0.003306
310	-0.000347	-0.003799
311	0.000803	-0.003963
312	-0.001827	-0.002648
313	0.002775	-0.00347
314	-0.000676	0.002447
315	0.001789	-0.000512
316	-0.000183	0.003926
317	0.000146	-1.9e-05
318	-0.001005	0.00146
319	-0.001169	-0.006264
320	-0.001334	-0.001169
321	-0.000676	-0.002155
322	0.00294	-0.002648
323	0.003433	-0.001991
324	0.000146	-0.001005
325	-0.000183	-0.000183
326	0.000639	-0.001827
327	-0.004621	0.001625
328	-0.000841	-0.000512
329	0.000146	0.000474
330	-0.000512	0.000146
331	-0.001498	0.000146
332	0.002447	0.000803
333	0.002118	-0.000676
334	0.001625	0.001132
335	0.000474	-0.000512
336	0.000639	-0.001005
337	-0.002813	0.000474
338	-0.000841	-0.000676
339	-0.001662	-0.001169
340	-0.001991	-0.001334
341	-0.002155	0.002775
342	-0.002648	-0.001169
343	-0.001169	-0.002484
344	-0.002648	-0.001827
345	-0.001498	-0.001169
346	-0.000347	0.00031
347	-0.001662	-0.001991
348	-0.001498	0.003597
349	-0.002155	-0.000347
350	0.00146	0.002118
351	0.000803	0.002447
352	-0.00232	0.005734
353	0.000474	-0.000183
354	-0.001334	-0.001334
355	-0.001498	-0.001991
356	-1.9e-05	-0.004128
357	-0.002484	-0.000841
358	0.002775	-0.004785
359	0.000639	-0.001662
360	-0.000347	-0.001498
361	-0.000512	-0.000676
362	0.001296	-0.000347
363	-0.001827	0.006227
364	0.00409	0.00146
365	-0.001334	-0.000841
366	0.000639	0.001132
367	0.00031	0.001132
368	0.000474	0.000146
369	0.001132	-0.001169
370	0.00031	0.003268
371	-0.001005	0.001296
372	-0.001169	0.000146
373	0.00409	-0.001334
374	-0.000841	0.000803
375	0.000146	-0.002813
376	-0.001827	0.001954
377	-0.001169	-0.002977
378	-0.001169	-0.000676
379	0.00031	-0.001169
380	-0.000347	-0.000347
381	0.00146	0.002118
382	0.000639	0.00146
383	0.00031	-0.000512
384	0.00031	-0.002155
385	-0.001005	0.000639
386	-0.001334	-0.000183
387	-0.003142	0.000967
388	-0.000841	-0.001991
389	0.002447	0.000639
390	-0.000183	-0.001005
391	-0.004949	-0.001169
392	-0.001662	-0.001991
393	-0.002648	-0.000512
394	-0.002813	-0.000841
395	-0.002484	-0.001991
396	0.00146	-0.001827
397	-0.001005	-0.001169
398	-0.000183	0.000146
399	0.000639	-0.002484
400	0.000474	-0.001827
401	0.001789	0.000146
402	0.000639	-0.000841
403	0.001789	-0.000183
404	-0.001991	0.001789
405	-0.000512	-1.9e-05
406	-0.002813	-0.001334
407	0.00031	-0.003306
408	0.002118	-0.003799
409	-1.9e-05	-0.002484
410	-0.000676	-0.002977
411	0.00031	-0.002977
412	-0.000841	-0.001498
413	0.000146	0.002447
414	0.001789	0.001625
415	0.000639	0.00146
416	0.000639	0.001789
417	0.00031	0.000967
418	-0.001005	0.000967
419	0.00031	0.00146
420	0.000474	0.00031
421	-0.000347	0.004255
422	0.001954	-0.001005
423	-0.00232	0.001789
424	0.002775	-0.00232
425	-0.000676	0.001132
426	-0.000347	-0.001334
427	-0.001498	-0.000841
428	-0.001662	-0.001334
429	-0.001005	0.001296
430	-0.001005	-0.000512
431	-0.000676	-0.002155
432	0.000803	0.000803
433	0.002447	-0.002648
434	-0.001498	0.002118
435	-0.001169	0.001625
436	-0.000512	0.002118
437	-0.001827	0.000967
438	-1.9e-05	0.001296
439	0.000146	-0.000841
440	-0.001005	0.002775
441	-1.9e-05	-1.9e-05
442	-0.004456	-0.002813
443	0.000639	-0.001005
444	-0.001827	-0.001498
445	0.00409	-0.001662
446	0.00031	-0.00347
447	-0.001005	0.001789
448	0.001132	0.001296
449	-0.000183	0.003761
450	0.00146	-0.0061
451	-0.000347	-0.001005
452	0.001132	-0.003306
453	-0.001169	0.001132
454	0.001625	-0.001498
455	0.000146	0.000146
456	0.003597	-0.001498
457	0.00146	-0.001169
458	0.00294	-0.003306
459	-0.001334	-0.001334
460	-0.000512	-0.000841
461	-0.001169	-0.001662
462	-0.000841	-0.003142
463	0.00031	0.00031
464	-0.002484	-0.002484
465	0.000639	-0.001662
466	0.000474	0.00031
467	0.001296	-0.001662
468	0.000474	-0.001662
469	0.002282	0.000474
470	-1.9e-05	0.002118
471	0.001296	0.000639
472	-0.003963	0.002775
473	-0.001005	0.000639
474	-0.002155	0.000967
475	-0.000841	0.002447
476	-0.001005	-0.001334
477	-0.000676	0.00031
478	0.00031	-0.000347
479	-0.000676	-0.00232
480	0.002118	-0.000512
481	-0.000512	0.00146
482	-1.9e-05	0.001132
483	-0.000183	0.001789
484	-0.002813	-0.000512
485	-0.003142	0.000146
486	-0.000512	-0.001169
487	0.000803	0.00031
488	0.001954	-0.001662
489	0.000639	-0.001662
490	-0.000183	-0.001498
491	0.003104	0.002611
492	-0.002155	0.000803
493	-0.001005	-0.001169
494	-0.004621	-0.000183
495	0.000803	-0.000512
496	-0.001498	-0.001827
497	-0.001169	-0.002813
498	0.000803	0.001132
499	0.00031	-0.002484
500	-1.9e-05	0.003104
501	-1.9e-05	-0.000676
502	0.00146	-1.9e-05
503	-0.000183	0.00031
504	-0.000512	-0.000347
505	0.000639	-0.001169
506	-0.000183	0.000474
507	0.000803	-0.003799
508	-0.000512	-0.000676
509	-0.000512	-0.000183
510	-0.000183	-0.004128
511	0.00031	0.000146
512	-0.000183	-0.001005
513	0.002282	0.001954
514	-0.000512	-0.00232
515	-0.001005	-0.001169
516	0.000474	-0.002648
517	-0.002155	0.000639
518	0.001954	-0.004292
519	-0.000676	-0.005607
520	0.002775	-0.000512
521	-0.000512	-0.000841
522	0.004583	-0.000347
523	-0.000183	-0.000183
524	-0.000841	0.000803
525	-0.000347	0.000803
526	-0.000347	0.000967
527	-0.000676	-0.001334
528	-0.002155	0.001296
529	0.00146	-0.001334
530	-0.000512	0.002611
531	0.001789	-0.002977
532	-0.000676	-0.000183
533	0.001132	-0.004621
534	-0.001169	-0.001498
535	0.002118	-0.000841
536	0.002775	-0.001991
537	0.00146	-1.9e-05
538	0.001789	-0.001827
539	0.002611	0.002447
540	0.000146	-0.00232
541	-0.001827	-0.000512
542	0.00031	-0.001005
543	-0.003963	0.000474
544	-0.005278	-0.001498
545	-0.000841	-0.000183
546	0.003268	-0.003963
547	-0.001169	-0.000183
548	0.000639	0.000146
549	0.000474	-0.000183
550	0.000803	-0.000512
551	-0.000512	-0.004621
552	-0.000841	-0.001662
553	0.000639	-0.001005
554	0.00146	0.00031
555	0.000967	-0.001498
556	-0.000676	-0.001005
557	0.00146	-0.000512
558	0.000967	-0.000676
559	-0.000183	-0.001169
560	0.001296	0.00146
561	0.001954	-0.001334
562	0.00146	-1.9e-05
563	0.002118	0.001625
564	-0.000841	-0.002648
565	0.000803	-0.001991
566	-0.000347	-1.9e-05
567	-1.9e-05	-0.003306
568	-0.000676	-0.002155
569	-1.9e-05	-0.001334
570	0.00146	-0.001498
571	0.00031	-0.000676
572	0.002447	-0.000676
573	0.003926	0.000639
574	0.003926	-0.001662
575	0.000639	-0.001005
576	0.001789	-0.001169
577	-0.000183	0.001625
578	0.002282	-0.000347
579	-0.001662	0.002118
580	0.00146	-1.9e-05
581	-0.001662	0.000967
582	-0.001005	0.002282
583	0.001132	0.001954
584	0.001954	0.001625
585	-0.000512	-0.001169
586	0.003104	-0.000676
587	0.001296	0.000474
588	0.000803	0.000146
589	-0.001169	-0.001827
590	-0.001334	0.002447
591	-0.002813	-0.001334
592	-0.002648	0.000146
593	-0.000347	-0.000512
594	-0.003635	0.001296
595	0.002282	-0.001169
596	-1.9e-05	0.001789
597	0.001132	0.000967
598	0.001296	-0.000183
599	-0.002977	0.000803
600	0.000146	0.001296
601	0.000803	-0.001169
602	-0.000676	-0.001169
603	-1.9e-05	0.000474
604	-1.9e-05	-0.001662
605	-0.001334	0.002118
606	0.004748	-0.002648
607	0.002447	-0.001498
608	0.001296	-0.001334
609	-0.000841	-0.001169
610	0.00294	-0.003142
611	0.000967	-0.000512
612	0.000639	0.003268
613	-0.000183	0.002282
614	0.00031	0.002611
615	0.000639	0.001625
616	-1.9e-05	0.004583
617	0.000803	0.002447
618	-0.000183	0.005405
619	-0.001991	0.000803
620	0.00294	0.003104
621	-0.000841	0.003433
622	0.000803	-0.000183
623	0.000967	-0.001169
624	-0.003142	0.001789
625	0.002282	-0.000183
626	-1.9e-05	-1.9e-05
627	0.000639	-0.00347
628	0.000146	-0.004949
629	0.001132	-0.001005
630	-0.000347	-0.000183
631	0.00146	-0.001662
632	-0.000841	0.001296
633	-1.9e-05	0.00146
634	0.000803	0.000474
635	-0.002155	0.001296
636	-0.000347	-1.9e-05
637	-0.001005	0.002282
638	-0.000676	0.000967
639	-0.005278	0.000474
640	0.001789	-0.001827
641	-0.001498	0.001789
642	-0.001005	-0.002155
643	-0.003306	-0.001005
644	-0.00232	-0.000841
645	-0.002813	0.000639
646	-0.001662	0.00146
647	-0.001827	0.002118
648	0.000639	0.00146
649	0.001296	0.00031
650	0.00031	0.002447
651	0.001954	-0.000512
652	0.000146	0.002447
653	0.000803	0.001132
654	-0.000841	0.001132
655	-0.002648	0.000639
656	-0.001662	-0.000183
657	-0.000841	-0.000841
658	-0.002155	0.003104
659	-0.002155	-0.001662
660	-0.001827	-0.001005
661	0.000967	-0.000183
662	0.00031	-0.003142
663	0.00146	0.002282
664	0.000967	-0.000183
665	0.000803	0.001625
666	0.002118	-0.000841
667	-0.000347	0.001954
668	0.000474	0.000967
669	-0.000841	0.003926
670	0.002447	0.000803
671	-0.001169	0.000803
672	0.002611	0.00146
673	0.000146	0.00146
674	-0.00347	0.000967
675	-0.000841	0.00031
676	-0.002813	-0.002155
677	-0.00347	0.003268
678	-0.002155	0.000474
679	-0.001498	0.000803
680	-0.001169	0.002611
681	0.000803	0.00031
682	-0.000347	0.001132
683	0.001625	0.001132
684	-0.001662	0.002611
685	0.001296	-0.000841
686	0.000639	0.001296
687	0.000803	0.00031
688	-0.001827	0.000474
689	-0.005114	0.000967
690	-0.000183	0.000639
691	0.000803	-0.001334
692	-0.002977	-1.9e-05
693	-0.005607	0.001132
694	-1.9e-05	-0.001827
695	0.00031	0.00031
696	-0.001005	-0.002813
697	-0.003142	0.000639
698	0.000474	-0.001662
699	-0.003306	-0.001334
700	0.000146	0.000474
701	-0.000347	0.000967
702	0.001625	0.000639
703	-0.000512	0.001625
704	0.00031	0.000146
705	-0.001334	-0.001498
706	0.000803	-0.001498
707	-0.000841	-0.004456
708	-0.000183	-0.004621
709	-0.000512	-0.003799
710	-0.007908	-0.002484
711	-0.001334	-0.000841
712	0.000639	0.001296
713	0.00031	-0.001169
714	-0.002155	0.000146
715	0.000146	-0.000841
716	-0.000841	0.000474
717	0.00294	-0.002813
718	0.000146	0.001954
719	0.001954	0.00031
720	0.001789	0.001625
721	-0.005607	-0.000347
722	0.001132	0.001789
723	0.000803	0.000967
724	0.002447	-0.001827
725	0.001954	0.004748
726	-1.9e-05	0.000639
727	-0.002155	0.001954
728	0.000967	-0.004949
729	-0.003306	-0.000841
730	0.003433	-0.001005
731	0.000639	-0.000676
732	-0.008565	-0.003306
733	-0.001498	0.001296
734	-1.9e-05	-0.000676
735	-0.000676	0.00031
736	0.000967	0.00146
737	0.000803	-1.9e-05
738	-0.000512	-0.002648
739	-0.002155	0.000803
740	-0.004128	0.001296
741	-0.001169	-0.001827
742	-0.000512	-0.000347
743	-0.005114	-0.002977
744	-0.005443	0.000474
745	-0.000841	-0.000183
746	-0.000347	-0.000347
747	0.000803	-0.001991
748	0.001954	0.00146
749	0.001625	-0.001827
750	0.003268	-0.001334
751	0.007049	0.004583
752	0.015924	0.013294
753	0.021512	0.017567
754	0.029072	0.024964
755	0.033346	0.034168
756	0.042385	0.038934
757	0.047316	0.052575
758	0.055698	0.05011
759	0.058821	0.059807
760	0.065231	0.06408
761	0.07197	0.069997
762	0.077886	0.076572
763	0.081174	0.082982
764	0.086926	0.085118
765	0.09235	0.089885
766	0.093665	0.095308
767	0.101061	0.098595
768	0.105663	0.103691
769	0.107142	0.107635
770	0.112894	0.112894
771	0.113881	0.112237
772	0.120784	0.117496
773	0.124399	0.121441
774	0.124893	0.125879
775	0.12933	0.126865
776	0.134918	0.130809
777	0.133439	0.130481
778	0.137219	0.138205
779	0.137548	0.140671
780	0.138863	0.142479
781	0.14593	0.142807
782	0.143958	0.145437
783	0.14971	0.146916
784	0.150697	0.149382
785	0.155299	0.151683
786	0.15497	0.151354
787	0.160394	0.154148
788	0.1576	0.156285
789	0.159901	0.159079
790	0.160887	0.160558
791	0.160558	0.162366
792	0.165324	0.162037
793	0.16401	0.164338
794	0.166639	0.165817
795	0.167625	0.170748
796	0.170913	0.167954
797	0.170419	0.169598
798	0.176994	0.16894
799	0.170913	0.170913
800	0.171899	0.172885
801	0.178144	0.173049
802	0.175679	0.176829
803	0.179952	0.173707
804	0.177487	0.177487
805	0.181431	0.17535
806	0.180281	0.176172
807	0.183239	0.176501
808	0.180281	0.180445
809	0.186033	0.172885
810	0.183075	0.168283
811	0.185705	0.099089
812	0.184718	0.10139
813	0.184883	0.078873
814	0.184225	0.033839
815	0.184554	0.028251
816	0.187019	0.035811
817	0.187348	0.043865
818	0.188499	0.050274
819	0.18554	0.05537
820	0.189485	0.003761
821	0.186691	0.003597
822	0.189485	0.004748
823	0.189814	0.013623
824	0.191128	0.021019
825	0.187841	0.027922
826	0.191293	0.03088
827	0.189814	0.043371
828	0.194087	0.048631
829	0.19573	0.045672
830	0.191457	0.051425
831	0.191457	0.00146
832	0.186855	0.002447
833	0.184554	-1.9e-05
834	0.183404	-0.000183
835	0.186526	-0.000841
836	0.187348	0.001132
837	0.186855	-0.000183
838	0.187019	0.000146
839	0.188499	-0.001005
840	0.187513	0.000474
841	0.19195	0.001296
842	0.187677	0.000474
843	0.1908	-0.000183
844	0.189156	-0.000347
845	0.188992	-0.000183
846	0.190635	-0.000347
847	0.190964	-0.000347
848	0.191786	0.000146
849	0.191786	-1.9e-05
850	0.197374	-1.9e-05
851	0.18817	0.000146
852	0.191621	0.000146
853	0.193922	0.000146
854	0.193594	-0.000183
855	0.192772	-0.000347
856	0.191457	-0.000347
857	0.194909	-0.000347
858	0.195402	-0.000347
859	0.19458	-1.9e-05
860	0.197867	0.000146
861	0.196552	0.00031
862	0.196059	0.000146
863	0.198031	0.000146
864	0.197045	0.00031
865	0.199182	-0.000347
866	0.194744	-0.000512
867	0.196059	-0.000183
868	0.196717	-0.000512
869	0.197045	-0.000183
870	0.195895	0.000146
871	0.197703	-1.9e-05
872	0.19721	0.000146
873	0.196881	0.000146
874	0.197703	0.000146
875	0.19836	0.000146
876	0.196717	-1.9e-05
877	0.19721	-0.000512
878	0.197703	-0.000512
879	0.19836	-0.000347
880	0.196717	-0.000347
881	0.199018	0.000146
882	0.200332	0.00031
883	0.199018	0.00031
884	0.198853	0.000146
885	0.198853	0.00031
886	0.199839	-1.9e-05
887	0.196223	-1.9e-05
888	0.198689	-0.000183
889	0.196388	-0.000347
890	0.197538	-0.000512
891	0.197374	-0.000183
892	0.194416	-1.9e-05
893	0.199511	-1.9e-05
894	0.198689	0.000146
895	0.197045	0.000146
896	0.19573	0.000146
897	0.20099	-0.000183
898	0.199839	-0.000183
899	0.201319	-0.000183
900	0.197374	-0.000347
901	0.201154	-0.000512
902	0.200825	-0.000183
903	0.199675	-0.000183
904	0.19836	0.000146
905	0.200168	0.000146
906	0.199018	0.000146
907	0.198031	0.00031
908	0.199675	-0.000347
909	0.197374	-0.000183
910	0.200168	-0.000347
911	0.199839	-0.000183
912	0.197867	-0.000183
913	0.199511	-0.000347
914	0.20099	0.000146
915	0.199839	-1.9e-05
916	0.200825	0.000146
917	0.199182	0.000146
918	0.200168	0.000146
919	0.198853	-1.9e-05
920	0.19836	-0.000183
921	0.198031	-0.000183
922	0.199675	-0.000512
923	0.200661	-0.000512
924	0.197867	-0.000183
925	0.197703	0.000146
926	0.19836	-1.9e-05
927	0.201154	0.000474
928	0.203126	0.00031
929	0.19836	0.000474
930	0.19721	-1.9e-05
931	0.198524	-0.000183
932	0.197045	-0.000347
933	0.20099	-0.000512
934	0.198031	-0.000183
935	0.200825	-0.000183
936	0.198196	-1.9e-05
937	0.198524	0.000146
938	0.199346	0.000146
939	0.19836	0.000474
940	0.195566	0.00031
941	0.198524	-0.000347
942	0.197867	-0.000183
943	0.195895	-0.000183
944	0.197538	-0.000512
945	0.197703	-0.000347
946	0.200168	-0.000183
947	0.198853	0.000967
948	0.199675	-0.000676
949	0.195237	0.001625
950	0.197374	0.00031
951	0.200825	0.002118
952	0.196552	0.001625
953	0.198031	0.00031
954	0.196552	0.00146
955	0.199675	0.00031
956	0.199018	-0.001498
957	0.199018	-0.000841
958	0.197538	0.000803
959	0.200825	-0.001498
960	0.198524	-0.000183
961	0.20099	-0.000183
962	0.198031	0.002447
963	0.200497	-0.000676
964	0.19721	0.000803
965	0.199182	0.00031
966	0.199182	0.00031
967	0.201154	-0.000841
968	0.197045	0.001296
969	0.199182	0.000639
970	0.201319	0.001625
971	0.199182	0.001954
972	0.201154	0.00146
973	0.198853	0.002447
974	0.200497	-0.000183
975	0.198196	-0.001498
976	0.19836	0.000639
977	0.196881	0.00031
978	0.200661	-0.001498
979	0.192115	-0.000841
980	0.195402	-0.000183
981	0.202798	0.002447
982	0.197538	0.000474
983	0.194909	0.001625
984	0.199675	0.002282
985	0.201154	0.003433
986	0.19836	0.00146
987	0.200168	0.000803
988	0.198524	0.001296
989	0.200825	-0.000183
990	0.196552	-0.000183
991	0.198853	-1.9e-05
992	0.196881	0.00031
993	0.197538	0.000803
994	0.196388	0.001132
995	0.199018	0.000639
996	0.197703	0.002611
997	0.198031	0.00031
998	0.197703	-0.001169
999	0.200332	0.000967
1000	0.20099	-1.9e-05
1001	0.19836	0.000803
1002	0.201812	0.002118
1003	0.202469	0.001625
1004	0.201647	0.004583
1005	0.198031	0.00787
1006	0.20362	0.005734
1007	0.198853	0.00935
1008	0.199346	0.006227
1009	0.199675	0.009514
1010	0.199511	0.019868
1011	0.19836	0.024306
1012	0.198853	0.031373
1013	0.198853	0.040249
1014	0.199346	0.045672
1015	0.199182	0.051425
1016	0.199182	0.058164
1017	0.200004	0.064738
1018	0.199511	0.071477
1019	0.199346	0.074271
1020	0.199182	0.080681
1021	0.200825	0.084296
1022	0.198031	0.090706
1023	0.201154	0.092186
1024	0.200332	0.095801
1025	0.200332	0.104019
1026	0.199839	0.107306
1027	0.199511	0.113223
1028	0.200661	0.115031
1029	0.200661	0.118483
1030	0.197045	0.124235
1031	0.199511	0.124564
