Ladekurvenmessung

Zeit: 2018_05_04 11.34.22

Info: FVA3, v = 0.272, T = 80, F = 20, h = 97.8

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4
0	-0.000183	0.001132	0.008363	-0.000183
1	-0.000512	-0.000183	0.009185	-1.9e-05
2	-0.000512	0.001789	0.009185	-0.000347
3	-1.9e-05	-0.000347	0.008199	-1.9e-05
4	-1.9e-05	0.00294	0.006884	-0.000183
5	-0.000183	0.000803	0.009843	-0.000347
6	-0.000183	-0.000183	0.001625	-0.000183
7	-0.000183	-0.000183	0.00294	-0.000183
8	-0.000183	-0.000676	-0.000183	-0.000347
9	-0.000347	0.000146	0.001296	-0.000183
10	-0.000347	-0.000347	0.001954	-0.000347
11	-0.000512	0.001132	0.001296	-0.000183
12	-0.000512	-0.003963	0.000474	-0.000183
13	-0.000347	-0.000183	0.003597	-0.000183
14	-0.000347	-0.002813	0.003268	-1.9e-05
15	-0.000183	0.001132	0.002118	-0.000183
16	-1.9e-05	-0.001334	0.001789	-0.000183
17	-0.000183	0.001132	0.002447	-0.000347
18	-0.000183	-0.000512	0.005734	-0.000347
19	-0.000183	0.001296	-0.001662	-0.000512
20	-0.000183	-0.000347	0.006227	-0.000183
21	-0.000347	-0.001005	0.003104	-0.000512
22	-0.000183	0.002118	0.006062	0.000146
23	-0.000183	0.000639	0.005076	-1.9e-05
24	-0.000347	0.000803	0.00787	-0.000183
25	-0.000183	-1.9e-05	0.008363	0.000146
26	-0.000183	0.003104	0.008692	-0.000183
27	0.000146	0.003268	0.009021	-0.000347
28	-0.000841	0.005405	0.009678	-0.000183
29	-1.9e-05	-0.000183	0.008857	-0.000183
30	-0.000183	0.00294	0.010007	-0.000183
31	-0.000183	0.001954	0.00935	-0.000347
32	-0.000183	-0.000347	0.011979	-1.9e-05
33	-0.000841	-0.002648	0.009678	-0.000183
34	-0.000676	0.000967	0.010993	-1.9e-05
35	0.000474	-0.001005	0.003926	-0.000183
36	-1.9e-05	0.001296	0.000803	0.000146
37	-0.000347	0.000474	-1.9e-05	-0.000347
38	0.002118	-0.000183	-0.000183	-0.000183
39	0.00031	-0.000347	-0.001827	-0.000347
40	-0.000512	-0.000183	0.00146	-0.000347
41	0.001132	-0.000183	0.00031	0.00031
42	0.001132	0.000803	-0.000676	-1.9e-05
43	-0.001334	-0.000841	0.002775	0.000639
