Ladekurvenmessung

Zeit: 2018_05_04 09.53.35

Info: FVA3, v = 0.14, T = 23, F = 20, h = 43

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	-0.000347	0.001132	-0.000512	0.002447	-0.001005
1	-1.9e-05	0.000803	-0.000512	0.002775	0.00031
2	0.000146	0.003104	-0.000512	0.002282	0.003597
3	0.00031	0.002447	-0.000183	0.001625	0.004583
4	0.00031	0.000639	0.000146	0.000803	0.005569
5	0.000474	0.002611	0.00031	0.00031	0.004583
6	0.00031	-0.001827	0.000474	-0.001005	0.003926
7	-0.000183	0.006062	0.00031	0.002775	0.006556
8	-0.000183	0.002775	0.00031	0.004912	-0.001169
9	-0.000512	0.00031	0.000146	-0.000676	0.00031
10	-0.000512	0.002775	-0.000347	0.002282	-0.000183
11	-0.000512	0.003433	-1.9e-05	0.002282	0.000967
12	-0.000183	0.001296	-0.000512	0.002611	-0.000347
13	0.00031	0.00294	-0.000676	0.001296	0.002447
14	0.000146	0.002775	-0.000183	0.001954	0.000803
15	0.000146	0.000639	-1.9e-05	0.001296	0.003104
16	0.000639	0.006556	0.000803	0.00146	0.00294
17	0.000146	0.001296	0.000967	0.00031	-0.000676
18	-0.000183	0.001296	0.001296	-0.001169	0.002282
19	-0.000183	0.003104	-0.000512	-0.001662	0.003597
20	-0.000347	0.000803	0.00146	-0.002813	0.001132
21	-0.000183	0.00294	0.000639	-0.002155	-0.00232
22	-0.000347	0.001954	0.001954	0.000474	0.001954
23	0.000146	0.000474	-0.001827	0.000474	-0.000512
24	0.000146	0.000639	0.001625	-0.001662	0.00294
25	0.00031	0.001789	-0.001991	0.000474	0.000474
26	0.000474	0.002118	0.003268	0.001625	0.000474
27	0.000474	-1.9e-05	0.008199	0.00294	-0.000347
28	0.000146	-0.000183	0.001625	0.000474	0.002118
29	-1.9e-05	-0.000512	0.00031	0.004912	-0.001169
30	-0.000347	0.001789	0.003761	0.001296	-0.000676
31	-0.000512	0.001789	0.00294	0.001296	0.000146
32	-0.000347	0.000639	0.001296	0.002611	-0.000183
33	-0.000183	0.003104	0.00146	0.003761	0.004255
34	-1.9e-05	0.000474	-0.002813	0.001132	0.001296
35	0.00031	0.003597	-0.000183	0.001954	0.005405
36	0.000639	0.004419	0.002611	0.001132	0.005076
37	0.000474	0.001132	0.003433	0.002611	0.00146
38	0.00031	0.00146	0.003104	-0.000512	0.000639
