Ladekurvenmessung

Zeit: 2018_05_03 13.53.22

Info: FVA3, v = 2.06, T = 40, F = 20, h = 599.6

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8	Kurve_9	Kurve_10	Kurve_11	Kurve_12	Kurve_13	Kurve_14	Kurve_15
24	-0.000183	-0.006757	-0.001991	-0.023522	0.012472	-0.005443	0.000967	-0.000841	-0.000183	-0.013825	-0.001827	0.012965	-0.028946	-0.000676	-0.001005
25	-0.004292	-0.004621	-0.003635	-0.023851	0.012472	-0.003963	-1.9e-05	0.000474	-0.000347	-0.013332	-0.007744	0.012801	-0.027466	-0.001827	-0.002813
26	0.004419	-0.008565	-0.00232	-0.023357	0.010829	-0.004949	-0.000676	0.002118	-0.000512	-0.014647	-0.008565	0.016581	-0.029603	-0.000183	-0.001662
27	0.003597	-0.005114	0.000803	-0.023193	0.011322	-0.003142	0.00146	0.000146	-0.000512	-0.014153	-0.003963	0.013952	-0.027466	-0.001005	-1.9e-05
28	-0.000676	-0.007908	-0.001498	-0.0227	0.011322	0.000146	0.001625	-0.000347	-0.000512	-0.011524	-0.004621	0.017732	-0.03174	-0.003306	0.000967
29	0.000967	-0.006264	0.002447	-0.02911	0.0105	-0.002648	0.003104	0.001954	0.001954	-0.012346	-0.005771	0.016253	-0.031411	0.000803	0.00146
30	0.000639	-0.005936	-0.000676	-0.021056	0.015266	-0.001005	0.00409	0.000967	-0.000347	-0.012017	-0.006429	0.019211	-0.029603	-0.00347	0.001132
31	-0.001662	-0.005936	0.000803	-0.020728	0.012637	-0.004128	0.005734	0.003597	-0.000841	-0.012674	-0.004621	0.018718	-0.02911	0.001132	0.003761
32	-0.004785	-0.004128	-0.002484	-0.023193	0.015924	-0.001169	0.005241	0.000639	-1.9e-05	-0.012181	-0.006593	0.020526	-0.030589	-0.00232	0.004583
33	0.002775	-0.006922	-0.001169	-0.019084	0.012308	-0.001498	0.005076	0.002118	-0.001169	-0.009058	-0.006757	0.019704	-0.027466	-0.002484	0.00146
34	0.001132	-0.004128	-0.000841	-0.020563	0.012965	-1.9e-05	0.002118	0.001296	0.000146	-0.007086	-0.010866	0.016746	-0.025658	-0.002484	0.003761
35	-0.002813	-0.003306	-0.002484	-0.020892	0.012308	-0.002813	0.002447	0.000803	-0.001169	-0.003799	-0.004785	0.020362	-0.024179	0.000146	0.003597
36	-0.000512	-0.008565	0.000639	-0.019742	0.012637	0.000146	0.002775	0.001954	-1.9e-05	-0.004456	-0.008565	0.018718	-0.025165	-0.001827	0.003268
37	0.00146	-0.006757	-0.001005	-0.020563	0.008857	-0.001827	0.002447	0.003761	-0.000347	-0.001991	-0.008894	0.020197	-0.022371	-0.001662	0.004583
38	-0.000841	-0.005607	0.00031	-0.020892	0.008528	0.000146	0.004255	0.00146	-0.002648	-0.001005	-0.00725	0.020197	-0.019084	-0.002977	0.006391
39	0.002282	-0.007744	-1.9e-05	-0.018591	0.00935	0.002611	0.003761	0.002775	0.000803	0.000474	-0.009058	0.020033	-0.022864	-0.002155	0.007049
40	0.00031	-0.005278	0.003761	-0.020399	0.010829	-0.001334	0.00409	-0.000183	-0.003142	0.000967	-0.012346	0.017732	-0.021714	-0.001827	0.00935
41	-0.00347	-0.004785	-0.002155	-0.022043	0.009843	0.001132	0.008035	0.001132	-0.004128	0.001625	-0.010373	0.018882	-0.004456	-0.000512	0.004419
42	-0.001334	-0.006757	-0.000183	-0.018262	0.010993	-0.001991	0.00672	0.001789	0.001296	0.004419	-0.010209	0.016746	-0.001169	-0.002155	0.00787
43	-0.000512	-0.003799	0.00031	-0.017769	0.008857	0.001132	0.005734	0.002611	-0.002484	0.007049	-0.011195	0.018225	-0.00347	-0.001827	0.007706
44	0.000146	-0.006429	-0.000183	-0.017441	0.010664	-0.002155	0.00672	0.003268	-0.000183	0.006556	-0.011031	0.006884	-0.005114	-0.000676	0.008692
45	0.000803	-0.006593	-0.000841	-0.020235	0.009185	-0.001498	0.005405	0.005898	-0.001169	0.005734	-0.012017	0.013952	-0.005278	-0.00347	0.013294
46	-0.001991	-0.006922	-0.000512	-0.014811	0.011486	0.001625	0.004912	0.006062	-0.003306	0.010171	-0.010538	0.012637	-0.002813	-0.006429	0.008528
47	0.00146	-0.005278	-0.000183	-0.017112	0.009843	0.005241	0.009678	0.00672	-0.002977	0.008528	-0.01251	0.011651	-0.000512	-0.003306	0.012472
48	0.001132	-0.005114	0.001132	-0.016948	0.009021	0.001132	0.005241	0.00787	-0.000347	0.011158	-0.008565	0.010993	-0.005607	-0.002977	0.014445
49	0.003433	-0.008072	0.002282	-0.016126	0.009678	0.002775	0.007213	0.009185	-0.000347	0.009843	-0.011031	0.010664	-0.004292	-0.002977	0.013459
50	0.003433	-0.006922	0.000146	-0.014811	0.008857	-0.00232	0.005898	0.00935	-0.000347	0.013787	-0.006264	0.010993	-0.004949	-0.003799	0.014938
51	0.000639	-0.00725	0.004912	-0.014318	0.008857	0.002118	0.005241	0.011322	-0.000512	0.014938	-0.008565	0.005076	-0.005114	-0.003306	0.009185
52	0.003104	-0.009551	0.000967	-0.016619	0.007213	0.000474	0.007213	0.011979	-0.000512	0.016088	-0.010045	0.010664	-0.003306	-0.000676	0.014938
53	-0.000841	-0.00725	0.003268	-0.014647	0.008692	0.001132	0.007213	0.011815	-0.000841	0.01691	-0.00988	0.003104	-0.004456	-0.004785	0.018882
54	0.000803	-0.009387	0.001296	-0.013825	0.006391	0.001789	0.007049	0.011815	-1.9e-05	0.017896	-0.011195	0.007542	-0.004128	-0.000512	0.019375
55	0.001954	-0.008565	0.00146	-0.013496	0.005241	0.003268	0.008692	0.011651	0.000474	0.020197	-0.011031	0.001132	-0.001827	-0.002977	0.022334
56	0.006391	-0.008072	0.000803	-0.013496	0.005734	0.003926	0.007706	0.013787	-0.004456	0.022498	-0.009058	0.005076	-0.008072	-0.00232	0.022663
57	0.00031	-0.005771	0.004419	-0.015797	0.005898	-1.9e-05	0.006062	-0.001827	0.001625	0.023977	-0.013003	0.006884	-0.001662	-0.001991	0.022169
58	0.007542	-0.00725	0.000803	-0.013332	0.003761	0.004255	0.006884	0.001132	-1.9e-05	0.019704	-0.008894	0.006062	-0.003635	-0.001827	0.022991
59	0.008692	-0.0061	0.00294	-0.015304	0.007377	0.001625	0.007213	0.00146	-0.002484	0.025621	-0.010373	0.00409	-0.003963	-0.000841	0.025292
60	0.007706	-0.008237	0.002447	-0.012346	0.003926	0.005241	0.007542	-0.000183	-0.004785	0.02332	-0.010538	0.004748	-0.001991	-0.000841	0.026936
61	0.009843	-0.009387	0.000474	-0.00988	0.005405	0.001789	0.006556	0.00294	-0.002155	0.026114	-0.009716	0.00294	-0.005114	-0.004621	0.027593
62	0.00935	-0.007086	0.005241	-0.013167	0.006062	0.002282	0.008035	0.004419	-0.000841	0.0271	-0.010045	0.001625	-0.005771	0.001954	0.025128
63	0.009514	-0.009387	-0.000841	-0.01251	0.00146	0.00294	0.007706	0.00787	0.000474	0.027922	-0.009716	0.002611	-0.004292	-0.002813	0.027922
64	0.010007	-0.0061	0.00146	-0.011031	0.003926	0.005241	0.008692	0.007049	-0.005278	0.025785	-0.010702	0.000474	-0.005114	-0.001662	0.024306
65	0.012801	-0.005278	-0.001005	-0.009716	0.004583	0.003926	0.008035	0.007213	-0.005771	0.030223	-0.009058	-0.000183	-0.005278	-0.000183	0.025621
66	0.016088	-0.00725	-0.001334	-0.011031	0.003104	0.007213	0.009678	0.00672	-0.009387	0.028579	-0.009387	-0.005936	-0.003306	-0.004456	0.030552
67	0.012965	-0.007908	0.000474	-0.010538	0.00146	0.003268	0.00787	0.011322	-0.005936	0.029894	-0.006757	-0.005278	-0.005607	-0.002977	0.030716
68	0.011158	-0.008401	0.001296	-0.009223	0.003926	0.002775	0.006884	0.008692	-0.006922	0.031538	-0.008401	-0.0061	-0.001334	-0.003306	0.031045
69	0.01691	-0.00988	-0.002484	-0.011359	-0.001334	0.004748	0.010336	0.010664	-0.005443	0.027429	-0.009387	-0.007086	-0.002155	-0.001662	0.035975
70	0.014609	-0.008237	0.000967	-0.011031	-0.001005	0.002447	0.00935	0.0105	-0.00725	0.026278	-0.007908	-0.010866	-0.001005	-0.004949	0.032688
71	0.015266	-0.008894	0.00031	-0.009387	-0.000841	0.000967	0.009021	0.007706	-0.007579	0.026278	-0.004949	-0.011852	0.000967	-0.003799	0.031867
72	0.016581	-0.007415	0.000967	-0.009551	0.002775	0.003761	0.008035	0.007213	-0.007744	0.02447	-0.007415	-0.011524	-0.002648	-0.003306	0.033017
73	0.011651	-0.00873	-0.001991	-0.009716	-0.002484	0.000474	0.010171	0.005405	-0.005936	0.023484	-0.003306	-0.011031	-0.004128	0.000146	0.032853
74	0.016088	-0.00873	-0.001827	-0.00988	-0.001005	0.000803	0.00672	0.004748	-0.003963	0.024635	-0.007744	-0.012181	-0.001827	-0.001662	0.028908
75	0.016088	-0.008401	-0.000512	-0.009551	-0.003963	0.00409	0.009514	0.005076	-0.007086	0.018718	-0.007415	-0.006429	-0.004128	-0.000347	0.029401
76	0.010993	-0.008237	-1.9e-05	-0.007579	-0.001498	0.003104	0.007213	0.001625	-0.006429	0.020855	-0.009223	-0.011031	-0.001498	-0.001498	0.028086
77	0.010664	-0.010702	-0.001498	-0.010373	-0.004292	0.002447	0.008528	-0.001005	-0.001169	0.015102	-0.006757	-0.011359	-0.002484	-0.001498	0.026936
78	0.009843	-0.008072	-0.003799	-0.006757	-0.003306	0.004419	0.008363	0.00146	-0.00347	0.016253	-0.0061	-0.007579	-0.004128	-0.002484	0.025292
79	0.010993	-0.009716	-1.9e-05	-0.0061	-0.002813	0.002775	0.008363	-0.001498	-0.002484	0.012637	-0.005936	-0.003799	-0.002813	-0.002155	0.024964
80	0.009021	-0.007579	-0.002484	-0.007086	-0.007415	0.003926	0.007542	-0.000676	-0.001662	0.008692	-0.005771	-0.001005	0.00031	-0.000676	0.022663
81	0.010336	-0.009058	0.000967	-0.009551	-0.003142	0.002611	0.010171	-0.001662	-0.000841	0.0105	-0.003799	0.00294	-0.002813	-0.00232	0.021348
82	0.013294	-0.009716	-0.00232	-0.006429	-0.003963	0.00146	0.00787	-0.001662	0.002282	0.0105	-0.001662	0.005405	-0.004128	-0.002813	0.022334
83	0.009514	-0.008401	0.001789	-0.006264	-0.004292	0.003926	0.009021	-0.00347	0.001296	0.004748	-0.005278	0.00787	-0.002484	-0.002813	0.019868
84	0.010336	-0.004949	-0.010373	-0.005443	-0.004128	0.000803	0.008692	-0.001827	0.003926	0.003268	-0.002813	0.010664	-0.000841	-0.000512	0.019047
85	0.006884	-0.010702	-0.001498	-0.007415	-0.002155	0.002282	0.009021	-0.004292	-0.004456	-0.000183	-0.002155	0.009514	0.003761	-0.002484	0.02069
86	0.006391	-0.008565	-0.002484	-0.004292	-0.005443	0.002775	0.009021	-0.001827	0.004748	-0.002484	0.001625	0.013294	0.001789	0.002118	0.01576
87	0.004748	-0.004949	-0.002813	-0.005771	-0.004456	0.001625	0.008528	-0.003799	0.005405	-0.004949	0.003268	0.013787	0.000639	-0.000676	0.011486
88	0.008363	-0.00873	-0.002484	-0.0061	-0.006757	-0.000347	0.0105	-0.004456	0.010336	-0.005443	0.006227	0.015924	0.00294	-0.002155	0.010829
89	0.001132	-0.009223	0.000146	-0.008565	-0.004785	0.001625	0.008857	-0.002813	0.008857	-0.008894	0.005405	0.017896	0.006062	-0.002484	0.008199
90	0.003268	-0.004949	-0.004456	-0.006757	-0.004785	-0.001991	0.009021	-0.001169	0.009678	-0.005936	0.003268	0.003268	0.005569	-0.001827	0.003926
91	0.003761	-0.006264	-0.002484	-0.009716	-0.006922	0.001789	0.010829	-0.004621	0.010007	-0.012839	0.003926	0.001954	0.007213	-0.003142	0.002282
92	0.002775	-0.007415	-0.002155	-0.008072	-0.007579	-0.001334	0.00935	-0.001662	0.010829	-0.014647	0.005405	0.00787	0.000474	-0.001827	0.000146
93	-0.001662	-0.004949	-0.001169	-0.004949	-0.006922	-0.001169	0.010829	-0.002813	0.009678	-0.015633	0.003926	0.010993	-0.001334	-0.002155	0.00146
94	0.002775	-0.00873	-0.000347	-0.006593	-0.006757	-0.000183	0.009843	-0.003306	0.015102	-0.019577	0.002611	0.013294	0.000967	-0.001827	-0.000347
95	-0.001498	-0.00347	-0.002813	-0.002648	-0.007579	-0.002648	0.00787	-0.000512	0.019375	-0.021714	0.003926	0.016253	0.004583	0.000803	0.00031
96	-0.002813	-0.001991	-0.003799	-0.001334	-0.007086	-0.003635	0.011158	-0.001827	0.013294	-0.021714	0.003761	0.01954	0.001625	-0.00347	-0.002484
97	-0.001169	-0.00232	-0.00232	-0.006593	-0.008237	-0.002155	0.010336	-0.000512	0.016581	-0.021221	0.002775	0.022334	0.006062	0.001625	-0.005936
98	0.005898	-0.001169	-0.002648	-0.003799	-0.007744	-0.00347	0.010007	0.001296	0.017896	-0.022207	0.004419	0.024306	-0.001498	0.000474	-0.003963
99	0.005241	-0.000512	-0.002977	-0.003963	-0.005443	-0.003635	0.009514	-0.001991	0.021183	-0.022371	0.002611	0.024964	0.001296	0.001296	-0.005607
100	0.002118	-0.000841	-0.002484	-0.005114	-0.007086	-0.005114	0.008528	-0.000676	0.019704	-0.024508	0.004912	0.029401	0.000474	-0.001498	-0.005936
101	0.002611	-0.002977	-0.004292	-0.003635	-0.006922	-0.002813	0.009185	0.003761	0.021512	-0.019906	0.004748	0.031373	0.001132	-0.002155	-0.006593
102	0.002611	-0.002155	-0.003799	-0.003306	-0.006922	-0.002484	0.005241	0.002775	0.021676	-0.026973	0.002118	0.031538	0.00294	-0.00232	-0.005771
103	0.003433	-0.002155	-0.00347	0.001789	-0.011688	-0.008401	0.009843	0.006062	0.02332	-0.025494	0.005405	0.033674	0.003268	-0.002155	-0.008894
104	0.002775	-0.001991	-0.001005	-0.004621	-0.009716	-0.007086	0.009185	0.005241	0.020197	-0.025494	0.002447	0.032031	0.004583	-0.002484	-0.005936
105	-0.004456	-0.005278	-0.002155	-0.001005	-0.011195	-0.006593	0.006556	0.004255	0.020033	-0.027631	0.004419	0.036633	0.007049	-0.003963	-0.008237
106	-0.0061	-0.000841	-0.002155	-0.003306	-0.009223	-0.007908	0.005405	0.005405	0.019047	-0.026316	0.007049	0.035811	0.00935	-0.001005	-0.006429
107	-0.005114	-0.001991	-0.006757	-0.002484	-0.009387	-0.009551	0.00672	0.004748	0.018718	-0.026973	0.000639	0.03729	0.00935	-0.001005	-0.008401
108	-0.008072	-0.001827	-0.002813	-0.003799	-0.009387	-0.00873	0.006227	0.006062	0.016417	-0.028124	0.002118	0.038276	0.013459	-0.00232	-0.011688
109	-0.004621	0.003597	-0.001991	-0.003963	-0.009223	-0.009223	0.006556	0.005898	0.014445	-0.027795	0.004583	0.038441	0.009021	-0.001991	-0.012017
110	-0.008565	0.000639	-0.003306	-0.001827	-0.008072	-0.008401	0.008035	0.005405	0.015431	-0.023522	0.000967	0.034003	0.013623	-0.001827	-0.012674
111	-0.007908	-0.004785	-0.001005	-0.004949	-0.009223	-0.00725	0.005405	0.007213	0.012144	-0.025165	0.003268	0.032853	0.010007	0.001296	-0.01366
112	-0.009387	0.000146	-0.002155	-0.002648	-0.009716	-0.007908	0.005405	0.009021	0.006227	-0.03026	0.000146	0.035154	0.01576	-0.000512	-0.014153
113	-0.005771	0.000146	-0.002813	-0.004621	-0.013003	-0.00725	0.007377	0.007213	0.006391	-0.025165	0.001625	0.034168	0.014116	-0.001334	-0.012839
114	-0.010373	0.000474	-0.002813	-0.004128	-0.010209	-0.009387	0.004583	0.007706	-0.001169	-0.023029	0.004583	0.031702	0.01428	-0.000512	-0.015961
115	-0.009551	0.001296	-0.003306	-0.002977	-0.010373	-0.006264	0.00672	0.00672	0.000803	-0.022536	0.004419	0.03351	0.01576	-0.002484	-0.012017
116	-0.008565	0.002118	-0.003306	-0.001662	-0.010538	-0.008565	0.00672	0.008528	0.002775	-0.020399	0.003433	0.030223	0.016088	-0.002155	-0.010702
117	-0.009387	0.003597	-0.00347	-0.003799	-0.008894	-0.009058	0.002611	0.009185	0.000639	-0.019577	0.005569	0.027429	0.01691	-0.001662	-0.012017
118	-0.00988	0.001296	-0.005278	0.001954	-0.009551	-0.009551	0.008199	0.011815	-0.001662	-0.018098	0.005405	0.022827	0.017074	-0.004456	-0.011359
119	-0.010209	0.002118	-0.003635	-0.003142	-0.008237	-0.00725	0.004748	0.010664	-0.00232	-0.018262	0.003433	0.025128	0.016253	-0.00232	-0.00988
120	-0.009387	0.002282	-0.0061	-0.005278	-0.010045	-0.00873	0.006227	0.013787	-0.000347	-0.018262	0.002775	0.018554	0.017567	-0.001334	-0.012181
121	-0.01366	0.000639	-0.0061	-0.004456	-0.008565	-0.00725	0.008363	0.011322	0.001296	-0.013825	0.004419	0.01576	0.015595	-0.003635	-0.010045
122	-0.008401	-1.9e-05	-0.004456	-0.003963	-0.010209	-0.009223	0.006884	0.014609	0.002775	-0.017441	0.006391	0.014116	0.017403	-0.002813	-0.010702
123	-0.013003	0.00294	-0.004785	-0.005443	-0.00988	-0.005278	0.004748	0.015431	-0.001334	-0.02155	0.004255	0.011158	0.019375	-0.004128	-0.008565
124	-0.008894	-0.001827	-0.000841	-0.004292	-0.011031	-0.007908	0.006062	0.014445	-0.001662	-0.015961	0.005241	0.005241	0.016581	0.000803	-0.007908
125	-0.011524	0.000803	-0.006593	-0.006429	-0.010209	-0.0061	0.003926	0.014773	-0.005114	-0.013332	0.003597	-1.9e-05	0.018554	-0.002484	-0.009058
126	-0.010209	0.000146	-0.004456	-0.004128	-0.012017	-0.005607	0.006062	0.012308	-0.005443	-0.014482	0.003268	-0.002977	0.018225	-0.000347	-0.007086
127	-0.005936	0.001954	-0.001991	-0.001005	-0.012017	-0.005771	0.003433	0.011651	-0.008237	-0.013003	0.001296	-0.007579	0.019868	-0.002813	-0.007744
128	-0.009223	0.001296	-0.003635	-0.003963	-0.011524	-0.004292	0.004912	0.011158	-0.009716	-0.013989	0.005734	-0.010209	0.017074	0.000474	-0.006922
129	-0.009058	0.000967	-0.001169	-0.000841	-0.010373	-0.003306	0.00409	0.010171	-0.010702	-0.011852	0.004748	-0.013003	0.018389	0.001789	-0.004456
130	-0.007579	0.001625	-0.005443	-0.004456	-0.015304	-0.003306	0.006556	0.010993	-0.010866	-0.012017	0.004583	-0.013003	0.017567	-0.001334	-0.004621
131	-0.00988	0.005241	-0.004785	-0.004949	-0.011031	0.000146	0.003926	0.010007	-0.013825	-0.006922	0.005241	-0.017276	0.019211	0.00146	-0.006757
132	-0.007744	-0.001334	-0.005443	-0.004128	-0.010702	0.000146	0.006062	0.009514	-0.016126	-0.009058	0.004748	-0.019906	0.019047	-0.001005	-0.001662
133	-0.007415	-1.9e-05	-0.006593	-0.000183	-0.013003	-0.001498	0.003104	0.011979	-0.014647	-0.006429	0.005405	-0.021056	0.017567	-0.001334	-0.003306
134	-0.006264	-0.000512	-0.005607	-0.002977	-0.012346	0.001625	0.00031	0.009021	-0.014318	-0.004949	0.00409	-0.023193	0.022169	-0.000676	-0.000183
135	-0.005114	-0.000512	-0.005607	-0.000841	-0.013989	-0.004456	0.003761	0.010664	-0.015304	-0.005278	0.008857	-0.026645	0.021676	-0.001991	0.001954
136	-0.008894	-0.002977	-0.005278	-0.002813	-0.011688	0.000967	0.00409	0.012472	-0.018098	-0.003963	0.005241	-0.028453	0.022498	-0.00347	0.003433
137	-0.006429	-0.000512	-0.005607	-0.000183	-0.01366	0.001296	0.003104	0.005734	-0.017112	-0.005607	0.004912	-0.025494	0.026114	0.003104	0.003597
138	-0.001991	0.000967	-0.005607	-0.001662	-0.013332	0.000803	0.002447	0.003926	-0.015304	-0.003306	0.002775	-0.029439	0.025785	-0.004128	0.00787
139	-0.007579	0.002775	-0.008237	-0.002813	-0.013167	-0.000183	0.000967	0.003104	-0.01514	0.000146	0.003597	-0.031082	0.024964	0.000803	0.006556
140	-0.006757	0.000803	-0.004949	0.000639	-0.012674	0.00031	0.00294	-0.003963	-0.017276	0.001296	0.000639	0.001789	0.026278	-0.001498	0.007706
141	-0.006264	-0.001827	-0.007415	-0.003635	-0.012839	0.000639	0.00409	-0.001991	-0.011195	0.00031	0.001132	-0.001169	0.023649	-0.000676	0.0105
142	-0.004949	0.004419	-0.003963	-0.002813	-0.011359	-1.9e-05	0.001132	0.002118	-0.014153	0.004583	-0.001498	-0.001827	0.029072	0.001296	0.012308
143	-0.004621	-0.000512	-0.005114	-0.002813	-0.013332	0.00146	0.007049	-0.004292	-0.014647	0.001296	-0.000676	-0.001334	0.027265	-0.000183	0.013294
144	-0.006757	0.000146	-0.004621	-0.001169	-0.00873	0.002118	0.001789	-0.001169	-0.013825	0.004583	-0.002813	-0.001005	0.027593	-0.000183	0.014445
145	-0.005607	-0.001662	-0.005771	-0.002484	-0.013989	0.003597	0.002282	0.003597	-0.011524	0.000639	-0.004292	-0.002155	0.031867	0.000803	0.013623
146	-0.004128	0.003761	-0.003142	-0.000512	-0.013496	0.002775	-0.000347	-0.001662	-0.010702	0.001132	-0.002977	-0.003635	0.034003	-0.002155	0.014116
147	-0.00232	0.002282	-0.005771	-0.003306	-0.010373	0.00409	0.002282	-0.006429	-0.006429	0.001954	-0.002484	-0.002813	0.029894	0.002775	0.016417
148	-0.00232	0.00409	-0.004292	-0.000512	-0.011359	0.003433	0.001296	-0.002484	-0.007908	-0.001169	-0.003142	-0.002484	0.030387	0.001954	0.016253
149	-0.000183	0.003433	-0.002155	-0.002155	-0.010045	0.005076	0.002118	-0.002648	-0.003963	-0.001827	-0.004949	-0.005607	0.033017	0.000146	0.019375
150	-0.003306	0.003268	-0.000183	-0.000512	-0.009716	0.003761	0.002282	-0.001169	-0.001991	0.000639	-0.004456	-0.005443	0.032853	0.001296	0.016581
151	-0.001827	0.004583	-0.002813	-0.001498	-0.008072	0.003597	0.003926	-0.001334	-0.002155	-0.002484	-0.005771	-0.004785	0.030387	-0.000841	0.019211
152	-0.000183	0.005734	-0.005278	0.001625	-0.010538	0.003761	0.001132	0.001296	0.00294	0.00031	-0.006593	-0.004128	0.032688	0.000967	0.017403
153	0.00031	-0.001991	-0.003306	-0.003306	-0.006264	0.005734	0.000639	0.002611	-0.001169	0.000639	-0.006429	-0.007086	0.034003	-0.000347	0.019704
154	-1.9e-05	0.004583	-0.005443	-0.001005	-0.00725	0.006391	0.002775	0.011486	-0.000512	0.004583	-0.006429	-0.008894	0.032524	0.00031	0.017732
155	0.00146	0.006227	-0.005443	-0.001991	-0.005443	0.003926	0.002118	0.00787	0.002447	0.002118	-0.0061	-0.003963	0.031209	-0.004456	0.020855
