Ladekurvenmessung

Zeit: 2018_05_04 10.01.55

Info: FVA3, v = 1.05, T = 23, F = 20, h = 587.3

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	-0.000841	0.000146	-0.001334	-0.003799	-0.000841
1	0.002775	0.002282	0.002447	0.00409	0.001954
2	0.003761	0.002775	0.001625	0.001625	-0.001005
3	0.007049	0.002118	0.000803	0.003597	0.00294
4	0.006556	0.000146	0.000967	0.001954	0.001132
5	0.004583	0.002118	0.002447	0.000967	0.005076
6	0.003926	0.00146	0.001296	0.002118	-0.000183
7	0.001954	0.007213	0.001296	0.000803	0.005076
8	0.006884	0.001789	0.003104	-0.001005	-0.005114
9	0.002118	0.002118	-0.000512	0.002282	0.006062
10	0.007542	0.002282	0.000803	-0.002977	0.001954
11	0.003926	-0.000183	-0.002484	-0.001827	0.000639
12	0.005241	-0.000512	-0.000183	-0.000347	0.004255
13	0.004255	0.001954	-0.001827	-0.003799	-0.001662
14	0.005405	-0.000676	0.00031	0.001789	0.00294
15	0.000474	-0.001662	0.001132	0.001625	0.000967
16	0.002282	-0.001662	0.007213	-0.000676	0.001296
17	-0.000183	-0.000183	0.004419	0.003104	-0.000183
18	0.00294	0.00146	0.005241	0.003268	-0.000512
19	0.004912	0.000146	0.003761	0.000967	-0.003142
20	0.00294	0.00409	-0.001334	0.003926	-0.001169
21	0.006391	0.000146	0.00146	-0.001827	-0.002484
22	0.003104	0.002447	0.000474	0.004583	0.000474
23	0.007377	-0.000183	0.001954	0.000474	0.000967
24	0.004583	-0.001827	0.000146	0.001625	0.001132
25	0.00672	0.00146	0.00294	0.00031	0.001296
26	0.004583	0.002118	-0.001991	0.00031	-0.000676
27	0.008199	0.000639	0.001625	-0.004456	0.001954
28	0.007213	-0.001169	0.009021	0.001625	0.001625
29	0.005076	0.003268	0.002775	0.000639	0.010664
30	0.006227	-0.000347	-0.002155	0.000639	0.003597
31	0.004255	-0.000183	0.001132	-0.001662	-1.9e-05
32	0.005241	0.00031	0.003926	0.003433	-0.000183
33	0.005734	0.00031	0.000146	0.003268	0.002447
34	0.003926	-0.001334	0.001954	0.001789	0.000639
35	0.005898	0.002775	0.003597	0.00294	0.00031
36	0.006227	0.000474	0.004912	0.000474	-0.000347
37	0.004748	0.00031	0.000803	0.006884	-0.000512
38	0.009514	-0.002977	0.001789	-0.000512	0.000967
39	0.008199	0.00409	0.00146	0.003597	0.000803
40	0.007213	0.001625	0.003268	0.000967	-0.000841
41	0.006884	-0.002977	-0.000676	0.002282	0.00294
42	0.007706	-0.003799	0.00146	0.000639	-0.001662
43	0.007542	-0.003635	-0.002484	-0.002648	0.001132
44	0.00935	-0.00347	0.001625	-0.000841	0.002775
45	0.009021	-0.002484	-0.000512	-0.001334	-0.000676
46	0.007213	-0.002813	-0.000512	-0.002813	0.003104
47	0.011651	-0.004292	0.00294	0.002447	0.000803
48	0.004583	-0.000676	-0.001662	-0.000183	0.001625
49	0.007706	-0.00347	0.000146	-0.003142	0.00146
50	0.010829	-0.000183	0.000967	0.002775	0.001132
51	0.004419	-0.002484	0.001789	-0.001005	0.000803
52	0.00935	-0.000841	-0.000512	0.001954	0.000639
53	0.010007	-0.002813	0.000474	0.001132	-0.002484
54	0.011486	0.000639	0.001789	-0.001005	0.000967
55	0.008857	-0.000183	0.00409	0.00146	-0.003142
56	0.00935	-0.001991	-0.001334	0.000803	-0.002648
57	0.011322	0.000639	0.004419	0.001296	-0.002484
58	0.0105	-0.003963	0.000474	0.000474	-0.002648
59	0.010336	-0.004128	0.00146	0.001132	-0.000512
60	0.010993	-0.004456	0.000474	-0.005443	0.003761
61	0.00935	-0.002155	0.00031	-0.001334	0.002447
62	0.0105	-0.002484	-0.000676	0.000474	0.00672
63	0.012144	-0.005278	-0.003963	0.001954	0.003433
