Ladekurvenmessung

Zeit: 2018_05_02 15.23.39

Info: FVA3, v = 0.5753, T = 40, F = 20, h = 293.0

Ladewiderstand[Ohm]: 1012700

Störkapazität[nF]: 0.000000

Entladezeit[ms]: 100

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500

Verzögerung [ms]: 1


	Kurve_1	Kurve_2
560	0.190362	0.196152
561	0.192303	0.19602
562	0.190954	0.197369
563	0.191744	0.196448
564	0.190197	0.198192
565	0.189868	0.197172
566	0.191184	0.196777
567	0.191875	0.200889
568	0.19023	0.194869
569	0.190954	0.196547
570	0.193981	0.195593
571	0.190099	0.197073
572	0.192731	0.200363
573	0.189079	0.200659
574	0.19204	0.201811
575	0.188914	0.204541
576	0.190329	0.196843
577	0.186677	0.19885
578	0.186874	0.191612
579	0.19	0.197402
580	0.187861	0.197205
581	0.190131	0.197435
582	0.189375	0.199804
583	0.18921	0.196645
584	0.189967	0.200725
585	0.191086	0.197139
586	0.189112	0.199343
587	0.191809	0.199804
588	0.188717	0.198258
589	0.191744	0.198817
590	0.187532	0.200133
591	0.19125	0.19602
592	0.189506	0.198652
593	0.189375	0.200725
594	0.188914	0.200626
595	0.186282	0.203028
596	0.186513	0.199146
597	0.188421	0.202534
598	0.187138	0.201054
599	0.186842	0.199606
600	0.189375	0.200396
601	0.189704	0.199738
602	0.18796	0.197501
603	0.189835	0.198652
604	0.192566	0.199639
605	0.187796	0.199113
606	0.187105	0.197271
607	0.190263	0.198883
608	0.189342	0.199508
609	0.187565	0.196678
610	0.190592	0.201449
611	0.188618	0.20487
612	0.189539	0.202962
613	0.191447	0.200363
614	0.193027	0.200791
615	0.192303	0.201778
616	0.190329	0.202173
617	0.186743	0.201383
618	0.190066	0.201909
619	0.191217	0.20214
620	0.189112	0.204081
621	0.192434	0.203521
622	0.19306	0.201975
623	0.191842	0.204179
624	0.193356	0.198455
625	0.193948	0.201811
626	0.189375	0.204344
627	0.192204	0.203061
628	0.191908	0.205002
629	0.192434	0.20543
630	0.190329	0.204377
631	0.18796	0.205133
632	0.19046	0.20339
633	0.190888	0.204969
634	0.190888	0.204903
635	0.190197	0.204278
636	0.193125	0.201876
637	0.193158	0.204903
638	0.195691	0.204607
639	0.194639	0.200528
640	0.193125	0.204311
641	0.194474	0.206614
642	0.195264	0.209509
643	0.191612	0.208588
644	0.195955	0.201416
645	0.193224	0.204114
646	0.191283	0.203883
647	0.192566	0.204146
648	0.191447	0.204278
649	0.196613	0.203817
650	0.195033	0.203785
651	0.195001	0.203324
652	0.195264	0.205068
653	0.196974	0.200922
654	0.19533	0.202403
655	0.19829	0.202107
656	0.19602	0.202205
657	0.195955	0.201515
658	0.200231	0.20464
659	0.200988	0.203686
660	0.198093	0.207436
661	0.199935	0.202798
662	0.198521	0.204508
663	0.198817	0.206153
664	0.197863	0.20214
665	0.1976	0.208029
666	0.200593	0.20237
667	0.195988	0.20566
668	0.199376	0.201876
669	0.199968	0.204508
670	0.201449	0.201153
671	0.201251	0.205561
672	0.205495	0.201679
673	0.202765	0.203752
674	0.206252	0.205101
675	0.200692	0.201745
676	0.202502	0.203752
677	0.201153	0.202765
678	0.204574	0.202502
679	0.20056	0.201218
680	0.199179	0.202896
681	0.203225	0.009121
682	0.200791	0.0208
683	0.202962	0.027643
684	0.203949	0.033565
685	0.208127	0.04156
686	0.204015	0.046692
687	0.208292	0.050344
688	0.204278	0.061233
689	0.208358	0.060575
690	0.20691	0.069326
691	0.207732	0.07413
692	0.206976	0.077452
693	0.207371	0.082914
694	0.2077	0.091138
695	0.209904	0.08877
696	0.209575	0.10058
697	0.207305	0.103837
698	0.205232	0.104134
699	0.207305	0.109595
700	0.207272	0.111207
701	0.208061	0.112325
702	0.208259	0.116339
703	0.208325	0.11953
704	0.210595	0.117194
705	0.210463	0.12259
706	0.207535	0.122491
707	0.212569	0.128216
708	0.213786	0.129663
709	0.212141	0.135552
710	0.207667	0.137789
