Ladekurvenmessung

Zeit: 2018_05_02 15.23.26

Info: FVA3, v = 0.5753, T = 40, F = 20, h = 293.0

Ladewiderstand[Ohm]: 1012700

Störkapazität[nF]: 0.000000

Entladezeit[ms]: 100

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500

Verzögerung [ms]: 1


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6
0	-0.003282	0.000206	0.001554	0.003199	-0.017856	-0.002262
1	-0.000452	0.001193	0.004351	0.007213	-0.01779	-0.003479
2	-0.001604	0.004746	0.001291	0.007674	-0.021738	-0.001275
3	0.001357	0.001785	0.003068	0.003923	-0.017889	-0.001933
4	-0.004137	0.003989	0.005568	0.005206	-0.023975	-0.000847
5	-0.002722	0.002673	8e-06	0.006753	-0.021442	-0.001077
6	-0.002821	0.00389	0.001653	0.005305	-0.021277	-0.000255
7	-0.002525	0.003792	-0.000255	0.004713	-0.022626	4.1e-05
8	-0.003709	0.002772	0.000699	0.009417	-0.022133	-0.002525
9	0.000502	0.002476	-0.000189	0.006259	-0.017659	-0.000387
10	-0.00236	0.00287	-9e-05	0.007279	-0.022133	-5.8e-05
11	-0.003413	0.001818	-0.001834	0.006687	-0.018711	-0.001867
12	0.00343	0.002377	0.003463	0.005996	-0.020554	-0.000683
13	-0.000551	0.004154	-0.006835	0.005502	-0.020488	0.002772
14	0.000173	0.001357	-0.003413	0.009713	-0.020587	0.001094
15	-0.003676	0.002245	-0.001275	0.006884	-0.019731	0.004384
16	0.000765	-0.000847	-0.001768	0.008858	-0.02006	-0.002328
17	-0.006572	0.00116	0.001357	0.008233	-0.019665	0.006522
18	0.00218	0.000304	-0.003282	0.008134	-0.021047	-0.002196
19	-0.001341	0.002015	-0.003051	0.011194	-0.021376	-0.000913
20	-0.000156	0.000798	-0.003545	0.009812	-0.019172	0.000107
21	-0.004532	0.004811	-0.002854	0.010832	-0.021442	0.000239
22	-0.003709	0.002607	-0.00292	0.010635	-0.018349	0.001686
23	-0.00338	0.001982	-0.002591	0.012609	-0.020356	0.002377
24	-0.003216	0.008101	-0.003315	0.011622	-0.01904	0.001554
25	-0.000354	0.003956	-0.002525	0.009319	-0.02108	-9e-05
26	-0.005289	0.003463	-0.001966	0.009023	-0.016408	0.004779
27	-0.002492	0.004548	-0.003545	0.010635	-0.020784	0.001916
28	0.00014	0.002969	-0.007361	0.007904	-0.020652	-0.00394
29	-0.002525	0.001489	-0.008282	0.010865	-0.016672	0.001982
30	-0.004696	0.000929	-0.007131	0.011029	-0.013875	0.003068
31	-0.002426	0.002212	-0.005387	0.01274	-0.012921	0.002838
32	-0.002328	0.0006	-0.009302	0.010339	-0.013842	0.004647
33	0.000239	-0.003512	-0.005519	0.012707	-0.016145	0.002574
34	-0.001867	0.001949	-0.005946	0.010075	-0.015191	0.004844
35	-0.001571	-5.8e-05	-0.00417	0.010997	-0.015586	0.005239
36	-0.003479	0.000831	-0.006308	0.013201	-0.016672	0.002607
37	-0.002459	0.00241	-0.005091	0.012115	-0.015882	0.005437
38	-0.002821	0.003857	-0.006275	0.014451	-0.018843	0.003792
39	-0.001341	0.007674	-0.006637	0.012444	-0.01881	0.003364
40	-0.003347	0.004548	-0.000189	0.01524	-0.017691	0.004318
41	-0.004137	0.003561	-0.006045	0.015076	-0.015027	0.004483
42	-0.001406	0.002048	-0.002657	0.014911	-0.019501	-0.003611
43	-0.004071	0.001851	-0.008611	0.012938	-0.018086	0.003792
44	-0.000222	0.002739	-0.003183	0.016063	-0.022462	0.003364
45	-0.001867	0.001456	-0.008052	0.013892	-0.022297	0.006654
46	-0.00088	0.002278	-0.005025	0.013859	-0.021014	0.004219
47	-0.000946	0.000666	-0.007328	0.011424	-0.021705	0.003167
48	-0.002064	0.001258	-0.005683	0.01728	-0.020258	0.001686
49	-0.005815	0.003594	-0.007065	0.014911	-0.020784	0.00162
50	0.000929	0.002739	-0.006539	0.015668	-0.022264	0.00162
51	-0.002032	0.001785	-0.00667	0.016787	-0.019632	0.002673
52	-0.001439	0.006095	-0.006341	0.015208	-0.022462	0.002245
53	-0.001143	0.002476	-0.007262	0.017182	-0.027923	0.000436
54	-0.005946	0.000765	-0.006901	0.014385	-0.021277	0.002476
55	-0.006078	0.006687	-0.004499	0.014484	-0.021113	0.002278
56	-0.004532	-0.000222	-0.006243	0.016326	-0.021903	0.002969
57	-0.004334	0.001193	-0.005025	0.018563	-0.023515	0.002081
58	-0.004005	0.005371	-0.00746	0.018136	-0.022857	0.005272
59	-0.004433	0.002574	-0.005815	0.017807	0.000666	0.002081
60	-0.003709	0.002278	-0.007986	0.014615	0.003594	0.003923
61	-0.002558	0.002377	-0.008315	0.019649	0.000436	0.000502
62	-0.001472	0.001653	-0.008874	0.020241	-0.005058	0.003923
63	-0.002262	-2.5e-05	-0.007361	0.018925	-0.009598	0.00162
64	-0.00213	0.002607	-0.012197	0.021162	-0.007197	0.003265
65	-0.00167	0.002476	-0.010256	0.021754	-0.011375	0.001785
66	-0.004466	0.001818	-0.010256	0.020669	-0.006736	0.003199
67	-0.003973	-0.001439	-0.008151	0.020471	-0.00065	0.003199
68	-0.005157	0.001423	-0.004334	0.021228	-0.002558	-0.000584
69	-0.001012	0.000897	-0.005617	0.020307	-0.00292	0.005568
70	-0.006012	0.000798	-0.005025	0.020899	-0.003973	0.004647
71	-0.004367	0.002377	-0.006637	0.020044	0.002969	0.001686
72	-0.003446	0.005108	-0.006539	0.021722	-0.000979	-0.000946
73	-0.002624	-0.000683	-0.009467	0.019846	0.002574	0.003726
74	-0.006933	0.001949	-0.005749	0.019254	-0.000288	0.003199
75	-0.004203	0.003101	-0.007526	0.02011	-0.000419	0.001357
76	-0.004762	-2.5e-05	-0.00644	0.021195	-0.0019	-0.001538
77	-0.003183	0.003693	-0.00644	0.019188	-0.048255	0.003364
78	0.000535	0.000337	-0.00565	0.022018	-0.001374	-0.003249
79	-0.006703	0.000995	-0.007295	0.020866	-0.004532	0.00014
80	-0.005091	-0.003282	-0.008249	0.022445	-0.00111	-9e-05
81	-0.004137	-0.002591	-0.007723	0.021754	-0.002591	-0.000716
82	-0.001966	-0.001505	-0.007986	0.016162	-0.004038	-0.000452
83	-0.002591	0.00116	-0.009631	0.019912	-0.006769	0.000304
84	-0.000979	-0.004499	-0.010783	0.022544	-0.005486	0.000337
85	-0.00213	-0.001341	-0.010651	0.020768	-0.007559	0.000568
86	-0.001012	-0.004828	-0.007065	0.020373	0.008036	-0.001176
87	-0.004631	-0.000617	-0.011145	0.020504	0.001291	-0.001735
88	-0.003249	0.000995	-0.002887	0.021195	0.002706	-0.002426
89	-0.004367	0.003463	-0.002229	0.022906	-0.001439	-0.002196
90	-0.001834	-0.001637	-0.007789	0.021393	-0.00292	-0.003249
91	-0.006703	8e-06	-0.005552	0.021557	-0.003973	-0.00723
92	-0.0044	-9e-05	-0.007394	0.020307	-0.003347	-0.001966
93	-0.001604	-0.003183	-0.004762	0.020702	-0.005914	-0.005486
94	-0.001604	-0.004696	-0.00417	0.018662	-0.009039	-0.002558
95	0.002015	-0.001176	-0.007065	0.021327	-0.006868	-0.003315
96	-0.001834	-9e-05	-0.004137	0.019517	-0.006045	-0.006243
97	-9e-05	-0.000551	-0.006769	0.02057	-0.002558	-0.008381
98	-0.003775	0.004088	-0.008085	0.020702	-0.002591	-0.006045
99	-0.001933	-0.001505	-0.004104	0.021294	0.000897	-0.005979
100	-0.002953	0.000798	-0.003709	0.020932	-0.001308	-0.000683
101	-0.001571	-0.003742	-0.004729	0.021195	0.000732	-0.004631
102	-0.00417	0.001324	-0.002788	0.017346	-0.003282	-0.002887
103	0.003331	-0.002689	-0.002295	0.021722	-0.004663	-0.002986
104	0.000436	-0.00088	-0.005124	0.019517	-0.00167	-0.005321
105	-0.000748	-0.002492	-0.00417	0.01728	-0.000584	-0.002755
106	-0.003216	-0.003512	-0.002196	0.019517	-0.001472	-0.002854
107	-0.000123	-0.002196	-0.004104	0.018761	-0.001439	-0.002854
108	-0.002657	-0.002657	-0.000979	0.021425	-0.002032	-0.003282
109	-0.004565	-0.000913	-0.001439	0.021557	-0.001735	-0.00338
110	-0.003051	-0.00236	-0.000781	0.022182	-0.00417	-0.005289
111	-0.004071	-0.001176	-0.003676	0.017017	-0.005025	-0.002788
112	-0.002064	-0.004466	-0.001012	0.01682	-0.005946	-0.004894
113	-0.004565	-0.00292	-0.002196	0.019221	-0.006966	-0.002854
114	-0.00167	-0.005025	7.4e-05	0.017478	-0.005387	-0.002953
115	-0.001538	-0.00111	-0.00565	0.019682	-0.009236	-0.002097
116	-0.000222	-0.001406	-0.004038	0.01909	-0.008414	-0.003051
117	-0.003578	-0.001242	-0.00519	0.018497	-0.010289	-0.002624
118	-0.001045	-0.003512	-0.001999	0.01807	-0.013908	-0.004565
119	-0.007427	-0.002854	-0.000189	0.018201	-0.013546	-0.000814
120	-0.002887	-0.002591	-5.8e-05	0.015175	-0.014731	0.000666
121	-0.005585	-0.001209	0.001028	0.021689	-0.02233	-0.004927
122	-0.005749	-0.002525	-0.002657	0.017478	-0.017231	-0.004762
123	-0.006802	-0.005881	-0.000913	0.019682	-0.01631	-0.005519
124	-0.004334	8e-06	-0.002492	0.014451	-0.013842	0.002509
125	-0.002821	-0.00065	-0.005749	0.014813	-0.01552	-0.005552
126	-0.007888	-9e-05	-0.00417	0.013957	-0.016704	-0.002426
127	-0.003775	-0.001538	-0.001867	0.016556	-0.015553	-0.001538
128	-0.006835	0.000666	-0.003775	0.011852	-0.018514	-0.002591
129	-0.004499	-0.003676	-0.000946	0.013892	-0.017922	-0.006078
130	-0.003676	-0.004565	-0.006144	0.012411	-0.014961	-0.005157
131	-0.005289	-0.004828	-0.004038	0.010536	-0.016672	-0.005387
132	-0.003446	-0.002196	-0.008513	0.012016	-0.019007	-0.003907
133	-0.002525	-0.005256	-0.004104	0.015306	-0.018909	-0.004927
134	-0.003479	-0.002624	-0.003775	0.015208	-0.019468	-0.004631
135	-0.001472	-0.002755	-0.005058	0.011227	-0.019172	-0.003578
136	-0.005289	-0.001308	-0.001571	0.015701	-0.018152	-0.004992
137	-0.000156	-0.000716	-0.00394	0.010437	-0.012954	-0.005058
138	-0.000321	-0.002624	-0.0019	0.012148	-0.004466	-0.004565
139	-0.002492	0.003331	-0.002064	0.010602	-0.001275	-0.001834
140	-0.001703	-0.003216	0.000502	0.009582	-0.004795	-0.006539
141	-0.003479	0.001357	-0.003907	0.01001	-0.002163	-0.009269
142	-0.001735	0.00014	0.002936	0.01001	-0.001406	-0.006802
143	-0.002558	-0.00088	-0.005223	0.008759	-0.001143	-0.005486
144	-0.002624	-0.000979	0.000995	0.010404	-0.003611	-0.007789
145	0.000107	0.00287	-0.001867	0.005568	-0.003216	-0.004071
146	-0.000814	0.000699	0.000469	0.008068	-0.004565	-0.005782
147	-0.001012	0.003298	-0.00236	0.005601	-0.004038	-0.003084
148	-0.003413	0.003923	-0.002492	0.007147	-0.006506	-0.00621
149	-0.002624	0.002212	-0.002163	0.004318	-0.005617	-0.004367
150	-0.000485	0.00139	-0.002163	0.003068	-0.007131	-0.003808
151	-0.002558	0.001587	-0.001275	0.003792	-0.005486	-0.005979
152	-0.000716	0.000304	-0.000551	0.004318	-0.008973	-0.006078
153	-2.5e-05	0.001028	-0.002196	0.004581	-0.001966	-0.004137
154	-0.001703	0.00264	-0.002722	0.003463	-0.005749	-0.003183
155	-0.002032	0.001752	0.001949	0.004976	-0.008907	-0.00667
156	-0.000452	0.002278	-0.002097	0.003989	-0.007361	-0.003644
157	-0.002295	0.00616	0.001785	0.003397	-0.008842	-0.006177
158	-0.003051	0.002015	-0.002163	0.001291	-0.007526	-0.003907
159	-0.003578	0.005831	0.003726	0.000304	-0.009829	-0.005223
160	-0.005354	0.007279	-0.001308	0.002245	-0.010256	-0.004334
161	-0.001604	0.003199	-0.000288	0.002805	-0.012395	-0.006308
162	-0.004762	0.006095	-0.002854	-0.003611	-0.007855	-0.005124
163	-0.000387	0.000502	-0.00213	-0.003907	-0.011276	-0.007098
164	-0.002657	0.000831	-0.002064	-0.002624	-0.01302	-0.005552
165	-0.001472	0.003561	-0.001242	-0.002986	-0.010388	-0.005749
166	-0.002492	0.003726	-0.001012	-0.004236	-0.00973	-0.005058
167	-0.001867	0.001653	-0.001077	-0.004071	-0.010125	-0.004532
