Ladekurvenmessung

Zeit: 2018_05_04 09.08.23

Info: FVA3, v = 1.05, T = 23, F = 20, h = 518.2

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3
375	0.001954	-0.002977	0.00146
376	0.000639	0.001296	-0.000183
377	0.002118	-0.000183	0.002118
378	0.000639	-0.000512	0.00294
379	0.001296	-1.9e-05	0.002775
380	0.002282	0.001296	0.001625
381	-0.000512	-0.000676	-0.000183
382	0.001296	-0.002155	0.000803
383	-0.001662	-0.000347	-0.001662
384	0.001132	-0.002977	-0.001169
385	0.000474	0.004748	0.000803
386	-0.000347	0.001296	0.006062
387	0.001132	0.001132	-0.000676
388	-0.000183	0.001132	0.003433
389	0.000803	0.003104	0.004912
390	0.00146	-0.000841	0.000639
391	-0.001005	0.001954	0.003926
392	-1.9e-05	0.000146	0.00146
393	0.002611	-0.002977	0.00294
394	-0.004128	-0.000676	0.001296
395	-0.000841	0.000803	-0.000841
396	-0.002484	-1.9e-05	0.001625
397	-0.001991	-0.000347	0.002611
398	-0.004128	-0.000347	0.000474
399	-0.004128	0.002118	0.002447
400	-0.003799	-0.001005	0.001625
401	-0.002977	-0.000183	0.003104
402	-0.001827	0.000967	0.002611
403	-0.000183	0.002118	0.002118
404	0.000639	0.000639	0.002775
405	0.002775	-0.000676	-0.000512
406	0.003104	0.001132	0.000474
407	0.001789	-0.001334	-0.000183
408	0.000803	0.001954	0.002447
409	-0.000183	-0.002648	0.000639
410	-1.9e-05	-0.003306	0.002611
411	-0.000512	-0.002813	0.003597
412	0.001296	0.000474	0.000474
413	-0.000347	-0.002155	-0.001169
414	0.001132	-0.000676	0.003104
415	0.000967	-0.001662	-0.001827
416	-0.002813	-0.001827	-0.000676
417	-0.001169	0.001132	0.00146
418	-0.000183	-0.003799	0.003433
419	-0.000183	-0.000183	0.001789
420	-0.003142	-0.000676	-0.001334
421	-0.003306	0.001625	0.002447
422	0.000803	-0.001498	0.003433
423	-0.000841	0.002775	0.002282
424	-0.000347	-0.001169	-0.000183
425	0.001954	0.002775	0.001789
426	-0.001005	0.00031	0.000967
427	0.003268	-0.001169	0.000474
428	0.00409	0.001296	0.003104
429	0.00146	0.000639	0.001296
430	0.00031	-0.001005	0.000967
431	-0.005771	0.003433	-0.003142
432	-0.004621	-0.001334	-0.001005
433	-1.9e-05	-0.002484	-1.9e-05
434	-0.000347	-0.001169	-0.001827
435	-0.00232	0.000967	-0.003635
436	0.000803	0.001789	0.002447
437	-0.000183	-0.001334	0.001132
438	0.000803	0.00031	-0.001334
439	0.000803	0.002282	-0.000347
440	0.000474	-0.000347	0.000967
441	-0.000512	0.000803	-0.001005
442	-0.006264	0.002118	0.001132
443	0.001789	-1.9e-05	0.003926
444	0.003433	0.002611	0.003597
445	0.00031	0.000474	-0.002484
446	0.003104	0.001625	0.002775
447	0.002282	-0.000347	0.000803
448	-0.002648	-1.9e-05	0.000639
449	-0.00232	-0.001662	-0.000183
450	0.002118	-0.001005	-0.001498
451	-0.000183	0.001789	0.000474
452	-0.002813	-0.001662	-0.001662
453	-0.009387	0.002447	0.000474
454	-0.003142	-0.001498	0.000803
455	-0.000512	-0.004456	0.001296
456	-0.002155	0.000639	-0.000676
457	0.002775	0.002118	0.000803
458	-0.003142	0.000967	-0.000183
459	-1.9e-05	0.000639	0.002447
460	-0.001334	-0.001169	-0.000512
461	0.000967	0.00031	0.000967
462	0.000146	-0.000347	0.000146
463	0.00031	-0.001827	-0.000841
464	-0.005607	-0.001662	-0.001005
465	0.002282	-0.002813	0.002775
466	0.000803	-0.001991	0.001132
467	-0.000347	-0.003306	-0.000676
468	-0.001991	-0.002155	0.001625
469	0.001132	-0.00347	0.00031
470	0.001296	0.001789	0.003433
471	-0.001498	-0.000676	-0.001991
472	0.001132	0.000639	0.001132
473	-0.001827	-1.9e-05	-0.001169
474	-0.000512	0.001132	0.001296
475	-0.005443	0.000474	-1.9e-05
476	-0.000512	0.002118	0.003761
477	0.00031	-0.001334	0.00294
478	0.000967	0.001954	0.00146
479	-0.001169	0.002447	0.001954
480	0.001132	-0.002484	-0.001827
481	-1.9e-05	0.001954	-0.000183
482	-0.001005	-0.001005	-0.003306
483	0.000639	-0.000183	-0.000676
484	0.00031	-0.001662	0.000474
485	-0.000183	-0.003142	0.002611
486	-0.004949	-0.001827	-0.001662
487	-0.001005	0.000967	0.00294
488	-0.000512	-0.00232	0.00294
489	0.00146	-0.000841	0.000639
490	-0.001498	-1.9e-05	0.002118
491	-0.000183	0.002447	0.002775
492	-1.9e-05	-0.001498	0.003268
493	-0.001169	-0.003635	0.005076
494	0.000474	0.001132	-0.000841
495	0.001296	0.00031	0.000639
496	-0.000841	-0.001169	0.002775
497	-0.001827	-0.001005	0.00146
498	-0.000841	-0.000347	0.00146
499	-0.003306	-0.002155	0.000639
500	0.002282	0.001789	0.003926
501	0.000803	0.003761	-0.004785
502	0.00031	0.000146	-0.002813
503	0.000474	-0.001334	-0.001334
504	-0.000347	0.002118	-0.00232
505	-0.000676	-0.000841	-0.001169
506	0.001296	-0.001498	-0.000183
507	-0.002484	0.001625	-0.000512
508	-0.001827	0.00409	0.00146
509	-0.003306	0.002775	0.002118
510	0.000474	0.001132	0.002118
511	-0.003142	0.003104	0.000474
512	0.001296	-0.001827	-0.001827
513	0.003104	0.001296	0.002118
514	0.000803	-0.000183	-0.000841
515	0.002118	-0.001005	-0.000347
516	0.002775	-0.002484	-0.000841
517	0.001789	-0.000512	-0.000676
518	0.001954	0.000639	-0.000183
519	0.004583	-0.000183	0.00146
520	-0.001005	0.00031	-0.000676
521	-0.000347	-0.000183	0.003597
522	-0.001991	0.00146	-0.000183
523	0.00031	-0.000183	0.000639
524	-0.001169	0.001132	0.002118
525	-1.9e-05	0.001296	0.001954
526	-0.00232	-0.000183	-0.000347
527	-0.001991	0.001132	0.002118
528	-0.001169	0.002775	0.001789
529	0.000474	0.001132	-0.003142
530	0.003761	0.001625	0.001296
531	-0.000676	-0.000347	0.003268
532	0.001625	0.000474	0.002447
533	-0.001005	0.000967	-1.9e-05
534	0.00146	0.001296	0.003597
535	0.000474	-0.004456	0.003926
536	0.001789	0.001132	0.00409
537	-0.001334	-0.001498	0.001625
538	0.002447	-1.9e-05	0.003268
539	0.000803	-0.000841	0.003268
540	0.000639	0.000474	0.002118
541	0.004748	-0.000347	0.002118
542	-0.000841	-0.001005	0.005734
543	0.000474	0.000803	0.00787
544	0.002118	0.000639	0.005898
545	-0.004128	-0.001498	0.003268
546	-0.001334	-0.006264	0.00294
547	0.001296	0.001296	0.004583
548	-0.001334	-0.001005	0.001954
549	-0.000183	0.002447	0.006884
550	0.000146	-0.000347	0.003761
551	-0.000512	0.000803	0.005076
552	0.004583	-0.000512	0.007049
553	0.000146	0.000967	0.00787
554	-0.000676	-0.001334	0.006556
555	0.00031	-0.000183	0.005569
556	-0.000841	-0.000347	0.007706
557	0.00146	-0.000183	0.007049
558	-0.00347	0.000146	0.008199
559	-0.001498	0.003597	0.005569
560	-0.000841	-0.001991	0.005898
561	-0.001334	-0.001005	0.005898
562	0.002118	0.00146	0.006062
563	0.002447	-0.004128	0.005076
564	-0.000841	0.001296	0.009843
565	0.002775	-0.000676	0.006062
566	0.002611	0.001954	0.00787
567	-0.002484	-0.000841	0.002118
568	0.00031	0.003926	0.007377
569	0.00031	0.003761	0.009514
570	0.000146	0.002282	0.005076
571	-0.000512	0.000803	0.005898
572	-0.000183	0.002118	0.006062
573	0.000967	0.001954	0.006062
574	0.003761	0.001296	0.002775
575	-0.002648	0.001625	0.009021
576	-0.000676	-0.001498	0.005898
577	0.003433	0.003926	0.007706
578	-0.000512	0.002118	0.003926
579	0.001132	0.001954	0.003268
580	-0.000183	0.00146	0.00294
581	0.000639	0.004255	0.004255
582	-0.001827	0.00031	0.006884
583	-0.000183	0.003268	0.004748
584	-0.003635	0.000967	0.003761
585	0.005241	0.003761	0.004255
586	-0.001498	-0.000512	0.00787
587	-0.000347	-0.000183	0.005241
588	-0.001169	0.002282	0.005734
589	-0.001169	0.00146	0.004748
590	-0.001334	0.002118	0.003926
591	-0.000347	-0.000676	0.00409
592	-0.001334	0.001625	0.001954
593	-0.000512	0.00146	0.00146
594	0.005076	0.00031	0.001132
595	-0.000347	-0.000347	0.003433
596	0.005076	-0.000841	0.001625
597	-0.005278	0.002118	-1.9e-05
598	-0.002484	0.002282	0.001625
599	-0.001005	0.001296	0.001132
600	-0.002648	0.003597	0.000474
601	-0.001991	0.002282	-1.9e-05
602	-1.9e-05	0.003104	0.000967
603	-0.000512	0.007542	-0.000512
604	0.00031	-0.001498	-0.001662
605	0.001625	0.000967	-0.00347
606	-0.001662	-0.006922	-0.00232
607	0.004419	0.001132	0.000146
608	-0.002484	0.001296	-0.001334
609	0.000639	0.000803	-0.002484
610	0.003104	-0.002484	-0.005607
611	-0.000347	0.001132	-0.002813
612	-0.001991	-0.001169	-0.005114
613	0.000474	-0.000841	-0.001334
614	-0.002155	-0.003306	-0.002813
615	0.001132	0.00294	-0.004949
616	-0.001498	-0.000676	-0.000347
617	0.00146	0.00409	-0.005771
618	0.002282	0.003597	-0.001662
619	-0.000183	0.003268	0.001132
620	0.000639	0.002282	-0.001005
621	-0.000183	0.001789	-0.002155
622	-0.000183	0.003597	-0.001662
623	0.000474	-0.001169	-0.004456
624	-0.001169	0.002118	-0.00232
625	-0.001334	0.001296	-0.002813
626	0.001625	0.001789	-0.004456
627	-0.001827	0.001296	-0.009058
628	-0.000841	0.002282	-0.005114
629	0.000146	-1.9e-05	-0.004621
630	-0.001169	0.001296	-0.003635
631	-0.000512	-0.000183	-0.003799
632	-0.001827	0.001296	-0.002977
633	-0.001498	0.001132	-0.003635
634	-0.000841	0.00409	-0.00347
635	0.000146	0.00409	-0.003306
636	-0.000347	0.004255	-0.002648
637	0.00294	0.003433	-0.002484
638	0.00031	0.002118	-0.005771
639	0.001789	0.003104	-0.001334
640	0.00146	0.001296	-0.004621
641	-0.002648	0.002775	-0.001827
642	0.001132	0.000639	-0.002648
643	0.000474	0.001954	-0.002813
644	-0.000676	-0.000347	-0.004292
645	-0.004292	0.002118	-0.003142
646	-0.00347	0.001789	0.000474
647	-0.000347	0.004419	-0.002648
648	-0.005936	0.003433	-0.003306
649	-0.001334	0.002118	-0.003799
650	0.000639	0.002282	-0.002484
651	0.002118	0.002611	-0.003306
652	-1.9e-05	0.002611	-0.001662
653	0.000474	0.002447	-0.001991
654	0.000146	0.003104	-0.000841
655	0.00146	0.003926	-0.003635
656	0.003104	0.00294	-0.001498
657	-0.000183	0.00031	-0.004949
658	0.001296	0.003926	-0.005114
659	-0.000841	0.003433	-0.003306
660	0.001789	0.002447	-0.003799
661	-0.001334	0.000803	-0.007086
662	0.004912	0.000803	-0.004621
663	-0.001991	0.005076	-0.001991
664	-1.9e-05	-0.003142	-0.002155
665	-0.000841	0.00146	-0.001005
666	-0.000841	0.003597	-0.002155
667	0.001296	0.005734	-0.00232
668	-0.000183	0.003104	0.000639
669	-0.000512	0.00294	-0.000512
670	0.00031	0.001789	-0.005607
671	0.002611	0.006062	0.001954
672	0.00146	0.003268	-0.004621
673	0.005898	0.005898	-0.001334
674	-1.9e-05	0.003761	-0.001498
675	0.002282	0.004583	0.001296
676	-0.000676	0.004419	-0.003142
677	0.000803	0.004419	0.00031
678	0.001296	0.003433	-0.000841
679	0.003104	0.004419	-0.001991
680	0.00031	-1.9e-05	-0.002813
681	0.000474	0.002118	-0.005114
682	-0.000347	0.001954	-0.00347
683	-0.001334	0.000474	-0.004785
684	0.004419	0.00146	-0.002484
685	-0.002155	-0.000676	-0.002813
686	-0.001169	0.002118	0.000474
687	-0.000841	0.002282	-0.000676
688	0.000146	0.001954	-0.000183
689	0.000474	0.00409	0.00031
690	0.002611	0.000474	0.001296
691	-0.000676	-0.000841	-0.00232
692	0.003104	0.000146	-0.000512
693	0.003104	0.00031	-0.001991
694	0.002282	-0.001827	0.001625
695	0.005898	-0.002648	-0.002813
696	-0.000512	-0.002155	-0.001991
697	0.000474	-0.000183	-1.9e-05
698	-0.003799	-0.000512	-0.000512
699	-0.004949	-0.001005	-0.000183
700	0.002775	-0.002648	-0.001005
701	0.001789	0.000146	0.002118
702	0.000474	-0.005936	-0.002648
703	0.004255	0.001132	-1.9e-05
704	0.001789	0.000967	-0.001334
705	0.002118	0.009678	0.000146
706	0.005405	-0.003142	-0.000841
707	0.001625	-0.000512	0.001789
708	0.000803	-0.001498	0.000967
709	0.003761	-0.000841	-0.000676
710	0.002282	-0.000183	0.002118
711	0.005734	-0.000512	-0.000676
712	0.002118	-0.001169	0.000146
713	0.001954	-0.001169	-0.001334
714	0.001296	-0.003142	-0.003306
715	0.003104	-0.00347	0.000639
716	0.000803	-0.001334	0.00031
717	0.006062	-0.006264	-0.003306
718	0.002775	-0.002484	0.001625
719	0.000146	-0.005114	0.003433
720	0.00146	0.000146	-0.000841
721	-0.004949	0.001296	0.000967
722	0.002447	-1.9e-05	0.000803
723	0.00146	0.000474	0.001296
724	0.001296	0.001296	-0.000512
725	0.002775	-0.000347	-1.9e-05
726	0.004912	0.003268	0.001625
727	0.002775	-0.001991	-1.9e-05
728	0.00787	-0.000183	-0.004949
729	0.001296	-0.000841	-0.000512
730	0.002447	-0.001334	-1.9e-05
