Ladekurvenmessung

Zeit: 2018_05_04 11.37.36

Info: FVA3, v = 1.05, T = 80, F = 20, h = 188.5

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6
0	-0.008565	-0.018262	0.000967	-0.001169	0.01313	-0.005771
1	-0.005278	-0.017934	0.00294	-0.001662	0.014609	-0.00347
2	-0.007086	-0.019084	0.005241	-0.000183	0.011979	-0.003142
3	-0.006922	-0.020235	0.00294	0.000474	0.01576	-0.005278
4	-0.00725	-0.01892	0.002118	-0.001005	0.012637	-0.000347
5	-0.000347	-0.018098	0.004255	0.001625	0.010993	-0.000512
6	-0.000347	-0.021056	0.003597	-0.000676	0.010336	0.002775
7	0.00031	-0.018427	0.003433	-0.001498	0.011815	-0.000676
8	-0.000512	-0.021714	0.001954	-0.002813	0.011322	0.002447
9	0.00294	-0.019577	0.002447	-0.000676	0.009021	0.003761
10	0.001296	-0.020235	0.002775	-0.000676	0.011486	0.005734
11	-0.001827	-0.016619	0.002611	-0.001662	0.011979	0.006556
12	-0.001498	-0.020563	-0.001334	-0.001334	0.011651	0.008857
13	-0.002813	-0.021385	0.002447	-0.001005	0.012801	0.007377
14	-0.000347	-0.025823	0.002447	-0.001005	0.017074	0.006391
15	-0.002484	-0.025494	-0.000676	-0.00232	0.012965	0.010336
16	-0.001005	-0.02648	0.001625	-0.00232	0.009185	0.008857
17	-0.002813	-0.027302	0.001132	-0.002648	0.009514	0.009843
18	-0.000676	-0.028124	0.00031	0.001296	0.011322	0.012472
19	-0.004128	-0.029932	0.001132	-0.001334	0.008199	0.008857
20	-0.002484	-0.027959	0.002775	0.003104	0.009678	0.011158
21	0.003597	-0.028124	0.000803	-0.000841	0.007213	0.012144
22	-0.000841	-0.026316	0.001132	-0.001169	0.008528	0.010007
23	-0.002484	-0.025823	-0.000183	0.000639	0.0105	0.018554
24	-0.001498	-0.025987	0.001954	-0.00232	0.005241	0.01313
25	-0.001498	-0.022536	-0.000676	0.001789	0.008035	0.012965
26	-0.001005	-0.015961	0.003104	-0.001005	0.006227	0.014445
27	0.000803	-0.016126	0.001296	-0.001334	0.003926	0.015595
28	-0.000347	-0.014482	0.002447	0.000474	0.003761	0.014938
29	-0.000512	-0.013989	0.001789	-0.000347	0.007049	0.018225
30	0.004255	-0.010702	-0.001005	-0.002813	0.007213	0.016417
31	0.000474	-0.01366	-0.000183	-0.001991	0.007049	0.017074
32	-0.004292	-0.011031	-0.000512	-0.000841	0.005898	0.019704
33	0.000967	-0.006757	-0.000347	-0.001498	0.008692	0.015595
34	-0.000841	-0.009387	-0.001169	-0.001005	0.005569	0.010007
35	-0.000183	-0.005278	0.00294	-0.001662	0.005898	0.014773
36	0.00031	-0.004785	-0.001005	0.001132	0.00672	0.014445
37	0.000967	-0.001991	0.002775	-0.000676	0.006884	0.013294
38	-0.001334	0.001625	0.000803	0.00031	0.005076	0.017403
39	0.004255	0.001954	0.000146	-0.001005	0.005569	0.015431
40	0.001296	0.003104	-1.9e-05	-0.000347	0.003268	0.015431
41	0.002775	0.006556	0.001132	-0.002648	0.004255	0.014445
42	0.006062	0.008035	-0.001662	0.001296	0.003926	0.012965
43	-0.0061	0.007377	-0.000347	0.002282	0.005734	0.012637
44	0.002611	0.011322	0.000803	0.001789	0.004255	0.012637
45	0.000639	0.013787	0.000146	-0.000676	0.003433	0.010336
46	0.000803	0.012308	-0.002484	-0.001498	0.006884	0.013294
47	0.002282	0.012308	0.000803	-0.001334	0.004255	0.01313
48	0.004583	0.006062	-0.001169	-0.001334	0.004419	0.014116
49	0.00031	0.003597	0.00146	-0.001991	0.003761	0.013787
50	0.001625	0.008363	-0.002648	-0.002484	0.005405	0.010993
51	0.001625	0.010171	0.000146	-0.000676	0.005734	0.012637
52	0.002118	0.012308	-0.001334	-0.002484	0.004912	0.009185
53	-0.001662	0.015431	-0.00232	0.000639	0.002282	0.009843
54	-0.001005	0.016088	-0.001169	-0.002977	0.004912	0.007542
55	-0.001827	0.016253	-0.003963	-0.002977	0.002447	0.004912
56	-0.000512	0.019375	0.000967	-0.001169	0.005734	0.005898
57	-0.000512	0.018882	-0.003306	0.000146	0.003761	0.00672
58	0.001132	0.021512	0.00146	-0.002977	0.003104	0.003268
59	0.001132	0.019704	0.000803	-0.000841	0.003268	0.006884
60	-0.001169	0.021676	0.002447	-0.000512	0.001789	0.005734
61	0.000474	0.022827	-0.001169	-0.000676	0.002447	0.006227
62	-0.000676	0.022005	-0.000841	-0.001662	0.001132	0.005076
63	-0.000512	0.0271	0.001954	-0.001334	0.001132	0.002775
64	-0.000183	0.026443	-0.001169	-0.005114	-0.003142	0.006227
65	0.000967	0.025621	-0.002484	0.00031	0.004255	0.003926
66	-0.000841	0.027593	0.000146	-0.001498	0.002447	0.004255
67	-0.000183	0.026936	-0.003963	-0.001005	0.003433	0.003268
68	0.000474	0.028579	-0.002155	-0.001334	0.002775	-0.000512
69	0.004583	0.027922	-1.9e-05	0.002118	0.002775	-0.001991
70	-0.002155	0.030716	-0.001005	0.001625	0.001954	-0.000841
71	-0.000183	0.027758	-0.000347	0.000474	0.001132	-0.001498
72	0.000803	0.029401	-0.002977	0.00146	0.002118	-0.00232
73	0.002775	0.032195	-0.002155	0.000967	0.000146	-0.003963
74	0.003104	0.029566	-0.001498	0.002611	-0.002484	-0.000841
75	0.003104	0.034661	-0.001005	0.001625	-0.001169	0.002118
76	0.003926	0.034168	-0.003306	0.003433	-1.9e-05	-0.003306
77	-0.001662	0.030223	0.000474	0.00031	-0.006264	-0.001827
78	0.00146	0.031045	-0.001827	0.003926	0.004912	-0.003963
79	0.000803	0.033674	0.000146	0.000146	-0.000512	-0.005443
80	0.000967	0.034825	-0.002155	0.00294	0.00146	-0.004128
81	0.001625	0.034825	-0.00347	0.002775	0.001789	-0.003142
82	0.002282	0.035154	-0.004292	0.002447	0.000474	-0.004456
83	0.000639	0.034332	-0.003306	0.001625	-0.001662	-0.004456
84	0.002775	0.03614	-0.004456	0.00294	-0.001334	-0.004621
85	-0.000183	0.033674	-0.001662	0.002118	0.003104	-0.004292
86	0.000474	0.034825	-0.000183	0.00294	0.000474	-0.004785
87	0.00031	0.035811	-0.004456	0.003597	-0.001662	-0.003799
88	0.002118	0.037948	0.00031	0.004583	0.000146	-0.00232
89	-1.9e-05	0.033674	-0.002155	0.000639	-0.002813	-0.002813
90	0.002447	0.036304	-0.004785	0.000803	-0.002648	-0.004292
91	0.004419	0.038441	-0.00232	0.00146	-0.002155	-0.00232
92	0.003926	0.040249	-0.00232	-1.9e-05	0.000967	-0.005278
93	0.002282	0.008528	-0.005114	0.000639	-0.003799	-0.005607
94	0.007213	0.000146	0.000639	-0.000347	-0.003635	-0.005443
95	0.006227	0.005898	0.00031	0.001789	-0.002813	-0.004949
96	0.006062	0.009843	0.001296	0.000474	-0.002484	-0.005771
97	0.008857	0.013787	0.002447	0.002118	-0.002155	-0.004949
98	0.00409	0.017239	-0.001169	-0.00232	-0.003635	-0.005114
99	0.009021	0.021183	0.001296	0.000967	-0.003142	-0.006264
100	0.005241	0.021841	-0.004292	-0.000183	-0.001991	-0.006429
101	0.008857	0.026443	-0.001991	-0.001662	-0.000841	-0.007744
102	0.003268	0.0271	0.001132	0.00031	-0.003635	-0.006429
103	0.00935	0.030059	0.003104	-0.000676	-0.000841	-0.010209
104	0.010007	0.028908	-0.004456	0.000474	-0.00347	-0.005114
105	0.008363	0.033674	0.003433	-0.000183	-0.001991	-0.006429
106	0.011158	0.034003	0.006884	0.00031	-0.001662	-0.007415
107	0.009021	0.037126	0.002775	-0.00232	-0.001827	-0.010866
108	0.00935	0.038605	0.00294	-0.001662	-0.000347	-0.006593
109	0.008692	0.03992	0.002282	-0.003306	-0.002155	-0.009058
110	0.011815	0.038441	0.00146	-0.001169	-0.001662	-0.010045
111	0.00787	0.03729	0.00294	-0.002155	-0.001005	-0.009223
112	0.009514	0.036469	0.001296	-1.9e-05	0.00146	-0.009387
113	0.005898	0.034332	0.001954	0.001296	0.001132	-0.007744
114	0.005898	0.031373	0.002118	0.001954	-0.005771	-0.008072
115	0.005734	0.028908	-0.002813	0.001296	-0.005443	-0.009223
116	0.006227	0.026936	0.002775	-1.9e-05	0.000474	-0.00873
117	0.003926	0.02973	0.001132	-0.000347	0.000474	-0.006264
118	0.004912	0.019375	0.000639	-0.000676	0.000639	-0.00988
119	0.003433	0.012472	0.000803	-0.001169	0.000803	-0.002813
120	0.005734	0.011322	-1.9e-05	-0.000347	0.00146	-0.002484
121	0.00672	0.008199	-0.00232	0.000639	0.002611	-0.001827
122	0.003268	0.007213	0.000146	-0.000347	-0.000183	-0.001334
123	0.005076	0.003761	-0.000183	0.001132	-0.001991	-0.004292
124	0.004583	0.001789	0.00031	0.000967	-0.000512	-0.00232
125	0.003761	-0.000841	-0.001498	0.001789	0.000803	-0.001827
126	0.004912	-0.00232	0.000474	-0.000676	-0.001827	-0.001991
127	0.004583	-0.004456	0.000967	0.000967	-1.9e-05	-0.001005
128	0.003926	-0.005114	0.000803	0.000803	0.001296	0.002282
129	0.005241	-0.010702	0.003104	-0.000183	0.001296	0.003926
130	0.003597	-0.011852	0.003433	0.000967	0.000639	0.004255
131	0.006227	-0.008072	0.001132	-0.000676	0.003597	0.002282
132	0.002775	-0.011359	-1.9e-05	-0.002648	-0.000676	0.003761
133	0.005076	-0.013003	0.000474	0.000639	-0.000676	0.004419
134	0.004583	-0.01251	-0.001334	0.001296	-0.000841	0.003926
135	0.003761	-0.001169	-0.004949	-1.9e-05	-0.001498	0.001296
136	0.003597	-0.004128	-0.000183	0.002447	-0.000347	0.001296
137	0.003268	-0.004292	-0.000183	0.000146	0.000967	-0.000183
138	0.003761	-0.005278	-0.001498	0.001954	-0.002155	0.00146
139	0.004748	-0.0061	0.001296	0.000967	-0.000512	-0.002648
140	0.004255	-0.009387	-0.002813	0.001132	0.001954	-0.005443
141	0.003433	-0.010373	0.002611	0.00031	0.00031	-0.002484
142	-0.000347	-0.014647	-0.002155	0.002282	0.001789	-0.000512
143	0.00146	-0.015633	-0.000347	0.001954	-1.9e-05	-0.002813
144	0.00146	-0.019577	0.000639	-0.001662	0.000474	-0.000183
145	-0.001827	-0.016454	-0.000841	0.000474	-0.002648	-0.001005
146	0.003268	-0.022207	-0.000512	-0.000676	0.001132	-0.001498
147	-0.006757	-0.025165	-0.001005	0.001296	-0.000512	0.001296
148	-0.006593	-0.024015	-0.002648	0.000474	-0.000676	0.000474
149	-0.003799	-0.025658	-0.001498	-0.000183	-0.002648	-0.001005
150	-0.003142	-0.027302	-0.003306	0.00294	-0.000841	-0.004456
151	-0.004949	-0.028781	-0.005278	-0.001005	-0.001498	0.004583
152	-0.002155	-0.028781	0.000803	-0.000841	-0.000512	0.002611
153	-0.000183	-0.032233	-0.003963	0.001132	-0.000841	0.00146
154	-0.002484	-0.033055	-0.001005	0.000474	-0.002155	0.004255
155	-0.002484	-0.032233	-0.002648	0.002775	-0.001005	0.005405
156	-0.001334	-0.032561	-0.001662	-0.003142	-0.000841	0.001789
157	-0.003963	-0.034205	-0.006757	-0.002813	-0.000676	0.003761
158	-0.005771	-0.000183	-0.004128	0.000146	-0.00232	0.005734
159	0.000639	-0.002977	-0.002155	-0.000183	-0.001005	0.006227
160	-0.001005	-0.001498	-0.003306	-0.001169	-0.003306	0.005898
161	0.000803	-0.001662	-0.001169	0.003926	-0.001498	0.003926
162	-0.001498	0.000146	-1.9e-05	0.001789	-0.003799	-0.000841
163	0.001132	0.00146	-0.010209	0.000146	-0.004128	0.000474
164	-1.9e-05	-0.001169	-0.002155	0.000639	-0.002977	-0.000347
165	0.000146	0.000146	-0.001334	0.00031	-0.003306	0.000474
