Ladekurvenmessung

Zeit: 2018_05_03 13.42.09

Info: FVA3, v = 0.275, T = 40, F = 20, h = 214.6

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6	Kurve_7	Kurve_8
62	-0.002977	-0.000841	-0.001334	-0.003306	-0.003306	-0.000183	0.00787	0.00409
63	-0.000841	0.002118	-0.001827	-0.002155	-0.002484	-1.9e-05	0.009185	0.006391
64	-0.001498	0.00031	-0.004456	-0.002813	-0.001662	-0.000183	0.004583	0.007377
65	-0.000841	-0.000512	-0.003142	-0.001991	-0.00232	-0.000183	0.010171	0.006556
66	-0.001005	0.001132	-0.001334	-0.002977	-0.003306	-1.9e-05	0.008363	0.004419
67	-0.001169	0.00031	-0.002813	-0.000841	-0.003799	-1.9e-05	0.012637	0.004255
68	-0.003306	-0.000512	-0.001991	-0.001827	-0.002648	-1.9e-05	0.011486	0.004912
69	-0.045217	-0.023193	-0.003963	-0.000676	-0.003635	0.000146	0.009021	0.004255
70	-0.026152	-0.018098	-0.002484	-0.004785	-0.00232	0.00031	0.010664	0.001625
71	-0.003963	-0.017441	-0.002977	-0.005771	-0.002648	-1.9e-05	0.002118	0.010664
72	0.007049	0.007377	-0.007579	-0.007579	-0.008894	-0.000512	0.009021	0.00935
73	0.00409	0.002611	-0.004456	-0.003142	-0.004456	-1.9e-05	0.004255	0.002611
74	-0.002813	0.00031	-0.001334	-0.003306	-0.001827	-0.000183	0.006227	0.008857
75	0.000639	0.005076	-0.004456	-0.002155	-0.00232	-1.9e-05	0.000803	0.00146
76	0.002282	0.001132	0.006884	0.033674	-0.002813	-0.000183	0.000803	0.004419
77	-0.005114	-0.00232	0.038934	0.024142	-0.003306	0.000146	-0.041272	-0.014647
78	-0.001334	-0.001662	0.003761	0.001625	0.00935	-0.000183	-0.010373	0.000146
79	-0.001827	-0.000512	0.000639	-0.008894	-0.002484	-1.9e-05	-0.004292	0.024306
80	0.000803	0.001132	-0.010373	-0.005278	0.012472	-1.9e-05	0.00935	0.007377
81	-0.000676	-0.000347	-0.004128	-0.001169	-0.012181	-1.9e-05	0.001789	0.003597
82	0.000146	0.001954	0.002611	0.000639	-0.032068	0.000474	0.004255	0.001296
83	-0.003799	0.000803	0.002775	-0.001827	-0.007415	0.000146	0.00294	0.003268
84	-0.000347	0.001296	0.00146	-0.000512	-0.001827	-0.000183	0.002118	0.004255
85	-0.002648	-0.000183	0.003597	-0.002813	0.002447	-0.000183	0.002611	0.002118
86	-0.003799	0.000967	0.000967	-0.002484	-0.000512	0.000146	0.00409	0.003597
87	-0.001169	-0.000676	0.004912	-0.003142	-0.002648	-0.000183	0.005898	0.003597
88	-0.001334	0.001789	0.002447	0.000146	-0.001334	0.000146	0.007377	0.003597
89	-0.00232	-0.000512	0.000967	-1.9e-05	-0.005278	-1.9e-05	0.00672	0.00146
90	-0.000512	0.000146	0.000967	0.000146	-0.002648	-0.000183	0.006227	0.002447
91	-0.00232	-0.001334	0.003761	0.000803	-0.004621	-0.000183	0.006556	0.004255
92	-0.001991	0.000639	0.000474	0.000474	-0.002813	-0.000183	0.009021	-1.9e-05
93	-0.00347	-0.000676	0.001132	0.000967	-0.001005	-1.9e-05	0.010336	0.003597
94	-0.004949	0.000146	-0.001005	0.00146	-0.003963	-0.000183	0.00935	0.002775
95	0.00031	0.00031	0.000639	-0.000512	-0.000512	-1.9e-05	0.00935	0.003104
96	-0.002813	0.000146	-0.000676	0.000146	-0.000512	-1.9e-05	0.008199	0.00294
97	0.000146	0.001132	-0.001498	0.001954	-0.00232	-1.9e-05	0.009185	0.004748
98	-0.001662	-0.000347	0.000967	0.000146	-0.002977	-1.9e-05	0.001132	0.00031
99	0.000474	0.000803	0.000146	0.002118	-0.001827	0.000146	0.003926	0.004419
100	-0.002484	-0.00347	-0.000183	0.000639	-0.002484	0.000146	0.002447	-1.9e-05
101	-0.000347	0.001625	-0.000841	0.000639	-0.000512	-1.9e-05	0.005076	0.003597
102	-0.001498	0.00031	0.012308	0.055041	-0.001662	0.000146	-0.018262	-0.037821
103	0.004748	0.004748	0.037619	0.005569	-0.002155	-1.9e-05	-0.034369	-0.012017
104	-0.00232	0.00031	0.002118	0.003104	-0.002813	-1.9e-05	0.013459	-0.002155
105	-0.002484	0.00294	0.003597	-0.000512	-0.001991	-0.000183	0.010007	0.012637
106	-0.003142	-0.000347	-0.005771	-0.006593	-0.003142	-0.000183	0.021019	0.00409
107	-0.001827	-0.000183	-0.007415	-0.00232	-0.003142	-0.000183	0.011651	-0.000676
108	-0.025165	-0.021056	-0.006429	-0.001498	-0.002484	-0.000183	0.016088	0.004912
109	-0.010866	-0.00873	-0.000183	-0.003306	-0.004621	0.00031	0.017896	-0.002155
