Ladekurvenmessung

Zeit: 2018_05_04 08.56.33

Info: FVA3, v = 0.14, T = 23, F = 20, h = 60.4

Ladewiderstand[Ohm]: 1012700

Störkapazität[pF]: 0.000000

Entladezeit[ms]: 200

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500.000000

Verzögerung[ms]: 3

Ladespannung[V]: 0.200000


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5
0	-0.002155	-0.001498	-0.000347	-0.003799	-0.000512
1	-1.9e-05	0.000639	-0.000512	-0.001827	0.000639
2	-0.000347	-0.005607	-0.000183	-0.001169	-0.001169
3	-0.000676	-0.003635	0.00031	-0.001827	0.002118
4	-0.001169	-0.005443	0.00031	-0.001662	-0.001498
5	-0.000512	-0.000841	0.00031	-0.000183	-0.001662
6	-1.9e-05	-0.005278	0.00031	-0.001991	0.000967
7	-0.004128	-0.000347	0.00031	-0.001827	0.001132
8	-0.002155	0.000639	-1.9e-05	-0.001662	0.00031
9	0.000474	-0.00347	-0.000183	-0.000347	0.00031
10	-0.004621	-0.001498	-0.000512	-0.001662	-0.001169
11	-0.002977	-0.001662	-0.000347	-0.002155	-0.001498
12	-0.002813	-0.000183	-0.000183	0.000474	-1.9e-05
13	-0.001662	-0.003799	-0.000183	-0.000676	-0.001334
14	-0.000183	-0.001991	0.000146	-0.000512	-0.000676
15	0.000639	-0.001662	0.000146	0.000639	-0.000347
16	-0.000183	-0.001334	0.000146	-0.001005	-0.001334
17	-0.001169	-0.001005	0.00031	-0.000512	-0.000347
18	0.000474	-0.000676	0.00031	-0.003142	-0.000841
19	-0.001334	-0.001498	-1.9e-05	-0.001991	0.000146
20	-0.000512	0.00031	-0.000183	-0.001498	-0.000676
21	-0.000347	-0.007579	-0.000183	-0.005443	-0.000841
22	-0.000841	-0.002155	-0.000512	-0.003963	0.00031
23	-0.000347	-0.00232	0.000146	-0.004292	-0.000512
24	0.00031	-0.00347	-1.9e-05	-0.002155	-0.000841
25	0.000146	-0.000347	0.000146	-0.003799	-0.001827
26	0.000146	-0.005278	0.000146	-0.000841	-0.001662
