Ladekurvenmessung

Zeit: 2018_05_02 15.31.43

Info: FVA3, v = 1.1269, T = 40, F = 20, h = 465.0

Ladewiderstand[Ohm]: 1012700

Störkapazität[nF]: 0.000000

Entladezeit[ms]: 100

Abtastrate[Hz]: 250000

Anzahl der Messwerte: 2500

Verzögerung [ms]: 1


	Kurve_1	Kurve_2	Kurve_3	Kurve_4	Kurve_5	Kurve_6
0	-0.001308	0.000568	-0.000255	0.001818	-0.00088	-0.009697
1	0.003002	0.002114	-0.002854	0.000765	0.002081	-0.003808
2	0.005108	0.002476	-0.000156	0.005371	0.001324	-0.006308
3	0.003232	0.002278	-0.00065	0.003035	0.000831	-0.014862
4	0.004844	0.00162	-0.000255	0.004877	-0.000156	-0.004894
5	0.005305	0.000929	-0.003018	0.004548	0.005437	-0.005354
6	0.007279	0.000666	-0.002459	0.00218	-0.001933	-0.004828
7	0.004976	0.001061	-0.003512	0.005239	-0.001341	-0.005979
8	0.01251	0.001916	-0.003282	0.006522	0.004779	-0.004696
9	0.00774	0.00445	-0.002854	0.003002	0.003397	-0.003709
10	0.010207	0.003923	-0.002788	0.007246	0.0006	-0.003413
11	0.011358	0.000831	0.001686	0.003693	-0.000419	-0.004071
12	0.007871	0.002476	-0.00394	0.005206	0.001719	-0.000584
13	0.01024	0.002574	0.000304	0.005601	-0.00065	-0.005519
14	0.01149	0.002377	-0.003315	0.003068	0.001456	-0.002854
15	0.010832	-0.000551	-0.002328	0.002838	-0.000222	-0.004104
16	0.01274	0.001489	-0.003709	0.004548	0.000568	-0.007591
17	0.013826	0.00116	-0.003084	0.004811	0.002015	-0.010092
18	0.014188	0.002344	-0.002624	0.00287	0.003035	-0.005979
19	0.016326	-9e-05	-0.00213	0.006555	0.002015	-0.002426
20	0.016195	0.000173	-0.003709	0.001258	0.002344	-0.005256
21	0.018168	-0.00088	-0.005881	0.001785	-0.000321	-0.005453
22	0.017445	0.002081	-0.009203	0.004713	-0.000156	-0.005946
23	0.022051	-0.002328	-0.005124	0.003989	0.000173	-0.000387
24	0.017017	-0.000617	-0.004433	0.004384	0.003068	-0.001538
25	0.019188	0.002772	-0.005157	0.003528	0.001324	-0.002854
26	0.02057	-0.001735	-0.004367	0.002541	0.003134	-0.001834
27	0.019781	-0.000485	-0.006539	0.00616	0.004088	-0.000387
28	0.023268	0.002706	-0.002393	0.003199	0.002476	-0.004071
29	0.022873	-0.000551	-0.000946	0.007345	0.003528	8e-06
30	0.015339	0.002278	-0.001143	0.004088	0.004384	-0.001012
31	0.022215	0.002509	-0.001077	0.005371	0.004647	-0.001308
32	0.022215	-0.001045	0.000239	0.002739	0.002772	0.00037
33	0.018761	-0.001341	-0.003117	0.002311	0.001785	-0.0019
34	0.023301	-0.003841	0.001061	0.002377	0.005371	0.000831
35	0.019024	0.006127	-0.000683	0.001028	0.004877	-0.001341
36	0.023926	-0.001275	0.004483	0.000436	0.002673	0.000469
37	0.018366	0.000929	-0.002262	4.1e-05	0.003463	0.002377
38	0.017017	-0.00088	0.002838	-0.001242	-0.000748	0.001061
39	0.02057	0.000765	-0.003413	-0.002163	0.001258	-0.000748
40	0.024847	-0.000551	0.001094	-0.002953	0.00389	0.001719
41	0.022741	0.000535	-0.001242	-0.003183	0.00366	0.000403
42	0.02136	-0.000156	-0.001374	-5.8e-05	0.003002	0.002081
43	0.020866	0.003726	0.000699	-0.008414	0.001225	-0.001374
